,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
319_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
308_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_5-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_7-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_8-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_9-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_10-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_11-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_12-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_13-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_5-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
309_WIND_1-1,1,142.350000,0.000000,0.000000,0.000000,142.350000
317_WIND_1-1,1,680.627313,0.000000,0.000000,0.000000,785.116667
303_WIND_1-1,1,508.215348,0.000000,0.000000,0.000000,832.333333
320_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_3-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_4-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_3-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
319_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
308_RTPV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_3-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_4-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_5-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_6-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_7-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_8-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_9-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_10-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_11-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_12-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_3-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_13-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_4-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_5-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_6-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
309_WIND_1-2,2,144.758333,0.000000,0.000000,0.000000,144.758333
317_WIND_1-2,2,610.278179,0.000000,0.000000,0.000000,784.808333
303_WIND_1-2,2,468.903696,0.000000,0.000000,0.000000,831.500000
320_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_3-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_4-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_3-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
319_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
308_RTPV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_3-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_4-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_5-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_6-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_7-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_8-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_9-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_10-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_11-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_12-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_3-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_13-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_4-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_5-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_6-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
309_WIND_1-3,3,142.550000,0.000000,0.000000,0.000000,142.550000
317_WIND_1-3,3,583.380643,0.000000,0.000000,0.000000,786.733333
303_WIND_1-3,3,428.911970,0.000000,0.000000,0.000000,803.208333
320_PV_1-4,4,-0.000000,0.000000,0.000000,0.000000,7.633333
314_PV_1-4,4,9.033333,0.000000,0.000000,0.000000,9.033333
314_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,8.516667
313_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,10.133333
314_PV_3-4,4,11.216667,0.000000,0.000000,0.000000,11.216667
314_PV_4-4,4,0.000000,0.000000,0.000000,0.000000,8.350000
313_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,10.241667
310_PV_1-4,4,7.583333,0.000000,0.000000,0.000000,7.583333
324_PV_1-4,4,-0.000000,0.000000,0.000000,0.000000,8.391667
312_PV_1-4,4,10.433333,0.000000,0.000000,0.000000,10.433333
310_PV_2-4,4,7.791667,0.000000,0.000000,0.000000,7.791667
324_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,7.566667
324_PV_3-4,4,0.000000,0.000000,0.000000,0.000000,7.950000
319_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,32.716667
308_RTPV_1-4,4,1.641667,0.000000,0.000000,0.000000,1.641667
313_RTPV_1-4,4,0.000000,0.000000,0.000000,0.000000,1.941667
313_RTPV_2-4,4,0.000000,0.000000,0.000000,0.000000,1.541667
313_RTPV_3-4,4,0.000000,0.000000,0.000000,0.000000,0.900000
313_RTPV_4-4,4,0.000000,0.000000,0.000000,0.000000,1.216667
313_RTPV_5-4,4,0.000000,0.000000,0.000000,0.000000,0.941667
313_RTPV_6-4,4,0.000000,0.000000,0.000000,0.000000,0.925000
313_RTPV_7-4,4,0.000000,0.000000,0.000000,0.000000,1.466667
313_RTPV_8-4,4,0.000000,0.000000,0.000000,0.000000,0.950000
313_RTPV_9-4,4,0.000000,0.000000,0.000000,0.000000,1.258333
313_RTPV_10-4,4,0.000000,0.000000,0.000000,0.000000,0.933333
313_RTPV_11-4,4,0.000000,0.000000,0.000000,0.000000,1.508333
313_RTPV_12-4,4,0.000000,0.000000,0.000000,0.000000,2.241667
320_RTPV_1-4,4,0.000000,0.000000,0.000000,0.000000,1.100000
320_RTPV_2-4,4,0.000000,0.000000,0.000000,0.000000,0.833333
320_RTPV_3-4,4,0.000000,0.000000,0.000000,0.000000,0.700000
313_RTPV_13-4,4,0.000000,0.000000,0.000000,0.000000,0.691667
320_RTPV_4-4,4,0.000000,0.000000,0.000000,0.000000,1.175000
320_RTPV_5-4,4,0.000000,0.000000,0.000000,0.000000,0.883333
320_RTPV_6-4,4,0.000000,0.000000,0.000000,0.000000,0.400000
309_WIND_1-4,4,142.641667,0.000000,0.000000,0.000000,142.641667
317_WIND_1-4,4,506.914356,0.000000,0.000000,0.000000,783.700000
303_WIND_1-4,4,488.365616,0.000000,0.000000,0.000000,676.483333
320_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,29.716667
314_PV_1-5,5,30.133333,0.000000,0.000000,0.000000,30.133333
314_PV_2-5,5,0.379859,0.000000,0.000000,0.000000,30.233333
313_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,44.016667
314_PV_3-5,5,0.000000,0.000000,0.000000,0.000000,46.633333
314_PV_4-5,5,0.000000,0.000000,0.000000,0.000000,29.666667
313_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,43.408333
310_PV_1-5,5,28.925000,0.000000,0.000000,0.000000,28.925000
324_PV_1-5,5,30.241667,0.000000,0.000000,0.000000,30.241667
312_PV_1-5,5,45.133333,0.000000,0.000000,0.000000,45.133333
310_PV_2-5,5,28.983333,0.000000,0.000000,0.000000,28.983333
324_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,29.866667
324_PV_3-5,5,0.000000,0.000000,0.000000,0.000000,29.733333
319_PV_1-5,5,118.225000,0.000000,0.000000,0.000000,118.225000
308_RTPV_1-5,5,29.950000,0.000000,0.000000,0.000000,29.950000
313_RTPV_1-5,5,0.000000,0.000000,0.000000,0.000000,30.950000
313_RTPV_2-5,5,0.000000,0.000000,0.000000,0.000000,19.966667
313_RTPV_3-5,5,0.000000,0.000000,0.000000,0.000000,17.325000
313_RTPV_4-5,5,0.000000,0.000000,0.000000,0.000000,17.850000
313_RTPV_5-5,5,0.000000,0.000000,0.000000,0.000000,19.258333
313_RTPV_6-5,5,0.000000,0.000000,0.000000,0.000000,19.716667
313_RTPV_7-5,5,0.000000,0.000000,0.000000,0.000000,19.433333
313_RTPV_8-5,5,0.000000,0.000000,0.000000,0.000000,19.575000
313_RTPV_9-5,5,0.000000,0.000000,0.000000,0.000000,19.866667
313_RTPV_10-5,5,0.000000,0.000000,0.000000,0.000000,20.525000
313_RTPV_11-5,5,0.000000,0.000000,0.000000,0.000000,20.400000
313_RTPV_12-5,5,0.000000,0.000000,0.000000,0.000000,8.333333
320_RTPV_1-5,5,0.000000,0.000000,0.000000,0.000000,9.183333
320_RTPV_2-5,5,0.000000,0.000000,0.000000,0.000000,9.216667
320_RTPV_3-5,5,0.000000,0.000000,0.000000,0.000000,8.808333
313_RTPV_13-5,5,0.000000,0.000000,0.000000,0.000000,8.541667
320_RTPV_4-5,5,0.000000,0.000000,0.000000,0.000000,9.333333
320_RTPV_5-5,5,0.000000,0.000000,0.000000,0.000000,8.916667
320_RTPV_6-5,5,0.000000,0.000000,0.000000,0.000000,3.100000
309_WIND_1-5,5,137.883333,0.000000,0.000000,0.000000,137.883333
317_WIND_1-5,5,201.871887,0.000000,0.000000,0.000000,783.658333
303_WIND_1-5,5,532.091667,0.000000,0.000000,0.000000,532.091667
320_PV_1-6,6,33.441667,0.000000,0.000000,0.000000,33.441667
314_PV_1-6,6,34.866667,0.000000,0.000000,0.000000,34.866667
314_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,35.041667
313_PV_1-6,6,2.408375,0.000000,0.000000,0.000000,58.225000
314_PV_3-6,6,59.708333,0.000000,0.000000,0.000000,59.708333
314_PV_4-6,6,0.000000,0.000000,0.000000,0.000000,33.566667
313_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,57.250000
310_PV_1-6,6,32.800000,0.000000,0.000000,0.000000,32.800000
324_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,34.850000
312_PV_1-6,6,57.316667,0.000000,0.000000,0.000000,57.316667
310_PV_2-6,6,33.583333,0.000000,0.000000,0.000000,33.583333
324_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,33.875000
324_PV_3-6,6,0.000000,0.000000,0.000000,0.000000,35.408333
319_PV_1-6,6,133.966667,0.000000,0.000000,0.000000,133.966667
308_RTPV_1-6,6,51.325000,0.000000,0.000000,0.000000,51.325000
313_RTPV_1-6,6,0.000000,0.000000,0.000000,0.000000,54.050000
313_RTPV_2-6,6,0.000000,0.000000,0.000000,0.000000,34.300000
313_RTPV_3-6,6,0.000000,0.000000,0.000000,0.000000,30.600000
313_RTPV_4-6,6,0.000000,0.000000,0.000000,0.000000,29.916667
313_RTPV_5-6,6,0.000000,0.000000,0.000000,0.000000,33.633333
313_RTPV_6-6,6,0.000000,0.000000,0.000000,0.000000,34.725000
313_RTPV_7-6,6,0.000000,0.000000,0.000000,0.000000,33.241667
313_RTPV_8-6,6,35.225000,0.000000,0.000000,0.000000,35.225000
313_RTPV_9-6,6,0.000000,0.000000,0.000000,0.000000,32.450000
313_RTPV_10-6,6,0.000000,0.000000,0.000000,0.000000,34.866667
313_RTPV_11-6,6,0.000000,0.000000,0.000000,0.000000,33.316667
313_RTPV_12-6,6,0.000000,0.000000,0.000000,0.000000,13.775000
320_RTPV_1-6,6,0.000000,0.000000,0.000000,0.000000,14.633333
320_RTPV_2-6,6,0.000000,0.000000,0.000000,0.000000,14.516667
320_RTPV_3-6,6,0.000000,0.000000,0.000000,0.000000,13.933333
313_RTPV_13-6,6,0.000000,0.000000,0.000000,0.000000,14.516667
320_RTPV_4-6,6,0.000000,0.000000,0.000000,0.000000,15.266667
320_RTPV_5-6,6,0.000000,0.000000,0.000000,0.000000,14.183333
320_RTPV_6-6,6,0.000000,0.000000,0.000000,0.000000,4.516667
309_WIND_1-6,6,127.583333,0.000000,0.000000,0.000000,127.583333
317_WIND_1-6,6,0.000000,0.000000,0.000000,0.000000,781.658333
303_WIND_1-6,6,591.060311,0.000000,0.000000,0.000000,681.700000
320_PV_1-7,7,0.000000,0.000000,0.000000,0.000000,33.925000
314_PV_1-7,7,36.566667,0.000000,0.000000,0.000000,36.566667
314_PV_2-7,7,0.000000,0.000000,0.000000,0.000000,35.283333
313_PV_1-7,7,0.000000,0.000000,0.000000,0.000000,66.383333
314_PV_3-7,7,0.000000,0.000000,0.000000,0.000000,65.133333
314_PV_4-7,7,0.000000,0.000000,0.000000,0.000000,33.141667
313_PV_2-7,7,0.000000,0.000000,0.000000,0.000000,66.375000
310_PV_1-7,7,32.750000,0.000000,0.000000,0.000000,32.750000
324_PV_1-7,7,0.000000,0.000000,0.000000,0.000000,34.925000
312_PV_1-7,7,62.133333,0.000000,0.000000,0.000000,62.133333
