,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.562281,0.000000,0.000000
C1-2,15.398704,0.000000,0.000000
C1-3,17.625685,0.000000,0.000000
C1-4,5.266312,0.000000,0.000000
C1-5,11.353152,0.000000,0.000000
C1-6,-16.289678,0.000000,0.000000
C1-7,-8.362852,0.000000,0.000000
C1-8,18.446042,0.000000,0.000000
C1-9,28.673634,0.000000,0.000000
C1-10,39.526235,0.000000,0.000000
C1-11,41.682488,0.000000,0.000000
C1-12,36.742963,0.000000,0.000000
C1-13,40.567947,0.000000,0.000000
C1-14,24.539052,0.000000,0.000000
C1-15,28.347890,0.000000,0.000000
C1-16,20.427821,0.000000,0.000000
C1-17,21.478519,0.000000,0.000000
C1-18,23.166486,0.000000,0.000000
C1-19,45.025263,0.000000,0.000000
C1-20,40.126818,0.000000,0.000000
C1-21,49.179070,0.000000,0.000000
C1-22,23.764472,0.000000,0.000000
C1-23,22.291003,0.000000,0.000000
C1-24,19.096646,0.000000,0.000000
C2-1,-130.461659,0.000000,0.000000
C2-2,-100.444286,0.000000,0.000000
C2-3,-49.636214,0.000000,0.000000
C2-4,-24.995170,0.000000,0.000000
C2-5,-34.390296,0.000000,0.000000
C2-6,-33.615429,0.000000,0.000000
C2-7,-50.890772,0.000000,0.000000
C2-8,-50.123351,0.000000,0.000000
C2-9,-75.555070,0.000000,0.000000
C2-10,-100.220526,0.000000,0.000000
C2-11,-107.482983,0.000000,0.000000
C2-12,-97.743188,0.000000,0.000000
C2-13,-103.488171,0.000000,0.000000
C2-14,-99.899266,0.000000,0.000000
C2-15,-77.262502,0.000000,0.000000
C2-16,-60.528220,0.000000,0.000000
C2-17,-63.128945,0.000000,0.000000
C2-18,-70.321983,0.000000,0.000000
C2-19,-59.479466,0.000000,0.000000
C2-20,-49.614556,0.000000,0.000000
C2-21,-67.685636,0.000000,0.000000
C2-22,-69.948312,0.000000,0.000000
C2-23,-65.093886,0.000000,0.000000
C2-24,-55.858961,0.000000,0.000000
C3-1,36.389729,0.000000,0.000000
C3-2,-8.772829,0.000000,0.000000
C3-3,-10.970807,0.000000,0.000000
C3-4,-22.671648,0.000000,0.000000
C3-5,-19.209613,0.000000,0.000000
C3-6,-42.358734,0.000000,0.000000
C3-7,-33.744794,0.000000,0.000000
C3-8,-11.167360,0.000000,0.000000
C3-9,2.174698,0.000000,0.000000
C3-10,14.074234,0.000000,0.000000
C3-11,17.660034,0.000000,0.000000
C3-12,12.005603,0.000000,0.000000
C3-13,13.566854,0.000000,0.000000
C3-14,-0.702908,0.000000,0.000000
C3-15,-0.695005,0.000000,0.000000
C3-16,-9.013805,0.000000,0.000000
C3-17,-8.505854,0.000000,0.000000
C3-18,-9.765730,0.000000,0.000000
C3-19,5.209660,0.000000,0.000000
C3-20,0.858190,0.000000,0.000000
C3-21,11.687838,0.000000,0.000000
C3-22,-7.781993,0.000000,0.000000
C3-23,-7.302146,0.000000,0.000000
C3-24,-9.891909,0.000000,0.000000
C4-1,-17.919039,0.000000,0.000000
C4-2,-20.390103,0.000000,0.000000
C4-3,-15.722365,0.000000,0.000000
C4-4,-20.199480,0.000000,0.000000
C4-5,-15.993527,0.000000,0.000000
C4-6,-29.353383,0.000000,0.000000
C4-7,-27.592901,0.000000,0.000000
C4-8,-14.589222,0.000000,0.000000
C4-9,-14.730882,0.000000,0.000000
C4-10,-13.276430,0.000000,0.000000
C4-11,-14.932316,0.000000,0.000000
C4-12,-17.109890,0.000000,0.000000
C4-13,-14.489918,0.000000,0.000000
C4-14,-21.880935,0.000000,0.000000
C4-15,-17.883358,0.000000,0.000000
C4-16,-20.071255,0.000000,0.000000
C4-17,-20.323795,0.000000,0.000000
C4-18,-24.263902,0.000000,0.000000
C4-19,-13.696455,0.000000,0.000000
C4-20,-15.291997,0.000000,0.000000
C4-21,-11.381974,0.000000,0.000000
C4-22,-22.113398,0.000000,0.000000
C4-23,-20.239569,0.000000,0.000000
C4-24,-18.481842,0.000000,0.000000
C5-1,25.606913,0.000000,0.000000
C5-2,-3.566618,0.000000,0.000000
C5-3,-5.255556,0.000000,0.000000
C5-4,-12.616144,0.000000,0.000000
C5-5,-10.597168,0.000000,0.000000
C5-6,-24.895485,0.000000,0.000000
C5-7,-19.388901,0.000000,0.000000
C5-8,-5.445597,0.000000,0.000000
C5-9,3.251241,0.000000,0.000000
C5-10,10.930947,0.000000,0.000000
C5-11,13.377537,0.000000,0.000000
C5-12,9.848423,0.000000,0.000000
C5-13,10.731228,0.000000,0.000000
C5-14,1.878544,0.000000,0.000000
C5-15,1.674462,0.000000,0.000000
C5-16,-3.612755,0.000000,0.000000
C5-17,-3.245456,0.000000,0.000000
C5-18,-3.693308,0.000000,0.000000
C5-19,5.511342,0.000000,0.000000
C5-20,2.760796,0.000000,0.000000
C5-21,9.529409,0.000000,0.000000
C5-22,-2.591444,0.000000,0.000000
C5-23,-2.471168,0.000000,0.000000
C5-24,-4.323917,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,114.090293,0.000000,0.000000
C6-3,33.826187,0.000000,0.000000
C6-4,-19.662179,0.000000,0.000000
C6-5,5.969068,0.000000,0.000000
C6-6,-24.601020,0.000000,0.000000
C6-7,9.940148,0.000000,0.000000
C6-8,37.067917,0.000000,0.000000
C6-9,81.974351,0.000000,0.000000
C6-10,128.663298,0.000000,0.000000
C6-11,137.669292,0.000000,0.000000
C6-12,115.079909,0.000000,0.000000
C6-13,130.587393,0.000000,0.000000
C6-14,107.847635,0.000000,0.000000
C6-15,75.908050,0.000000,0.000000
C6-16,41.354136,0.000000,0.000000
C6-17,44.974880,0.000000,0.000000
C6-18,46.228097,0.000000,0.000000
C6-19,48.696787,0.000000,0.000000
C6-20,27.899977,0.000000,0.000000
C6-21,69.681341,0.000000,0.000000
C6-22,51.580136,0.000000,0.000000
C6-23,48.748709,0.000000,0.000000
C6-24,37.476831,0.000000,0.000000
C7-1,75.808721,0.000000,0.000000
C7-2,74.084735,0.000000,0.000000
C7-3,13.693708,0.000000,0.000000
C7-4,-76.000501,0.000000,0.000000
C7-5,-10.387293,0.000000,0.000000
C7-6,-79.454144,0.000000,0.000000
C7-7,-42.636617,0.000000,0.000000
C7-8,-7.640717,0.000000,0.000000
C7-9,-65.073984,0.000000,0.000000
C7-10,-12.200586,0.000000,0.000000
C7-11,13.438621,0.000000,0.000000
C7-12,-28.172466,0.000000,0.000000
C7-13,-21.131180,0.000000,0.000000
C7-14,-77.892791,0.000000,0.000000
C7-15,-125.757169,0.000000,0.000000
C7-16,-179.406030,0.000000,0.000000
C7-17,-176.997625,0.000000,0.000000
C7-18,-153.702126,0.000000,0.000000
C7-19,-143.217158,0.000000,0.000000
C7-20,-156.738779,0.000000,0.000000
C7-21,-154.514857,0.000000,0.000000
C7-22,-189.363171,0.000000,0.000000
C7-23,-168.550979,0.000000,0.000000
C7-24,-127.626164,0.000000,0.000000
C8-1,-49.101577,0.000000,0.000000
C8-2,-50.413830,0.000000,0.000000
C8-3,-45.172539,0.000000,0.000000
C8-4,-49.251679,0.000000,0.000000
C8-5,-44.940379,0.000000,0.000000
C8-6,-58.311940,0.000000,0.000000
C8-7,-57.054780,0.000000,0.000000
C8-8,-43.945755,0.000000,0.000000
C8-9,-45.363277,0.000000,0.000000
C8-10,-45.219802,0.000000,0.000000
C8-11,-47.917447,0.000000,0.000000
C8-12,-50.680279,0.000000,0.000000
C8-13,-48.306115,0.000000,0.000000
C8-14,-55.861004,0.000000,0.000000
C8-15,-51.875133,0.000000,0.000000
C8-16,-53.723581,0.000000,0.000000
C8-17,-54.690134,0.000000,0.000000
C8-18,-63.265483,0.000000,0.000000
C8-19,-54.289938,0.000000,0.000000
C8-20,-55.464095,0.000000,0.000000
C8-21,-50.313325,0.000000,0.000000
C8-22,-59.089988,0.000000,0.000000
C8-23,-54.570793,0.000000,0.000000
C8-24,-50.448624,0.000000,0.000000
C9-1,6.471349,0.000000,0.000000
C9-2,-37.579378,0.000000,0.000000
C9-3,-39.227055,0.000000,0.000000
C9-4,-50.546055,0.000000,0.000000
C9-5,-46.982944,0.000000,0.000000
C9-6,-70.143295,0.000000,0.000000
C9-7,-62.012273,0.000000,0.000000
C9-8,-39.333763,0.000000,0.000000
C9-9,-27.215843,0.000000,0.000000
C9-10,-16.574137,0.000000,0.000000
C9-11,-13.987863,0.000000,0.000000
C9-12,-20.203824,0.000000,0.000000
C9-13,-18.878416,0.000000,0.000000
C9-14,-33.305407,0.000000,0.000000
C9-15,-33.308735,0.000000,0.000000
C9-16,-41.301847,0.000000,0.000000
C9-17,-41.478964,0.000000,0.000000
C9-18,-47.186166,0.000000,0.000000
C9-19,-33.738141,0.000000,0.000000
C9-20,-37.685309,0.000000,0.000000
C9-21,-25.665215,0.000000,0.000000
C9-22,-43.259532,0.000000,0.000000
C9-23,-40.241564,0.000000,0.000000
C9-24,-40.562741,0.000000,0.000000
C10-1,-31.701533,0.000000,0.000000
C10-2,-58.745359,0.000000,0.000000
C10-3,-59.380200,0.000000,0.000000
C10-4,-66.009374,0.000000,0.000000
C10-5,-63.796788,0.000000,0.000000
C10-6,-78.116618,0.000000,0.000000
C10-7,-73.535058,0.000000,0.000000
C10-8,-59.398143,0.000000,0.000000
C10-9,-53.046133,0.000000,0.000000
C10-10,-47.775791,0.000000,0.000000
C10-11,-47.243786,0.000000,0.000000
C10-12,-51.848508,0.000000,0.000000
C10-13,-51.417459,0.000000,0.000000
C10-14,-60.571314,0.000000,0.000000
C10-15,-60.796907,0.000000,0.000000
C10-16,-65.460272,0.000000,0.000000
C10-17,-66.405215,0.000000,0.000000
C10-18,-75.371891,0.000000,0.000000
C10-19,-69.092897,0.000000,0.000000
C10-20,-71.069005,0.000000,0.000000
C10-21,-62.020101,0.000000,0.000000
C10-22,-70.548420,0.000000,0.000000
C10-23,-65.566391,0.000000,0.000000
C10-24,-63.073679,0.000000,0.000000
C11-1,-52.673205,0.000000,0.000000
C11-2,-50.715755,0.000000,0.000000
C11-3,-49.746916,0.000000,0.000000
C11-4,-49.074660,0.000000,0.000000
C11-5,-48.896710,0.000000,0.000000
C11-6,-48.916482,0.000000,0.000000
C11-7,-49.766688,0.000000,0.000000
C11-8,-49.588738,0.000000,0.000000
C11-9,-51.743910,0.000000,0.000000
C11-10,-53.958399,0.000000,0.000000
C11-11,-55.718127,0.000000,0.000000
C11-12,-56.706738,0.000000,0.000000
C11-13,-57.121955,0.000000,0.000000
C11-14,-57.398766,0.000000,0.000000
C11-15,-57.418538,0.000000,0.000000
C11-16,-56.845144,0.000000,0.000000
C11-17,-58.051250,0.000000,0.000000
C11-18,-65.881050,0.000000,0.000000
C11-19,-68.570073,0.000000,0.000000
C11-20,-67.858273,0.000000,0.000000
C11-21,-65.762417,0.000000,0.000000
