,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,45.158976,0.000000,0.000000
C1-2,36.932884,0.000000,0.000000
C1-3,39.203327,0.000000,0.000000
C1-4,27.481079,0.000000,0.000000
C1-5,40.899873,0.000000,0.000000
C1-6,49.409390,0.000000,0.000000
C1-7,50.535613,0.000000,0.000000
C1-8,52.264481,0.000000,0.000000
C1-9,73.977478,0.000000,0.000000
C1-10,66.957517,0.000000,0.000000
C1-11,54.793477,0.000000,0.000000
C1-12,54.373340,0.000000,0.000000
C1-13,49.693180,0.000000,0.000000
C1-14,32.220150,0.000000,0.000000
C1-15,26.119118,0.000000,0.000000
C1-16,23.019370,0.000000,0.000000
C1-17,26.751029,0.000000,0.000000
C1-18,28.907493,0.000000,0.000000
C1-19,60.906563,0.000000,0.000000
C1-20,73.425392,0.000000,0.000000
C1-21,51.731615,0.000000,0.000000
C1-22,50.714634,0.000000,0.000000
C1-23,49.685989,0.000000,0.000000
C1-24,48.506069,0.000000,0.000000
C2-1,-120.305399,0.000000,0.000000
C2-2,-127.929247,0.000000,0.000000
C2-3,-129.646692,0.000000,0.000000
C2-4,-138.613424,0.000000,0.000000
C2-5,-107.618808,0.000000,0.000000
C2-6,-123.866738,0.000000,0.000000
C2-7,-124.823793,0.000000,0.000000
C2-8,-128.657104,0.000000,0.000000
C2-9,-119.027671,0.000000,0.000000
C2-10,-130.493925,0.000000,0.000000
C2-11,-140.283248,0.000000,0.000000
C2-12,-139.662529,0.000000,0.000000
C2-13,-130.207738,0.000000,0.000000
C2-14,-95.010999,0.000000,0.000000
C2-15,-82.486997,0.000000,0.000000
C2-16,-74.268107,0.000000,0.000000
C2-17,-117.604069,0.000000,0.000000
C2-18,-139.325369,0.000000,0.000000
C2-19,-129.614915,0.000000,0.000000
C2-20,-127.312851,0.000000,0.000000
C2-21,-137.819793,0.000000,0.000000
C2-22,-133.960772,0.000000,0.000000
C2-23,-128.992410,0.000000,0.000000
C2-24,-128.322795,0.000000,0.000000
C3-1,32.079671,0.000000,0.000000
C3-2,25.926017,0.000000,0.000000
C3-3,26.174818,0.000000,0.000000
C3-4,18.766005,0.000000,0.000000
C3-5,23.395936,0.000000,0.000000
C3-6,28.930615,0.000000,0.000000
C3-7,25.003144,0.000000,0.000000
C3-8,21.867083,0.000000,0.000000
C3-9,34.609826,0.000000,0.000000
C3-10,26.495482,0.000000,0.000000
C3-11,17.447380,0.000000,0.000000
C3-12,18.750119,0.000000,0.000000
C3-13,14.077988,0.000000,0.000000
C3-14,-2.586563,0.000000,0.000000
C3-15,-6.583718,0.000000,0.000000
C3-16,-9.277046,0.000000,0.000000
C3-17,0.581198,0.000000,0.000000
C3-18,4.453308,0.000000,0.000000
C3-19,28.253307,0.000000,0.000000
C3-20,41.926687,0.000000,0.000000
C3-21,28.210291,0.000000,0.000000
C3-22,29.912383,0.000000,0.000000
C3-23,30.978044,0.000000,0.000000
C3-24,35.297903,0.000000,0.000000
C4-1,-16.186290,0.000000,0.000000
C4-2,-20.061294,0.000000,0.000000
C4-3,-17.619235,0.000000,0.000000
C4-4,-25.057028,0.000000,0.000000
C4-5,-14.992540,0.000000,0.000000
C4-6,-11.941177,0.000000,0.000000
C4-7,-11.724259,0.000000,0.000000
C4-8,-13.507092,0.000000,0.000000
C4-9,-4.409470,0.000000,0.000000
C4-10,-12.486597,0.000000,0.000000
C4-11,-20.316985,0.000000,0.000000
C4-12,-20.188293,0.000000,0.000000
C4-13,-21.832915,0.000000,0.000000
C4-14,-27.847037,0.000000,0.000000
C4-15,-29.191881,0.000000,0.000000
C4-16,-28.260913,0.000000,0.000000
C4-17,-29.052307,0.000000,0.000000
C4-18,-26.997184,0.000000,0.000000
C4-19,-13.424909,0.000000,0.000000
C4-20,-11.474841,0.000000,0.000000
C4-21,-21.016812,0.000000,0.000000
C4-22,-18.832052,0.000000,0.000000
C4-23,-15.775576,0.000000,0.000000
C4-24,-16.267604,0.000000,0.000000
C5-1,22.664943,0.000000,0.000000
C5-2,18.866212,0.000000,0.000000
C5-3,18.894058,0.000000,0.000000
C5-4,14.486858,0.000000,0.000000
C5-5,16.981941,0.000000,0.000000
C5-6,20.460817,0.000000,0.000000
C5-7,17.994607,0.000000,0.000000
C5-8,16.197545,0.000000,0.000000
C5-9,24.102544,0.000000,0.000000
C5-10,19.421337,0.000000,0.000000
C5-11,13.998314,0.000000,0.000000
C5-12,14.799691,0.000000,0.000000
C5-13,11.856212,0.000000,0.000000
C5-14,1.348585,0.000000,0.000000
C5-15,-1.228862,0.000000,0.000000
C5-16,-3.080838,0.000000,0.000000
C5-17,3.298748,0.000000,0.000000
C5-18,5.640203,0.000000,0.000000
C5-19,20.445992,0.000000,0.000000
C5-20,29.250281,0.000000,0.000000
C5-21,20.765510,0.000000,0.000000
C5-22,21.645072,0.000000,0.000000
C5-23,22.055522,0.000000,0.000000
C5-24,24.789174,0.000000,0.000000
C6-1,161.417875,0.000000,0.000000
C6-2,166.814219,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
