,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.788479,0.000000,0.000000
C1-2,44.664418,0.000000,0.000000
C1-3,26.440590,0.000000,0.000000
C1-4,31.712004,0.000000,0.000000
C1-5,44.073306,0.000000,0.000000
C1-6,12.476127,0.000000,0.000000
C1-7,42.089196,0.000000,0.000000
C1-8,51.932881,0.000000,0.000000
C1-9,31.218203,0.000000,0.000000
C1-10,53.313762,0.000000,0.000000
C1-11,-11.302137,0.000000,0.000000
C1-12,16.771700,0.000000,0.000000
C1-13,53.219175,0.000000,0.000000
C1-14,53.562407,0.000000,0.000000
C1-15,10.344493,0.000000,0.000000
C1-16,53.180921,0.000000,0.000000
C1-17,52.685632,0.000000,0.000000
C1-18,74.732573,0.000000,0.000000
C1-19,74.612204,0.000000,0.000000
C1-20,60.388667,0.000000,0.000000
C1-21,52.624431,0.000000,0.000000
C1-22,65.321723,0.000000,0.000000
C1-23,46.659885,0.000000,0.000000
C1-24,36.184866,0.000000,0.000000
C2-1,-120.851081,0.000000,0.000000
C2-2,-109.153247,0.000000,0.000000
C2-3,-83.450183,0.000000,0.000000
C2-4,-112.214385,0.000000,0.000000
C2-5,-107.658811,0.000000,0.000000
C2-6,-112.823942,0.000000,0.000000
C2-7,-119.283733,0.000000,0.000000
C2-8,-128.726395,0.000000,0.000000
C2-9,-151.172028,0.000000,0.000000
C2-10,-133.424525,0.000000,0.000000
C2-11,-69.080872,0.000000,0.000000
C2-12,-58.434971,0.000000,0.000000
C2-13,-144.483603,0.000000,0.000000
C2-14,-142.460544,0.000000,0.000000
C2-15,-52.359165,0.000000,0.000000
C2-16,-143.226871,0.000000,0.000000
C2-17,-145.863558,0.000000,0.000000
C2-18,-135.657261,0.000000,0.000000
C2-19,-135.844635,0.000000,0.000000
C2-20,-142.822603,0.000000,0.000000
C2-21,-145.587194,0.000000,0.000000
C2-22,-131.892831,0.000000,0.000000
C2-23,-129.212880,0.000000,0.000000
C2-24,-105.837731,0.000000,0.000000
C3-1,25.552954,0.000000,0.000000
C3-2,20.670417,0.000000,0.000000
C3-3,14.250340,0.000000,0.000000
C3-4,11.392122,0.000000,0.000000
C3-5,20.484588,0.000000,0.000000
C3-6,4.872333,0.000000,0.000000
C3-7,25.757017,0.000000,0.000000
C3-8,21.802688,0.000000,0.000000
C3-9,11.512193,0.000000,0.000000
C3-10,19.157900,0.000000,0.000000
C3-11,-32.978586,0.000000,0.000000
C3-12,-22.825814,0.000000,0.000000
C3-13,26.348262,0.000000,0.000000
C3-14,23.725723,0.000000,0.000000
C3-15,-23.396906,0.000000,0.000000
C3-16,25.727696,0.000000,0.000000
C3-17,29.338002,0.000000,0.000000
C3-18,41.823138,0.000000,0.000000
C3-19,42.421295,0.000000,0.000000
C3-20,33.524706,0.000000,0.000000
C3-21,29.413254,0.000000,0.000000
C3-22,40.294636,0.000000,0.000000
C3-23,28.860493,0.000000,0.000000
C3-24,20.863242,0.000000,0.000000
C4-1,-9.214861,0.000000,0.000000
C4-2,-9.638072,0.000000,0.000000
C4-3,-23.449653,0.000000,0.000000
C4-4,-15.815740,0.000000,0.000000
C4-5,-9.436630,0.000000,0.000000
C4-6,-34.417387,0.000000,0.000000
C4-7,-23.248143,0.000000,0.000000
C4-8,-13.613524,0.000000,0.000000
C4-9,-31.795867,0.000000,0.000000
C4-10,-16.149401,0.000000,0.000000
C4-11,-51.034181,0.000000,0.000000
C4-12,-29.446423,0.000000,0.000000
C4-13,-25.022644,0.000000,0.000000
C4-14,-23.116496,0.000000,0.000000
C4-15,-36.736455,0.000000,0.000000
C4-16,-24.056847,0.000000,0.000000
C4-17,-26.582787,0.000000,0.000000
C4-18,-16.973216,0.000000,0.000000
C4-19,-17.226660,0.000000,0.000000
C4-20,-23.560539,0.000000,0.000000
C4-21,-26.416230,0.000000,0.000000
C4-22,-16.068300,0.000000,0.000000
C4-23,-22.740994,0.000000,0.000000
C4-24,-23.556190,0.000000,0.000000
C5-1,18.128933,0.000000,0.000000
C5-2,14.947064,0.000000,0.000000
C5-3,11.486098,0.000000,0.000000
C5-4,9.231002,0.000000,0.000000
C5-5,14.798927,0.000000,0.000000
C5-6,6.049793,0.000000,0.000000
C5-7,19.138826,0.000000,0.000000
C5-8,16.156497,0.000000,0.000000
C5-9,10.524826,0.000000,0.000000
C5-10,14.718462,0.000000,0.000000
C5-11,-17.176055,0.000000,0.000000
C5-12,-11.702630,0.000000,0.000000
C5-13,19.937485,0.000000,0.000000
C5-14,18.144420,0.000000,0.000000
C5-15,-11.668341,0.000000,0.000000
C5-16,19.470447,0.000000,0.000000
C5-17,21.930710,0.000000,0.000000
C5-18,29.642359,0.000000,0.000000
C5-19,30.036270,0.000000,0.000000
C5-20,24.540158,0.000000,0.000000
C5-21,21.963786,0.000000,0.000000
C5-22,28.363766,0.000000,0.000000
C5-23,21.177058,0.000000,0.000000
