,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,50.010276,0.000000,0.000000
C1-2,49.486593,0.000000,0.000000
C1-3,43.248477,0.000000,0.000000
C1-4,44.022394,0.000000,0.000000
C1-5,37.685353,0.000000,0.000000
C1-6,49.192140,0.000000,0.000000
C1-7,50.599887,0.000000,0.000000
C1-8,51.713438,0.000000,0.000000
C1-9,37.266318,0.000000,0.000000
C1-10,65.516098,0.000000,0.000000
C1-11,53.479779,0.000000,0.000000
C1-12,40.202392,0.000000,0.000000
C1-13,44.488917,0.000000,0.000000
C1-14,53.743987,0.000000,0.000000
C1-15,53.824523,0.000000,0.000000
C1-16,53.605721,0.000000,0.000000
C1-17,54.088089,0.000000,0.000000
C1-18,54.858633,0.000000,0.000000
C1-19,53.574526,0.000000,0.000000
C1-20,54.919044,0.000000,0.000000
C1-21,54.271730,0.000000,0.000000
C1-22,36.838069,0.000000,0.000000
C1-23,6.475218,0.000000,0.000000
C1-24,23.850454,0.000000,0.000000
C2-1,-119.735324,0.000000,0.000000
C2-2,-119.392493,0.000000,0.000000
C2-3,-106.194370,0.000000,0.000000
C2-4,-107.366806,0.000000,0.000000
C2-5,-98.301045,0.000000,0.000000
C2-6,-125.658430,0.000000,0.000000
C2-7,-130.457301,0.000000,0.000000
C2-8,-130.802106,0.000000,0.000000
C2-9,-147.823817,0.000000,0.000000
C2-10,-128.419754,0.000000,0.000000
C2-11,-139.505847,0.000000,0.000000
C2-12,-112.715755,0.000000,0.000000
C2-13,-123.551541,0.000000,0.000000
C2-14,-143.438914,0.000000,0.000000
C2-15,-142.451913,0.000000,0.000000
C2-16,-140.520036,0.000000,0.000000
C2-17,-133.448377,0.000000,0.000000
C2-18,-141.462541,0.000000,0.000000
C2-19,-140.580493,0.000000,0.000000
C2-20,-138.765411,0.000000,0.000000
C2-21,-130.496974,0.000000,0.000000
C2-22,-105.265985,0.000000,0.000000
C2-23,-33.043670,0.000000,0.000000
C2-24,-68.241970,0.000000,0.000000
C3-1,23.976235,0.000000,0.000000
C3-2,25.865407,0.000000,0.000000
C3-3,19.981641,0.000000,0.000000
C3-4,20.755991,0.000000,0.000000
C3-5,17.514775,0.000000,0.000000
C3-6,30.905392,0.000000,0.000000
C3-7,28.214896,0.000000,0.000000
C3-8,23.961176,0.000000,0.000000
C3-9,16.525836,0.000000,0.000000
