,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,10.033333,26.401998,0.000000,26.401998,10.033333
314_PV_1-1,1,19.625000,26.401998,0.000000,26.401998,19.625000
314_PV_2-1,1,12.150000,26.401998,0.000000,26.401998,12.150000
313_PV_1-1,1,19.966667,26.401998,0.000000,26.401998,19.966667
314_PV_3-1,1,24.900000,26.401998,0.000000,26.401998,24.900000
314_PV_4-1,1,10.283333,26.401998,0.000000,26.401998,10.283333
313_PV_2-1,1,19.616667,26.401998,0.000000,26.401998,19.616667
310_PV_1-1,1,10.725000,26.401998,0.000000,26.401998,10.725000
324_PV_1-1,1,18.908333,26.401998,0.000000,26.401998,18.908333
312_PV_1-1,1,13.158333,26.401998,0.000000,26.401998,13.158333
310_PV_2-1,1,7.250000,26.401998,0.000000,26.401998,7.250000
324_PV_2-1,1,17.775000,26.401998,0.000000,26.401998,17.775000
324_PV_3-1,1,20.175000,26.401998,0.000000,26.401998,20.175000
319_PV_1-1,1,21.850000,26.401998,0.000000,26.401998,21.850000
308_RTPV_1-1,1,5.883333,26.401998,0.000000,26.401998,5.883333
313_RTPV_1-1,1,8.450000,26.401998,0.000000,26.401998,8.450000
313_RTPV_2-1,1,5.383333,26.401998,0.000000,26.401998,5.383333
313_RTPV_3-1,1,4.500000,26.401998,0.000000,26.401998,4.500000
313_RTPV_4-1,1,4.408333,26.401998,0.000000,26.401998,4.408333
313_RTPV_5-1,1,5.200000,26.401998,0.000000,26.401998,5.200000
313_RTPV_6-1,1,3.625000,26.401998,0.000000,26.401998,3.625000
313_RTPV_7-1,1,4.525000,26.401998,0.000000,26.401998,4.525000
313_RTPV_8-1,1,4.875000,26.401998,0.000000,26.401998,4.875000
313_RTPV_9-1,1,4.225000,26.401998,0.000000,26.401998,4.225000
313_RTPV_10-1,1,4.066667,26.401998,0.000000,26.401998,4.066667
313_RTPV_11-1,1,4.408333,26.401998,0.000000,26.401998,4.408333
313_RTPV_12-1,1,2.216667,26.401998,0.000000,26.401998,2.216667
320_RTPV_1-1,1,2.525000,26.401998,0.000000,26.401998,2.525000
320_RTPV_2-1,1,2.308333,26.401998,0.000000,26.401998,2.308333
320_RTPV_3-1,1,3.016667,26.401998,0.000000,26.401998,3.016667
