,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
319_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
308_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_5-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_7-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_8-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_9-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_10-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_11-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_12-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_13-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_5-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
309_WIND_1-1,1,145.066667,0.000000,0.000000,0.000000,145.066667
317_WIND_1-1,1,638.117749,0.000000,0.000000,0.000000,785.533333
303_WIND_1-1,1,493.696970,0.000000,0.000000,0.000000,496.558333
320_PV_1-2,2,-0.000000,0.000000,0.000000,0.000000,7.641667
314_PV_1-2,2,8.925000,0.000000,0.000000,0.000000,8.925000
314_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,8.225000
313_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,10.991667
314_PV_3-2,2,0.000000,0.000000,0.000000,0.000000,7.366667
314_PV_4-2,2,0.000000,0.000000,0.000000,0.000000,3.908333
313_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,7.591667
310_PV_1-2,2,4.933333,0.000000,0.000000,0.000000,4.933333
324_PV_1-2,2,4.216667,0.000000,0.000000,0.000000,4.216667
312_PV_1-2,2,11.508333,0.000000,0.000000,0.000000,11.508333
310_PV_2-2,2,8.741667,0.000000,0.000000,0.000000,8.741667
324_PV_2-2,2,6.683333,0.000000,0.000000,0.000000,6.683333
324_PV_3-2,2,7.725000,0.000000,0.000000,0.000000,7.725000
319_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,45.033333
308_RTPV_1-2,2,1.666667,0.000000,0.000000,0.000000,1.666667
313_RTPV_1-2,2,0.000000,0.000000,0.000000,0.000000,3.050000
313_RTPV_2-2,2,0.625000,0.000000,0.000000,0.000000,0.625000
313_RTPV_3-2,2,2.333333,0.000000,0.000000,0.000000,2.333333
313_RTPV_4-2,2,0.000000,0.000000,0.000000,0.000000,1.616667
313_RTPV_5-2,2,0.000000,0.000000,0.000000,0.000000,1.766667
313_RTPV_6-2,2,0.833333,0.000000,0.000000,0.000000,0.833333
313_RTPV_7-2,2,0.000000,0.000000,0.000000,0.000000,3.425000
313_RTPV_8-2,2,0.000000,0.000000,0.000000,0.000000,4.066667
313_RTPV_9-2,2,0.000000,0.000000,0.000000,0.000000,3.933333
313_RTPV_10-2,2,1.625000,0.000000,0.000000,0.000000,1.625000
313_RTPV_11-2,2,0.000000,0.000000,0.000000,0.000000,3.958333
313_RTPV_12-2,2,0.000000,0.000000,0.000000,0.000000,1.316667
320_RTPV_1-2,2,0.000000,0.000000,0.000000,0.000000,1.700000
320_RTPV_2-2,2,0.000000,0.000000,0.000000,0.000000,1.216667
320_RTPV_3-2,2,0.000000,0.000000,0.000000,0.000000,1.050000
313_RTPV_13-2,2,0.000000,0.000000,0.000000,0.000000,1.375000
320_RTPV_4-2,2,0.000000,0.000000,0.000000,0.000000,1.975000
320_RTPV_5-2,2,0.000000,0.000000,0.000000,0.000000,1.291667
320_RTPV_6-2,2,0.000000,0.000000,0.000000,0.000000,0.383333
309_WIND_1-2,2,145.316667,0.000000,0.000000,0.000000,145.316667
317_WIND_1-2,2,478.957254,0.000000,0.000000,0.000000,786.300000
303_WIND_1-2,2,484.400397,0.000000,0.000000,0.000000,655.725000
320_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,23.608333
314_PV_1-3,3,30.508333,0.000000,0.000000,0.000000,30.508333
314_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,23.683333
313_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,47.425000
314_PV_3-3,3,3.405764,0.000000,0.000000,0.000000,42.100000
314_PV_4-3,3,17.283333,0.000000,0.000000,0.000000,17.283333
313_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,43.925000
310_PV_1-3,3,27.675000,0.000000,0.000000,0.000000,27.675000
324_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,16.041667
312_PV_1-3,3,42.533333,0.000000,0.000000,0.000000,42.533333
310_PV_2-3,3,27.100000,0.000000,0.000000,0.000000,27.100000
324_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,22.466667
324_PV_3-3,3,0.000000,0.000000,0.000000,0.000000,16.241667
319_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,90.958333
308_RTPV_1-3,3,24.050000,0.000000,0.000000,0.000000,24.050000
313_RTPV_1-3,3,26.675000,0.000000,0.000000,0.000000,26.675000
313_RTPV_2-3,3,18.183333,0.000000,0.000000,0.000000,18.183333
313_RTPV_3-3,3,17.641667,0.000000,0.000000,0.000000,17.641667
313_RTPV_4-3,3,20.191667,0.000000,0.000000,0.000000,20.191667
313_RTPV_5-3,3,19.466667,0.000000,0.000000,0.000000,19.466667
313_RTPV_6-3,3,19.141667,0.000000,0.000000,0.000000,19.141667
313_RTPV_7-3,3,20.408333,0.000000,0.000000,0.000000,20.408333
313_RTPV_8-3,3,20.125000,0.000000,0.000000,0.000000,20.125000
313_RTPV_9-3,3,19.666667,0.000000,0.000000,0.000000,19.666667
313_RTPV_10-3,3,17.225000,0.000000,0.000000,0.000000,17.225000
313_RTPV_11-3,3,0.000000,0.000000,0.000000,0.000000,20.225000
313_RTPV_12-3,3,6.008333,0.000000,0.000000,0.000000,6.008333
320_RTPV_1-3,3,0.000000,0.000000,0.000000,0.000000,7.016667
320_RTPV_2-3,3,0.000000,0.000000,0.000000,0.000000,7.066667
320_RTPV_3-3,3,0.000000,0.000000,0.000000,0.000000,6.825000
313_RTPV_13-3,3,7.816667,0.000000,0.000000,0.000000,7.816667
320_RTPV_4-3,3,0.000000,0.000000,0.000000,0.000000,9.475000
320_RTPV_5-3,3,0.000000,0.000000,0.000000,0.000000,8.025000
320_RTPV_6-3,3,0.000000,0.000000,0.000000,0.000000,3.016667
309_WIND_1-3,3,144.508333,0.000000,0.000000,0.000000,144.508333
317_WIND_1-3,3,0.000000,0.000000,0.000000,0.000000,785.025000
303_WIND_1-3,3,666.787357,0.000000,0.000000,0.000000,759.641667
320_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,34.550000
314_PV_1-4,4,33.866667,0.000000,0.000000,0.000000,33.866667
314_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,26.908333
313_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,62.600000
314_PV_3-4,4,0.000000,0.000000,0.000000,0.000000,54.841667
314_PV_4-4,4,0.000000,0.000000,0.000000,0.000000,21.108333
313_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,59.383333
310_PV_1-4,4,34.183333,0.000000,0.000000,0.000000,34.183333
324_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,20.533333
312_PV_1-4,4,-0.000000,0.000000,0.000000,0.000000,58.608333
310_PV_2-4,4,29.583333,0.000000,0.000000,0.000000,29.583333
324_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,26.508333
324_PV_3-4,4,0.000000,0.000000,0.000000,0.000000,26.208333
319_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,125.416667
308_RTPV_1-4,4,46.216667,0.000000,0.000000,0.000000,46.216667
313_RTPV_1-4,4,0.000000,0.000000,0.000000,0.000000,50.541667
313_RTPV_2-4,4,0.000000,0.000000,0.000000,0.000000,30.733333
313_RTPV_3-4,4,0.000000,0.000000,0.000000,0.000000,28.033333
313_RTPV_4-4,4,0.000000,0.000000,0.000000,0.000000,33.900000
313_RTPV_5-4,4,0.000000,0.000000,0.000000,0.000000,33.958333
313_RTPV_6-4,4,0.000000,0.000000,0.000000,0.000000,32.750000
313_RTPV_7-4,4,0.000000,0.000000,0.000000,0.000000,31.375000
313_RTPV_8-4,4,0.000000,0.000000,0.000000,0.000000,31.200000
313_RTPV_9-4,4,0.000000,0.000000,0.000000,0.000000,32.150000
313_RTPV_10-4,4,0.000000,0.000000,0.000000,0.000000,32.575000
313_RTPV_11-4,4,0.000000,0.000000,0.000000,0.000000,27.775000
313_RTPV_12-4,4,0.000000,0.000000,0.000000,0.000000,12.208333
320_RTPV_1-4,4,0.000000,0.000000,0.000000,0.000000,10.808333
320_RTPV_2-4,4,0.000000,0.000000,0.000000,0.000000,12.241667
320_RTPV_3-4,4,0.000000,0.000000,0.000000,0.000000,13.525000
313_RTPV_13-4,4,0.000000,0.000000,0.000000,0.000000,12.583333
320_RTPV_4-4,4,0.000000,0.000000,0.000000,0.000000,14.666667
320_RTPV_5-4,4,0.000000,0.000000,0.000000,0.000000,13.500000
320_RTPV_6-4,4,0.000000,0.000000,0.000000,0.000000,4.941667
309_WIND_1-4,4,139.075000,0.000000,0.000000,0.000000,139.075000
317_WIND_1-4,4,359.874108,0.000000,0.000000,0.000000,785.733333
303_WIND_1-4,4,527.495103,0.000000,0.000000,0.000000,796.783333
320_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,34.600000
314_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,32.991667
314_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,27.425000
313_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,67.766667
314_PV_3-5,5,0.000000,0.000000,0.000000,0.000000,59.608333
314_PV_4-5,5,0.000000,0.000000,0.000000,0.000000,26.575000
313_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,66.908333
310_PV_1-5,5,35.583333,0.000000,0.000000,0.000000,35.583333
324_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,30.041667
312_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,67.291667
310_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,31.941667
324_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,29.025000
324_PV_3-5,5,0.000000,0.000000,0.000000,0.000000,28.958333
319_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,129.483333
308_RTPV_1-5,5,66.266667,0.000000,0.000000,0.000000,66.266667
313_RTPV_1-5,5,0.000000,0.000000,0.000000,0.000000,64.533333
313_RTPV_2-5,5,0.000000,0.000000,0.000000,0.000000,38.675000
313_RTPV_3-5,5,0.000000,0.000000,0.000000,0.000000,38.650000
313_RTPV_4-5,5,0.000000,0.000000,0.000000,0.000000,40.841667
313_RTPV_5-5,5,0.000000,0.000000,0.000000,0.000000,40.866667
313_RTPV_6-5,5,0.000000,0.000000,0.000000,0.000000,39.083333
313_RTPV_7-5,5,0.000000,0.000000,0.000000,0.000000,38.033333
313_RTPV_8-5,5,0.000000,0.000000,0.000000,0.000000,37.775000
313_RTPV_9-5,5,0.000000,0.000000,0.000000,0.000000,39.508333
313_RTPV_10-5,5,0.000000,0.000000,0.000000,0.000000,42.550000
313_RTPV_11-5,5,0.000000,0.000000,0.000000,0.000000,40.550000
313_RTPV_12-5,5,0.000000,0.000000,0.000000,0.000000,18.141667
320_RTPV_1-5,5,0.000000,0.000000,0.000000,0.000000,18.025000
320_RTPV_2-5,5,0.000000,0.000000,0.000000,0.000000,18.625000
320_RTPV_3-5,5,0.000000,0.000000,0.000000,0.000000,18.166667
313_RTPV_13-5,5,0.000000,0.000000,0.000000,0.000000,16.616667
320_RTPV_4-5,5,0.000000,0.000000,0.000000,0.000000,17.591667
320_RTPV_5-5,5,0.000000,0.000000,0.000000,0.000000,17.925000
320_RTPV_6-5,5,0.000000,0.000000,0.000000,0.000000,5.825000
309_WIND_1-5,5,133.125000,0.000000,0.000000,0.000000,133.125000
317_WIND_1-5,5,534.968257,0.000000,0.000000,0.000000,782.825000
303_WIND_1-5,5,554.447759,0.000000,0.000000,0.000000,700.850000
320_PV_1-6,6,-0.000000,0.000000,0.000000,0.000000,35.233333
314_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,33.383333
314_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,31.875000
313_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,70.508333
314_PV_3-6,6,0.000000,0.000000,0.000000,0.000000,68.091667
314_PV_4-6,6,0.000000,0.000000,0.000000,0.000000,32.825000
313_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,67.250000
310_PV_1-6,6,34.800000,0.000000,0.000000,0.000000,34.800000
324_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,35.575000
312_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,70.066667
310_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,35.083333
324_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,34.700000
324_PV_3-6,6,0.000000,0.000000,0.000000,0.000000,36.458333
319_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,128.483333
308_RTPV_1-6,6,76.925000,0.000000,0.000000,0.000000,76.925000
313_RTPV_1-6,6,0.000000,0.000000,0.000000,0.000000,73.491667
313_RTPV_2-6,6,0.000000,0.000000,0.000000,0.000000,44.091667
313_RTPV_3-6,6,0.000000,0.000000,0.000000,0.000000,44.716667
313_RTPV_4-6,6,0.000000,0.000000,0.000000,0.000000,43.608333
313_RTPV_5-6,6,0.000000,0.000000,0.000000,0.000000,45.550000
313_RTPV_6-6,6,0.000000,0.000000,0.000000,0.000000,45.391667
313_RTPV_7-6,6,0.000000,0.000000,0.000000,0.000000,43.141667
313_RTPV_8-6,6,0.000000,0.000000,0.000000,0.000000,42.866667
313_RTPV_9-6,6,0.000000,0.000000,0.000000,0.000000,42.866667
313_RTPV_10-6,6,0.000000,0.000000,0.000000,0.000000,47.350000
313_RTPV_11-6,6,0.000000,0.000000,0.000000,0.000000,45.908333
313_RTPV_12-6,6,0.000000,0.000000,0.000000,0.000000,19.325000
320_RTPV_1-6,6,0.000000,0.000000,0.000000,0.000000,20.466667
320_RTPV_2-6,6,0.000000,0.000000,0.000000,0.000000,20.975000
320_RTPV_3-6,6,0.000000,0.000000,0.000000,0.000000,18.916667
313_RTPV_13-6,6,0.000000,0.000000,0.000000,0.000000,18.875000
320_RTPV_4-6,6,0.000000,0.000000,0.000000,0.000000,19.900000
320_RTPV_5-6,6,0.000000,0.000000,0.000000,0.000000,19.133333
320_RTPV_6-6,6,0.000000,0.000000,0.000000,0.000000,6.633333
309_WIND_1-6,6,132.058333,0.000000,0.000000,0.000000,132.058333
317_WIND_1-6,6,694.948736,0.000000,0.000000,0.000000,771.408333
303_WIND_1-6,6,485.777580,0.000000,0.000000,0.000000,590.175000
320_PV_1-7,7,0.000000,0.000000,0.000000,0.000000,35.166667
314_PV_1-7,7,33.066667,0.000000,0.000000,0.000000,33.066667
314_PV_2-7,7,33.375000,0.000000,0.000000,0.000000,33.375000
313_PV_1-7,7,0.000000,0.000000,0.000000,0.000000,67.883333
314_PV_3-7,7,66.691667,0.000000,0.000000,0.000000,66.691667
314_PV_4-7,7,36.133333,0.000000,0.000000,0.000000,36.133333
313_PV_2-7,7,0.000000,0.000000,0.000000,0.000000,66.541667
310_PV_1-7,7,31.775000,0.000000,0.000000,0.000000,31.775000
324_PV_1-7,7,36.383333,0.000000,0.000000,0.000000,36.383333
312_PV_1-7,7,70.291667,0.000000,0.000000,0.000000,70.291667
