,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.756035,0.000000,0.000000
C1-2,48.857408,0.000000,0.000000
C1-3,48.516793,0.000000,0.000000
C1-4,48.081098,0.000000,0.000000
C1-5,48.534737,0.000000,0.000000
C1-6,48.795378,0.000000,0.000000
C1-7,49.892617,0.000000,0.000000
C1-8,50.807537,0.000000,0.000000
C1-9,52.286092,0.000000,0.000000
C1-10,53.023065,0.000000,0.000000
C1-11,54.198477,0.000000,0.000000
C1-12,54.270758,0.000000,0.000000
C1-13,54.899536,0.000000,0.000000
C1-14,54.612970,0.000000,0.000000
C1-15,54.900668,0.000000,0.000000
C1-16,54.562856,0.000000,0.000000
C1-17,53.877142,0.000000,0.000000
C1-18,51.395599,0.000000,0.000000
C1-19,48.020617,0.000000,0.000000
C1-20,50.597125,0.000000,0.000000
C1-21,41.005967,0.000000,0.000000
C1-22,40.980513,0.000000,0.000000
C1-23,37.208151,0.000000,0.000000
C1-24,40.801587,0.000000,0.000000
C2-1,-122.973233,0.000000,0.000000
C2-2,-125.302269,0.000000,0.000000
C2-3,-125.614837,0.000000,0.000000
C2-4,-127.428660,0.000000,0.000000
C2-5,-123.828702,0.000000,0.000000
C2-6,-127.700777,0.000000,0.000000
C2-7,-131.642324,0.000000,0.000000
C2-8,-133.054737,0.000000,0.000000
C2-9,-135.252887,0.000000,0.000000
C2-10,-137.303951,0.000000,0.000000
C2-11,-136.318920,0.000000,0.000000
C2-12,-141.978624,0.000000,0.000000
C2-13,-138.829366,0.000000,0.000000
C2-14,-143.788238,0.000000,0.000000
C2-15,-141.533347,0.000000,0.000000
C2-16,-140.978961,0.000000,0.000000
C2-17,-142.928968,0.000000,0.000000
C2-18,-139.761983,0.000000,0.000000
C2-19,-133.407064,0.000000,0.000000
C2-20,-137.283809,0.000000,0.000000
C2-21,-118.205790,0.000000,0.000000
C2-22,-116.446790,0.000000,0.000000
C2-23,-107.532538,0.000000,0.000000
C2-24,-110.060372,0.000000,0.000000
C3-1,26.990055,0.000000,0.000000
C3-2,32.028537,0.000000,0.000000
C3-3,33.587130,0.000000,0.000000
C3-4,36.451643,0.000000,0.000000
C3-5,32.415129,0.000000,0.000000
C3-6,33.754497,0.000000,0.000000
C3-7,31.781343,0.000000,0.000000
C3-8,28.981778,0.000000,0.000000
C3-9,24.405581,0.000000,0.000000
C3-10,22.713028,0.000000,0.000000
C3-11,17.392193,0.000000,0.000000
C3-12,20.587968,0.000000,0.000000
C3-13,16.126604,0.000000,0.000000
C3-14,20.329966,0.000000,0.000000
C3-15,17.787378,0.000000,0.000000
C3-16,18.800794,0.000000,0.000000
C3-17,22.751921,0.000000,0.000000
C3-18,17.761513,0.000000,0.000000
C3-19,17.053641,0.000000,0.000000
C3-20,21.548437,0.000000,0.000000
C3-21,15.700298,0.000000,0.000000
C3-22,17.502974,0.000000,0.000000
C3-23,16.751467,0.000000,0.000000
C3-24,19.734583,0.000000,0.000000
C4-1,-10.929977,0.000000,0.000000
C4-2,-13.561507,0.000000,0.000000
C4-3,-14.105672,0.000000,0.000000
C4-4,-15.925763,0.000000,0.000000
C4-5,-12.670252,0.000000,0.000000
C4-6,-15.521989,0.000000,0.000000
C4-7,-17.702677,0.000000,0.000000
C4-8,-18.031171,0.000000,0.000000
C4-9,-18.494960,0.000000,0.000000
C4-10,-19.485613,0.000000,0.000000
C4-11,-17.682180,0.000000,0.000000
C4-12,-22.118468,0.000000,0.000000
C4-13,-19.069187,0.000000,0.000000
C4-14,-23.259890,0.000000,0.000000
C4-15,-21.217664,0.000000,0.000000
C4-16,-21.070233,0.000000,0.000000
C4-17,-23.215628,0.000000,0.000000
C4-18,-26.611242,0.000000,0.000000
C4-19,-27.477994,0.000000,0.000000
C4-20,-24.723802,0.000000,0.000000
C4-21,-27.305928,0.000000,0.000000
C4-22,-25.124350,0.000000,0.000000
C4-23,-24.319299,0.000000,0.000000
C4-24,-18.627044,0.000000,0.000000
C5-1,19.167188,0.000000,0.000000
C5-2,22.526475,0.000000,0.000000
C5-3,23.543218,0.000000,0.000000
C5-4,25.479971,0.000000,0.000000
C5-5,22.693442,0.000000,0.000000
C5-6,23.765168,0.000000,0.000000
C5-7,22.716300,0.000000,0.000000
C5-8,20.998468,0.000000,0.000000
C5-9,18.184405,0.000000,0.000000
C5-10,17.211620,0.000000,0.000000
C5-11,13.745099,0.000000,0.000000
C5-12,16.105613,0.000000,0.000000
C5-13,13.071380,0.000000,0.000000
C5-14,16.039579,0.000000,0.000000
C5-15,14.285051,0.000000,0.000000
C5-16,14.904522,0.000000,0.000000
C5-17,17.545632,0.000000,0.000000
C5-18,14.593205,0.000000,0.000000
C5-19,14.125627,0.000000,0.000000
C5-20,16.817130,0.000000,0.000000
C5-21,13.076210,0.000000,0.000000
C5-22,14.045231,0.000000,0.000000
C5-23,13.411032,0.000000,0.000000
C5-24,14.948562,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,175.000000,0.000000,0.000000
C6-9,175.000000,0.000000,0.000000
C6-10,175.000000,0.000000,0.000000
C6-11,175.000000,0.000000,0.000000
C6-12,175.000000,0.000000,0.000000
C6-13,175.000000,0.000000,0.000000
C6-14,175.000000,0.000000,0.000000
C6-15,175.000000,0.000000,0.000000
C6-16,175.000000,0.000000,36.682861
C6-17,175.000000,0.000000,55.527810
C6-18,159.923270,0.000000,6.573856
C6-19,147.936281,0.000000,0.000000
C6-20,162.372622,0.000000,0.000000
C6-21,124.583404,0.000000,0.000000
C6-22,127.813891,0.000000,0.000000
C6-23,115.755925,0.000000,0.000000
C6-24,134.134920,0.000000,0.000000
C7-1,6.743624,0.000000,0.000000
C7-2,55.534986,0.000000,0.000000
C7-3,73.320201,0.000000,0.000000
C7-4,100.166669,0.000000,0.000000
C7-5,65.166773,0.000000,0.000000
C7-6,69.520491,0.000000,0.000000
C7-7,35.805716,0.000000,0.000000
C7-8,99.760940,0.000000,0.000000
C7-9,112.922026,0.000000,0.000000
C7-10,111.538104,0.000000,0.000000
C7-11,93.685966,0.000000,0.000000
C7-12,138.954878,0.000000,0.000000
C7-13,121.446188,0.000000,0.000000
C7-14,62.489066,0.000000,0.000000
C7-15,54.224482,0.000000,0.000000
C7-16,41.639991,0.000000,0.000000
C7-17,74.653038,0.000000,0.000000
C7-18,12.539960,0.000000,0.000000
C7-19,-8.631355,0.000000,0.000000
C7-20,-13.620177,0.000000,0.000000
C7-21,-42.088402,0.000000,0.000000
C7-22,-10.466186,0.000000,0.000000
C7-23,2.623337,0.000000,0.000000
C7-24,30.264372,0.000000,0.000000
C8-1,-42.604130,0.000000,0.000000
C8-2,-43.994914,0.000000,0.000000
C8-3,-43.918706,0.000000,0.000000
C8-4,-45.317411,0.000000,0.000000
C8-5,-42.050195,0.000000,0.000000
C8-6,-46.458718,0.000000,0.000000
C8-7,-51.940260,0.000000,0.000000
C8-8,-54.527849,0.000000,0.000000
C8-9,-58.620236,0.000000,0.000000
C8-10,-61.670997,0.000000,0.000000
C8-11,-62.033019,0.000000,0.000000
C8-12,-68.108028,0.000000,0.000000
C8-13,-65.526953,0.000000,0.000000
C8-14,-70.431671,0.000000,0.000000
C8-15,-68.389445,0.000000,0.000000
C8-16,-67.399243,0.000000,0.000000
C8-17,-68.643341,0.000000,0.000000
C8-18,-74.988654,0.000000,0.000000
C8-19,-74.298620,0.000000,0.000000
C8-20,-69.355564,0.000000,0.000000
C8-21,-69.444492,0.000000,0.000000
C8-22,-64.839947,0.000000,0.000000
C8-23,-61.026670,0.000000,0.000000
C8-24,-52.560293,0.000000,0.000000
C9-1,-3.400012,0.000000,0.000000
C9-2,2.828916,0.000000,0.000000
C9-3,4.982732,0.000000,0.000000
C9-4,8.251548,0.000000,0.000000
C9-5,4.226265,0.000000,0.000000
C9-6,4.071960,0.000000,0.000000
C9-7,-1.068230,0.000000,0.000000
C9-8,-6.035305,0.000000,0.000000
C9-9,-14.092996,0.000000,0.000000
C9-10,-17.762138,0.000000,0.000000
C9-11,-25.160639,0.000000,0.000000
C9-12,-23.537151,0.000000,0.000000
C9-13,-28.447740,0.000000,0.000000
C9-14,-24.929446,0.000000,0.000000
C9-15,-27.472034,0.000000,0.000000
C9-16,-25.650013,0.000000,0.000000
C9-17,-20.834128,0.000000,0.000000
C9-18,-28.654653,0.000000,0.000000
C9-19,-27.868852,0.000000,0.000000
C9-20,-21.273929,0.000000,0.000000
C9-21,-24.729946,0.000000,0.000000
C9-22,-20.602530,0.000000,0.000000
C9-23,-18.467767,0.000000,0.000000
C9-24,-12.822994,0.000000,0.000000
C10-1,-39.044770,0.000000,0.000000
C10-2,-33.405192,0.000000,0.000000
C10-3,-31.248304,0.000000,0.000000
C10-4,-28.537112,0.000000,0.000000
C10-5,-31.302129,0.000000,0.000000
C10-6,-33.091523,0.000000,0.000000
C10-7,-40.206826,0.000000,0.000000
C10-8,-46.076509,0.000000,0.000000
C10-9,-55.559347,0.000000,0.000000
C10-10,-60.318276,0.000000,0.000000
C10-11,-67.764550,0.000000,0.000000
C10-12,-68.415741,0.000000,0.000000
C10-13,-72.310461,0.000000,0.000000
C10-14,-70.654505,0.000000,0.000000
