,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.847195,0.000000,0.000000
C1-2,23.449915,0.000000,0.000000
C1-3,48.523677,0.000000,0.000000
C1-4,21.826748,0.000000,0.000000
C1-5,48.136138,0.000000,0.000000
C1-6,30.776258,0.000000,0.000000
C1-7,46.228288,0.000000,0.000000
C1-8,12.971620,0.000000,0.000000
C1-9,4.373148,0.000000,0.000000
C1-10,36.983766,0.000000,0.000000
C1-11,18.383026,0.000000,0.000000
C1-12,26.755251,0.000000,0.000000
C1-13,17.487032,0.000000,0.000000
C1-14,21.233271,0.000000,0.000000
C1-15,15.513220,0.000000,0.000000
C1-16,22.157621,0.000000,0.000000
C1-17,33.706033,0.000000,0.000000
C1-18,30.644323,0.000000,0.000000
C1-19,28.207007,0.000000,0.000000
C1-20,31.532751,0.000000,0.000000
C1-21,37.723040,0.000000,0.000000
C1-22,41.789101,0.000000,0.000000
C1-23,33.870478,0.000000,0.000000
C1-24,44.033142,0.000000,0.000000
C2-1,-121.947430,0.000000,0.000000
C2-2,-77.655004,0.000000,0.000000
C2-3,-117.132500,0.000000,0.000000
C2-4,-74.089406,0.000000,0.000000
C2-5,-129.131976,0.000000,0.000000
C2-6,-93.786028,0.000000,0.000000
C2-7,-128.122198,0.000000,0.000000
C2-8,-58.075500,0.000000,0.000000
C2-9,-43.634119,0.000000,0.000000
C2-10,-106.742803,0.000000,0.000000
C2-11,-69.613467,0.000000,0.000000
C2-12,-86.386012,0.000000,0.000000
C2-13,-57.903654,0.000000,0.000000
C2-14,-64.578366,0.000000,0.000000
C2-15,-51.290468,0.000000,0.000000
C2-16,-65.745142,0.000000,0.000000
C2-17,-94.300288,0.000000,0.000000
C2-18,-90.664212,0.000000,0.000000
C2-19,-86.965665,0.000000,0.000000
C2-20,-95.577766,0.000000,0.000000
C2-21,-109.014629,0.000000,0.000000
C2-22,-118.844793,0.000000,0.000000
C2-23,-99.992598,0.000000,0.000000
C2-24,-120.288120,0.000000,0.000000
C3-1,25.992674,0.000000,0.000000
C3-2,10.010846,0.000000,0.000000
C3-3,25.012492,0.000000,0.000000
C3-4,8.888409,0.000000,0.000000
C3-5,37.279926,0.000000,0.000000
C3-6,16.714294,0.000000,0.000000
