,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.024607,0.000000,0.000000
C1-2,48.639200,0.000000,0.000000
C1-3,46.967841,0.000000,0.000000
C1-4,-8.445726,0.000000,0.000000
C1-5,27.153130,0.000000,0.000000
C1-6,63.573073,0.000000,0.000000
C1-7,69.049975,0.000000,0.000000
C1-8,48.351359,0.000000,0.000000
C1-9,49.096851,0.000000,0.000000
C1-10,45.445397,0.000000,0.000000
C1-11,53.293368,0.000000,0.000000
C1-12,46.492733,0.000000,0.000000
C1-13,50.588094,0.000000,0.000000
C1-14,50.299761,0.000000,0.000000
C1-15,40.103989,0.000000,0.000000
C1-16,44.616395,0.000000,0.000000
C1-17,33.634590,0.000000,0.000000
C1-18,71.866479,0.000000,0.000000
C1-19,52.678558,0.000000,0.000000
C1-20,50.544268,0.000000,0.000000
C1-21,50.787884,0.000000,0.000000
C1-22,50.302345,0.000000,0.000000
C1-23,50.436933,0.000000,0.000000
C1-24,48.717260,0.000000,0.000000
C2-1,-124.392064,0.000000,0.000000
C2-2,-119.541053,0.000000,0.000000
C2-3,-119.779774,0.000000,0.000000
C2-4,-52.025596,0.000000,0.000000
C2-5,-131.844467,0.000000,0.000000
C2-6,-110.321799,0.000000,0.000000
C2-7,-107.838247,0.000000,0.000000
C2-8,-123.487039,0.000000,0.000000
C2-9,-127.783936,0.000000,0.000000
C2-10,-135.991457,0.000000,0.000000
C2-11,-133.182749,0.000000,0.000000
C2-12,-128.818659,0.000000,0.000000
C2-13,-135.441759,0.000000,0.000000
C2-14,-136.901119,0.000000,0.000000
C2-15,-141.884404,0.000000,0.000000
C2-16,-124.633241,0.000000,0.000000
C2-17,-147.376368,0.000000,0.000000
C2-18,-125.566634,0.000000,0.000000
C2-19,-137.487348,0.000000,0.000000
C2-20,-137.119443,0.000000,0.000000
C2-21,-133.119822,0.000000,0.000000
C2-22,-133.545391,0.000000,0.000000
C2-23,-122.884365,0.000000,0.000000
C2-24,-125.644664,0.000000,0.000000
C3-1,30.797384,0.000000,0.000000
C3-2,29.355507,0.000000,0.000000
C3-3,30.404671,0.000000,0.000000
C3-4,-28.170881,0.000000,0.000000
C3-5,15.912469,0.000000,0.000000
C3-6,43.749471,0.000000,0.000000
C3-7,47.481091,0.000000,0.000000
C3-8,32.940172,0.000000,0.000000
C3-9,32.596607,0.000000,0.000000
C3-10,31.805982,0.000000,0.000000
C3-11,36.507439,0.000000,0.000000
C3-12,29.607166,0.000000,0.000000
C3-13,31.331995,0.000000,0.000000
C3-14,33.387185,0.000000,0.000000
C3-15,24.461152,0.000000,0.000000
C3-16,28.152246,0.000000,0.000000
C3-17,21.911789,0.000000,0.000000
C3-18,47.103508,0.000000,0.000000
C3-19,34.018207,0.000000,0.000000
C3-20,32.541009,0.000000,0.000000
C3-21,29.100682,0.000000,0.000000
C3-22,31.310113,0.000000,0.000000
C3-23,24.204471,0.000000,0.000000
C3-24,32.801494,0.000000,0.000000
C4-1,-12.692812,0.000000,0.000000
C4-2,-9.171208,0.000000,0.000000
C4-3,-9.857110,0.000000,0.000000
C4-4,-27.252734,0.000000,0.000000
C4-5,-19.960922,0.000000,0.000000
C4-6,-2.039941,0.000000,0.000000
C4-7,0.207573,0.000000,0.000000
C4-8,-12.557851,0.000000,0.000000
C4-9,-15.326377,0.000000,0.000000
C4-10,-21.648147,0.000000,0.000000
C4-11,-18.841551,0.000000,0.000000
C4-12,-22.480419,0.000000,0.000000
C4-13,-20.119177,0.000000,0.000000
C4-14,-21.529568,0.000000,0.000000
C4-15,-25.637379,0.000000,0.000000
C4-16,-22.634535,0.000000,0.000000
C4-17,-30.372431,0.000000,0.000000
C4-18,-11.440067,0.000000,0.000000
C4-19,-21.545209,0.000000,0.000000
C4-20,-21.490856,0.000000,0.000000
C4-21,-18.099970,0.000000,0.000000
C4-22,-18.859775,0.000000,0.000000
C4-23,-10.268227,0.000000,0.000000
C4-24,-13.955351,0.000000,0.000000
C5-1,21.686892,0.000000,0.000000
C5-2,20.495635,0.000000,0.000000
C5-3,21.167248,0.000000,0.000000
C5-4,-15.899413,0.000000,0.000000
C5-5,12.284884,0.000000,0.000000
C5-6,29.418297,0.000000,0.000000
C5-7,31.742434,0.000000,0.000000
C5-8,23.011393,0.000000,0.000000
C5-9,23.027151,0.000000,0.000000
C5-10,22.920339,0.000000,0.000000
C5-11,25.875033,0.000000,0.000000
C5-12,21.623895,0.000000,0.000000
C5-13,22.636882,0.000000,0.000000
C5-14,24.035118,0.000000,0.000000
C5-15,18.453485,0.000000,0.000000
C5-16,20.668836,0.000000,0.000000
C5-17,17.041346,0.000000,0.000000
C5-18,32.474373,0.000000,0.000000
C5-19,24.496308,0.000000,0.000000
C5-20,23.504437,0.000000,0.000000
C5-21,21.078300,0.000000,0.000000
C5-22,22.518652,0.000000,0.000000
C5-23,17.375834,0.000000,0.000000
C5-24,23.041007,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,15.211464,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,175.000000,0.000000,36.682861
C6-7,175.000000,0.000000,36.682861
C6-8,175.000000,0.000000,36.682861
C6-9,175.000000,0.000000,36.682861
C6-10,175.000000,0.000000,0.000000
C6-11,175.000000,0.000000,36.682861
C6-12,158.671922,0.000000,0.000000
C6-13,175.000000,0.000000,0.000000
C6-14,175.000000,0.000000,0.000000
C6-15,175.000000,0.000000,0.000000
C6-16,151.242293,0.000000,0.000000
C6-17,175.000000,0.000000,0.000000
C6-18,175.000000,0.000000,36.682861
C6-19,175.000000,0.000000,36.682861
C6-20,175.000000,0.000000,0.000000
C6-21,175.000000,0.000000,0.000000
C6-22,175.000000,0.000000,0.000000
C6-23,175.000000,0.000000,0.000000
C6-24,175.000000,0.000000,0.000000
C7-1,235.832472,0.000000,0.000000
C7-2,247.509669,0.000000,0.000000
C7-3,173.602074,0.000000,0.000000
C7-4,-131.640729,0.000000,0.000000
C7-5,141.897604,0.000000,0.000000
C7-6,86.915751,0.000000,0.000000
C7-7,98.219741,0.000000,0.000000
C7-8,98.582166,0.000000,0.000000
C7-9,72.877826,0.000000,0.000000
C7-10,59.917698,0.000000,0.000000
C7-11,55.481455,0.000000,0.000000
C7-12,15.188483,0.000000,0.000000
C7-13,20.089422,0.000000,0.000000
C7-14,39.908877,0.000000,0.000000
C7-15,18.639435,0.000000,0.000000
