,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,36.808333,0.000000,0.000000,0.000000,36.808333
314_PV_1-1,1,32.416667,0.000000,0.000000,0.000000,32.416667
314_PV_2-1,1,35.975000,0.000000,0.000000,0.000000,35.975000
313_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,71.183333
314_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,73.108333
314_PV_4-1,1,0.000000,0.000000,0.000000,0.000000,36.683333
313_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,67.266667
310_PV_1-1,1,39.150000,0.000000,0.000000,0.000000,39.150000
324_PV_1-1,1,37.558333,0.000000,0.000000,0.000000,37.558333
312_PV_1-1,1,70.291667,0.000000,0.000000,0.000000,70.291667
310_PV_2-1,1,35.075000,0.000000,0.000000,0.000000,35.075000
324_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,38.416667
324_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,35.891667
319_PV_1-1,1,147.033333,0.000000,0.000000,0.000000,147.033333
308_RTPV_1-1,1,67.733333,0.000000,0.000000,0.000000,67.733333
313_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,69.750000
313_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,46.125000
313_RTPV_3-1,1,42.633333,0.000000,0.000000,0.000000,42.633333
313_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,43.291667
313_RTPV_5-1,1,6.000839,0.000000,0.000000,0.000000,42.425000
313_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,42.875000
313_RTPV_7-1,1,0.000000,0.000000,0.000000,0.000000,43.758333
313_RTPV_8-1,1,0.000000,0.000000,0.000000,0.000000,44.558333
313_RTPV_9-1,1,0.000000,0.000000,0.000000,0.000000,48.516667
313_RTPV_10-1,1,0.000000,0.000000,0.000000,0.000000,49.408333
313_RTPV_11-1,1,0.000000,0.000000,0.000000,0.000000,46.333333
313_RTPV_12-1,1,0.000000,0.000000,0.000000,0.000000,19.425000
320_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,17.008333
320_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,18.650000
320_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,18.200000
313_RTPV_13-1,1,18.891667,0.000000,0.000000,0.000000,18.891667
320_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,20.825000
