,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.836697,0.000000,0.000000
C1-2,49.282294,0.000000,0.000000
C1-3,48.102002,0.000000,0.000000
C1-4,43.119742,0.000000,0.000000
C1-5,40.108362,0.000000,0.000000
C1-6,37.718791,0.000000,0.000000
C1-7,44.216211,0.000000,0.000000
C1-8,38.741225,0.000000,0.000000
C1-9,9.814358,0.000000,0.000000
C1-10,17.145005,0.000000,0.000000
C1-11,9.893793,0.000000,0.000000
C1-12,7.754743,0.000000,0.000000
C1-13,7.966232,0.000000,0.000000
C1-14,6.443002,0.000000,0.000000
C1-15,7.047289,0.000000,0.000000
C1-16,15.446235,0.000000,0.000000
C1-17,31.849217,0.000000,0.000000
C1-18,29.465522,0.000000,0.000000
C1-19,37.221188,0.000000,0.000000
C1-20,35.670027,0.000000,0.000000
C1-21,24.658720,0.000000,0.000000
C1-22,19.238505,0.000000,0.000000
C1-23,14.108624,0.000000,0.000000
C1-24,32.530606,0.000000,0.000000
C2-1,-121.140255,0.000000,0.000000
C2-2,-121.127151,0.000000,0.000000
C2-3,-128.643481,0.000000,0.000000
C2-4,-113.096901,0.000000,0.000000
C2-5,-103.829161,0.000000,0.000000
C2-6,-98.693784,0.000000,0.000000
C2-7,-115.747859,0.000000,0.000000
C2-8,-103.125558,0.000000,0.000000
C2-9,-40.774328,0.000000,0.000000
C2-10,-54.349436,0.000000,0.000000
C2-11,-39.209406,0.000000,0.000000
C2-12,-35.420451,0.000000,0.000000
C2-13,-34.935200,0.000000,0.000000
C2-14,-31.706616,0.000000,0.000000
C2-15,-32.643430,0.000000,0.000000
C2-16,-51.035129,0.000000,0.000000
C2-17,-89.412174,0.000000,0.000000
C2-18,-87.556326,0.000000,0.000000
C2-19,-105.961928,0.000000,0.000000
C2-20,-105.646869,0.000000,0.000000
C2-21,-84.141576,0.000000,0.000000
C2-22,-72.542348,0.000000,0.000000
C2-23,-59.292538,0.000000,0.000000
