,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,18.497621,0.000000,0.000000
C1-2,18.044939,0.000000,0.000000
C1-3,18.895944,0.000000,0.000000
C1-4,18.748794,0.000000,0.000000
C1-5,17.682934,0.000000,0.000000
C1-6,18.594750,0.000000,0.000000
C1-7,18.934844,0.000000,0.000000
C1-8,14.071197,0.000000,0.000000
C1-9,14.373359,0.000000,0.000000
C1-10,0.754235,0.000000,0.000000
C1-11,-11.925271,0.000000,0.000000
C1-12,-14.374509,0.000000,0.000000
C1-13,-16.244497,0.000000,0.000000
C1-14,6.872523,0.000000,0.000000
C1-15,6.982701,0.000000,0.000000
C1-16,14.337247,0.000000,0.000000
C1-17,24.315419,0.000000,0.000000
C1-18,47.637135,0.000000,0.000000
C1-19,37.082408,0.000000,0.000000
C1-20,46.496067,0.000000,0.000000
C1-21,25.633917,0.000000,0.000000
C1-22,40.562618,0.000000,0.000000
C1-23,24.873802,0.000000,0.000000
C1-24,21.736322,0.000000,0.000000
C2-1,-57.701554,0.000000,0.000000
C2-2,-55.079942,0.000000,0.000000
C2-3,-55.470636,0.000000,0.000000
C2-4,-54.706506,0.000000,0.000000
C2-5,-52.648902,0.000000,0.000000
C2-6,-56.033721,0.000000,0.000000
C2-7,-59.320032,0.000000,0.000000
C2-8,-45.611332,0.000000,0.000000
C2-9,-45.510615,0.000000,0.000000
C2-10,-47.897780,0.000000,0.000000
C2-11,-52.772811,0.000000,0.000000
C2-12,-48.220755,0.000000,0.000000
C2-13,-41.245672,0.000000,0.000000
C2-14,-32.064673,0.000000,0.000000
C2-15,-32.510714,0.000000,0.000000
C2-16,-48.432636,0.000000,0.000000
C2-17,-72.465633,0.000000,0.000000
C2-18,-68.197944,0.000000,0.000000
C2-19,-83.656311,0.000000,0.000000
C2-20,-65.037480,0.000000,0.000000
C2-21,-76.896481,0.000000,0.000000
C2-22,-69.188753,0.000000,0.000000
C2-23,-71.252469,0.000000,0.000000
C2-24,-62.844559,0.000000,0.000000
C3-1,-6.544881,0.000000,0.000000
C3-2,-7.005490,0.000000,0.000000
C3-3,-6.389560,0.000000,0.000000
C3-4,-6.630709,0.000000,0.000000
C3-5,-8.134950,0.000000,0.000000
C3-6,-8.121927,0.000000,0.000000
C3-7,-11.257330,0.000000,0.000000
C3-8,-23.587355,0.000000,0.000000
C3-9,-27.509374,0.000000,0.000000
C3-10,-40.689903,0.000000,0.000000
C3-11,-49.090592,0.000000,0.000000
C3-12,-52.884648,0.000000,0.000000
C3-13,-58.450988,0.000000,0.000000
C3-14,-40.902757,0.000000,0.000000
C3-15,-40.430229,0.000000,0.000000
C3-16,-30.462029,0.000000,0.000000
C3-17,-15.143048,0.000000,0.000000
C3-18,1.869256,0.000000,0.000000
C3-19,-6.022015,0.000000,0.000000
C3-20,0.704019,0.000000,0.000000
C3-21,-11.449869,0.000000,0.000000
C3-22,2.226799,0.000000,0.000000
C3-23,-6.835506,0.000000,0.000000
C3-24,-7.032224,0.000000,0.000000
C4-1,-20.521638,0.000000,0.000000
C4-2,-19.022041,0.000000,0.000000
C4-3,-17.497822,0.000000,0.000000
C4-4,-17.122498,0.000000,0.000000
C4-5,-17.717457,0.000000,0.000000
C4-6,-19.157899,0.000000,0.000000
C4-7,-22.573042,0.000000,0.000000
C4-8,-22.665850,0.000000,0.000000
C4-9,-23.089590,0.000000,0.000000
C4-10,-31.092732,0.000000,0.000000
C4-11,-41.090088,0.000000,0.000000
C4-12,-42.726246,0.000000,0.000000
C4-13,-41.342319,0.000000,0.000000
C4-14,-29.095092,0.000000,0.000000
C4-15,-29.168940,0.000000,0.000000
C4-16,-26.860481,0.000000,0.000000
C4-17,-25.575040,0.000000,0.000000
C4-18,-17.848795,0.000000,0.000000
C4-19,-25.436799,0.000000,0.000000
C4-20,-17.425038,0.000000,0.000000
C4-21,-26.143752,0.000000,0.000000
C4-22,-15.551822,0.000000,0.000000
C4-23,-20.858443,0.000000,0.000000
C4-24,-19.097793,0.000000,0.000000
C5-1,-2.069953,0.000000,0.000000
