,hour,LMP,VoltageAngle,VoltageAngleDualMax,VoltageAngleDualMin,Load,LoadPayment
301,1,0.000000,0.000000,0.000000,0.000000,42.895919,0.0
301,2,0.000000,0.000000,0.000000,0.000000,42.263841,0.0
301,3,0.000000,0.000000,0.000000,0.000000,42.144258,0.0
301,4,0.000000,0.000000,0.000000,0.000000,42.400506,0.0
301,5,0.000000,0.000000,0.000000,0.000000,43.784245,0.0
301,6,0.000000,0.000000,0.000000,0.000000,45.748814,0.0
301,7,0.000000,0.000000,0.000000,0.000000,49.746283,0.0
301,8,0.000000,0.000000,0.000000,0.000000,55.007909,0.0
301,9,0.000000,0.000000,0.000000,0.000000,59.722873,0.0
301,10,0.000000,0.000000,0.000000,0.000000,63.310345,0.0
301,11,21.184575,0.000000,0.000000,0.000000,66.829484,1415.7542160092999
301,12,23.217425,0.000000,0.000000,0.000000,68.452388,1589.2881844608999
301,13,23.217425,0.000000,0.000000,0.000000,69.272382,1608.3263336563498
301,14,23.217425,0.000000,0.000000,0.000000,70.656121,1640.453190108425
301,15,23.217425,0.000000,0.000000,0.000000,69.853211,1621.811687401675
301,16,21.184575,0.000000,0.000000,0.000000,67.529896,1430.5921465541999
301,17,21.797256,0.000000,0.000000,0.000000,65.941158,1437.3363018624482
301,18,21.797256,0.000000,0.000000,0.000000,61.345777,1337.169605787912
301,19,23.217425,0.000000,0.000000,0.000000,65.309079,1516.3086435015748
301,20,23.893954,0.000000,0.000000,0.000000,68.708637,1641.721011880698
301,21,23.656645,0.000000,0.000000,0.000000,61.004113,1443.1526447808849
301,22,21.184575,0.000000,0.000000,0.000000,54.478330,1154.1002677597498
301,23,12.455902,0.000000,0.000000,0.000000,47.610883,593.036492781466
301,24,15.731579,0.000000,0.000000,0.000000,43.510914,684.495380953206
302,1,0.000000,0.394723,0.000000,0.000000,38.526890,0.0
302,2,0.000000,0.304805,0.000000,0.000000,37.959190,0.0
302,3,0.000000,0.392620,0.000000,0.000000,37.851787,0.0
302,4,0.000000,0.153655,0.000000,0.000000,38.081936,0.0
302,5,0.000000,0.150664,0.000000,0.000000,39.324739,0.0
302,6,0.000000,0.016996,0.000000,0.000000,41.089212,0.0
302,7,0.000000,0.210877,0.000000,0.000000,44.679532,0.0
302,8,0.000000,0.173265,0.000000,0.000000,49.405252,0.0
302,9,0.000000,0.281198,0.000000,0.000000,53.639987,0.0
302,10,0.000000,0.393657,0.000000,0.000000,56.862069,0.0
302,11,22.162213,0.435649,0.000000,0.000000,60.022778,1330.237590887714
302,12,24.288876,0.600731,0.000000,0.000000,61.480386,1493.289471986136
302,13,24.288876,0.435583,0.000000,0.000000,62.216862,1511.1776462271118
302,14,24.288876,0.438138,0.000000,0.000000,63.459665,1541.3639341865398
302,15,24.288876,0.437488,0.000000,0.000000,62.738532,1523.8484241700319
