,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,38.277568,0.000000,0.000000
C1-2,37.356730,0.000000,0.000000
C1-3,37.112687,0.000000,0.000000
C1-4,33.761496,0.000000,0.000000
C1-5,26.589706,0.000000,0.000000
C1-6,21.294334,0.000000,0.000000
C1-7,21.623723,0.000000,0.000000
C1-8,18.655001,0.000000,0.000000
C1-9,19.295482,0.000000,0.000000
C1-10,23.450165,0.000000,0.000000
C1-11,24.235512,0.000000,0.000000
C1-12,26.816356,0.000000,0.000000
C1-13,27.321023,0.000000,0.000000
C1-14,28.533236,0.000000,0.000000
C1-15,24.038058,0.000000,0.000000
C1-16,25.375291,0.000000,0.000000
C1-17,24.572301,0.000000,0.000000
C1-18,26.755966,0.000000,0.000000
C1-19,28.750461,0.000000,0.000000
C1-20,22.039420,0.000000,0.000000
C1-21,11.341581,0.000000,0.000000
C1-22,47.921879,0.000000,0.000000
C1-23,51.784432,0.000000,0.000000
C1-24,50.709218,0.000000,0.000000
C2-1,-99.462284,0.000000,0.000000
C2-2,-97.223888,0.000000,0.000000
C2-3,-94.099714,0.000000,0.000000
C2-4,-86.238464,0.000000,0.000000
C2-5,-71.294451,0.000000,0.000000
C2-6,-61.174259,0.000000,0.000000
C2-7,-63.939715,0.000000,0.000000
C2-8,-60.398820,0.000000,0.000000
C2-9,-63.360230,0.000000,0.000000
C2-10,-73.788369,0.000000,0.000000
C2-11,-75.956421,0.000000,0.000000
C2-12,-80.406858,0.000000,0.000000
C2-13,-81.045246,0.000000,0.000000
C2-14,-82.176638,0.000000,0.000000
C2-15,-68.527263,0.000000,0.000000
C2-16,-69.794456,0.000000,0.000000
C2-17,-70.948614,0.000000,0.000000
C2-18,-77.390002,0.000000,0.000000
C2-19,-81.381956,0.000000,0.000000
C2-20,-66.563455,0.000000,0.000000
C2-21,-43.286224,0.000000,0.000000
C2-22,-121.031416,0.000000,0.000000
C2-23,-126.287584,0.000000,0.000000
C2-24,-123.907855,0.000000,0.000000
C3-1,15.555484,0.000000,0.000000
C3-2,15.843748,0.000000,0.000000
C3-3,13.629862,0.000000,0.000000
C3-4,9.461467,0.000000,0.000000
C3-5,1.432995,0.000000,0.000000
C3-6,-6.022638,0.000000,0.000000
C3-7,-9.241110,0.000000,0.000000
C3-8,-13.793669,0.000000,0.000000
C3-9,-14.991880,0.000000,0.000000
C3-10,-11.930065,0.000000,0.000000
C3-11,-12.494846,0.000000,0.000000
C3-12,-11.650244,0.000000,0.000000
C3-13,-11.414025,0.000000,0.000000
C3-14,-11.255681,0.000000,0.000000
C3-15,-19.521550,0.000000,0.000000
C3-16,-17.900354,0.000000,0.000000
C3-17,-15.891957,0.000000,0.000000
C3-18,-16.332114,0.000000,0.000000
C3-19,-14.232156,0.000000,0.000000
C3-20,-19.452554,0.000000,0.000000
C3-21,-29.486550,0.000000,0.000000
C3-22,15.282900,0.000000,0.000000
C3-23,20.896066,0.000000,0.000000
C3-24,23.742768,0.000000,0.000000
C4-1,-14.642891,0.000000,0.000000
C4-2,-14.249172,0.000000,0.000000
C4-3,-12.344554,0.000000,0.000000
C4-4,-12.698387,0.000000,0.000000
C4-5,-15.026565,0.000000,0.000000
C4-6,-18.076886,0.000000,0.000000
C4-7,-21.030933,0.000000,0.000000
C4-8,-24.924233,0.000000,0.000000
C4-9,-26.853457,0.000000,0.000000
C4-10,-27.687774,0.000000,0.000000
C4-11,-28.367873,0.000000,0.000000
C4-12,-27.219171,0.000000,0.000000
C4-13,-26.748360,0.000000,0.000000
C4-14,-25.344611,0.000000,0.000000
C4-15,-23.571949,0.000000,0.000000
C4-16,-21.623539,0.000000,0.000000
C4-17,-23.794424,0.000000,0.000000
C4-18,-25.760457,0.000000,0.000000
C4-19,-24.991791,0.000000,0.000000
C4-20,-25.695115,0.000000,0.000000
C4-21,-27.646810,0.000000,0.000000
C4-22,-16.147814,0.000000,0.000000
C4-23,-11.803727,0.000000,0.000000
C4-24,-10.845445,0.000000,0.000000
C5-1,11.938649,0.000000,0.000000
C5-2,12.066358,0.000000,0.000000
C5-3,10.516082,0.000000,0.000000
C5-4,7.825590,0.000000,0.000000
C5-5,2.751829,0.000000,0.000000
C5-6,-1.856081,0.000000,0.000000
C5-7,-3.651260,0.000000,0.000000
C5-8,-6.301658,0.000000,0.000000
C5-9,-6.892662,0.000000,0.000000
C5-10,-4.788192,0.000000,0.000000
C5-11,-5.071876,0.000000,0.000000
C5-12,-4.560329,0.000000,0.000000
C5-13,-4.434413,0.000000,0.000000
C5-14,-4.411143,0.000000,0.000000
C5-15,-9.881136,0.000000,0.000000
C5-16,-8.973330,0.000000,0.000000
C5-17,-7.559406,0.000000,0.000000
C5-18,-7.629101,0.000000,0.000000
C5-19,-6.311211,0.000000,0.000000
C5-20,-9.725921,0.000000,0.000000
C5-21,-16.185920,0.000000,0.000000
C5-22,12.132805,0.000000,0.000000
C5-23,15.441053,0.000000,0.000000
C5-24,17.135967,0.000000,0.000000
C6-1,125.112730,0.000000,0.000000
C6-2,122.761346,0.000000,0.000000
C6-3,121.289293,0.000000,0.000000
C6-4,106.473921,0.000000,0.000000
C6-5,74.459964,0.000000,0.000000
C6-6,48.396185,0.000000,0.000000
C6-7,44.218029,0.000000,0.000000
C6-8,27.649268,0.000000,0.000000
C6-9,27.123237,0.000000,0.000000
C6-10,42.559510,0.000000,0.000000
C6-11,44.009715,0.000000,0.000000
C6-12,53.820508,0.000000,0.000000
C6-13,55.987116,0.000000,0.000000
C6-14,61.003951,0.000000,0.000000
C6-15,40.246271,0.000000,0.000000
C6-16,47.445412,0.000000,0.000000
C6-17,45.214009,0.000000,0.000000
C6-18,50.262606,0.000000,0.000000
C6-19,59.128917,0.000000,0.000000
C6-20,32.428109,0.000000,0.000000
C6-21,-12.367891,0.000000,0.000000
C6-22,154.266444,0.000000,0.000000
C6-23,175.000000,0.000000,36.682861
C6-24,175.000000,0.000000,36.682861
C7-1,9.555982,0.000000,0.000000
C7-2,22.950749,0.000000,0.000000
C7-3,7.549050,0.000000,0.000000
C7-4,-20.398600,0.000000,0.000000
C7-5,-81.307331,0.000000,0.000000
C7-6,-143.417579,0.000000,0.000000
C7-7,-179.386247,0.000000,0.000000
C7-8,-172.893902,0.000000,0.000000
C7-9,-175.211180,0.000000,0.000000
C7-10,-151.636661,0.000000,0.000000
C7-11,-199.442393,0.000000,0.000000
C7-12,-220.853610,0.000000,0.000000
C7-13,-216.796107,0.000000,0.000000
C7-14,-207.879060,0.000000,0.000000
C7-15,-169.966461,0.000000,0.000000
C7-16,-186.722400,0.000000,0.000000
C7-17,-166.959738,0.000000,0.000000
C7-18,-141.954524,0.000000,0.000000
C7-19,-134.750291,0.000000,0.000000
C7-20,-139.402547,0.000000,0.000000
C7-21,-133.303655,0.000000,0.000000
C7-22,-56.717256,0.000000,0.000000
C7-23,34.239999,0.000000,0.000000
C7-24,17.308994,0.000000,0.000000
C8-1,-45.907364,0.000000,0.000000
C8-2,-44.413361,0.000000,0.000000
C8-3,-42.052241,0.000000,0.000000
C8-4,-42.171971,0.000000,0.000000
C8-5,-44.675726,0.000000,0.000000
C8-6,-49.528642,0.000000,0.000000
C8-7,-56.357096,0.000000,0.000000
C8-8,-62.977697,0.000000,0.000000
C8-9,-67.318183,0.000000,0.000000
C8-10,-70.353070,0.000000,0.000000
C8-11,-72.367557,0.000000,0.000000
C8-12,-71.921164,0.000000,0.000000
C8-13,-71.380122,0.000000,0.000000
C8-14,-69.812501,0.000000,0.000000
C8-15,-67.431170,0.000000,0.000000
C8-16,-64.323950,0.000000,0.000000
C8-17,-66.459720,0.000000,0.000000
C8-18,-71.644671,0.000000,0.000000
C8-19,-70.805774,0.000000,0.000000
C8-20,-69.530926,0.000000,0.000000
C8-21,-69.738554,0.000000,0.000000
C8-22,-55.769769,0.000000,0.000000
C8-23,-48.534508,0.000000,0.000000
C8-24,-44.731874,0.000000,0.000000
C9-1,-14.441510,0.000000,0.000000
C9-2,-13.097568,0.000000,0.000000
C9-3,-14.873460,0.000000,0.000000
