,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.032236,0.000000,0.000000
C1-2,37.519653,0.000000,0.000000
C1-3,48.287934,0.000000,0.000000
C1-4,48.192371,0.000000,0.000000
C1-5,25.668548,0.000000,0.000000
C1-6,49.342662,0.000000,0.000000
C1-7,24.657777,0.000000,0.000000
C1-8,30.790640,0.000000,0.000000
C1-9,52.376112,0.000000,0.000000
C1-10,32.191817,0.000000,0.000000
C1-11,53.238474,0.000000,0.000000
C1-12,53.365389,0.000000,0.000000
C1-13,53.178313,0.000000,0.000000
C1-14,53.070869,0.000000,0.000000
C1-15,52.980731,0.000000,0.000000
C1-16,52.824112,0.000000,0.000000
C1-17,53.175160,0.000000,0.000000
C1-18,75.707049,0.000000,0.000000
C1-19,75.565291,0.000000,0.000000
C1-20,53.923686,0.000000,0.000000
C1-21,74.131475,0.000000,0.000000
C1-22,52.450799,0.000000,0.000000
C1-23,51.116615,0.000000,0.000000
C1-24,50.039491,0.000000,0.000000
C2-1,-132.248461,0.000000,0.000000
C2-2,-138.006683,0.000000,0.000000
C2-3,-129.454324,0.000000,0.000000
C2-4,-128.824657,0.000000,0.000000
C2-5,-80.049666,0.000000,0.000000
C2-6,-128.570196,0.000000,0.000000
C2-7,-134.416429,0.000000,0.000000
C2-8,-149.897952,0.000000,0.000000
C2-9,-138.194116,0.000000,0.000000
C2-10,-154.525957,0.000000,0.000000
C2-11,-142.064219,0.000000,0.000000
C2-12,-144.093661,0.000000,0.000000
C2-13,-145.382015,0.000000,0.000000
C2-14,-147.202538,0.000000,0.000000
C2-15,-146.930610,0.000000,0.000000
C2-16,-146.245804,0.000000,0.000000
C2-17,-147.674853,0.000000,0.000000
C2-18,-139.804950,0.000000,0.000000
C2-19,-139.270507,0.000000,0.000000
C2-20,-150.480360,0.000000,0.000000
C2-21,-133.875437,0.000000,0.000000
C2-22,-144.902315,0.000000,0.000000
C2-23,-139.927129,0.000000,0.000000
C2-24,-133.515331,0.000000,0.000000
C3-1,35.605342,0.000000,0.000000
C3-2,28.575125,0.000000,0.000000
C3-3,36.869648,0.000000,0.000000
C3-4,36.865124,0.000000,0.000000
C3-5,10.067293,0.000000,0.000000
C3-6,32.094981,0.000000,0.000000
C3-7,6.493229,0.000000,0.000000
C3-8,12.442332,0.000000,0.000000
C3-9,25.855966,0.000000,0.000000
C3-10,9.672958,0.000000,0.000000
C3-11,24.780822,0.000000,0.000000
C3-12,25.521691,0.000000,0.000000
C3-13,27.065455,0.000000,0.000000
C3-14,28.617591,0.000000,0.000000
C3-15,28.811632,0.000000,0.000000
C3-16,29.018022,0.000000,0.000000
C3-17,28.490203,0.000000,0.000000
C3-18,40.469303,0.000000,0.000000
C3-19,40.708697,0.000000,0.000000
C3-20,27.215960,0.000000,0.000000
C3-21,43.136559,0.000000,0.000000
C3-22,29.687835,0.000000,0.000000
C3-23,31.974702,0.000000,0.000000
C3-24,32.345818,0.000000,0.000000
C4-1,-18.931430,0.000000,0.000000
C4-2,-24.162644,0.000000,0.000000
C4-3,-17.356452,0.000000,0.000000
C4-4,-16.938876,0.000000,0.000000
C4-5,-22.916826,0.000000,0.000000
C4-6,-15.737999,0.000000,0.000000
C4-7,-30.250408,0.000000,0.000000
