,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.230518,0.000000,0.000000
C1-2,39.990445,0.000000,0.000000
C1-3,33.432475,0.000000,0.000000
C1-4,31.910074,0.000000,0.000000
C1-5,31.221519,0.000000,0.000000
C1-6,28.897828,0.000000,0.000000
C1-7,29.122878,0.000000,0.000000
C1-8,50.916787,0.000000,0.000000
C1-9,71.503402,0.000000,0.000000
C1-10,52.545910,0.000000,0.000000
C1-11,52.844927,0.000000,0.000000
C1-12,54.343666,0.000000,0.000000
C1-13,74.063534,0.000000,0.000000
C1-14,53.539450,0.000000,0.000000
C1-15,53.936781,0.000000,0.000000
C1-16,53.840996,0.000000,0.000000
C1-17,37.749031,0.000000,0.000000
C1-18,54.145377,0.000000,0.000000
C1-19,54.433497,0.000000,0.000000
C1-20,54.169939,0.000000,0.000000
C1-21,32.767001,0.000000,0.000000
C1-22,49.474684,0.000000,0.000000
C1-23,51.563009,0.000000,0.000000
C1-24,70.887877,0.000000,0.000000
C2-1,-129.237242,0.000000,0.000000
C2-2,-98.581273,0.000000,0.000000
C2-3,-84.204721,0.000000,0.000000
C2-4,-80.796318,0.000000,0.000000
C2-5,-100.373167,0.000000,0.000000
C2-6,-134.713986,0.000000,0.000000
C2-7,-149.805372,0.000000,0.000000
C2-8,-139.269670,0.000000,0.000000
C2-9,-129.514961,0.000000,0.000000
C2-10,-145.268681,0.000000,0.000000
C2-11,-146.393972,0.000000,0.000000
C2-12,-146.530774,0.000000,0.000000
C2-13,-133.651895,0.000000,0.000000
C2-14,-146.909881,0.000000,0.000000
C2-15,-144.240451,0.000000,0.000000
C2-16,-142.634119,0.000000,0.000000
C2-17,-109.577004,0.000000,0.000000
C2-18,-147.497562,0.000000,0.000000
C2-19,-142.526512,0.000000,0.000000
C2-20,-139.967010,0.000000,0.000000
C2-21,-153.442255,0.000000,0.000000
C2-22,-136.616154,0.000000,0.000000
C2-23,-130.913775,0.000000,0.000000
C2-24,-114.202193,0.000000,0.000000
C3-1,36.966230,0.000000,0.000000
C3-2,17.010316,0.000000,0.000000
C3-3,11.070885,0.000000,0.000000
C3-4,9.816962,0.000000,0.000000
C3-5,10.624488,0.000000,0.000000
C3-6,10.682339,0.000000,0.000000
C3-7,19.074142,0.000000,0.000000
C3-8,32.371232,0.000000,0.000000
C3-9,44.773313,0.000000,0.000000
C3-10,29.532008,0.000000,0.000000
C3-11,29.025794,0.000000,0.000000
C3-12,29.317161,0.000000,0.000000
C3-13,43.271373,0.000000,0.000000
C3-14,26.558030,0.000000,0.000000
C3-15,23.320437,0.000000,0.000000
C3-16,22.715300,0.000000,0.000000
C3-17,6.074730,0.000000,0.000000
C3-18,24.489799,0.000000,0.000000
C3-19,20.272705,0.000000,0.000000
C3-20,19.753414,0.000000,0.000000
C3-21,6.698665,0.000000,0.000000
C3-22,17.604243,0.000000,0.000000
C3-23,24.633272,0.000000,0.000000
C3-24,44.029280,0.000000,0.000000
C4-1,-17.233733,0.000000,0.000000
C4-2,-9.890226,0.000000,0.000000
C4-3,-10.921132,0.000000,0.000000
C4-4,-11.055276,0.000000,0.000000
C4-5,-14.096224,0.000000,0.000000
C4-6,-20.727351,0.000000,0.000000
C4-7,-32.528489,0.000000,0.000000
C4-8,-22.876729,0.000000,0.000000
C4-9,-13.870445,0.000000,0.000000
C4-10,-26.231201,0.000000,0.000000
C4-11,-26.866139,0.000000,0.000000
C4-12,-26.697229,0.000000,0.000000
C4-13,-15.959913,0.000000,0.000000
C4-14,-26.673312,0.000000,0.000000
C4-15,-24.206383,0.000000,0.000000
C4-16,-23.012625,0.000000,0.000000
C4-17,-28.300475,0.000000,0.000000
C4-18,-26.614452,0.000000,0.000000
C4-19,-22.412718,0.000000,0.000000
C4-20,-20.606910,0.000000,0.000000
C4-21,-32.255972,0.000000,0.000000
C4-22,-18.905805,0.000000,0.000000
C4-23,-15.673422,0.000000,0.000000
C4-24,-3.255748,0.000000,0.000000
C5-1,25.909363,0.000000,0.000000
C5-2,12.535210,0.000000,0.000000
C5-3,8.695905,0.000000,0.000000
C5-4,7.875347,0.000000,0.000000
C5-5,8.601356,0.000000,0.000000
C5-6,9.088324,0.000000,0.000000
C5-7,15.299421,0.000000,0.000000
C5-8,23.513700,0.000000,0.000000
C5-9,31.181503,0.000000,0.000000
C5-10,22.022446,0.000000,0.000000
C5-11,21.759626,0.000000,0.000000
C5-12,21.969398,0.000000,0.000000
C5-13,30.460967,0.000000,0.000000
C5-14,20.205328,0.000000,0.000000
C5-15,17.982297,0.000000,0.000000
C5-16,17.505946,0.000000,0.000000
C5-17,6.993353,0.000000,0.000000
C5-18,18.911205,0.000000,0.000000
C5-19,15.933529,0.000000,0.000000
C5-20,15.459861,0.000000,0.000000
C5-21,7.562517,0.000000,0.000000
C5-22,13.850593,0.000000,0.000000
C5-23,18.092015,0.000000,0.000000
C5-24,29.878361,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,135.402321,0.000000,0.000000
C6-3,108.263694,0.000000,0.000000
C6-4,102.159222,0.000000,0.000000
C6-5,129.802738,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,175.000000,0.000000,36.682861
C6-9,175.000000,0.000000,36.682861
C6-10,175.000000,0.000000,36.682861
C6-11,175.000000,0.000000,36.682861
C6-12,175.000000,0.000000,36.682861
C6-13,175.000000,0.000000,57.218865
C6-14,175.000000,0.000000,36.682861
C6-15,175.000000,0.000000,0.000000
C6-16,175.000000,0.000000,0.000000
C6-17,104.422665,0.000000,0.000000
C6-18,175.000000,0.000000,0.000000
C6-19,175.000000,0.000000,0.000000
C6-20,175.000000,0.000000,0.000000
C6-21,175.000000,0.000000,0.000000
C6-22,175.000000,0.000000,0.000000
C6-23,175.000000,0.000000,0.000000
C6-24,175.000000,0.000000,36.682861
C7-1,100.574328,0.000000,0.000000
C7-2,-47.612591,0.000000,0.000000
C7-3,-81.436039,0.000000,0.000000
C7-4,-87.586736,0.000000,0.000000
C7-5,-58.973566,0.000000,0.000000
C7-6,-20.186253,0.000000,0.000000
C7-7,32.878779,0.000000,0.000000
C7-8,34.403403,0.000000,0.000000
C7-9,33.046537,0.000000,0.000000
C7-10,36.137480,0.000000,0.000000
C7-11,40.666593,0.000000,0.000000
C7-12,38.565792,0.000000,0.000000
C7-13,55.139275,0.000000,0.000000
C7-14,38.762403,0.000000,0.000000
C7-15,93.798171,0.000000,0.000000
C7-16,69.744663,0.000000,0.000000
C7-17,174.244927,0.000000,0.000000
C7-18,122.902482,0.000000,0.000000
C7-19,46.250339,0.000000,0.000000
C7-20,234.480991,0.000000,0.000000
C7-21,87.433557,0.000000,0.000000
C7-22,129.051511,0.000000,0.000000
C7-23,71.075105,0.000000,0.000000
C7-24,100.137763,0.000000,0.000000
C8-1,-47.409626,0.000000,0.000000
C8-2,-38.380577,0.000000,0.000000
C8-3,-38.123916,0.000000,0.000000
C8-4,-37.824969,0.000000,0.000000
C8-5,-42.106664,0.000000,0.000000
C8-6,-51.652375,0.000000,0.000000
C8-7,-67.889767,0.000000,0.000000
C8-8,-61.234527,0.000000,0.000000
C8-9,-55.213058,0.000000,0.000000
C8-10,-69.528576,0.000000,0.000000
C8-11,-71.076515,0.000000,0.000000
C8-12,-71.762082,0.000000,0.000000
C8-13,-61.399331,0.000000,0.000000
C8-14,-72.452179,0.000000,0.000000
C8-15,-70.102302,0.000000,0.000000
C8-16,-68.288171,0.000000,0.000000
C8-17,-73.353623,0.000000,0.000000
C8-18,-73.797938,0.000000,0.000000
C8-19,-68.882190,0.000000,0.000000
C8-20,-65.859045,0.000000,0.000000
C8-21,-76.091783,0.000000,0.000000
C8-22,-60.505932,0.000000,0.000000
C8-23,-53.165039,0.000000,0.000000
C8-24,-37.025125,0.000000,0.000000
C9-1,8.013683,0.000000,0.000000
C9-2,-10.325021,0.000000,0.000000
C9-3,-15.029083,0.000000,0.000000
