,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.608201,0.000000,0.000000
C1-2,48.145233,0.000000,0.000000
C1-3,47.942057,0.000000,0.000000
C1-4,47.847017,0.000000,0.000000
C1-5,47.804592,0.000000,0.000000
C1-6,47.978074,0.000000,0.000000
C1-7,48.123474,0.000000,0.000000
C1-8,40.834833,0.000000,0.000000
C1-9,36.365948,0.000000,0.000000
C1-10,49.376497,0.000000,0.000000
C1-11,47.096760,0.000000,0.000000
C1-12,36.290957,0.000000,0.000000
C1-13,28.163234,0.000000,0.000000
C1-14,14.873909,0.000000,0.000000
C1-15,15.541365,0.000000,0.000000
C1-16,24.907225,0.000000,0.000000
C1-17,44.660101,0.000000,0.000000
C1-18,51.615086,0.000000,0.000000
C1-19,52.444257,0.000000,0.000000
C1-20,52.539229,0.000000,0.000000
C1-21,51.906362,0.000000,0.000000
C1-22,51.157735,0.000000,0.000000
C1-23,50.565714,0.000000,0.000000
C1-24,49.005813,0.000000,0.000000
C2-1,-130.724373,0.000000,0.000000
C2-2,-129.105163,0.000000,0.000000
C2-3,-128.385001,0.000000,0.000000
C2-4,-127.973598,0.000000,0.000000
C2-5,-127.816914,0.000000,0.000000
C2-6,-128.236130,0.000000,0.000000
C2-7,-128.964397,0.000000,0.000000
C2-8,-108.895530,0.000000,0.000000
C2-9,-98.787492,0.000000,0.000000
C2-10,-126.874133,0.000000,0.000000
C2-11,-120.852266,0.000000,0.000000
C2-12,-102.944620,0.000000,0.000000
C2-13,-85.116369,0.000000,0.000000
C2-14,-56.139566,0.000000,0.000000
C2-15,-54.417310,0.000000,0.000000
C2-16,-74.868340,0.000000,0.000000
C2-17,-117.765798,0.000000,0.000000
C2-18,-132.017691,0.000000,0.000000
C2-19,-135.925573,0.000000,0.000000
C2-20,-134.113854,0.000000,0.000000
C2-21,-136.361227,0.000000,0.000000
C2-22,-136.002530,0.000000,0.000000
C2-23,-130.191465,0.000000,0.000000
C2-24,-131.699520,0.000000,0.000000
C3-1,36.367359,0.000000,0.000000
C3-2,37.226933,0.000000,0.000000
C3-3,37.598275,0.000000,0.000000
C3-4,37.726075,0.000000,0.000000
C3-5,37.799731,0.000000,0.000000
C3-6,37.362137,0.000000,0.000000
C3-7,37.227509,0.000000,0.000000
C3-8,24.208118,0.000000,0.000000
C3-9,16.399399,0.000000,0.000000
C3-10,29.715922,0.000000,0.000000
C3-11,24.846300,0.000000,0.000000
C3-12,17.419876,0.000000,0.000000
C3-13,7.702264,0.000000,0.000000
C3-14,-7.728965,0.000000,0.000000
C3-15,-10.033261,0.000000,0.000000
C3-16,1.000659,0.000000,0.000000
C3-17,22.590671,0.000000,0.000000
C3-18,25.104281,0.000000,0.000000
C3-19,24.185523,0.000000,0.000000
C3-20,22.688829,0.000000,0.000000
C3-21,26.611144,0.000000,0.000000
C3-22,29.392723,0.000000,0.000000
C3-23,28.188231,0.000000,0.000000
C3-24,35.373238,0.000000,0.000000
C4-1,-18.088013,0.000000,0.000000
C4-2,-17.202778,0.000000,0.000000
C4-3,-16.806687,0.000000,0.000000
C4-4,-16.562160,0.000000,0.000000
C4-5,-16.474438,0.000000,0.000000
C4-6,-16.657079,0.000000,0.000000
C4-7,-17.109770,0.000000,0.000000
C4-8,-16.131878,0.000000,0.000000
C4-9,-17.619701,0.000000,0.000000
C4-10,-14.707204,0.000000,0.000000
C4-11,-14.880434,0.000000,0.000000
C4-12,-21.521889,0.000000,0.000000
C4-13,-23.471141,0.000000,0.000000
C4-14,-26.694700,0.000000,0.000000
C4-15,-24.331526,0.000000,0.000000
C4-16,-22.042203,0.000000,0.000000
C4-17,-17.472167,0.000000,0.000000
C4-18,-16.505742,0.000000,0.000000
C4-19,-18.892386,0.000000,0.000000
C4-20,-17.369758,0.000000,0.000000
C4-21,-19.705659,0.000000,0.000000
C4-22,-20.070426,0.000000,0.000000
C4-23,-15.965020,0.000000,0.000000
C4-24,-18.518002,0.000000,0.000000
C5-1,25.607001,0.000000,0.000000
C5-2,26.069302,0.000000,0.000000
