,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,44.897561,0.000000,0.000000
C1-2,45.302935,0.000000,0.000000
C1-3,42.728696,0.000000,0.000000
C1-4,40.579633,0.000000,0.000000
C1-5,43.151652,0.000000,0.000000
C1-6,42.234888,0.000000,0.000000
C1-7,36.357505,0.000000,0.000000
C1-8,37.922715,0.000000,0.000000
C1-9,45.326264,0.000000,0.000000
C1-10,50.036757,0.000000,0.000000
C1-11,30.562864,0.000000,0.000000
C1-12,28.604908,0.000000,0.000000
C1-13,16.169930,0.000000,0.000000
C1-14,11.342120,0.000000,0.000000
C1-15,10.441964,0.000000,0.000000
C1-16,16.422748,0.000000,0.000000
C1-17,25.783227,0.000000,0.000000
C1-18,28.146618,0.000000,0.000000
C1-19,29.946473,0.000000,0.000000
C1-20,31.970976,0.000000,0.000000
C1-21,29.087735,0.000000,0.000000
C1-22,25.495996,0.000000,0.000000
C1-23,22.096761,0.000000,0.000000
C1-24,20.080104,0.000000,0.000000
C2-1,-119.462757,0.000000,0.000000
C2-2,-116.272136,0.000000,0.000000
C2-3,-111.881586,0.000000,0.000000
C2-4,-108.947228,0.000000,0.000000
C2-5,-116.783581,0.000000,0.000000
C2-6,-115.584457,0.000000,0.000000
C2-7,-102.870267,0.000000,0.000000
C2-8,-98.747859,0.000000,0.000000
C2-9,-114.024545,0.000000,0.000000
C2-10,-129.115725,0.000000,0.000000
C2-11,-88.802994,0.000000,0.000000
C2-12,-82.001415,0.000000,0.000000
C2-13,-55.698769,0.000000,0.000000
C2-14,-45.113231,0.000000,0.000000
C2-15,-43.981701,0.000000,0.000000
C2-16,-56.317716,0.000000,0.000000
C2-17,-78.882561,0.000000,0.000000
C2-18,-84.810522,0.000000,0.000000
C2-19,-88.792124,0.000000,0.000000
C2-20,-91.566781,0.000000,0.000000
C2-21,-84.167586,0.000000,0.000000
C2-22,-74.849351,0.000000,0.000000
C2-23,-66.043391,0.000000,0.000000
C2-24,-61.841924,0.000000,0.000000
C3-1,29.875541,0.000000,0.000000
C3-2,27.424120,0.000000,0.000000
C3-3,26.188638,0.000000,0.000000
