,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,36.467007,0.000000,0.000000
C1-2,48.443956,0.000000,0.000000
C1-3,48.152508,0.000000,0.000000
C1-4,48.011770,0.000000,0.000000
C1-5,48.076463,0.000000,0.000000
C1-6,28.195133,0.000000,0.000000
C1-7,50.047717,0.000000,0.000000
C1-8,35.960833,0.000000,0.000000
C1-9,-3.209597,0.000000,0.000000
C1-10,-1.266437,0.000000,0.000000
C1-11,-5.412160,0.000000,0.000000
C1-12,0.084411,0.000000,0.000000
C1-13,18.315318,0.000000,0.000000
C1-14,30.711893,0.000000,0.000000
C1-15,37.073695,0.000000,0.000000
C1-16,42.975360,0.000000,0.000000
C1-17,51.460042,0.000000,0.000000
C1-18,68.905107,0.000000,0.000000
C1-19,73.763514,0.000000,0.000000
C1-20,57.466168,0.000000,0.000000
C1-21,44.415441,0.000000,0.000000
C1-22,28.203713,0.000000,0.000000
C1-23,21.930066,0.000000,0.000000
C1-24,18.040543,0.000000,0.000000
C2-1,-105.775538,0.000000,0.000000
C2-2,-130.099334,0.000000,0.000000
C2-3,-129.003671,0.000000,0.000000
C2-4,-128.505712,0.000000,0.000000
C2-5,-128.754703,0.000000,0.000000
C2-6,-88.197821,0.000000,0.000000
C2-7,-133.139544,0.000000,0.000000
C2-8,-91.972307,0.000000,0.000000
C2-9,-80.350775,0.000000,0.000000
C2-10,-75.880688,0.000000,0.000000
C2-11,-64.931816,0.000000,0.000000
C2-12,-49.174762,0.000000,0.000000
C2-13,-57.426700,0.000000,0.000000
C2-14,-84.714010,0.000000,0.000000
C2-15,-101.379172,0.000000,0.000000
C2-16,-114.498124,0.000000,0.000000
C2-17,-134.283727,0.000000,0.000000
C2-18,-115.416243,0.000000,0.000000
C2-19,-122.799532,0.000000,0.000000
C2-20,-114.274938,0.000000,0.000000
C2-21,-88.702863,0.000000,0.000000
C2-22,-80.710075,0.000000,0.000000
C2-23,-65.650241,0.000000,0.000000
C2-24,-56.967880,0.000000,0.000000
C3-1,22.466393,0.000000,0.000000
C3-2,36.641141,0.000000,0.000000
C3-3,37.135250,0.000000,0.000000
C3-4,37.393025,0.000000,0.000000
C3-5,37.286908,0.000000,0.000000
C3-6,14.031792,0.000000,0.000000
C3-7,32.081387,0.000000,0.000000
C3-8,1.943142,0.000000,0.000000
C3-9,-24.625012,0.000000,0.000000
C3-10,-34.147402,0.000000,0.000000
C3-11,-43.564280,0.000000,0.000000
C3-12,-43.082231,0.000000,0.000000
C3-13,-27.359356,0.000000,0.000000
C3-14,-13.613194,0.000000,0.000000
C3-15,-3.258586,0.000000,0.000000
C3-16,5.376607,0.000000,0.000000
C3-17,17.070443,0.000000,0.000000
C3-18,24.915439,0.000000,0.000000
C3-19,28.516562,0.000000,0.000000
C3-20,15.750682,0.000000,0.000000
C3-21,3.804858,0.000000,0.000000
C3-22,-7.489842,0.000000,0.000000
C3-23,-10.792321,0.000000,0.000000
C3-24,-10.682280,0.000000,0.000000
C4-1,-22.459562,0.000000,0.000000
C4-2,-17.733739,0.000000,0.000000
C4-3,-17.115784,0.000000,0.000000
C4-4,-16.842123,0.000000,0.000000
C4-5,-16.983891,0.000000,0.000000
C4-6,-24.573828,0.000000,0.000000
C4-7,-18.758207,0.000000,0.000000
C4-8,-15.991875,0.000000,0.000000
C4-9,-43.168987,0.000000,0.000000
C4-10,-37.632451,0.000000,0.000000
C4-11,-38.111794,0.000000,0.000000
C4-12,-34.386174,0.000000,0.000000
C4-13,-26.645722,0.000000,0.000000
C4-14,-24.076506,0.000000,0.000000
C4-15,-24.393220,0.000000,0.000000
C4-16,-22.689913,0.000000,0.000000
C4-17,-21.349559,0.000000,0.000000
C4-18,-13.988816,0.000000,0.000000
C4-19,-10.276700,0.000000,0.000000
C4-20,-15.604764,0.000000,0.000000
C4-21,-18.250163,0.000000,0.000000
C4-22,-23.496435,0.000000,0.000000
C4-23,-22.522824,0.000000,0.000000
