,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,35.350000,0.000000,0.000000,0.000000,35.350000
314_PV_1-1,1,25.875000,0.000000,0.000000,0.000000,25.875000
314_PV_2-1,1,20.616667,0.000000,0.000000,0.000000,20.616667
313_PV_1-1,1,62.591667,0.000000,0.000000,0.000000,62.591667
314_PV_3-1,1,51.416667,0.000000,0.000000,0.000000,51.416667
314_PV_4-1,1,19.525000,0.000000,0.000000,0.000000,19.525000
313_PV_2-1,1,59.816667,0.000000,0.000000,0.000000,59.816667
310_PV_1-1,1,31.316667,0.000000,0.000000,0.000000,31.316667
324_PV_1-1,1,21.900000,0.000000,0.000000,0.000000,21.900000
312_PV_1-1,1,52.133333,0.000000,0.000000,0.000000,52.133333
310_PV_2-1,1,25.083333,0.000000,0.000000,0.000000,25.083333
324_PV_2-1,1,11.550000,0.000000,0.000000,0.000000,11.550000
324_PV_3-1,1,22.700000,0.000000,0.000000,0.000000,22.700000
319_PV_1-1,1,140.225000,0.000000,0.000000,0.000000,140.225000
308_RTPV_1-1,1,36.625000,0.000000,0.000000,0.000000,36.625000
313_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,29.516667
313_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,33.283333
313_RTPV_3-1,1,36.066667,0.000000,0.000000,0.000000,36.066667
313_RTPV_4-1,1,22.250000,0.000000,0.000000,0.000000,22.250000
313_RTPV_5-1,1,27.850000,0.000000,0.000000,0.000000,27.850000
313_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,18.575000
313_RTPV_7-1,1,21.875000,0.000000,0.000000,0.000000,21.875000
313_RTPV_8-1,1,0.000000,0.000000,0.000000,0.000000,32.766667
313_RTPV_9-1,1,35.708333,0.000000,0.000000,0.000000,35.708333
313_RTPV_10-1,1,43.958333,0.000000,0.000000,0.000000,43.958333
313_RTPV_11-1,1,28.541667,0.000000,0.000000,0.000000,28.541667
313_RTPV_12-1,1,19.475000,0.000000,0.000000,0.000000,19.475000
320_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,19.650000
320_RTPV_2-1,1,19.608333,0.000000,0.000000,0.000000,19.608333
320_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,19.283333
313_RTPV_13-1,1,18.175000,0.000000,0.000000,0.000000,18.175000
320_RTPV_4-1,1,15.508333,0.000000,0.000000,0.000000,15.508333
320_RTPV_5-1,1,0.000000,0.000000,0.000000,0.000000,17.483333
320_RTPV_6-1,1,6.466667,0.000000,0.000000,0.000000,6.466667
309_WIND_1-1,1,2.200000,0.000000,0.000000,0.000000,2.200000
317_WIND_1-1,1,160.116667,0.000000,0.000000,0.000000,160.116667
303_WIND_1-1,1,100.383333,0.000000,0.000000,0.000000,100.383333
320_PV_1-2,2,28.825000,0.000000,0.000000,0.000000,28.825000
314_PV_1-2,2,27.233333,0.000000,0.000000,0.000000,27.233333
314_PV_2-2,2,27.858333,0.000000,0.000000,0.000000,27.858333
313_PV_1-2,2,52.558333,0.000000,0.000000,0.000000,52.558333
314_PV_3-2,2,48.850000,0.000000,0.000000,0.000000,48.850000
314_PV_4-2,2,26.650000,0.000000,0.000000,0.000000,26.650000
313_PV_2-2,2,53.683333,0.000000,0.000000,0.000000,53.683333
310_PV_1-2,2,30.275000,0.000000,0.000000,0.000000,30.275000
324_PV_1-2,2,16.266667,0.000000,0.000000,0.000000,16.266667
312_PV_1-2,2,51.841667,0.000000,0.000000,0.000000,51.841667
310_PV_2-2,2,33.941667,0.000000,0.000000,0.000000,33.941667
324_PV_2-2,2,21.891667,0.000000,0.000000,0.000000,21.891667
324_PV_3-2,2,25.700000,0.000000,0.000000,0.000000,25.700000
319_PV_1-2,2,138.300000,0.000000,0.000000,0.000000,138.300000
308_RTPV_1-2,2,41.533333,0.000000,0.000000,0.000000,41.533333
313_RTPV_1-2,2,26.977536,0.000000,0.000000,0.000000,49.558333
313_RTPV_2-2,2,39.308333,0.000000,0.000000,0.000000,39.308333
313_RTPV_3-2,2,30.016667,0.000000,0.000000,0.000000,30.016667
313_RTPV_4-2,2,32.341667,0.000000,0.000000,0.000000,32.341667
313_RTPV_5-2,2,37.616667,0.000000,0.000000,0.000000,37.616667
313_RTPV_6-2,2,0.000000,0.000000,0.000000,0.000000,32.016667
313_RTPV_7-2,2,0.000000,0.000000,0.000000,0.000000,34.466667
313_RTPV_8-2,2,35.425000,0.000000,0.000000,0.000000,35.425000
313_RTPV_9-2,2,37.900000,0.000000,0.000000,0.000000,37.900000
313_RTPV_10-2,2,39.875000,0.000000,0.000000,0.000000,39.875000
313_RTPV_11-2,2,38.491667,0.000000,0.000000,0.000000,38.491667
313_RTPV_12-2,2,17.150000,0.000000,0.000000,0.000000,17.150000
320_RTPV_1-2,2,17.516667,0.000000,0.000000,0.000000,17.516667
320_RTPV_2-2,2,17.533333,0.000000,0.000000,0.000000,17.533333
320_RTPV_3-2,2,17.300000,0.000000,0.000000,0.000000,17.300000
313_RTPV_13-2,2,16.983333,0.000000,0.000000,0.000000,16.983333
320_RTPV_4-2,2,15.175000,0.000000,0.000000,0.000000,15.175000
320_RTPV_5-2,2,17.400000,0.000000,0.000000,0.000000,17.400000
320_RTPV_6-2,2,5.833333,0.000000,0.000000,0.000000,5.833333
309_WIND_1-2,2,1.316667,0.000000,0.000000,0.000000,1.316667
317_WIND_1-2,2,23.941667,0.000000,0.000000,0.000000,23.941667
303_WIND_1-2,2,52.091667,0.000000,0.000000,0.000000,52.091667
320_PV_1-3,3,26.583333,0.000000,0.000000,0.000000,26.583333
314_PV_1-3,3,27.691667,0.000000,0.000000,0.000000,27.691667
314_PV_2-3,3,22.808333,0.000000,0.000000,0.000000,22.808333
313_PV_1-3,3,42.616667,0.000000,0.000000,0.000000,42.616667
314_PV_3-3,3,52.541667,0.000000,0.000000,0.000000,52.541667
314_PV_4-3,3,22.691667,0.000000,0.000000,0.000000,22.691667
