,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,28.965593,0.000000,0.000000
C1-2,50.287217,0.000000,0.000000
C1-3,50.226322,0.000000,0.000000
C1-4,49.925501,0.000000,0.000000
C1-5,-18.443804,0.000000,0.000000
C1-6,29.667329,0.000000,0.000000
C1-7,30.169392,0.000000,0.000000
C1-8,47.678712,0.000000,0.000000
C1-9,52.358537,0.000000,0.000000
C1-10,52.857532,0.000000,0.000000
C1-11,53.513003,0.000000,0.000000
C1-12,53.858914,0.000000,0.000000
C1-13,54.348153,0.000000,0.000000
C1-14,54.407829,0.000000,0.000000
C1-15,54.298261,0.000000,0.000000
C1-16,54.004168,0.000000,0.000000
C1-17,53.280668,0.000000,0.000000
C1-18,73.857147,0.000000,0.000000
C1-19,75.143485,0.000000,0.000000
C1-20,66.202067,0.000000,0.000000
C1-21,60.449230,0.000000,0.000000
C1-22,51.048306,0.000000,0.000000
C1-23,49.907090,0.000000,0.000000
C1-24,50.043541,0.000000,0.000000
C2-1,-134.583122,0.000000,0.000000
C2-2,-114.229263,0.000000,0.000000
C2-3,-113.683660,0.000000,0.000000
C2-4,-116.841922,0.000000,0.000000
C2-5,-5.255049,0.000000,0.000000
C2-6,-142.513962,0.000000,0.000000
C2-7,-146.228298,0.000000,0.000000
C2-8,-120.115087,0.000000,0.000000
C2-9,-141.444972,0.000000,0.000000
C2-10,-146.384126,0.000000,0.000000
C2-11,-148.896087,0.000000,0.000000
C2-12,-150.143031,0.000000,0.000000
C2-13,-151.289494,0.000000,0.000000
C2-14,-151.711234,0.000000,0.000000
C2-15,-151.813958,0.000000,0.000000
C2-16,-150.205346,0.000000,0.000000
C2-17,-146.847913,0.000000,0.000000
C2-18,-129.176697,0.000000,0.000000
C2-19,-127.544625,0.000000,0.000000
C2-20,-133.853655,0.000000,0.000000
C2-21,-133.442753,0.000000,0.000000
C2-22,-134.592081,0.000000,0.000000
C2-23,-131.173108,0.000000,0.000000
C2-24,-122.409816,0.000000,0.000000
C3-1,10.329961,0.000000,0.000000
C3-2,19.474472,0.000000,0.000000
C3-3,19.382678,0.000000,0.000000
C3-4,22.534264,0.000000,0.000000
C3-5,-48.947629,0.000000,0.000000
C3-6,12.399939,0.000000,0.000000
C3-7,12.673902,0.000000,0.000000
C3-8,15.737230,0.000000,0.000000
C3-9,27.928573,0.000000,0.000000
C3-10,28.969176,0.000000,0.000000
C3-11,27.887355,0.000000,0.000000
C3-12,27.267983,0.000000,0.000000
C3-13,26.011888,0.000000,0.000000
C3-14,26.032289,0.000000,0.000000
C3-15,26.534995,0.000000,0.000000
C3-16,26.723797,0.000000,0.000000
C3-17,27.557754,0.000000,0.000000
C3-18,41.342961,0.000000,0.000000
C3-19,35.178741,0.000000,0.000000
C3-20,33.432597,0.000000,0.000000
C3-21,32.043895,0.000000,0.000000
C3-22,28.962946,0.000000,0.000000
C3-23,31.434319,0.000000,0.000000
C3-24,25.489971,0.000000,0.000000
C4-1,-20.564495,0.000000,0.000000
C4-2,-3.518048,0.000000,0.000000
C4-3,-3.137200,0.000000,0.000000
C4-4,-5.908931,0.000000,0.000000
C4-5,-30.928080,0.000000,0.000000
C4-6,-26.259717,0.000000,0.000000
C4-7,-28.776478,0.000000,0.000000
C4-8,-15.617942,0.000000,0.000000
C4-9,-23.354306,0.000000,0.000000
C4-10,-26.847369,0.000000,0.000000
C4-11,-28.275155,0.000000,0.000000
C4-12,-28.966086,0.000000,0.000000
C4-13,-29.452715,0.000000,0.000000
C4-14,-29.736161,0.000000,0.000000
C4-15,-29.912937,0.000000,0.000000
C4-16,-28.889522,0.000000,0.000000
C4-17,-26.848708,0.000000,0.000000
C4-18,-12.581640,0.000000,0.000000
C4-19,-10.167560,0.000000,0.000000
C4-20,-16.115689,0.000000,0.000000
C4-21,-16.798758,0.000000,0.000000
C4-22,-19.044225,0.000000,0.000000
C4-23,-17.317121,0.000000,0.000000
C4-24,-10.232511,0.000000,0.000000
C5-1,8.855144,0.000000,0.000000
C5-2,13.866797,0.000000,0.000000
C5-3,13.777948,0.000000,0.000000
C5-4,15.972679,0.000000,0.000000
C5-5,-28.988517,0.000000,0.000000
C5-6,10.618441,0.000000,0.000000
C5-7,10.998227,0.000000,0.000000
C5-8,12.372421,0.000000,0.000000
C5-9,20.784023,0.000000,0.000000
C5-10,21.722774,0.000000,0.000000
C5-11,21.166994,0.000000,0.000000
C5-12,20.838287,0.000000,0.000000
C5-13,20.095712,0.000000,0.000000
C5-14,20.131968,0.000000,0.000000
C5-15,20.460012,0.000000,0.000000
C5-16,20.492709,0.000000,0.000000
C5-17,20.843074,0.000000,0.000000
C5-18,28.978331,0.000000,0.000000
C5-19,24.935373,0.000000,0.000000
C5-20,24.059452,0.000000,0.000000
C5-21,23.086330,0.000000,0.000000
C5-22,21.070860,0.000000,0.000000
C5-23,22.467963,0.000000,0.000000
C5-24,18.174186,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,-80.539870,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,154.316819,0.000000,0.000000
C6-9,175.000000,0.000000,0.000000
C6-10,175.000000,0.000000,57.218865
C6-11,175.000000,0.000000,57.218865
C6-12,175.000000,0.000000,59.937878
C6-13,175.000000,0.000000,64.517839
C6-14,175.000000,0.000000,64.517839
C6-15,175.000000,0.000000,33.096777
C6-16,175.000000,0.000000,64.517839
C6-17,175.000000,0.000000,64.517839
C6-18,175.000000,0.000000,68.375744
C6-19,175.000000,0.000000,68.375744
C6-20,175.000000,0.000000,68.375744
C6-21,175.000000,0.000000,64.517839
C6-22,175.000000,0.000000,57.218865
C6-23,175.000000,0.000000,36.682861
C6-24,175.000000,0.000000,0.000000
C7-1,-38.325121,0.000000,0.000000
C7-2,194.760972,0.000000,0.000000
C7-3,187.263174,0.000000,0.000000
C7-4,184.100025,0.000000,0.000000
C7-5,-13.720128,0.000000,0.000000
C7-6,169.978496,0.000000,0.000000
C7-7,185.730796,0.000000,0.000000
C7-8,-22.348856,0.000000,0.000000
C7-9,21.399848,0.000000,0.000000
C7-10,47.695376,0.000000,0.000000
C7-11,60.023355,0.000000,0.000000
C7-12,59.671226,0.000000,0.000000
C7-13,69.146529,0.000000,0.000000
C7-14,69.630247,0.000000,0.000000
C7-15,57.548230,0.000000,0.000000
C7-16,82.194461,0.000000,0.000000
C7-17,99.460481,0.000000,0.000000
C7-18,118.604823,0.000000,0.000000
C7-19,82.660637,0.000000,0.000000
C7-20,88.230290,0.000000,0.000000
C7-21,113.228246,0.000000,0.000000
C7-22,83.680445,0.000000,0.000000
C7-23,54.332617,0.000000,0.000000
C7-24,-4.791967,0.000000,0.000000
C8-1,-51.594866,0.000000,0.000000
C8-2,-33.986571,0.000000,0.000000
C8-3,-33.336504,0.000000,0.000000
C8-4,-36.318927,0.000000,0.000000
C8-5,-62.567119,0.000000,0.000000
C8-6,-60.825044,0.000000,0.000000
C8-7,-65.355093,0.000000,0.000000
C8-8,-54.467357,0.000000,0.000000
C8-9,-65.258767,0.000000,0.000000
C8-10,-71.081155,0.000000,0.000000
C8-11,-74.522229,0.000000,0.000000
C8-12,-76.254918,0.000000,0.000000
C8-13,-78.052525,0.000000,0.000000
C8-14,-78.570074,0.000000,0.000000
C8-15,-78.547863,0.000000,0.000000
C8-16,-76.494394,0.000000,0.000000
C8-17,-72.077433,0.000000,0.000000
C8-18,-56.417451,0.000000,0.000000
C8-19,-56.227351,0.000000,0.000000
C8-20,-60.560169,0.000000,0.000000
C8-21,-58.117960,0.000000,0.000000
C8-22,-56.442200,0.000000,0.000000
C8-23,-51.461063,0.000000,0.000000
C8-24,-42.351461,0.000000,0.000000
C9-1,-19.442421,0.000000,0.000000
C9-2,-9.758840,0.000000,0.000000
C9-3,-9.592330,0.000000,0.000000
C9-4,-6.642896,0.000000,0.000000
C9-5,-79.304004,0.000000,0.000000
C9-6,-20.764091,0.000000,0.000000
C9-7,-22.421796,0.000000,0.000000
C9-8,-21.537209,0.000000,0.000000
C9-9,-12.277058,0.000000,0.000000
C9-10,-13.471349,0.000000,0.000000
