,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,32.182083,0.000000,0.000000
C1-2,22.576633,0.000000,0.000000
C1-3,20.700172,0.000000,0.000000
C1-4,19.691172,0.000000,0.000000
C1-5,20.645224,0.000000,0.000000
C1-6,20.203315,0.000000,0.000000
C1-7,48.086609,0.000000,0.000000
C1-8,51.191558,0.000000,0.000000
C1-9,49.998965,0.000000,0.000000
C1-10,4.632477,0.000000,0.000000
C1-11,35.922071,0.000000,0.000000
C1-12,25.528980,0.000000,0.000000
C1-13,37.341342,0.000000,0.000000
C1-14,53.224323,0.000000,0.000000
C1-15,50.755518,0.000000,0.000000
C1-16,25.012108,0.000000,0.000000
C1-17,52.440446,0.000000,0.000000
C1-18,53.395943,0.000000,0.000000
C1-19,53.891816,0.000000,0.000000
C1-20,53.616689,0.000000,0.000000
C1-21,52.538150,0.000000,0.000000
C1-22,39.508637,0.000000,0.000000
C1-23,49.990659,0.000000,0.000000
C1-24,33.425944,0.000000,0.000000
C2-1,-96.434772,0.000000,0.000000
C2-2,-75.687637,0.000000,0.000000
C2-3,-71.609149,0.000000,0.000000
C2-4,-69.269220,0.000000,0.000000
C2-5,-71.342127,0.000000,0.000000
C2-6,-70.540442,0.000000,0.000000
C2-7,-130.589339,0.000000,0.000000
C2-8,-132.579854,0.000000,0.000000
C2-9,-132.532112,0.000000,0.000000
C2-10,-38.637856,0.000000,0.000000
C2-11,-98.824967,0.000000,0.000000
C2-12,-74.155100,0.000000,0.000000
C2-13,-99.720649,0.000000,0.000000
C2-14,-137.772307,0.000000,0.000000
C2-15,-129.962249,0.000000,0.000000
C2-16,-76.459382,0.000000,0.000000
C2-17,-139.290915,0.000000,0.000000
C2-18,-143.765242,0.000000,0.000000
C2-19,-144.859709,0.000000,0.000000
C2-20,-142.124046,0.000000,0.000000
C2-21,-143.684003,0.000000,0.000000
C2-22,-114.087254,0.000000,0.000000
C2-23,-134.974220,0.000000,0.000000
C2-24,-99.652578,0.000000,0.000000
C3-1,18.606375,0.000000,0.000000
C3-2,9.241343,0.000000,0.000000
C3-3,7.790976,0.000000,0.000000
C3-4,7.006709,0.000000,0.000000
C3-5,7.783900,0.000000,0.000000
C3-6,5.032477,0.000000,0.000000
