,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,32.133333,0.000000,0.000000,0.000000,32.133333
314_PV_1-1,1,30.833333,0.000000,0.000000,0.000000,30.833333
314_PV_2-1,1,26.558333,0.000000,0.000000,0.000000,26.558333
313_PV_1-1,1,48.225000,0.000000,0.000000,0.000000,48.225000
314_PV_3-1,1,46.208333,0.000000,0.000000,0.000000,46.208333
314_PV_4-1,1,28.758333,0.000000,0.000000,0.000000,28.758333
313_PV_2-1,1,46.341667,0.000000,0.000000,0.000000,46.341667
310_PV_1-1,1,23.683333,0.000000,0.000000,0.000000,23.683333
324_PV_1-1,1,28.433333,0.000000,0.000000,0.000000,28.433333
312_PV_1-1,1,45.633333,0.000000,0.000000,0.000000,45.633333
310_PV_2-1,1,22.016667,0.000000,0.000000,0.000000,22.016667
324_PV_2-1,1,11.000000,0.000000,0.000000,0.000000,11.000000
324_PV_3-1,1,28.291667,0.000000,0.000000,0.000000,28.291667
319_PV_1-1,1,118.033333,0.000000,0.000000,0.000000,118.033333
308_RTPV_1-1,1,1.350000,0.000000,0.000000,0.000000,1.350000
313_RTPV_1-1,1,28.700000,0.000000,0.000000,0.000000,28.700000
313_RTPV_2-1,1,19.650000,0.000000,0.000000,0.000000,19.650000
313_RTPV_3-1,1,10.308333,0.000000,0.000000,0.000000,10.308333
313_RTPV_4-1,1,19.625000,0.000000,0.000000,0.000000,19.625000
313_RTPV_5-1,1,16.675000,0.000000,0.000000,0.000000,16.675000
313_RTPV_6-1,1,18.550000,0.000000,0.000000,0.000000,18.550000
313_RTPV_7-1,1,16.433333,0.000000,0.000000,0.000000,16.433333
313_RTPV_8-1,1,19.433333,0.000000,0.000000,0.000000,19.433333
313_RTPV_9-1,1,18.250000,0.000000,0.000000,0.000000,18.250000
313_RTPV_10-1,1,10.058333,0.000000,0.000000,0.000000,10.058333
313_RTPV_11-1,1,19.991667,0.000000,0.000000,0.000000,19.991667
313_RTPV_12-1,1,9.166667,0.000000,0.000000,0.000000,9.166667
320_RTPV_1-1,1,8.950000,0.000000,0.000000,0.000000,8.950000
320_RTPV_2-1,1,5.866667,0.000000,0.000000,0.000000,5.866667
320_RTPV_3-1,1,1.158333,0.000000,0.000000,0.000000,1.158333
313_RTPV_13-1,1,7.033333,0.000000,0.000000,0.000000,7.033333
320_RTPV_4-1,1,8.675000,0.000000,0.000000,0.000000,8.675000
320_RTPV_5-1,1,5.991667,0.000000,0.000000,0.000000,5.991667
320_RTPV_6-1,1,3.366667,0.000000,0.000000,0.000000,3.366667
309_WIND_1-1,1,6.350000,0.000000,0.000000,0.000000,6.350000
317_WIND_1-1,1,129.741667,0.000000,0.000000,0.000000,129.741667
303_WIND_1-1,1,174.766667,0.000000,0.000000,0.000000,174.766667
320_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,37.725000
314_PV_1-2,2,26.750000,0.000000,0.000000,0.000000,26.750000
314_PV_2-2,2,33.808333,0.000000,0.000000,0.000000,33.808333
313_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,43.333333
314_PV_3-2,2,50.500000,0.000000,0.000000,0.000000,50.500000
314_PV_4-2,2,31.841667,0.000000,0.000000,0.000000,31.841667
313_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,55.325000
310_PV_1-2,2,34.250000,0.000000,0.000000,0.000000,34.250000
324_PV_1-2,2,26.241667,0.000000,0.000000,0.000000,26.241667
312_PV_1-2,2,61.675000,0.000000,0.000000,0.000000,61.675000
310_PV_2-2,2,35.483333,0.000000,0.000000,0.000000,35.483333
324_PV_2-2,2,9.925000,0.000000,0.000000,0.000000,9.925000
324_PV_3-2,2,28.908333,0.000000,0.000000,0.000000,28.908333
319_PV_1-2,2,137.133333,0.000000,0.000000,0.000000,137.133333
308_RTPV_1-2,2,2.908333,0.000000,0.000000,0.000000,2.908333
313_RTPV_1-2,2,37.416667,0.000000,0.000000,0.000000,37.416667
313_RTPV_2-2,2,0.000000,0.000000,0.000000,0.000000,24.458333
313_RTPV_3-2,2,9.341667,0.000000,0.000000,0.000000,9.341667
313_RTPV_4-2,2,0.000000,0.000000,0.000000,0.000000,13.175000
313_RTPV_5-2,2,0.000000,0.000000,0.000000,0.000000,16.416667
313_RTPV_6-2,2,23.266667,0.000000,0.000000,0.000000,23.266667
313_RTPV_7-2,2,0.000000,0.000000,0.000000,0.000000,22.250000
313_RTPV_8-2,2,25.100000,0.000000,0.000000,0.000000,25.100000
313_RTPV_9-2,2,0.000000,0.000000,0.000000,0.000000,26.425000
313_RTPV_10-2,2,0.000000,0.000000,0.000000,0.000000,11.950000
313_RTPV_11-2,2,0.000000,0.000000,0.000000,0.000000,22.841667
313_RTPV_12-2,2,0.681530,0.000000,0.000000,0.000000,13.483333
320_RTPV_1-2,2,0.000000,0.000000,0.000000,0.000000,14.466667
320_RTPV_2-2,2,0.000000,0.000000,0.000000,0.000000,12.333333
320_RTPV_3-2,2,0.000000,0.000000,0.000000,0.000000,8.250000
313_RTPV_13-2,2,0.000000,0.000000,0.000000,0.000000,10.775000
320_RTPV_4-2,2,0.000000,0.000000,0.000000,0.000000,9.075000
320_RTPV_5-2,2,0.000000,0.000000,0.000000,0.000000,8.691667
320_RTPV_6-2,2,0.000000,0.000000,0.000000,0.000000,5.383333
309_WIND_1-2,2,35.491667,0.000000,0.000000,0.000000,35.491667
317_WIND_1-2,2,149.575000,0.000000,0.000000,0.000000,149.575000
303_WIND_1-2,2,411.325000,0.000000,0.000000,0.000000,411.325000
320_PV_1-3,3,24.716667,0.000000,0.000000,0.000000,24.716667
314_PV_1-3,3,24.191667,0.000000,0.000000,0.000000,24.191667
314_PV_2-3,3,13.783333,0.000000,0.000000,0.000000,13.783333
313_PV_1-3,3,47.842009,0.000000,0.000000,0.000000,62.166667
314_PV_3-3,3,50.616667,0.000000,0.000000,0.000000,50.616667
314_PV_4-3,3,9.941667,0.000000,0.000000,0.000000,9.941667
313_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,37.008333
310_PV_1-3,3,36.100000,0.000000,0.000000,0.000000,36.100000
324_PV_1-3,3,20.291667,0.000000,0.000000,0.000000,20.291667
312_PV_1-3,3,31.166667,0.000000,0.000000,0.000000,31.166667
310_PV_2-3,3,18.375000,0.000000,0.000000,0.000000,18.375000
324_PV_2-3,3,18.358333,0.000000,0.000000,0.000000,18.358333
324_PV_3-3,3,20.241667,0.000000,0.000000,0.000000,20.241667
319_PV_1-3,3,138.525000,0.000000,0.000000,0.000000,138.525000
308_RTPV_1-3,3,4.941667,0.000000,0.000000,0.000000,4.941667
313_RTPV_1-3,3,16.733333,0.000000,0.000000,0.000000,16.733333
313_RTPV_2-3,3,29.591667,0.000000,0.000000,0.000000,29.591667
313_RTPV_3-3,3,15.700000,0.000000,0.000000,0.000000,15.700000
313_RTPV_4-3,3,0.000000,0.000000,0.000000,0.000000,9.200000
313_RTPV_5-3,3,15.333333,0.000000,0.000000,0.000000,15.333333
313_RTPV_6-3,3,0.000000,0.000000,0.000000,0.000000,17.466667
313_RTPV_7-3,3,0.000000,0.000000,0.000000,0.000000,11.608333
313_RTPV_8-3,3,0.000000,0.000000,0.000000,0.000000,23.641667
313_RTPV_9-3,3,0.000000,0.000000,0.000000,0.000000,10.650000
313_RTPV_10-3,3,13.600000,0.000000,0.000000,0.000000,13.600000
313_RTPV_11-3,3,0.000000,0.000000,0.000000,0.000000,4.725000
313_RTPV_12-3,3,0.000000,0.000000,0.000000,0.000000,11.741667
320_RTPV_1-3,3,0.000000,0.000000,0.000000,0.000000,16.083333
320_RTPV_2-3,3,0.000000,0.000000,0.000000,0.000000,12.650000
320_RTPV_3-3,3,0.000000,0.000000,0.000000,0.000000,14.050000
313_RTPV_13-3,3,0.000000,0.000000,0.000000,0.000000,13.525000
320_RTPV_4-3,3,0.000000,0.000000,0.000000,0.000000,7.141667
320_RTPV_5-3,3,0.000000,0.000000,0.000000,0.000000,11.008333
320_RTPV_6-3,3,6.558333,0.000000,0.000000,0.000000,6.558333
309_WIND_1-3,3,58.383333,0.000000,0.000000,0.000000,58.383333
317_WIND_1-3,3,146.633333,0.000000,0.000000,0.000000,146.633333
303_WIND_1-3,3,418.958333,0.000000,0.000000,0.000000,418.958333
320_PV_1-4,4,35.058333,0.000000,0.000000,0.000000,35.058333
314_PV_1-4,4,17.875000,0.000000,0.000000,0.000000,17.875000
314_PV_2-4,4,5.625000,0.000000,0.000000,0.000000,5.625000
313_PV_1-4,4,50.808333,0.000000,0.000000,0.000000,50.808333
314_PV_3-4,4,27.291667,0.000000,0.000000,0.000000,27.291667
314_PV_4-4,4,4.466667,0.000000,0.000000,0.000000,4.466667
313_PV_2-4,4,2.524677,0.000000,0.000000,0.000000,24.333333
310_PV_1-4,4,14.716667,0.000000,0.000000,0.000000,14.716667
324_PV_1-4,4,7.108333,0.000000,0.000000,0.000000,7.108333
312_PV_1-4,4,33.183333,0.000000,0.000000,0.000000,33.183333
310_PV_2-4,4,14.300000,0.000000,0.000000,0.000000,14.300000
324_PV_2-4,4,17.600000,0.000000,0.000000,0.000000,17.600000
324_PV_3-4,4,32.783333,0.000000,0.000000,0.000000,32.783333
319_PV_1-4,4,133.700000,0.000000,0.000000,0.000000,133.700000
308_RTPV_1-4,4,11.908333,0.000000,0.000000,0.000000,11.908333
313_RTPV_1-4,4,22.158333,0.000000,0.000000,0.000000,22.158333
313_RTPV_2-4,4,20.941667,0.000000,0.000000,0.000000,20.941667
313_RTPV_3-4,4,27.608333,0.000000,0.000000,0.000000,27.608333
313_RTPV_4-4,4,1.233333,0.000000,0.000000,0.000000,1.233333
313_RTPV_5-4,4,0.000000,0.000000,0.000000,0.000000,11.858333
313_RTPV_6-4,4,0.000000,0.000000,0.000000,0.000000,7.950000
313_RTPV_7-4,4,0.000000,0.000000,0.000000,0.000000,6.966667
313_RTPV_8-4,4,7.300000,0.000000,0.000000,0.000000,7.300000
313_RTPV_9-4,4,12.691667,0.000000,0.000000,0.000000,12.691667
313_RTPV_10-4,4,21.825000,0.000000,0.000000,0.000000,21.825000
313_RTPV_11-4,4,7.425000,0.000000,0.000000,0.000000,7.425000
313_RTPV_12-4,4,8.641667,0.000000,0.000000,0.000000,8.641667
320_RTPV_1-4,4,11.416667,0.000000,0.000000,0.000000,11.416667
320_RTPV_2-4,4,15.508333,0.000000,0.000000,0.000000,15.508333
320_RTPV_3-4,4,8.066667,0.000000,0.000000,0.000000,8.066667
313_RTPV_13-4,4,13.358333,0.000000,0.000000,0.000000,13.358333
320_RTPV_4-4,4,4.958333,0.000000,0.000000,0.000000,4.958333
320_RTPV_5-4,4,11.675000,0.000000,0.000000,0.000000,11.675000
320_RTPV_6-4,4,6.283333,0.000000,0.000000,0.000000,6.283333
309_WIND_1-4,4,99.508333,0.000000,0.000000,0.000000,99.508333
317_WIND_1-4,4,133.866667,0.000000,0.000000,0.000000,133.866667
303_WIND_1-4,4,299.950000,0.000000,0.000000,0.000000,299.950000
320_PV_1-5,5,24.875000,0.000000,0.000000,0.000000,24.875000
314_PV_1-5,5,15.750000,0.000000,0.000000,0.000000,15.750000
314_PV_2-5,5,5.933333,0.000000,0.000000,0.000000,5.933333
313_PV_1-5,5,60.275000,0.000000,0.000000,0.000000,60.275000
314_PV_3-5,5,30.383333,0.000000,0.000000,0.000000,30.383333
314_PV_4-5,5,9.158333,0.000000,0.000000,0.000000,9.158333
313_PV_2-5,5,53.350000,0.000000,0.000000,0.000000,53.350000
310_PV_1-5,5,7.458333,0.000000,0.000000,0.000000,7.458333
324_PV_1-5,5,22.808333,0.000000,0.000000,0.000000,22.808333
312_PV_1-5,5,45.650000,0.000000,0.000000,0.000000,45.650000
310_PV_2-5,5,8.275000,0.000000,0.000000,0.000000,8.275000
324_PV_2-5,5,24.700000,0.000000,0.000000,0.000000,24.700000
324_PV_3-5,5,24.891667,0.000000,0.000000,0.000000,24.891667
319_PV_1-5,5,117.608333,0.000000,0.000000,0.000000,117.608333
308_RTPV_1-5,5,12.283333,0.000000,0.000000,0.000000,12.283333
313_RTPV_1-5,5,14.250000,0.000000,0.000000,0.000000,14.250000
313_RTPV_2-5,5,8.241667,0.000000,0.000000,0.000000,8.241667
313_RTPV_3-5,5,18.850000,0.000000,0.000000,0.000000,18.850000
313_RTPV_4-5,5,6.550000,0.000000,0.000000,0.000000,6.550000
313_RTPV_5-5,5,3.700000,0.000000,0.000000,0.000000,3.700000
313_RTPV_6-5,5,2.916667,0.000000,0.000000,0.000000,2.916667
313_RTPV_7-5,5,4.700000,0.000000,0.000000,0.000000,4.700000
313_RTPV_8-5,5,1.858333,0.000000,0.000000,0.000000,1.858333
313_RTPV_9-5,5,14.308333,0.000000,0.000000,0.000000,14.308333
313_RTPV_10-5,5,17.816667,0.000000,0.000000,0.000000,17.816667
313_RTPV_11-5,5,9.241667,0.000000,0.000000,0.000000,9.241667
313_RTPV_12-5,5,4.550000,0.000000,0.000000,0.000000,4.550000
320_RTPV_1-5,5,8.333333,0.000000,0.000000,0.000000,8.333333
320_RTPV_2-5,5,10.041667,0.000000,0.000000,0.000000,10.041667
320_RTPV_3-5,5,12.066667,0.000000,0.000000,0.000000,12.066667
313_RTPV_13-5,5,5.016667,0.000000,0.000000,0.000000,5.016667
320_RTPV_4-5,5,3.875000,0.000000,0.000000,0.000000,3.875000
320_RTPV_5-5,5,7.550000,0.000000,0.000000,0.000000,7.550000
320_RTPV_6-5,5,6.408333,0.000000,0.000000,0.000000,6.408333
309_WIND_1-5,5,132.650000,0.000000,0.000000,0.000000,132.650000
317_WIND_1-5,5,110.133333,0.000000,0.000000,0.000000,110.133333
303_WIND_1-5,5,191.571948,0.000000,0.000000,0.000000,211.808333
320_PV_1-6,6,21.866667,0.000000,0.000000,0.000000,21.866667
314_PV_1-6,6,21.416667,0.000000,0.000000,0.000000,21.416667
