,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.867375,0.000000,0.000000
C1-2,49.223099,0.000000,0.000000
C1-3,49.171493,0.000000,0.000000
C1-4,48.883306,0.000000,0.000000
C1-5,41.542463,0.000000,0.000000
C1-6,31.735716,0.000000,0.000000
C1-7,48.916143,0.000000,0.000000
C1-8,49.953762,0.000000,0.000000
C1-9,50.737146,0.000000,0.000000
C1-10,51.383922,0.000000,0.000000
C1-11,51.785555,0.000000,0.000000
C1-12,51.842157,0.000000,0.000000
C1-13,51.781822,0.000000,0.000000
C1-14,61.508057,0.000000,0.000000
C1-15,14.255962,0.000000,0.000000
C1-16,34.747903,0.000000,0.000000
C1-17,-5.791478,0.000000,0.000000
C1-18,6.445784,0.000000,0.000000
C1-19,4.780204,0.000000,0.000000
C1-20,24.456519,0.000000,0.000000
C1-21,29.517341,0.000000,0.000000
C1-22,12.495533,0.000000,0.000000
C1-23,47.708759,0.000000,0.000000
C1-24,44.106934,0.000000,0.000000
C2-1,-118.848404,0.000000,0.000000
C2-2,-119.011666,0.000000,0.000000
C2-3,-118.126424,0.000000,0.000000
C2-4,-120.563041,0.000000,0.000000
C2-5,-128.178659,0.000000,0.000000
C2-6,-136.293780,0.000000,0.000000
C2-7,-124.144331,0.000000,0.000000
C2-8,-128.583652,0.000000,0.000000
C2-9,-131.738574,0.000000,0.000000
C2-10,-133.384755,0.000000,0.000000
C2-11,-135.484684,0.000000,0.000000
C2-12,-134.863163,0.000000,0.000000
C2-13,-134.135285,0.000000,0.000000
C2-14,-94.126994,0.000000,0.000000
C2-15,-54.605271,0.000000,0.000000
C2-16,-97.653738,0.000000,0.000000
C2-17,-69.361683,0.000000,0.000000
C2-18,-91.469885,0.000000,0.000000
C2-19,-53.431727,0.000000,0.000000
C2-20,-75.249440,0.000000,0.000000
C2-21,-86.233180,0.000000,0.000000
C2-22,-47.010380,0.000000,0.000000
C2-23,-62.382806,0.000000,0.000000
C2-24,-55.595457,0.000000,0.000000
C3-1,25.393873,0.000000,0.000000
C3-2,26.687649,0.000000,0.000000
C3-3,26.349426,0.000000,0.000000
C3-4,29.005898,0.000000,0.000000
C3-5,25.085610,0.000000,0.000000
C3-6,19.409131,0.000000,0.000000
C3-7,29.889371,0.000000,0.000000
C3-8,29.652351,0.000000,0.000000
C3-9,28.453500,0.000000,0.000000
C3-10,26.873342,0.000000,0.000000
C3-11,26.555820,0.000000,0.000000
C3-12,25.946030,0.000000,0.000000
C3-13,25.739734,0.000000,0.000000
C3-14,27.816026,0.000000,0.000000
C3-15,-13.924022,0.000000,0.000000
C3-16,9.196249,0.000000,0.000000
C3-17,-27.770597,0.000000,0.000000
C3-18,-17.250496,0.000000,0.000000
C3-19,-22.893037,0.000000,0.000000
C3-20,-5.991641,0.000000,0.000000
C3-21,1.280850,0.000000,0.000000
C3-22,-18.050165,0.000000,0.000000
C3-23,15.491509,0.000000,0.000000
C3-24,15.261380,0.000000,0.000000
C4-1,-9.180479,0.000000,0.000000
C4-2,-8.243486,0.000000,0.000000
C4-3,-7.584587,0.000000,0.000000
C4-4,-9.771697,0.000000,0.000000
C4-5,-15.935243,0.000000,0.000000
C4-6,-22.669091,0.000000,0.000000
C4-7,-12.934450,0.000000,0.000000
