,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,47.055500,0.000000,0.000000
C1-2,48.612724,0.000000,0.000000
C1-3,48.289072,0.000000,0.000000
C1-4,20.977462,0.000000,0.000000
C1-5,35.763034,0.000000,0.000000
C1-6,48.715450,0.000000,0.000000
C1-7,58.337637,0.000000,0.000000
C1-8,29.129690,0.000000,0.000000
C1-9,-2.566304,0.000000,0.000000
C1-10,-1.397709,0.000000,0.000000
C1-11,26.628224,0.000000,0.000000
C1-12,30.021267,0.000000,0.000000
C1-13,13.222051,0.000000,0.000000
C1-14,17.658552,0.000000,0.000000
C1-15,20.603678,0.000000,0.000000
C1-16,29.158980,0.000000,0.000000
C1-17,72.872847,0.000000,0.000000
C1-18,53.351784,0.000000,0.000000
C1-19,53.757496,0.000000,0.000000
C1-20,74.994386,0.000000,0.000000
C1-21,53.431891,0.000000,0.000000
C1-22,52.286810,0.000000,0.000000
C1-23,51.583764,0.000000,0.000000
C1-24,50.221396,0.000000,0.000000
C2-1,-122.107306,0.000000,0.000000
C2-2,-127.086609,0.000000,0.000000
C2-3,-127.844382,0.000000,0.000000
C2-4,-128.595432,0.000000,0.000000
C2-5,-131.828870,0.000000,0.000000
C2-6,-130.672247,0.000000,0.000000
C2-7,-90.045756,0.000000,0.000000
C2-8,-83.353906,0.000000,0.000000
C2-9,-70.036449,0.000000,0.000000
C2-10,-72.431480,0.000000,0.000000
C2-11,-75.738741,0.000000,0.000000
C2-12,-79.563038,0.000000,0.000000
C2-13,-44.833233,0.000000,0.000000
C2-14,-55.270301,0.000000,0.000000
C2-15,-66.289677,0.000000,0.000000
C2-16,-83.832142,0.000000,0.000000
C2-17,-125.150483,0.000000,0.000000
C2-18,-148.247336,0.000000,0.000000
C2-19,-149.292416,0.000000,0.000000
C2-20,-127.512448,0.000000,0.000000
C2-21,-139.347505,0.000000,0.000000
C2-22,-137.826689,0.000000,0.000000
C2-23,-130.528739,0.000000,0.000000
C2-24,-128.487304,0.000000,0.000000
C3-1,28.636747,0.000000,0.000000
C3-2,34.108810,0.000000,0.000000
C3-3,35.873565,0.000000,0.000000
C3-4,15.090674,0.000000,0.000000
C3-5,24.981133,0.000000,0.000000
C3-6,35.797987,0.000000,0.000000
C3-7,31.210176,0.000000,0.000000
C3-8,1.351707,0.000000,0.000000
C3-9,-34.045143,0.000000,0.000000
C3-10,-36.201181,0.000000,0.000000
C3-11,-12.628173,0.000000,0.000000
C3-12,-12.299418,0.000000,0.000000
C3-13,-29.290431,0.000000,0.000000
C3-14,-23.119032,0.000000,0.000000
C3-15,-13.917291,0.000000,0.000000
C3-16,-3.990552,0.000000,0.000000
C3-17,42.811011,0.000000,0.000000
C3-18,28.134400,0.000000,0.000000
C3-19,27.150864,0.000000,0.000000
C3-20,35.756910,0.000000,0.000000
C3-21,22.331938,0.000000,0.000000
C3-22,25.987838,0.000000,0.000000
C3-23,24.312897,0.000000,0.000000
C3-24,28.519625,0.000000,0.000000
C4-1,-15.088808,0.000000,0.000000
C4-2,-15.192339,0.000000,0.000000
C4-3,-16.075683,0.000000,0.000000
C4-4,-30.305038,0.000000,0.000000
C4-5,-22.012913,0.000000,0.000000
C4-6,-17.984464,0.000000,0.000000
C4-7,-8.915117,0.000000,0.000000
C4-8,-21.632949,0.000000,0.000000
C4-9,-34.552533,0.000000,0.000000
C4-10,-35.136473,0.000000,0.000000
C4-11,-23.341157,0.000000,0.000000
C4-12,-20.084900,0.000000,0.000000
C4-13,-25.281054,0.000000,0.000000
C4-14,-24.652787,0.000000,0.000000
C4-15,-26.739627,0.000000,0.000000
