,hour,LMP,VoltageAngle,VoltageAngleDualMax,VoltageAngleDualMin,Load,LoadPayment
301,1,19.429035,0.000000,0.000000,0.000000,46.227143,898.1487792970049
301,2,12.455902,0.000000,0.000000,0.000000,44.108826,549.415213991052
301,3,12.455902,0.000000,0.000000,0.000000,42.981335,535.37129658917
301,4,0.000000,0.000000,0.000000,0.000000,43.322999,0.0
301,5,0.000000,0.000000,0.000000,0.000000,45.236318,0.0
301,6,0.000000,0.000000,0.000000,0.000000,48.140462,0.0
301,7,0.000000,0.000000,0.000000,0.000000,54.512496,0.0
301,8,0.000000,0.000000,0.000000,0.000000,61.243277,0.0
301,9,0.000000,0.000000,0.000000,0.000000,67.205315,0.0
301,10,15.731579,0.000000,0.000000,0.000000,72.227776,1136.256964138304
301,11,21.287879,0.000000,0.000000,0.000000,76.993989,1639.038721559331
301,12,24.072371,0.000000,0.000000,0.000000,80.188548,1930.328477407308
301,13,25.747512,0.000000,0.000000,0.000000,83.758937,2156.5842355147443
301,14,26.429209,0.000000,0.000000,0.000000,85.962670,2271.92537162803
301,15,26.755735,0.000000,0.000000,0.000000,87.295160,2335.6461677426
301,16,26.845141,0.000000,0.000000,0.000000,87.722240,2354.9159016358403
301,17,26.845141,0.000000,0.000000,0.000000,85.928504,2306.762805799064
301,18,26.845141,0.000000,0.000000,0.000000,81.486871,2187.526541643811
301,19,26.429209,0.000000,0.000000,0.000000,77.677317,2052.950045552253
301,20,26.429209,0.000000,0.000000,0.000000,76.925656,2033.0842398861041
301,21,26.429209,0.000000,0.000000,0.000000,74.277760,1963.10244309184
301,22,23.800285,0.000000,0.000000,0.000000,68.623221,1633.2522174179849
301,23,22.085094,0.000000,0.000000,0.000000,61.926606,1367.6549146109642
301,24,23.656645,0.000000,0.000000,0.000000,56.049984,1325.9545737436802
302,1,20.325657,0.393003,0.000000,0.000000,41.518823,843.897355341711
302,2,13.030724,0.390791,0.000000,0.000000,39.616261,516.2285630029639
302,3,13.030724,0.390037,0.000000,0.000000,38.603606,503.03293519074396
302,4,0.000000,0.224250,0.000000,0.000000,38.910471,0.0
302,5,0.000000,0.309463,0.000000,0.000000,40.628915,0.0
302,6,0.000000,0.236652,0.000000,0.000000,43.237267,0.0
302,7,0.000000,0.413368,0.000000,0.000000,48.960297,0.0
302,8,0.000000,0.192565,0.000000,0.000000,55.005536,0.0
302,9,0.000000,0.305415,0.000000,0.000000,60.360329,0.0
302,10,15.731579,0.343147,0.000000,0.000000,64.871243,1020.5270840826971
302,11,21.287879,0.404065,0.000000,0.000000,69.152009,1472.099600198911
302,12,24.477204,0.461413,0.000000,0.000000,72.021196,1762.8775068159841
302,13,25.974926,0.465515,0.000000,0.000000,75.227934,1954.040018782884
302,14,26.429209,0.434347,0.000000,0.000000,77.207213,2040.5255686845169
302,15,26.755735,0.431198,0.000000,0.000000,78.403986,2097.7562723597102
302,16,26.845141,0.409629,0.000000,0.000000,78.787567,2115.063345161947
302,17,26.845141,0.401322,0.000000,0.000000,77.176526,2071.814722360166
302,18,26.845141,0.381466,0.000000,0.000000,73.187283,1964.7229315419029
302,19,26.429209,0.210124,0.000000,0.000000,69.765739,1843.853297070451
302,20,26.429209,0.293028,0.000000,0.000000,69.090636,1826.010858786924
302,21,26.429209,0.409458,0.000000,0.000000,66.712433,1763.156834655497
302,22,24.318913,0.439386,0.000000,0.000000,61.633818,1498.8674577998338
302,23,23.104290,0.429085,0.000000,0.000000,55.619266,1285.04365125114
302,24,24.105509,0.418691,0.000000,0.000000,50.341190,1213.50000861571
303,1,0.000000,-15.588577,0.000000,0.000000,77.045239,0.0
303,2,0.000000,-15.183145,0.000000,0.000000,73.514711,0.0
