,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.412528,0.000000,0.000000
C1-2,29.089370,0.000000,0.000000
C1-3,35.477812,0.000000,0.000000
C1-4,27.698721,0.000000,0.000000
C1-5,48.469081,0.000000,0.000000
C1-6,32.153261,0.000000,0.000000
C1-7,-10.030988,0.000000,0.000000
C1-8,1.450199,0.000000,0.000000
C1-9,10.429894,0.000000,0.000000
C1-10,-1.287052,0.000000,0.000000
C1-11,-9.719400,0.000000,0.000000
C1-12,9.984752,0.000000,0.000000
C1-13,9.343468,0.000000,0.000000
C1-14,50.268998,0.000000,0.000000
C1-15,43.558731,0.000000,0.000000
C1-16,35.561538,0.000000,0.000000
C1-17,37.922187,0.000000,0.000000
C1-18,35.562545,0.000000,0.000000
C1-19,36.602313,0.000000,0.000000
C1-20,32.843481,0.000000,0.000000
C1-21,25.855780,0.000000,0.000000
C1-22,45.074429,0.000000,0.000000
C1-23,44.916559,0.000000,0.000000
C1-24,38.348698,0.000000,0.000000
C2-1,-124.420290,0.000000,0.000000
C2-2,-81.628188,0.000000,0.000000
C2-3,-96.364679,0.000000,0.000000
C2-4,-136.996561,0.000000,0.000000
C2-5,-122.608846,0.000000,0.000000
C2-6,-119.011164,0.000000,0.000000
C2-7,-59.183100,0.000000,0.000000
C2-8,-18.173219,0.000000,0.000000
C2-9,-41.576563,0.000000,0.000000
C2-10,-17.002939,0.000000,0.000000
C2-11,-56.479747,0.000000,0.000000
C2-12,-45.861586,0.000000,0.000000
C2-13,-40.347030,0.000000,0.000000
C2-14,-126.157398,0.000000,0.000000
C2-15,-113.612525,0.000000,0.000000
C2-16,-99.911547,0.000000,0.000000
C2-17,-103.207144,0.000000,0.000000
C2-18,-97.281646,0.000000,0.000000
C2-19,-100.686922,0.000000,0.000000
C2-20,-91.959703,0.000000,0.000000
C2-21,-77.253295,0.000000,0.000000
C2-22,-59.395399,0.000000,0.000000
C2-23,-57.538988,0.000000,0.000000
C2-24,-41.621057,0.000000,0.000000
C3-1,29.258948,0.000000,0.000000
C3-2,8.805822,0.000000,0.000000
C3-3,18.042198,0.000000,0.000000
C3-4,16.897334,0.000000,0.000000
C3-5,31.927174,0.000000,0.000000
C3-6,17.491396,0.000000,0.000000
C3-7,-24.399326,0.000000,0.000000
C3-8,-27.129558,0.000000,0.000000
C3-9,-14.875476,0.000000,0.000000
C3-10,-29.491724,0.000000,0.000000
C3-11,-32.710059,0.000000,0.000000
C3-12,-13.356952,0.000000,0.000000
C3-13,-18.247308,0.000000,0.000000
C3-14,26.893778,0.000000,0.000000
C3-15,21.144588,0.000000,0.000000
C3-16,15.389554,0.000000,0.000000
C3-17,14.769931,0.000000,0.000000
C3-18,6.420778,0.000000,0.000000
C3-19,4.788816,0.000000,0.000000
C3-20,0.230426,0.000000,0.000000
C3-21,-6.446206,0.000000,0.000000
C3-22,8.868897,0.000000,0.000000
C3-23,11.184909,0.000000,0.000000
C3-24,5.951890,0.000000,0.000000
C4-1,-12.378485,0.000000,0.000000
C4-2,-17.878917,0.000000,0.000000
