,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,30.893006,0.000000,0.000000
C1-2,22.029279,0.000000,0.000000
C1-3,16.355892,0.000000,0.000000
C1-4,17.065497,0.000000,0.000000
C1-5,25.215022,0.000000,0.000000
C1-6,23.100087,0.000000,0.000000
C1-7,17.870399,0.000000,0.000000
C1-8,15.555379,0.000000,0.000000
C1-9,13.861013,0.000000,0.000000
C1-10,4.151363,0.000000,0.000000
C1-11,-1.772769,0.000000,0.000000
C1-12,8.267513,0.000000,0.000000
C1-13,14.554108,0.000000,0.000000
C1-14,28.696942,0.000000,0.000000
C1-15,48.245287,0.000000,0.000000
C1-16,32.394542,0.000000,0.000000
C1-17,37.374510,0.000000,0.000000
C1-18,52.424492,0.000000,0.000000
C1-19,52.213146,0.000000,0.000000
C1-20,51.625198,0.000000,0.000000
C1-21,51.194476,0.000000,0.000000
C1-22,50.611005,0.000000,0.000000
C1-23,40.045629,0.000000,0.000000
C1-24,49.176617,0.000000,0.000000
C2-1,-83.667415,0.000000,0.000000
C2-2,-64.694623,0.000000,0.000000
C2-3,-51.719721,0.000000,0.000000
C2-4,-54.899075,0.000000,0.000000
C2-5,-71.386269,0.000000,0.000000
C2-6,-65.723895,0.000000,0.000000
C2-7,-54.949417,0.000000,0.000000
C2-8,-46.645127,0.000000,0.000000
C2-9,-40.899596,0.000000,0.000000
C2-10,-21.004034,0.000000,0.000000
C2-11,-9.281299,0.000000,0.000000
C2-12,-30.669488,0.000000,0.000000
C2-13,-44.273067,0.000000,0.000000
C2-14,-78.499513,0.000000,0.000000
C2-15,-120.172773,0.000000,0.000000
C2-16,-89.031292,0.000000,0.000000
C2-17,-100.277192,0.000000,0.000000
C2-18,-133.945781,0.000000,0.000000
C2-19,-140.005072,0.000000,0.000000
C2-20,-141.010925,0.000000,0.000000
C2-21,-139.983971,0.000000,0.000000
C2-22,-138.241879,0.000000,0.000000
C2-23,-114.963936,0.000000,0.000000
C2-24,-132.984711,0.000000,0.000000
C3-1,6.735180,0.000000,0.000000
C3-2,-1.597231,0.000000,0.000000
C3-3,-7.463757,0.000000,0.000000
C3-4,-4.105682,0.000000,0.000000
C3-5,4.385736,0.000000,0.000000
C3-6,-0.101279,0.000000,0.000000
C3-7,-7.081058,0.000000,0.000000
C3-8,-13.907405,0.000000,0.000000
C3-9,-21.153128,0.000000,0.000000
C3-10,-34.584848,0.000000,0.000000
C3-11,-42.416352,0.000000,0.000000
C3-12,-31.939689,0.000000,0.000000
C3-13,-24.571456,0.000000,0.000000
C3-14,-3.582433,0.000000,0.000000
C3-15,19.464974,0.000000,0.000000
C3-16,5.011315,0.000000,0.000000
C3-17,10.628085,0.000000,0.000000
C3-18,23.045490,0.000000,0.000000
C3-19,27.624891,0.000000,0.000000
C3-20,30.602431,0.000000,0.000000
C3-21,31.697436,0.000000,0.000000
C3-22,32.964629,0.000000,0.000000
C3-23,23.600370,0.000000,0.000000
C3-24,35.479716,0.000000,0.000000
C4-1,-16.803777,0.000000,0.000000
C4-2,-18.731469,0.000000,0.000000
C4-3,-19.310911,0.000000,0.000000
C4-4,-19.993842,0.000000,0.000000
C4-5,-17.050126,0.000000,0.000000
C4-6,-17.128199,0.000000,0.000000
C4-7,-19.270932,0.000000,0.000000
C4-8,-17.860797,0.000000,0.000000
C4-9,-17.802965,0.000000,0.000000
C4-10,-22.023870,0.000000,0.000000
C4-11,-24.898897,0.000000,0.000000
C4-12,-22.314718,0.000000,0.000000
C4-13,-20.668733,0.000000,0.000000
C4-14,-19.214415,0.000000,0.000000
C4-15,-13.446355,0.000000,0.000000
C4-16,-19.476324,0.000000,0.000000
C4-17,-18.693200,0.000000,0.000000
C4-18,-17.335760,0.000000,0.000000
C4-19,-22.335913,0.000000,0.000000
C4-20,-23.645904,0.000000,0.000000
C4-21,-23.203475,0.000000,0.000000
C4-22,-22.325171,0.000000,0.000000
C4-23,-23.813723,0.000000,0.000000
C4-24,-19.391352,0.000000,0.000000
C5-1,6.346736,0.000000,0.000000
C5-2,1.006398,0.000000,0.000000
C5-3,-2.798714,0.000000,0.000000
C5-4,-0.608330,0.000000,0.000000
C5-5,4.735570,0.000000,0.000000
C5-6,1.854829,0.000000,0.000000
C5-7,-2.520960,0.000000,0.000000
C5-8,-6.997933,0.000000,0.000000
C5-9,-11.619319,0.000000,0.000000
C5-10,-20.023281,0.000000,0.000000
C5-11,-24.898232,0.000000,0.000000
C5-12,-18.224634,0.000000,0.000000
C5-13,-13.537993,0.000000,0.000000
C5-14,-0.036286,0.000000,0.000000
C5-15,14.572534,0.000000,0.000000
C5-16,5.503577,0.000000,0.000000
C5-17,9.117378,0.000000,0.000000
C5-18,17.240321,0.000000,0.000000
C5-19,20.510147,0.000000,0.000000
C5-20,22.474993,0.000000,0.000000
C5-21,23.120823,0.000000,0.000000
C5-22,23.837789,0.000000,0.000000
C5-23,17.768242,0.000000,0.000000
C5-24,25.161927,0.000000,0.000000
C6-1,91.797754,0.000000,0.000000
C6-2,54.436030,0.000000,0.000000
C6-3,30.497152,0.000000,0.000000
C6-4,35.424233,0.000000,0.000000
C6-5,71.422936,0.000000,0.000000
C6-6,60.419924,0.000000,0.000000
C6-7,35.681622,0.000000,0.000000
C6-8,22.920917,0.000000,0.000000
C6-9,10.733432,0.000000,0.000000
C6-10,-35.823052,0.000000,0.000000
C6-11,-64.103971,0.000000,0.000000
C6-12,-20.504533,0.000000,0.000000
C6-13,7.581533,0.000000,0.000000
C6-14,73.297888,0.000000,0.000000
C6-15,161.238164,0.000000,0.000000
C6-16,92.952143,0.000000,0.000000
C6-17,114.609682,0.000000,0.000000
C6-18,175.000000,0.000000,0.000000
C6-19,175.000000,0.000000,0.000000
C6-20,175.000000,0.000000,36.682861
C6-21,175.000000,0.000000,36.682861
C6-22,175.000000,0.000000,0.000000
C6-23,131.598160,0.000000,0.000000
C6-24,175.000000,0.000000,0.000000
C7-1,-56.697216,0.000000,0.000000
C7-2,-98.401612,0.000000,0.000000
C7-3,-121.096183,0.000000,0.000000
C7-4,-106.822074,0.000000,0.000000
C7-5,-57.851723,0.000000,0.000000
C7-6,-89.052298,0.000000,0.000000
C7-7,-133.131166,0.000000,0.000000
C7-8,-45.261298,0.000000,0.000000
C7-9,-41.052547,0.000000,0.000000
C7-10,-84.480770,0.000000,0.000000
C7-11,-110.765285,0.000000,0.000000
C7-12,-91.834395,0.000000,0.000000
C7-13,-61.138624,0.000000,0.000000
C7-14,53.827591,0.000000,0.000000
C7-15,77.751543,0.000000,0.000000
C7-16,17.974173,0.000000,0.000000
C7-17,-40.511202,0.000000,0.000000
C7-18,20.794555,0.000000,0.000000
C7-19,79.294152,0.000000,0.000000
C7-20,56.836970,0.000000,0.000000
C7-21,22.281038,0.000000,0.000000
C7-22,30.617660,0.000000,0.000000
C7-23,-20.629988,0.000000,0.000000
