,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,-18.374090,0.000000,0.000000
C1-2,-12.370204,0.000000,0.000000
C1-3,37.922267,0.000000,0.000000
C1-4,48.298296,0.000000,0.000000
C1-5,28.253009,0.000000,0.000000
C1-6,48.825277,0.000000,0.000000
C1-7,49.835755,0.000000,0.000000
C1-8,50.442614,0.000000,0.000000
C1-9,72.152633,0.000000,0.000000
C1-10,52.108196,0.000000,0.000000
C1-11,52.635562,0.000000,0.000000
C1-12,52.881457,0.000000,0.000000
C1-13,52.967109,0.000000,0.000000
C1-14,52.976133,0.000000,0.000000
C1-15,52.967473,0.000000,0.000000
C1-16,52.639495,0.000000,0.000000
C1-17,52.312024,0.000000,0.000000
C1-18,73.580018,0.000000,0.000000
C1-19,74.227707,0.000000,0.000000
C1-20,52.885679,0.000000,0.000000
C1-21,52.275566,0.000000,0.000000
C1-22,51.406534,0.000000,0.000000
C1-23,11.596402,0.000000,0.000000
C1-24,14.634316,0.000000,0.000000
C2-1,-35.495657,0.000000,0.000000
C2-2,-47.415297,0.000000,0.000000
C2-3,-124.800219,0.000000,0.000000
C2-4,-121.234552,0.000000,0.000000
C2-5,-130.339616,0.000000,0.000000
C2-6,-125.420678,0.000000,0.000000
C2-7,-133.822437,0.000000,0.000000
C2-8,-137.649344,0.000000,0.000000
C2-9,-126.748268,0.000000,0.000000
C2-10,-143.807332,0.000000,0.000000
C2-11,-145.455479,0.000000,0.000000
C2-12,-146.507913,0.000000,0.000000
C2-13,-146.859476,0.000000,0.000000
C2-14,-146.877700,0.000000,0.000000
C2-15,-146.856625,0.000000,0.000000
C2-16,-145.691489,0.000000,0.000000
C2-17,-144.388960,0.000000,0.000000
C2-18,-131.926903,0.000000,0.000000
C2-19,-134.277496,0.000000,0.000000
C2-20,-146.563773,0.000000,0.000000
C2-21,-144.274449,0.000000,0.000000
C2-22,-140.990300,0.000000,0.000000
C2-23,-55.989068,0.000000,0.000000
C2-24,-48.204349,0.000000,0.000000
C3-1,-40.802825,0.000000,0.000000
C3-2,-33.178751,0.000000,0.000000
C3-3,18.826851,0.000000,0.000000
C3-4,31.765740,0.000000,0.000000
C3-5,10.574428,0.000000,0.000000
C3-6,32.230327,0.000000,0.000000
C3-7,33.352073,0.000000,0.000000
C3-8,33.275063,0.000000,0.000000
C3-9,46.683582,0.000000,0.000000
C3-10,30.387526,0.000000,0.000000
C3-11,29.287491,0.000000,0.000000
C3-12,28.949454,0.000000,0.000000
C3-13,28.822452,0.000000,0.000000
C3-14,28.797486,0.000000,0.000000
C3-15,28.819237,0.000000,0.000000
C3-16,29.417068,0.000000,0.000000
C3-17,29.928248,0.000000,0.000000
C3-18,44.148214,0.000000,0.000000
C3-19,42.998223,0.000000,0.000000
C3-20,28.966926,0.000000,0.000000
C3-21,30.003945,0.000000,0.000000
C3-22,31.466714,0.000000,0.000000
C3-23,-8.701925,0.000000,0.000000
C3-24,-15.031676,0.000000,0.000000
C4-1,-34.960998,0.000000,0.000000
C4-2,-32.175813,0.000000,0.000000
C4-3,-13.314985,0.000000,0.000000
C4-4,-10.813360,0.000000,0.000000
C4-5,-17.809844,0.000000,0.000000
C4-6,-13.683527,0.000000,0.000000
C4-7,-19.485065,0.000000,0.000000
C4-8,-22.000335,0.000000,0.000000
C4-9,-12.130958,0.000000,0.000000
C4-10,-25.449532,0.000000,0.000000
C4-11,-26.301863,0.000000,0.000000
C4-12,-26.924999,0.000000,0.000000
C4-13,-27.130109,0.000000,0.000000
C4-14,-27.136762,0.000000,0.000000
C4-15,-27.127526,0.000000,0.000000
C4-16,-26.486058,0.000000,0.000000
C4-17,-25.734933,0.000000,0.000000
C4-18,-15.008429,0.000000,0.000000
C4-19,-16.314695,0.000000,0.000000
C4-20,-26.965739,0.000000,0.000000
C4-21,-25.675556,0.000000,0.000000
C4-22,-23.819336,0.000000,0.000000
C4-23,-33.477947,0.000000,0.000000
C4-24,-21.571654,0.000000,0.000000
C5-1,-23.535680,0.000000,0.000000
C5-2,-18.782654,0.000000,0.000000
C5-3,13.891792,0.000000,0.000000
C5-4,22.134434,0.000000,0.000000
C5-5,8.778766,0.000000,0.000000
C5-6,22.662395,0.000000,0.000000
C5-7,23.843440,0.000000,0.000000
C5-8,24.004322,0.000000,0.000000
C5-9,32.269988,0.000000,0.000000
C5-10,22.490818,0.000000,0.000000
C5-11,21.875894,0.000000,0.000000
C5-12,21.716928,0.000000,0.000000
C5-13,21.654795,0.000000,0.000000
C5-14,21.639785,0.000000,0.000000
C5-15,21.652576,0.000000,0.000000
C5-16,21.971963,0.000000,0.000000
C5-17,22.228229,0.000000,0.000000
C5-18,30.928529,0.000000,0.000000
C5-19,30.320162,0.000000,0.000000
C5-20,21.731203,0.000000,0.000000
C5-21,22.270483,0.000000,0.000000
C5-22,23.028148,0.000000,0.000000
C5-23,-2.612458,0.000000,0.000000
C5-24,-7.445565,0.000000,0.000000
C6-1,-33.840154,0.000000,0.000000
C6-2,-5.569485,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,175.000000,0.000000,36.682861
C6-9,175.000000,0.000000,57.218865
C6-10,175.000000,0.000000,36.682861
C6-11,175.000000,0.000000,36.682861
C6-12,175.000000,0.000000,33.871519
C6-13,175.000000,0.000000,36.682861
C6-14,175.000000,0.000000,36.682861
C6-15,175.000000,0.000000,36.682861
C6-16,175.000000,0.000000,36.682861
C6-17,175.000000,0.000000,36.682861
C6-18,175.000000,0.000000,36.682861
C6-19,175.000000,0.000000,57.218865
C6-20,175.000000,0.000000,36.682861
C6-21,175.000000,0.000000,36.682861
C6-22,175.000000,0.000000,0.000000
C6-23,3.858453,0.000000,0.000000
C6-24,16.215330,0.000000,0.000000
C7-1,-76.109790,0.000000,0.000000
C7-2,-117.506952,0.000000,0.000000
C7-3,22.645647,0.000000,0.000000
C7-4,124.414589,0.000000,0.000000
C7-5,-25.304743,0.000000,0.000000
C7-6,228.061040,0.000000,0.000000
C7-7,100.321456,0.000000,0.000000
C7-8,101.973542,0.000000,0.000000
C7-9,110.622468,0.000000,0.000000
C7-10,58.428730,0.000000,0.000000
C7-11,24.042902,0.000000,0.000000
C7-12,21.572883,0.000000,0.000000
C7-13,27.809364,0.000000,0.000000
C7-14,36.835104,0.000000,0.000000
C7-15,39.232544,0.000000,0.000000
C7-16,42.628596,0.000000,0.000000
C7-17,46.082075,0.000000,0.000000
C7-18,52.160109,0.000000,0.000000
C7-19,54.588399,0.000000,0.000000
C7-20,44.134499,0.000000,0.000000
C7-21,42.489532,0.000000,0.000000
C7-22,32.557768,0.000000,0.000000
C7-23,-148.338505,0.000000,0.000000
C7-24,-145.422526,0.000000,0.000000
C8-1,-65.569982,0.000000,0.000000
C8-2,-61.614282,0.000000,0.000000
C8-3,-41.805336,0.000000,0.000000
C8-4,-39.022787,0.000000,0.000000
C8-5,-46.253375,0.000000,0.000000
C8-6,-44.081818,0.000000,0.000000
C8-7,-54.179150,0.000000,0.000000
C8-8,-58.953515,0.000000,0.000000
C8-9,-51.811439,0.000000,0.000000
C8-10,-67.459339,0.000000,0.000000
C8-11,-69.833340,0.000000,0.000000
C8-12,-71.240722,0.000000,0.000000
C8-13,-71.715050,0.000000,0.000000
C8-14,-71.745113,0.000000,0.000000
C8-15,-71.712468,0.000000,0.000000
C8-16,-70.087766,0.000000,0.000000
C8-17,-68.318292,0.000000,0.000000
C8-18,-58.996407,0.000000,0.000000
C8-19,-62.257435,0.000000,0.000000
C8-20,-71.304872,0.000000,0.000000
C8-21,-68.153569,0.000000,0.000000
C8-22,-63.640279,0.000000,0.000000
C8-23,-69.857574,0.000000,0.000000
C8-24,-54.872824,0.000000,0.000000
C9-1,-70.170904,0.000000,0.000000
C9-2,-61.423769,0.000000,0.000000
C9-3,-8.508486,0.000000,0.000000
C9-4,4.699938,0.000000,0.000000
C9-5,-16.715987,0.000000,0.000000
C9-6,3.064398,0.000000,0.000000
C9-7,0.064506,0.000000,0.000000
C9-8,-2.180015,0.000000,0.000000
C9-9,8.611769,0.000000,0.000000
C9-10,-9.919181,0.000000,0.000000
C9-11,-12.479197,0.000000,0.000000
C9-12,-13.569685,0.000000,0.000000
C9-13,-13.954992,0.000000,0.000000
C9-14,-14.002419,0.000000,0.000000
C9-15,-13.958207,0.000000,0.000000
C9-16,-12.417004,0.000000,0.000000
C9-17,-10.928759,0.000000,0.000000
C9-18,1.943532,0.000000,0.000000
C9-19,-1.081973,0.000000,0.000000
C9-20,-13.574674,0.000000,0.000000
C9-21,-10.751987,0.000000,0.000000
C9-22,-6.739866,0.000000,0.000000
C9-23,-43.606702,0.000000,0.000000
C9-24,-46.982799,0.000000,0.000000
C10-1,-79.790030,0.000000,0.000000
C10-2,-72.885786,0.000000,0.000000
C10-3,-38.468854,0.000000,0.000000
C10-4,-29.709919,0.000000,0.000000
C10-5,-43.495831,0.000000,0.000000
C10-6,-33.204736,0.000000,0.000000
C10-7,-39.918661,0.000000,0.000000
C10-8,-43.909629,0.000000,0.000000
C10-9,-40.656301,0.000000,0.000000
C10-10,-54.716394,0.000000,0.000000
C10-11,-58.127902,0.000000,0.000000
C10-12,-59.728184,0.000000,0.000000
C10-13,-60.285098,0.000000,0.000000
C10-14,-60.343132,0.000000,0.000000
C10-15,-60.287316,0.000000,0.000000
C10-16,-58.160907,0.000000,0.000000
C10-17,-56.033081,0.000000,0.000000
C10-18,-49.914243,0.000000,0.000000
C10-19,-54.115143,0.000000,0.000000
C10-20,-59.756934,0.000000,0.000000
C10-21,-55.797217,0.000000,0.000000
C10-22,-50.156287,0.000000,0.000000
C10-23,-69.472313,0.000000,0.000000
C10-24,-68.647716,0.000000,0.000000
C11-1,-51.704366,0.000000,0.000000
C11-2,-49.727143,0.000000,0.000000
C11-3,-48.125593,0.000000,0.000000
C11-4,-47.651060,0.000000,0.000000
C11-5,-48.046504,0.000000,0.000000
C11-6,-51.348466,0.000000,0.000000
C11-7,-58.604872,0.000000,0.000000
C11-8,-62.420911,0.000000,0.000000
C11-9,-62.700595,0.000000,0.000000
C11-10,-70.962512,0.000000,0.000000
C11-11,-73.532901,0.000000,0.000000
C11-12,-74.857640,0.000000,0.000000
C11-13,-75.312401,0.000000,0.000000
C11-14,-75.351946,0.000000,0.000000
C11-15,-75.312401,0.000000,0.000000
C11-16,-73.651534,0.000000,0.000000
C11-17,-71.931351,0.000000,0.000000
C11-18,-74.304018,0.000000,0.000000
C11-19,-65.458160,0.000000,0.000000
C11-20,-74.897184,0.000000,0.000000
C11-21,-71.753401,0.000000,0.000000
C11-22,-67.265106,0.000000,0.000000
C11-23,-61.452072,0.000000,0.000000
C11-24,-56.251977,0.000000,0.000000
C12-1-1,-66.894582,0.000000,0.000000
C12-1-2,-66.276668,0.000000,0.000000
C12-1-3,-76.251557,0.000000,0.000000
C12-1-4,-80.264833,0.000000,0.000000
C12-1-5,-75.385481,0.000000,0.000000
C12-1-6,-72.952668,0.000000,0.000000
C12-1-7,-98.788584,0.000000,0.000000
C12-1-8,-106.801966,0.000000,0.000000
C12-1-9,-109.454384,0.000000,0.000000
C12-1-10,-118.045065,0.000000,0.000000
C12-1-11,-121.176208,0.000000,0.000000
C12-1-12,-123.039752,0.000000,0.000000
C12-1-13,-123.667515,0.000000,0.000000
C12-1-14,-123.706910,0.000000,0.000000
C12-1-15,-123.664007,0.000000,0.000000
C12-1-16,-121.517534,0.000000,0.000000
C12-1-17,-119.176540,0.000000,0.000000
C12-1-18,-121.112943,0.000000,0.000000
C12-1-19,-119.348500,0.000000,0.000000
C12-1-20,-123.125459,0.000000,0.000000
C12-1-21,-118.959267,0.000000,0.000000
C12-1-22,-112.991933,0.000000,0.000000
C12-1-23,-78.847628,0.000000,0.000000
C12-1-24,-48.838522,0.000000,0.000000
C13-2-1,-55.541356,0.000000,0.000000
C13-2-2,-51.477208,0.000000,0.000000
C13-2-3,-37.709848,0.000000,0.000000
C13-2-4,-32.572876,0.000000,0.000000
C13-2-5,-38.388641,0.000000,0.000000
C13-2-6,-20.540499,0.000000,0.000000
C13-2-7,-36.654420,0.000000,0.000000
C13-2-8,-41.010751,0.000000,0.000000
C13-2-9,-44.940295,0.000000,0.000000
C13-2-10,-49.994163,0.000000,0.000000
C13-2-11,-52.949702,0.000000,0.000000
C13-2-12,-54.223140,0.000000,0.000000
C13-2-13,-54.672251,0.000000,0.000000
C13-2-14,-54.726497,0.000000,0.000000
C13-2-15,-54.675759,0.000000,0.000000
C13-2-16,-52.889300,0.000000,0.000000
C13-2-17,-51.156899,0.000000,0.000000
C13-2-18,-54.838971,0.000000,0.000000
C13-2-19,-52.274640,0.000000,0.000000
C13-2-20,-54.231074,0.000000,0.000000
C13-2-21,-50.952787,0.000000,0.000000
C13-2-22,-46.291838,0.000000,0.000000
C13-2-23,-37.771967,0.000000,0.000000
C13-2-24,-31.691160,0.000000,0.000000
C14-1,-105.400464,0.000000,0.000000
C14-2,-101.660502,0.000000,0.000000
C14-3,-15.484083,0.000000,0.000000
C14-4,28.138736,0.000000,0.000000
C14-5,-14.337047,0.000000,0.000000
C14-6,71.096959,0.000000,0.000000
C14-7,42.353487,0.000000,0.000000
C14-8,33.853458,0.000000,0.000000
C14-9,33.995907,0.000000,0.000000
C14-10,16.086622,0.000000,0.000000
