,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,50.175781,0.000000,0.000000
C1-2,28.963504,0.000000,0.000000
C1-3,28.557316,0.000000,0.000000
C1-4,38.000198,0.000000,0.000000
C1-5,-5.630983,0.000000,0.000000
C1-6,48.697099,0.000000,0.000000
C1-7,-6.004243,0.000000,0.000000
C1-8,-2.743699,0.000000,0.000000
C1-9,41.089906,0.000000,0.000000
C1-10,30.164369,0.000000,0.000000
C1-11,5.372412,0.000000,0.000000
C1-12,28.442708,0.000000,0.000000
C1-13,25.627812,0.000000,0.000000
C1-14,22.582874,0.000000,0.000000
C1-15,28.474033,0.000000,0.000000
C1-16,37.104612,0.000000,0.000000
C1-17,26.531678,0.000000,0.000000
C1-18,37.866562,0.000000,0.000000
C1-19,49.622202,0.000000,0.000000
C1-20,48.648211,0.000000,0.000000
C1-21,35.315010,0.000000,0.000000
C1-22,23.894031,0.000000,0.000000
C1-23,31.603956,0.000000,0.000000
C1-24,48.032107,0.000000,0.000000
C2-1,-125.198035,0.000000,0.000000
C2-2,-135.800266,0.000000,0.000000
C2-3,-133.691560,0.000000,0.000000
C2-4,-94.722964,0.000000,0.000000
C2-5,-11.110229,0.000000,0.000000
C2-6,-116.374406,0.000000,0.000000
C2-7,-9.265140,0.000000,0.000000
C2-8,-66.491434,0.000000,0.000000
C2-9,-133.550306,0.000000,0.000000
C2-10,-90.742192,0.000000,0.000000
C2-11,-42.857899,0.000000,0.000000
C2-12,-87.992919,0.000000,0.000000
C2-13,-84.294327,0.000000,0.000000
C2-14,-84.691593,0.000000,0.000000
C2-15,-98.949054,0.000000,0.000000
C2-16,-116.770282,0.000000,0.000000
C2-17,-89.883195,0.000000,0.000000
C2-18,-71.281541,0.000000,0.000000
C2-19,-72.550948,0.000000,0.000000
C2-20,-72.409768,0.000000,0.000000
C2-21,-75.436232,0.000000,0.000000
C2-22,-75.901267,0.000000,0.000000
C2-23,-93.590284,0.000000,0.000000
C2-24,-126.295541,0.000000,0.000000
C3-1,26.676793,0.000000,0.000000
C3-2,11.087949,0.000000,0.000000
C3-3,11.418331,0.000000,0.000000
C3-4,14.322260,0.000000,0.000000
C3-5,-24.685551,0.000000,0.000000
C3-6,27.173036,0.000000,0.000000
C3-7,-28.121948,0.000000,0.000000
C3-8,-29.161577,0.000000,0.000000
C3-9,11.511483,0.000000,0.000000
C3-10,-0.357957,0.000000,0.000000
C3-11,-28.182340,0.000000,0.000000
C3-12,-9.910087,0.000000,0.000000
