,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,38.437814,0.000000,0.000000
C1-2,48.812784,0.000000,0.000000
C1-3,28.066224,0.000000,0.000000
C1-4,27.946320,0.000000,0.000000
C1-5,27.699574,0.000000,0.000000
C1-6,48.908017,0.000000,0.000000
C1-7,50.204724,0.000000,0.000000
C1-8,51.127387,0.000000,0.000000
C1-9,51.811215,0.000000,0.000000
C1-10,51.958408,0.000000,0.000000
C1-11,61.219621,0.000000,0.000000
C1-12,66.762371,0.000000,0.000000
C1-13,53.015538,0.000000,0.000000
C1-14,52.971703,0.000000,0.000000
C1-15,52.913322,0.000000,0.000000
C1-16,52.707484,0.000000,0.000000
C1-17,52.888549,0.000000,0.000000
C1-18,75.020600,0.000000,0.000000
C1-19,73.654914,0.000000,0.000000
C1-20,53.642116,0.000000,0.000000
C1-21,53.308574,0.000000,0.000000
C1-22,52.694274,0.000000,0.000000
C1-23,44.053369,0.000000,0.000000
C1-24,50.298448,0.000000,0.000000
C2-1,-134.946394,0.000000,0.000000
C2-2,-127.697773,0.000000,0.000000
C2-3,-138.474532,0.000000,0.000000
C2-4,-138.391424,0.000000,0.000000
C2-5,-142.504525,0.000000,0.000000
C2-6,-131.798925,0.000000,0.000000
C2-7,-136.667585,0.000000,0.000000
C2-8,-140.065068,0.000000,0.000000
C2-9,-142.577139,0.000000,0.000000
C2-10,-143.575742,0.000000,0.000000
C2-11,-138.102240,0.000000,0.000000
C2-12,-136.970994,0.000000,0.000000
C2-13,-146.969110,0.000000,0.000000
C2-14,-146.912420,0.000000,0.000000
C2-15,-146.613952,0.000000,0.000000
C2-16,-145.825708,0.000000,0.000000
C2-17,-146.496801,0.000000,0.000000
C2-18,-137.268940,0.000000,0.000000
C2-19,-137.193357,0.000000,0.000000
C2-20,-148.951489,0.000000,0.000000
C2-21,-145.472896,0.000000,0.000000
C2-22,-140.948269,0.000000,0.000000
C2-23,-118.223306,0.000000,0.000000
C2-24,-130.863082,0.000000,0.000000
C3-1,23.007937,0.000000,0.000000
C3-2,33.682837,0.000000,0.000000
C3-3,16.333649,0.000000,0.000000
C3-4,16.763358,0.000000,0.000000
C3-5,20.286128,0.000000,0.000000
C3-6,35.826688,0.000000,0.000000
C3-7,33.624518,0.000000,0.000000
C3-8,32.016454,0.000000,0.000000
C3-9,30.820970,0.000000,0.000000
C3-10,28.973234,0.000000,0.000000
C3-11,32.321371,0.000000,0.000000
C3-12,38.575215,0.000000,0.000000
C3-13,28.695742,0.000000,0.000000
C3-14,28.836636,0.000000,0.000000
C3-15,28.886963,0.000000,0.000000
C3-16,29.227050,0.000000,0.000000
C3-17,28.914167,0.000000,0.000000
C3-18,41.660552,0.000000,0.000000
C3-19,41.123799,0.000000,0.000000
C3-20,27.403647,0.000000,0.000000
C3-21,26.598995,0.000000,0.000000
C3-22,26.276140,0.000000,0.000000
C3-23,18.188286,0.000000,0.000000
C3-24,29.673777,0.000000,0.000000
C4-1,-20.932864,0.000000,0.000000
C4-2,-15.504490,0.000000,0.000000
C4-3,-24.438640,0.000000,0.000000
C4-4,-24.476667,0.000000,0.000000
C4-5,-27.960478,0.000000,0.000000
C4-6,-18.681921,0.000000,0.000000
C4-7,-21.426430,0.000000,0.000000
C4-8,-23.326183,0.000000,0.000000
C4-9,-24.729439,0.000000,0.000000
C4-10,-25.937170,0.000000,0.000000
C4-11,-19.915799,0.000000,0.000000
C4-12,-19.007626,0.000000,0.000000
C4-13,-27.175217,0.000000,0.000000
C4-14,-27.168207,0.000000,0.000000
C4-15,-26.981630,0.000000,0.000000
C4-16,-26.533729,0.000000,0.000000
C4-17,-26.910009,0.000000,0.000000
C4-18,-18.004335,0.000000,0.000000
C4-19,-18.147638,0.000000,0.000000
C4-20,-28.207109,0.000000,0.000000
C4-21,-25.731448,0.000000,0.000000
C4-22,-22.668002,0.000000,0.000000
C4-23,-20.421721,0.000000,0.000000
C4-24,-16.730925,0.000000,0.000000
C5-1,17.130723,0.000000,0.000000
C5-2,23.719046,0.000000,0.000000
C5-3,12.919290,0.000000,0.000000
C5-4,13.190307,0.000000,0.000000
C5-5,15.675553,0.000000,0.000000
C5-6,25.319296,0.000000,0.000000
C5-7,24.174494,0.000000,0.000000
C5-8,23.329874,0.000000,0.000000
C5-9,22.701205,0.000000,0.000000
C5-10,21.631896,0.000000,0.000000
C5-11,23.521532,0.000000,0.000000
C5-12,27.542380,0.000000,0.000000
C5-13,21.579556,0.000000,0.000000
C5-14,21.666800,0.000000,0.000000
C5-15,21.682677,0.000000,0.000000
C5-16,21.857474,0.000000,0.000000
C5-17,21.693687,0.000000,0.000000
C5-18,29.626643,0.000000,0.000000
C5-19,29.263482,0.000000,0.000000
C5-20,20.859823,0.000000,0.000000
C5-21,20.152644,0.000000,0.000000
C5-22,19.696981,0.000000,0.000000
C5-23,14.195274,0.000000,0.000000
C5-24,21.321844,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,175.000000,0.000000,36.682861
C6-9,175.000000,0.000000,36.682861
C6-10,172.827234,0.000000,0.000000
C6-11,175.000000,0.000000,57.218865
C6-12,175.000000,0.000000,57.218865
C6-13,175.000000,0.000000,57.218865
C6-14,175.000000,0.000000,57.218865
C6-15,175.000000,0.000000,57.218865
C6-16,175.000000,0.000000,57.218865
C6-17,175.000000,0.000000,57.218865
C6-18,175.000000,0.000000,62.388963
C6-19,175.000000,0.000000,62.388963
C6-20,175.000000,0.000000,36.682861
C6-21,175.000000,0.000000,0.000000
C6-22,175.000000,0.000000,0.000000
C6-23,141.640639,0.000000,0.000000
