,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.528581,0.000000,0.000000
C1-2,48.501728,0.000000,0.000000
C1-3,48.148798,0.000000,0.000000
C1-4,45.813298,0.000000,0.000000
C1-5,49.198491,0.000000,0.000000
C1-6,36.894501,0.000000,0.000000
C1-7,49.083611,0.000000,0.000000
C1-8,30.013346,0.000000,0.000000
C1-9,31.534965,0.000000,0.000000
C1-10,32.898364,0.000000,0.000000
C1-11,54.544972,0.000000,0.000000
C1-12,50.074195,0.000000,0.000000
C1-13,36.002379,0.000000,0.000000
C1-14,28.440883,0.000000,0.000000
C1-15,26.815965,0.000000,0.000000
C1-16,24.147086,0.000000,0.000000
C1-17,50.534769,0.000000,0.000000
C1-18,37.267523,0.000000,0.000000
C1-19,26.312102,0.000000,0.000000
C1-20,48.406180,0.000000,0.000000
C1-21,49.284536,0.000000,0.000000
C1-22,27.937803,0.000000,0.000000
C1-23,21.022249,0.000000,0.000000
C1-24,25.265917,0.000000,0.000000
C2-1,-128.180366,0.000000,0.000000
C2-2,-129.779959,0.000000,0.000000
C2-3,-129.077221,0.000000,0.000000
C2-4,-123.876861,0.000000,0.000000
C2-5,-118.226132,0.000000,0.000000
C2-6,-134.278682,0.000000,0.000000
C2-7,-129.622155,0.000000,0.000000
C2-8,-146.161620,0.000000,0.000000
C2-9,-150.824046,0.000000,0.000000
C2-10,-155.525774,0.000000,0.000000
C2-11,-147.879020,0.000000,0.000000
C2-12,-136.041855,0.000000,0.000000
C2-13,-106.509127,0.000000,0.000000
C2-14,-90.718605,0.000000,0.000000
C2-15,-88.985271,0.000000,0.000000
C2-16,-89.827489,0.000000,0.000000
C2-17,-88.637500,0.000000,0.000000
C2-18,-117.679926,0.000000,0.000000
C2-19,-88.657153,0.000000,0.000000
C2-20,-70.965226,0.000000,0.000000
C2-21,-71.622947,0.000000,0.000000
C2-22,-82.102035,0.000000,0.000000
C2-23,-66.625118,0.000000,0.000000
C2-24,-75.776876,0.000000,0.000000
C3-1,31.109235,0.000000,0.000000
C3-2,36.212746,0.000000,0.000000
C3-3,37.195426,0.000000,0.000000
C3-4,35.201810,0.000000,0.000000
C3-5,26.302554,0.000000,0.000000
C3-6,28.786418,0.000000,0.000000
C3-7,33.781822,0.000000,0.000000
C3-8,13.258682,0.000000,0.000000
C3-9,10.027455,0.000000,0.000000
C3-10,7.454995,0.000000,0.000000
C3-11,23.122090,0.000000,0.000000
C3-12,14.764875,0.000000,0.000000
C3-13,-2.148108,0.000000,0.000000
C3-14,-14.716267,0.000000,0.000000
C3-15,-15.627594,0.000000,0.000000
C3-16,-12.423994,0.000000,0.000000
C3-17,10.579163,0.000000,0.000000
C3-18,4.545905,0.000000,0.000000
C3-19,-9.131064,0.000000,0.000000
C3-20,2.193338,0.000000,0.000000
C3-21,4.227687,0.000000,0.000000
C3-22,-8.838616,0.000000,0.000000
C3-23,-11.847937,0.000000,0.000000
C3-24,-1.951552,0.000000,0.000000
C4-1,-15.266712,0.000000,0.000000
