,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,47.531697,0.000000,0.000000
C1-2,43.929355,0.000000,0.000000
C1-3,42.994565,0.000000,0.000000
C1-4,41.285917,0.000000,0.000000
C1-5,49.090499,0.000000,0.000000
C1-6,47.809178,0.000000,0.000000
C1-7,47.027270,0.000000,0.000000
C1-8,48.186378,0.000000,0.000000
C1-9,48.924708,0.000000,0.000000
C1-10,17.692493,0.000000,0.000000
C1-11,4.116374,0.000000,0.000000
C1-12,33.745268,0.000000,0.000000
C1-13,-4.245303,0.000000,0.000000
C1-14,17.719658,0.000000,0.000000
C1-15,7.673353,0.000000,0.000000
C1-16,37.131752,0.000000,0.000000
C1-17,42.712729,0.000000,0.000000
C1-18,31.609779,0.000000,0.000000
C1-19,31.119718,0.000000,0.000000
C1-20,46.603741,0.000000,0.000000
C1-21,37.333607,0.000000,0.000000
C1-22,32.864805,0.000000,0.000000
C1-23,29.835347,0.000000,0.000000
C1-24,33.329922,0.000000,0.000000
C2-1,-115.754045,0.000000,0.000000
C2-2,-107.618136,0.000000,0.000000
C2-3,-105.362633,0.000000,0.000000
C2-4,-101.583839,0.000000,0.000000
C2-5,-117.827299,0.000000,0.000000
C2-6,-127.914390,0.000000,0.000000
C2-7,-113.790762,0.000000,0.000000
C2-8,-126.470088,0.000000,0.000000
C2-9,-125.530831,0.000000,0.000000
C2-10,-53.874642,0.000000,0.000000
C2-11,-35.241270,0.000000,0.000000
C2-12,-85.416292,0.000000,0.000000
C2-13,-10.020608,0.000000,0.000000
C2-14,-55.013177,0.000000,0.000000
C2-15,-31.219908,0.000000,0.000000
C2-16,-96.047186,0.000000,0.000000
C2-17,-111.204080,0.000000,0.000000
C2-18,-93.882079,0.000000,0.000000
C2-19,-93.171736,0.000000,0.000000
C2-20,-124.367272,0.000000,0.000000
C2-21,-100.347525,0.000000,0.000000
C2-22,-89.443905,0.000000,0.000000
C2-23,-83.841615,0.000000,0.000000
C2-24,-94.014642,0.000000,0.000000
C3-1,22.712699,0.000000,0.000000
C3-2,19.870368,0.000000,0.000000
C3-3,19.386733,0.000000,0.000000
C3-4,17.897416,0.000000,0.000000
C3-5,26.490042,0.000000,0.000000
C3-6,37.841371,0.000000,0.000000
C3-7,23.765074,0.000000,0.000000
C3-8,35.439041,0.000000,0.000000
C3-9,31.899385,0.000000,0.000000
C3-10,-10.437908,0.000000,0.000000
C3-11,-17.015566,0.000000,0.000000
C3-12,2.676402,0.000000,0.000000
C3-13,-35.087458,0.000000,0.000000
C3-14,-12.299015,0.000000,0.000000
C3-15,-26.063061,0.000000,0.000000
C3-16,9.801230,0.000000,0.000000
C3-17,18.335071,0.000000,0.000000
C3-18,5.351073,0.000000,0.000000
