,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.793744,0.000000,0.000000
C1-2,48.302195,0.000000,0.000000
C1-3,32.490710,0.000000,0.000000
C1-4,38.158949,0.000000,0.000000
C1-5,48.110072,0.000000,0.000000
C1-6,48.774163,0.000000,0.000000
C1-7,50.249923,0.000000,0.000000
C1-8,51.692896,0.000000,0.000000
C1-9,53.090965,0.000000,0.000000
C1-10,52.522314,0.000000,0.000000
C1-11,50.268828,0.000000,0.000000
C1-12,53.203998,0.000000,0.000000
C1-13,53.170912,0.000000,0.000000
C1-14,44.350618,0.000000,0.000000
C1-15,32.270930,0.000000,0.000000
C1-16,33.393470,0.000000,0.000000
C1-17,38.547996,0.000000,0.000000
C1-18,53.739595,0.000000,0.000000
C1-19,54.360711,0.000000,0.000000
C1-20,54.160915,0.000000,0.000000
C1-21,52.915414,0.000000,0.000000
C1-22,51.719077,0.000000,0.000000
C1-23,50.535461,0.000000,0.000000
C1-24,49.328561,0.000000,0.000000
C2-1,-130.070651,0.000000,0.000000
C2-2,-129.342555,0.000000,0.000000
C2-3,-95.944143,0.000000,0.000000
C2-4,-107.497013,0.000000,0.000000
C2-5,-128.179979,0.000000,0.000000
C2-6,-129.645975,0.000000,0.000000
C2-7,-133.022322,0.000000,0.000000
C2-8,-133.364651,0.000000,0.000000
C2-9,-130.323190,0.000000,0.000000
C2-10,-141.273164,0.000000,0.000000
C2-11,-135.827733,0.000000,0.000000
C2-12,-142.868107,0.000000,0.000000
C2-13,-139.446177,0.000000,0.000000
C2-14,-119.920070,0.000000,0.000000
C2-15,-92.459070,0.000000,0.000000
C2-16,-91.943944,0.000000,0.000000
C2-17,-103.626238,0.000000,0.000000
C2-18,-146.186195,0.000000,0.000000
C2-19,-149.456623,0.000000,0.000000
C2-20,-146.352901,0.000000,0.000000
C2-21,-143.751284,0.000000,0.000000
C2-22,-141.609321,0.000000,0.000000
C2-23,-137.499781,0.000000,0.000000
C2-24,-133.394852,0.000000,0.000000
C3-1,35.220596,0.000000,0.000000
C3-2,36.743619,0.000000,0.000000
C3-3,20.079185,0.000000,0.000000
C3-4,26.271313,0.000000,0.000000
C3-5,36.798158,0.000000,0.000000
C3-6,35.037582,0.000000,0.000000
C3-7,31.198213,0.000000,0.000000
C3-8,25.621771,0.000000,0.000000
C3-9,18.141431,0.000000,0.000000
C3-10,27.165909,0.000000,0.000000
C3-11,22.163144,0.000000,0.000000
C3-12,25.414187,0.000000,0.000000
C3-13,21.939928,0.000000,0.000000
C3-14,11.046200,0.000000,0.000000
