,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,26.583333,15.731579,0.000000,15.731579,26.583333
314_PV_1-1,1,27.691667,15.731579,0.000000,15.731579,27.691667
314_PV_2-1,1,22.808333,15.731579,0.000000,15.731579,22.808333
313_PV_1-1,1,42.616667,15.731579,0.000000,15.731579,42.616667
314_PV_3-1,1,52.541667,15.731579,0.000000,15.731579,52.541667
314_PV_4-1,1,22.691667,15.731579,0.000000,15.731579,22.691667
313_PV_2-1,1,50.391667,15.731579,0.000000,15.731579,50.391667
310_PV_1-1,1,30.733333,15.731579,0.000000,15.731579,30.733333
324_PV_1-1,1,22.341667,15.731579,0.000000,15.731579,22.341667
312_PV_1-1,1,52.083333,15.731579,0.000000,15.731579,52.083333
310_PV_2-1,1,30.516667,15.731579,0.000000,15.731579,30.516667
324_PV_2-1,1,16.108333,15.731579,0.000000,15.731579,16.108333
324_PV_3-1,1,31.008333,15.731579,0.000000,15.731579,31.008333
319_PV_1-1,1,119.275000,15.731579,0.000000,15.731579,119.275000
308_RTPV_1-1,1,37.666667,15.731579,0.000000,15.731579,37.666667
313_RTPV_1-1,1,38.591667,15.731579,0.000000,15.731579,38.591667
313_RTPV_2-1,1,28.033333,15.731579,0.000000,15.731579,28.033333
313_RTPV_3-1,1,26.650000,15.731579,0.000000,15.731579,26.650000
313_RTPV_4-1,1,27.325000,15.731579,0.000000,15.731579,27.325000
313_RTPV_5-1,1,29.141667,15.731579,0.000000,15.731579,29.141667
313_RTPV_6-1,1,30.166667,15.731579,0.000000,15.731579,30.166667
313_RTPV_7-1,1,23.933333,15.731579,0.000000,15.731579,23.933333
313_RTPV_8-1,1,24.400000,15.731579,0.000000,15.731579,24.400000
313_RTPV_9-1,1,24.741667,15.731579,0.000000,15.731579,24.741667
313_RTPV_10-1,1,23.216667,15.731579,0.000000,15.731579,23.216667
313_RTPV_11-1,1,30.416667,15.731579,0.000000,15.731579,30.416667
313_RTPV_12-1,1,9.366667,15.731579,0.000000,15.731579,9.366667
320_RTPV_1-1,1,13.675000,15.731579,0.000000,15.731579,13.675000
320_RTPV_2-1,1,11.950000,15.731579,0.000000,15.731579,11.950000
320_RTPV_3-1,1,12.950000,15.731579,0.000000,15.731579,12.950000
313_RTPV_13-1,1,10.241667,15.731579,0.000000,15.731579,10.241667
320_RTPV_4-1,1,10.766667,15.731579,0.000000,15.731579,10.766667
320_RTPV_5-1,1,13.200000,15.731579,0.000000,15.731579,13.200000
320_RTPV_6-1,1,4.908333,15.731579,0.000000,15.731579,4.908333
309_WIND_1-1,1,3.475000,15.731579,0.000000,15.731579,3.475000
317_WIND_1-1,1,72.833333,15.731579,0.000000,15.731579,72.833333
303_WIND_1-1,1,89.858333,15.731579,0.000000,15.731579,89.858333
320_PV_1-2,2,16.550000,21.116646,0.000000,21.116646,16.550000
314_PV_1-2,2,26.008333,21.116646,0.000000,21.116646,26.008333
314_PV_2-2,2,9.358333,21.116646,0.000000,21.116646,9.358333
313_PV_1-2,2,32.600000,21.116646,0.000000,21.116646,32.600000
314_PV_3-2,2,35.375000,21.116646,0.000000,21.116646,35.375000
314_PV_4-2,2,8.900000,21.116646,0.000000,21.116646,8.900000
313_PV_2-2,2,30.366667,21.116646,0.000000,21.116646,30.366667
310_PV_1-2,2,22.141667,21.116646,0.000000,21.116646,22.141667
324_PV_1-2,2,18.408333,21.116646,0.000000,21.116646,18.408333
312_PV_1-2,2,39.250000,21.116646,0.000000,21.116646,39.250000
310_PV_2-2,2,26.125000,21.116646,0.000000,21.116646,26.125000
324_PV_2-2,2,20.191667,21.116646,0.000000,21.116646,20.191667
324_PV_3-2,2,21.858333,21.116646,0.000000,21.116646,21.858333
319_PV_1-2,2,69.266667,21.116646,0.000000,21.116646,69.266667
308_RTPV_1-2,2,26.808333,21.116646,0.000000,21.116646,26.808333
313_RTPV_1-2,2,21.408333,21.116646,0.000000,21.116646,21.408333
313_RTPV_2-2,2,16.258333,21.116646,0.000000,21.116646,16.258333
313_RTPV_3-2,2,15.608333,21.116646,0.000000,21.116646,15.608333
313_RTPV_4-2,2,13.958333,21.116646,0.000000,21.116646,13.958333
313_RTPV_5-2,2,16.533333,21.116646,0.000000,21.116646,16.533333
313_RTPV_6-2,2,16.883333,21.116646,0.000000,21.116646,16.883333
313_RTPV_7-2,2,16.775000,21.116646,0.000000,21.116646,16.775000
313_RTPV_8-2,2,13.025000,21.116646,0.000000,21.116646,13.025000
313_RTPV_9-2,2,10.908333,21.116646,0.000000,21.116646,10.908333
313_RTPV_10-2,2,11.166667,21.116646,0.000000,21.116646,11.166667
313_RTPV_11-2,2,11.825000,21.116646,0.000000,21.116646,11.825000
313_RTPV_12-2,2,4.891667,21.116646,0.000000,21.116646,4.891667
320_RTPV_1-2,2,5.641667,21.116646,0.000000,21.116646,5.641667
320_RTPV_2-2,2,5.591667,21.116646,0.000000,21.116646,5.591667
320_RTPV_3-2,2,4.066667,21.116646,0.000000,21.116646,4.066667
313_RTPV_13-2,2,5.333333,21.116646,0.000000,21.116646,5.333333
320_RTPV_4-2,2,4.341667,21.116646,0.000000,21.116646,4.341667
320_RTPV_5-2,2,5.591667,21.116646,0.000000,21.116646,5.591667
320_RTPV_6-2,2,2.708333,21.116646,0.000000,21.116646,2.708333
309_WIND_1-2,2,2.108333,21.116646,0.000000,21.116646,2.108333
317_WIND_1-2,2,102.325000,21.116646,0.000000,21.116646,102.325000
303_WIND_1-2,2,150.958333,21.116646,0.000000,21.116646,150.958333
320_PV_1-3,3,2.050000,25.908321,0.000000,25.908321,2.050000
314_PV_1-3,3,4.841667,25.908321,0.000000,25.908321,4.841667
314_PV_2-3,3,1.258333,25.908321,0.000000,25.908321,1.258333
313_PV_1-3,3,4.766667,25.908321,0.000000,25.908321,4.766667
314_PV_3-3,3,5.350000,25.908321,0.000000,25.908321,5.350000
314_PV_4-3,3,0.466667,25.908321,0.000000,25.908321,0.466667
313_PV_2-3,3,4.091667,25.908321,0.000000,25.908321,4.091667
310_PV_1-3,3,5.425000,25.908321,0.000000,25.908321,5.425000
324_PV_1-3,3,0.083333,25.908321,0.000000,25.908321,0.083333
312_PV_1-3,3,7.441667,25.908321,0.000000,25.908321,7.441667
310_PV_2-3,3,3.733333,25.908321,0.000000,25.908321,3.733333
324_PV_2-3,3,1.400000,25.908321,0.000000,25.908321,1.400000
324_PV_3-3,3,2.325000,25.908321,0.000000,25.908321,2.325000
319_PV_1-3,3,2.825000,25.908321,0.000000,25.908321,2.825000
308_RTPV_1-3,3,3.933333,25.908321,0.000000,25.908321,3.933333
313_RTPV_1-3,3,2.258333,25.908321,0.000000,25.908321,2.258333
313_RTPV_2-3,3,1.516667,25.908321,0.000000,25.908321,1.516667
313_RTPV_3-3,3,1.458333,25.908321,0.000000,25.908321,1.458333
313_RTPV_4-3,3,0.300000,25.908321,0.000000,25.908321,0.300000
313_RTPV_5-3,3,1.100000,25.908321,0.000000,25.908321,1.100000
313_RTPV_6-3,3,1.266667,25.908321,0.000000,25.908321,1.266667
313_RTPV_7-3,3,1.333333,25.908321,0.000000,25.908321,1.333333
313_RTPV_8-3,3,0.941667,25.908321,0.000000,25.908321,0.941667
313_RTPV_9-3,3,0.500000,25.908321,0.000000,25.908321,0.500000
313_RTPV_10-3,3,0.408333,25.908321,0.000000,25.908321,0.408333
313_RTPV_11-3,3,0.158333,25.908321,0.000000,25.908321,0.158333
313_RTPV_12-3,3,0.075000,25.908321,0.000000,25.908321,0.075000
320_RTPV_1-3,3,0.475000,25.908321,0.000000,25.908321,0.475000
320_RTPV_2-3,3,0.175000,25.908321,0.000000,25.908321,0.175000
320_RTPV_3-3,3,0.075000,25.908321,0.000000,25.908321,0.075000
313_RTPV_13-3,3,0.166667,25.908321,0.000000,25.908321,0.166667
320_RTPV_4-3,3,0.200000,25.908321,0.000000,25.908321,0.200000
320_RTPV_5-3,3,0.350000,25.908321,0.000000,25.908321,0.350000
320_RTPV_6-3,3,0.191667,25.908321,0.000000,25.908321,0.191667
309_WIND_1-3,3,2.941667,25.908321,0.000000,25.908321,2.941667
317_WIND_1-3,3,139.208333,25.908321,0.000000,25.908321,139.208333
303_WIND_1-3,3,166.966667,25.908321,0.000000,25.908321,166.966667
320_PV_1-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
314_PV_1-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
314_PV_2-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
313_PV_1-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
314_PV_3-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
314_PV_4-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
313_PV_2-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
310_PV_1-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
324_PV_1-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
312_PV_1-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
310_PV_2-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
324_PV_2-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
324_PV_3-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
319_PV_1-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
308_RTPV_1-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
313_RTPV_1-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
313_RTPV_2-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
313_RTPV_3-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
313_RTPV_4-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
313_RTPV_5-4,4,0.000000,23.334982,0.000000,23.334982,0.000000
