,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.230518,0.000000,0.000000
C1-2,47.661888,0.000000,0.000000
C1-3,47.236833,0.000000,0.000000
C1-4,38.045110,0.000000,0.000000
C1-5,38.987384,0.000000,0.000000
C1-6,28.472483,0.000000,0.000000
C1-7,30.302117,0.000000,0.000000
C1-8,50.916787,0.000000,0.000000
C1-9,71.503402,0.000000,0.000000
C1-10,52.545910,0.000000,0.000000
C1-11,52.844927,0.000000,0.000000
C1-12,54.343666,0.000000,0.000000
C1-13,74.063534,0.000000,0.000000
C1-14,53.539450,0.000000,0.000000
C1-15,53.936781,0.000000,0.000000
C1-16,53.837378,0.000000,0.000000
C1-17,53.785284,0.000000,0.000000
C1-18,54.490019,0.000000,0.000000
C1-19,54.267907,0.000000,0.000000
C1-20,50.497335,0.000000,0.000000
C1-21,53.892405,0.000000,0.000000
C1-22,53.147289,0.000000,0.000000
C1-23,30.751582,0.000000,0.000000
C1-24,70.887877,0.000000,0.000000
C2-1,-129.237242,0.000000,0.000000
C2-2,-127.289884,0.000000,0.000000
C2-3,-125.729312,0.000000,0.000000
C2-4,-93.608785,0.000000,0.000000
C2-5,-132.467310,0.000000,0.000000
C2-6,-138.047719,0.000000,0.000000
C2-7,-148.999602,0.000000,0.000000
C2-8,-139.269670,0.000000,0.000000
C2-9,-129.514961,0.000000,0.000000
C2-10,-145.268681,0.000000,0.000000
C2-11,-146.393972,0.000000,0.000000
C2-12,-146.530774,0.000000,0.000000
C2-13,-133.651895,0.000000,0.000000
C2-14,-146.909881,0.000000,0.000000
C2-15,-144.240451,0.000000,0.000000
C2-16,-142.662477,0.000000,0.000000
C2-17,-142.225784,0.000000,0.000000
C2-18,-144.796366,0.000000,0.000000
C2-19,-143.824358,0.000000,0.000000
C2-20,-142.476489,0.000000,0.000000
C2-21,-136.761011,0.000000,0.000000
C2-22,-134.106675,0.000000,0.000000
C2-23,-145.134158,0.000000,0.000000
C2-24,-114.202193,0.000000,0.000000
C3-1,36.966230,0.000000,0.000000
C3-2,38.047484,0.000000,0.000000
C3-3,38.791119,0.000000,0.000000
C3-4,16.494394,0.000000,0.000000
C3-5,32.119614,0.000000,0.000000
C3-6,14.441418,0.000000,0.000000
C3-7,19.922285,0.000000,0.000000
C3-8,32.371232,0.000000,0.000000
C3-9,44.773313,0.000000,0.000000
C3-10,29.532008,0.000000,0.000000
C3-11,29.025794,0.000000,0.000000
C3-12,29.317161,0.000000,0.000000
C3-13,43.271373,0.000000,0.000000
C3-14,26.558030,0.000000,0.000000
C3-15,23.320437,0.000000,0.000000
C3-16,22.747276,0.000000,0.000000
C3-17,22.687258,0.000000,0.000000
C3-18,21.443962,0.000000,0.000000
C3-19,21.736141,0.000000,0.000000
C3-20,17.111968,0.000000,0.000000
C3-21,18.892016,0.000000,0.000000
C3-22,20.245688,0.000000,0.000000
C3-23,9.665082,0.000000,0.000000
C3-24,44.029280,0.000000,0.000000
C4-1,-17.233733,0.000000,0.000000
C4-2,-16.179375,0.000000,0.000000
C4-3,-15.307840,0.000000,0.000000
C4-4,-9.146743,0.000000,0.000000
C4-5,-20.598875,0.000000,0.000000
C4-6,-23.746671,0.000000,0.000000
C4-7,-31.863951,0.000000,0.000000
C4-8,-22.876729,0.000000,0.000000
C4-9,-13.870445,0.000000,0.000000
C4-10,-26.231201,0.000000,0.000000
C4-11,-26.866139,0.000000,0.000000
C4-12,-26.697229,0.000000,0.000000
C4-13,-15.959913,0.000000,0.000000
C4-14,-26.673312,0.000000,0.000000
C4-15,-24.206383,0.000000,0.000000
C4-16,-23.038308,0.000000,0.000000
C4-17,-22.736394,0.000000,0.000000
C4-18,-24.168013,0.000000,0.000000
C4-19,-23.588161,0.000000,0.000000
C4-20,-22.676536,0.000000,0.000000
C4-21,-18.299319,0.000000,0.000000
C4-22,-16.836179,0.000000,0.000000
C4-23,-27.401305,0.000000,0.000000
C4-24,-3.255748,0.000000,0.000000
C5-1,25.909363,0.000000,0.000000
C5-2,26.495802,0.000000,0.000000
C5-3,26.886970,0.000000,0.000000
C5-4,12.101849,0.000000,0.000000
C5-5,22.869872,0.000000,0.000000
C5-6,11.682298,0.000000,0.000000
C5-7,15.814122,0.000000,0.000000
C5-8,23.513700,0.000000,0.000000
C5-9,31.181503,0.000000,0.000000
C5-10,22.022446,0.000000,0.000000
C5-11,21.759626,0.000000,0.000000
C5-12,21.969398,0.000000,0.000000
C5-13,30.460967,0.000000,0.000000
C5-14,20.205328,0.000000,0.000000
C5-15,17.982297,0.000000,0.000000
C5-16,17.528011,0.000000,0.000000
C5-17,17.465525,0.000000,0.000000
C5-18,16.809407,0.000000,0.000000
C5-19,16.943382,0.000000,0.000000
C5-20,13.856883,0.000000,0.000000
C5-21,14.731268,0.000000,0.000000
C5-22,15.453572,0.000000,0.000000
C5-23,9.008470,0.000000,0.000000
C5-24,29.878361,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,129.303694,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,175.000000,0.000000,36.682861
C6-9,175.000000,0.000000,36.682861
C6-10,175.000000,0.000000,36.682861
C6-11,175.000000,0.000000,36.682861
C6-12,175.000000,0.000000,36.682861
C6-13,175.000000,0.000000,57.218865
C6-14,175.000000,0.000000,36.682861
C6-15,175.000000,0.000000,0.000000
C6-16,175.000000,0.000000,0.000000
C6-17,175.000000,0.000000,0.000000
C6-18,175.000000,0.000000,0.000000
C6-19,175.000000,0.000000,0.000000
C6-20,175.000000,0.000000,0.000000
C6-21,175.000000,0.000000,0.000000
C6-22,175.000000,0.000000,0.000000
C6-23,175.000000,0.000000,0.000000
C6-24,175.000000,0.000000,36.682861
C7-1,100.969247,0.000000,0.000000
C7-2,118.239050,0.000000,0.000000
C7-3,130.716342,0.000000,0.000000
C7-4,-40.266345,0.000000,0.000000
C7-5,114.948307,0.000000,0.000000
C7-6,14.023781,0.000000,0.000000
C7-7,33.944554,0.000000,0.000000
C7-8,34.403403,0.000000,0.000000
C7-9,33.046537,0.000000,0.000000
C7-10,36.137480,0.000000,0.000000
C7-11,40.666593,0.000000,0.000000
C7-12,38.565792,0.000000,0.000000
C7-13,55.139275,0.000000,0.000000
C7-14,38.762403,0.000000,0.000000
C7-15,56.880057,0.000000,0.000000
C7-16,201.662160,0.000000,0.000000
C7-17,88.647863,0.000000,0.000000
C7-18,66.263246,0.000000,0.000000
C7-19,103.378831,0.000000,0.000000
C7-20,78.621103,0.000000,0.000000
C7-21,78.507382,0.000000,0.000000
C7-22,56.953031,0.000000,0.000000
C7-23,54.978347,0.000000,0.000000
C7-24,100.137763,0.000000,0.000000
C8-1,-47.409626,0.000000,0.000000
C8-2,-44.669726,0.000000,0.000000
C8-3,-42.510624,0.000000,0.000000
C8-4,-35.916436,0.000000,0.000000
C8-5,-48.609315,0.000000,0.000000
C8-6,-54.671695,0.000000,0.000000
C8-7,-67.225229,0.000000,0.000000
C8-8,-61.234527,0.000000,0.000000
C8-9,-55.213058,0.000000,0.000000
C8-10,-69.528576,0.000000,0.000000
C8-11,-71.076515,0.000000,0.000000
C8-12,-71.762082,0.000000,0.000000
C8-13,-61.399331,0.000000,0.000000
C8-14,-72.452179,0.000000,0.000000
C8-15,-70.102302,0.000000,0.000000
C8-16,-68.313854,0.000000,0.000000
C8-17,-67.789542,0.000000,0.000000
C8-18,-71.351499,0.000000,0.000000
C8-19,-70.057633,0.000000,0.000000
C8-20,-67.928672,0.000000,0.000000
C8-21,-62.135130,0.000000,0.000000
C8-22,-58.436305,0.000000,0.000000
C8-23,-64.892922,0.000000,0.000000
C8-24,-37.025125,0.000000,0.000000
C9-1,8.013683,0.000000,0.000000
C9-2,10.712147,0.000000,0.000000
C9-3,12.691151,0.000000,0.000000
C9-4,-9.190042,0.000000,0.000000
C9-5,5.244732,0.000000,0.000000
C9-6,-15.229889,0.000000,0.000000
C9-7,-14.005428,0.000000,0.000000
C9-8,-4.431521,0.000000,0.000000
C9-9,5.106752,0.000000,0.000000
C9-10,-12.010067,0.000000,0.000000
C9-11,-13.392270,0.000000,0.000000
C9-12,-13.920739,0.000000,0.000000
C9-13,-0.325907,0.000000,0.000000
C9-14,-17.364938,0.000000,0.000000
C9-15,-20.714837,0.000000,0.000000
