,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,47.960103,0.000000,0.000000
C1-2,47.310475,0.000000,0.000000
C1-3,46.773135,0.000000,0.000000
C1-4,46.431840,0.000000,0.000000
C1-5,46.453090,0.000000,0.000000
C1-6,46.613840,0.000000,0.000000
C1-7,25.818640,0.000000,0.000000
C1-8,26.471327,0.000000,0.000000
C1-9,48.733208,0.000000,0.000000
C1-10,17.719826,0.000000,0.000000
C1-11,50.711543,0.000000,0.000000
C1-12,51.228303,0.000000,0.000000
C1-13,30.838484,0.000000,0.000000
C1-14,51.505518,0.000000,0.000000
C1-15,52.008175,0.000000,0.000000
C1-16,51.544631,0.000000,0.000000
C1-17,51.457117,0.000000,0.000000
C1-18,73.154672,0.000000,0.000000
C1-19,73.319204,0.000000,0.000000
C1-20,73.039839,0.000000,0.000000
C1-21,51.764788,0.000000,0.000000
C1-22,51.030310,0.000000,0.000000
C1-23,49.991795,0.000000,0.000000
C1-24,48.770406,0.000000,0.000000
C2-1,-128.332514,0.000000,0.000000
C2-2,-125.863697,0.000000,0.000000
C2-3,-123.937936,0.000000,0.000000
C2-4,-122.699287,0.000000,0.000000
C2-5,-122.844044,0.000000,0.000000
C2-6,-123.407521,0.000000,0.000000
C2-7,-137.634141,0.000000,0.000000
C2-8,-138.077697,0.000000,0.000000
C2-9,-125.475199,0.000000,0.000000
C2-10,-94.977340,0.000000,0.000000
C2-11,-131.672405,0.000000,0.000000
C2-12,-133.314732,0.000000,0.000000
C2-13,-148.855870,0.000000,0.000000
C2-14,-137.590591,0.000000,0.000000
C2-15,-135.429828,0.000000,0.000000
C2-16,-137.995599,0.000000,0.000000
C2-17,-139.126241,0.000000,0.000000
C2-18,-130.324139,0.000000,0.000000
C2-19,-130.813502,0.000000,0.000000
C2-20,-129.934448,0.000000,0.000000
C2-21,-142.451818,0.000000,0.000000
C2-22,-139.669632,0.000000,0.000000
C2-23,-135.801501,0.000000,0.000000
C2-24,-131.276445,0.000000,0.000000
C3-1,37.493576,0.000000,0.000000
C3-2,38.578530,0.000000,0.000000
C3-3,39.547591,0.000000,0.000000
C3-4,40.153559,0.000000,0.000000
C3-5,40.157484,0.000000,0.000000
C3-6,39.859799,0.000000,0.000000
C3-7,24.830369,0.000000,0.000000
C3-8,22.485839,0.000000,0.000000
C3-9,32.633165,0.000000,0.000000
C3-10,1.911887,0.000000,0.000000
C3-11,28.515433,0.000000,0.000000
C3-12,27.454350,0.000000,0.000000
C3-13,11.608655,0.000000,0.000000
C3-14,28.975931,0.000000,0.000000
C3-15,25.629182,0.000000,0.000000
C3-16,29.068494,0.000000,0.000000
C3-17,30.115818,0.000000,0.000000
C3-18,44.867032,0.000000,0.000000
C3-19,44.508533,0.000000,0.000000
C3-20,45.087586,0.000000,0.000000
C3-21,30.929991,0.000000,0.000000
C3-22,32.162258,0.000000,0.000000
C3-23,33.945106,0.000000,0.000000
C3-24,36.056814,0.000000,0.000000
C4-1,-16.749298,0.000000,0.000000
C4-2,-15.350735,0.000000,0.000000
C4-3,-14.286380,0.000000,0.000000
C4-4,-13.598036,0.000000,0.000000
C4-5,-13.694660,0.000000,0.000000
C4-6,-14.003029,0.000000,0.000000
C4-7,-25.721782,0.000000,0.000000
C4-8,-25.507760,0.000000,0.000000
C4-9,-13.806795,0.000000,0.000000
C4-10,-30.167297,0.000000,0.000000
C4-11,-17.015657,0.000000,0.000000
