,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,39.460047,0.000000,0.000000
C1-2,40.486613,0.000000,0.000000
C1-3,35.253372,0.000000,0.000000
C1-4,25.175017,0.000000,0.000000
C1-5,28.018693,0.000000,0.000000
C1-6,38.935779,0.000000,0.000000
C1-7,50.126265,0.000000,0.000000
C1-8,14.809693,0.000000,0.000000
C1-9,15.131611,0.000000,0.000000
C1-10,14.097789,0.000000,0.000000
C1-11,23.512342,0.000000,0.000000
C1-12,16.087647,0.000000,0.000000
C1-13,6.401205,0.000000,0.000000
C1-14,17.049817,0.000000,0.000000
C1-15,6.572672,0.000000,0.000000
C1-16,19.631854,0.000000,0.000000
C1-17,52.760027,0.000000,0.000000
C1-18,54.071321,0.000000,0.000000
C1-19,54.035939,0.000000,0.000000
C1-20,53.310138,0.000000,0.000000
C1-21,52.639298,0.000000,0.000000
C1-22,44.258108,0.000000,0.000000
C1-23,49.180666,0.000000,0.000000
C1-24,34.804952,0.000000,0.000000
C2-1,-107.328310,0.000000,0.000000
C2-2,-110.222515,0.000000,0.000000
C2-3,-100.053574,0.000000,0.000000
C2-4,-79.404497,0.000000,0.000000
C2-5,-84.563252,0.000000,0.000000
C2-6,-106.664207,0.000000,0.000000
C2-7,-131.367610,0.000000,0.000000
C2-8,-55.007333,0.000000,0.000000
C2-9,-52.574750,0.000000,0.000000
C2-10,-45.422544,0.000000,0.000000
C2-11,-66.736127,0.000000,0.000000
C2-12,-54.966154,0.000000,0.000000
C2-13,-45.640829,0.000000,0.000000
C2-14,-69.993950,0.000000,0.000000
C2-15,-43.321469,0.000000,0.000000
C2-16,-72.643790,0.000000,0.000000
C2-17,-144.524431,0.000000,0.000000
C2-18,-150.034805,0.000000,0.000000
C2-19,-148.977931,0.000000,0.000000
C2-20,-147.284031,0.000000,0.000000
C2-21,-144.536738,0.000000,0.000000
C2-22,-126.447465,0.000000,0.000000
C2-23,-134.898246,0.000000,0.000000
