,hour,LMP,VoltageAngle,VoltageAngleDualMax,VoltageAngleDualMin,Load,LoadPayment
301,1,0.000000,0.000000,0.000000,0.000000,45.202151,0.0
301,2,0.000000,0.000000,0.000000,0.000000,44.382158,0.0
301,3,0.000000,0.000000,0.000000,0.000000,44.057577,0.0
301,4,0.000000,0.000000,0.000000,0.000000,44.382158,0.0
301,5,0.000000,0.000000,0.000000,0.000000,46.039228,0.0
301,6,0.000000,0.000000,0.000000,0.000000,50.497944,0.0
301,7,0.000000,0.000000,0.000000,0.000000,53.538754,0.0
301,8,12.455902,0.000000,0.000000,0.000000,56.682063,706.026221885826
301,9,12.455902,0.000000,0.000000,0.000000,61.021196,760.0740372987921
301,10,19.429035,0.000000,0.000000,0.000000,65.018665,1263.2499179382748
301,11,20.352293,0.000000,0.000000,0.000000,67.171148,1367.086885242364
301,12,21.184575,0.000000,0.000000,0.000000,68.537804,1451.9442491732998
301,13,21.797256,0.000000,0.000000,0.000000,69.665296,1518.512291227776
301,14,22.085094,0.000000,0.000000,0.000000,70.160709,1549.505853371646
301,15,23.217425,0.000000,0.000000,0.000000,69.374881,1610.706096501425
301,16,23.217425,0.000000,0.000000,0.000000,67.085732,1557.5579512800998
301,17,23.217425,0.000000,0.000000,0.000000,63.788674,1481.00875444445
301,18,21.907448,0.000000,0.000000,0.000000,62.114521,1360.770638852408
301,19,23.217425,0.000000,0.000000,0.000000,65.223663,1514.325503927775
301,20,21.907448,0.000000,0.000000,0.000000,63.019930,1380.60583943864
301,21,19.429035,0.000000,0.000000,0.000000,59.056628,1147.41329239398
301,22,0.000000,0.000000,0.000000,0.000000,53.607086,0.0
301,23,0.000000,0.000000,0.000000,0.000000,49.353369,0.0
301,24,0.000000,0.000000,0.000000,0.000000,46.346726,0.0
302,1,0.000000,0.394727,0.000000,0.000000,40.598228,0.0
302,2,0.000000,0.304709,0.000000,0.000000,39.861753,0.0
302,3,0.000000,-0.060302,0.000000,0.000000,39.570231,0.0
302,4,0.000000,0.350796,0.000000,0.000000,39.861753,0.0
302,5,0.000000,0.400612,0.000000,0.000000,41.350047,0.0
302,6,0.000000,0.234948,0.000000,0.000000,45.354635,0.0
302,7,0.000000,0.239254,0.000000,0.000000,48.085732,0.0
302,8,13.030724,0.409730,0.000000,0.000000,50.908890,663.37969473636
302,9,13.030724,0.417556,0.000000,0.000000,54.806074,714.1628238175759
302,10,20.325657,0.424825,0.000000,0.000000,58.396394,1186.945074480858
302,11,21.291522,0.429148,0.000000,0.000000,60.329643,1284.509921186646
302,12,22.162213,0.431477,0.000000,0.000000,61.557102,1364.2416061867261
302,13,22.667380,0.433155,0.000000,0.000000,62.569756,1418.2924357592801
302,14,23.104290,0.434427,0.000000,0.000000,63.014711,1455.91015721019
302,15,24.288876,0.496373,0.000000,0.000000,62.308921,1513.4136558627958
302,16,24.288876,0.598069,0.000000,0.000000,60.252926,1463.4758482511759
302,17,24.288876,0.596538,0.000000,0.000000,57.291680,1391.55051135168
302,18,22.918446,0.423734,0.000000,0.000000,55.788042,1278.5752280227318
302,19,24.288876,0.533224,0.000000,0.000000,58.580512,1422.8547919845118
302,20,22.918446,0.424723,0.000000,0.000000,56.601234,1297.212324962364
302,21,20.325657,0.417016,0.000000,0.000000,53.041601,1078.105388656857
302,22,0.000000,0.405924,0.000000,0.000000,48.147105,0.0
302,23,0.000000,0.400216,0.000000,0.000000,44.326637,0.0
302,24,0.000000,0.395774,0.000000,0.000000,41.626226,0.0
303,1,0.000000,-15.062266,0.000000,0.000000,75.336919,0.0
303,2,0.000000,-15.908020,0.000000,0.000000,73.970263,0.0
303,3,0.000000,-8.128586,0.000000,0.000000,73.429295,0.0
303,4,0.000000,-12.991247,0.000000,0.000000,73.970263,0.0
303,5,0.000000,-14.630546,0.000000,0.000000,76.732047,0.0
303,6,0.000000,-17.602623,0.000000,0.000000,84.163239,0.0
303,7,0.000000,-18.051001,0.000000,0.000000,89.231256,0.0
303,8,0.000000,-16.903068,0.000000,0.000000,94.470104,0.0
303,9,0.000000,-17.344325,0.000000,0.000000,101.701993,0.0
303,10,0.000000,-17.743682,0.000000,0.000000,108.364442,0.0
303,11,0.000000,-17.910547,0.000000,0.000000,111.951914,0.0
303,12,0.000000,-18.065469,0.000000,0.000000,114.229674,0.0
