,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,0.000000,0.000000,,0.000000,35.416667
314_PV_1-1,1,0.000000,0.000000,,0.000000,35.883333
314_PV_2-1,1,0.000000,0.000000,,0.000000,33.808333
313_PV_1-1,1,0.000000,0.000000,,0.000000,68.266667
314_PV_3-1,1,0.000000,0.000000,,0.000000,62.008333
314_PV_4-1,1,0.000000,0.000000,,0.000000,35.200000
313_PV_2-1,1,0.000000,0.000000,,0.000000,63.891667
310_PV_1-1,1,0.000000,0.000000,,0.000000,37.025000
324_PV_1-1,1,0.000000,0.000000,,0.000000,40.058333
312_PV_1-1,1,0.000000,0.000000,,0.000000,67.816667
310_PV_2-1,1,0.000000,0.000000,,0.000000,37.941667
324_PV_2-1,1,0.000000,0.000000,,0.000000,33.366667
324_PV_3-1,1,0.000000,0.000000,,0.000000,41.458333
319_PV_1-1,1,0.000000,0.000000,,0.000000,128.683333
308_RTPV_1-1,1,0.000000,0.000000,,0.000000,48.000000
313_RTPV_1-1,1,0.000000,0.000000,,0.000000,59.033333
313_RTPV_2-1,1,0.000000,0.000000,,0.000000,36.591667
313_RTPV_3-1,1,0.000000,0.000000,,0.000000,33.000000
313_RTPV_4-1,1,0.000000,0.000000,,0.000000,35.191667
313_RTPV_5-1,1,0.000000,0.000000,,0.000000,38.183333
313_RTPV_6-1,1,0.000000,0.000000,,0.000000,38.141667
313_RTPV_7-1,1,0.000000,0.000000,,0.000000,35.283333
313_RTPV_8-1,1,0.000000,0.000000,,0.000000,37.550000
313_RTPV_9-1,1,0.000000,0.000000,,0.000000,40.075000
313_RTPV_10-1,1,0.000000,0.000000,,0.000000,36.341667
313_RTPV_11-1,1,0.000000,0.000000,,0.000000,35.683333
313_RTPV_12-1,1,0.000000,0.000000,,0.000000,13.633333
320_RTPV_1-1,1,0.000000,0.000000,,0.000000,14.883333
320_RTPV_2-1,1,0.000000,0.000000,,0.000000,13.958333
320_RTPV_3-1,1,0.000000,0.000000,,0.000000,14.908333
313_RTPV_13-1,1,0.000000,0.000000,,0.000000,17.266667
320_RTPV_4-1,1,0.000000,0.000000,,0.000000,13.750000
320_RTPV_5-1,1,0.000000,0.000000,,0.000000,16.133333
320_RTPV_6-1,1,0.000000,0.000000,,0.000000,5.316667
309_WIND_1-1,1,0.000000,0.000000,,0.000000,0.908333
317_WIND_1-1,1,0.000000,0.000000,,0.000000,23.316667
303_WIND_1-1,1,0.000000,0.000000,,0.000000,5.908333
320_PV_1-2,2,0.000000,0.000000,,0.000000,29.983333
314_PV_1-2,2,0.000000,0.000000,,0.000000,30.691667
314_PV_2-2,2,0.000000,0.000000,,0.000000,29.983333
313_PV_1-2,2,0.000000,0.000000,,0.000000,52.650000
314_PV_3-2,2,0.000000,0.000000,,0.000000,46.900000
314_PV_4-2,2,0.000000,0.000000,,0.000000,29.466667
313_PV_2-2,2,0.000000,0.000000,,0.000000,50.775000
310_PV_1-2,2,0.000000,0.000000,,0.000000,32.500000
324_PV_1-2,2,0.000000,0.000000,,0.000000,33.750000
312_PV_1-2,2,0.000000,0.000000,,0.000000,52.000000
310_PV_2-2,2,0.000000,0.000000,,0.000000,33.100000
324_PV_2-2,2,0.000000,0.000000,,0.000000,29.141667
324_PV_3-2,2,0.000000,0.000000,,0.000000,35.925000
319_PV_1-2,2,0.000000,0.000000,,0.000000,110.416667
308_RTPV_1-2,2,0.000000,0.000000,,0.000000,27.000000
313_RTPV_1-2,2,0.000000,0.000000,,0.000000,36.258333
313_RTPV_2-2,2,0.000000,0.000000,,0.000000,23.450000
313_RTPV_3-2,2,0.000000,0.000000,,0.000000,20.200000
313_RTPV_4-2,2,0.000000,0.000000,,0.000000,22.858333
313_RTPV_5-2,2,0.000000,0.000000,,0.000000,23.708333
313_RTPV_6-2,2,0.000000,0.000000,,0.000000,23.733333
313_RTPV_7-2,2,0.000000,0.000000,,0.000000,20.683333
313_RTPV_8-2,2,0.000000,0.000000,,0.000000,24.000000
