,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.579821,0.000000,0.000000
C1-2,43.387204,0.000000,0.000000
C1-3,48.002021,0.000000,0.000000
C1-4,45.445920,0.000000,0.000000
C1-5,47.963596,0.000000,0.000000
C1-6,48.578642,0.000000,0.000000
C1-7,49.874106,0.000000,0.000000
C1-8,51.191558,0.000000,0.000000
C1-9,6.295050,0.000000,0.000000
C1-10,41.575660,0.000000,0.000000
C1-11,43.601552,0.000000,0.000000
C1-12,16.716154,0.000000,0.000000
C1-13,24.279964,0.000000,0.000000
C1-14,32.412896,0.000000,0.000000
C1-15,53.366266,0.000000,0.000000
C1-16,53.111580,0.000000,0.000000
C1-17,52.437154,0.000000,0.000000
C1-18,74.207370,0.000000,0.000000
C1-19,74.701845,0.000000,0.000000
C1-20,74.428116,0.000000,0.000000
C1-21,52.537451,0.000000,0.000000
C1-22,50.618629,0.000000,0.000000
C1-23,47.092152,0.000000,0.000000
C1-24,49.261095,0.000000,0.000000
C2-1,-130.679967,0.000000,0.000000
C2-2,-106.504470,0.000000,0.000000
C2-3,-128.626592,0.000000,0.000000
C2-4,-110.333522,0.000000,0.000000
C2-5,-128.394077,0.000000,0.000000
C2-6,-129.799748,0.000000,0.000000
C2-7,-134.322364,0.000000,0.000000
C2-8,-132.579854,0.000000,0.000000
C2-9,-38.408037,0.000000,0.000000
C2-10,-143.262894,0.000000,0.000000
C2-11,-114.862868,0.000000,0.000000
C2-12,-113.433477,0.000000,0.000000
C2-13,-130.126309,0.000000,0.000000
C2-14,-151.992691,0.000000,0.000000
C2-15,-135.414559,0.000000,0.000000
C2-16,-135.142589,0.000000,0.000000
C2-17,-139.316714,0.000000,0.000000
C2-18,-129.544859,0.000000,0.000000
C2-19,-130.650288,0.000000,0.000000
C2-20,-127.903663,0.000000,0.000000
C2-21,-143.689484,0.000000,0.000000
C2-22,-137.289468,0.000000,0.000000
C2-23,-128.920950,0.000000,0.000000
C2-24,-132.722858,0.000000,0.000000
C3-1,36.453831,0.000000,0.000000
C3-2,19.247604,0.000000,0.000000
C3-3,37.506570,0.000000,0.000000
C3-4,22.316264,0.000000,0.000000
C3-5,37.517478,0.000000,0.000000
C3-6,35.916455,0.000000,0.000000
C3-7,33.506151,0.000000,0.000000
C3-8,27.149132,0.000000,0.000000
C3-9,-25.098654,0.000000,0.000000
C3-10,15.545023,0.000000,0.000000
C3-11,9.556792,0.000000,0.000000
C3-12,-15.738861,0.000000,0.000000
C3-13,-6.387758,0.000000,0.000000
C3-14,7.226109,0.000000,0.000000
C3-15,20.172937,0.000000,0.000000
C3-16,21.026896,0.000000,0.000000
C3-17,26.302527,0.000000,0.000000
C3-18,40.165074,0.000000,0.000000
C3-19,38.862711,0.000000,0.000000
C3-20,38.268966,0.000000,0.000000
C3-21,28.593350,0.000000,0.000000
C3-22,28.553787,0.000000,0.000000
C3-23,28.802541,0.000000,0.000000
C3-24,34.979637,0.000000,0.000000
C4-1,-18.077350,0.000000,0.000000
C4-2,-10.062921,0.000000,0.000000
C4-3,-16.946677,0.000000,0.000000
C4-4,-8.725217,0.000000,0.000000
C4-5,-16.795203,0.000000,0.000000
C4-6,-17.378666,0.000000,0.000000
C4-7,-19.849176,0.000000,0.000000
C4-8,-17.320296,0.000000,0.000000
C4-9,-31.866968,0.000000,0.000000
C4-10,-24.819801,0.000000,0.000000
C4-11,-20.565303,0.000000,0.000000
C4-12,-32.372845,0.000000,0.000000
C4-13,-30.568608,0.000000,0.000000
C4-14,-31.411086,0.000000,0.000000
C4-15,-17.685747,0.000000,0.000000
C4-16,-17.690651,0.000000,0.000000
C4-17,-21.594253,0.000000,0.000000
C4-18,-12.570262,0.000000,0.000000
C4-19,-13.019727,0.000000,0.000000
C4-20,-11.073999,0.000000,0.000000
C4-21,-24.983204,0.000000,0.000000
C4-22,-22.658998,0.000000,0.000000
C4-23,-21.596858,0.000000,0.000000
C4-24,-19.109862,0.000000,0.000000
C5-1,25.660018,0.000000,0.000000
C5-2,14.048670,0.000000,0.000000
C5-3,26.222346,0.000000,0.000000
C5-4,15.935769,0.000000,0.000000
C5-5,26.216565,0.000000,0.000000
C5-6,25.267020,0.000000,0.000000
C5-7,23.969723,0.000000,0.000000
C5-8,19.797048,0.000000,0.000000
C5-9,-13.222512,0.000000,0.000000
C5-10,12.801504,0.000000,0.000000
C5-11,8.747051,0.000000,0.000000
C5-12,-7.005909,0.000000,0.000000
C5-13,-1.046872,0.000000,0.000000
C5-14,7.821134,0.000000,0.000000
C5-15,15.478777,0.000000,0.000000
C5-16,16.011500,0.000000,0.000000
C5-17,19.624257,0.000000,0.000000
C5-18,28.243149,0.000000,0.000000
C5-19,27.468646,0.000000,0.000000
C5-20,26.936947,0.000000,0.000000
C5-21,21.333688,0.000000,0.000000
C5-22,21.079905,0.000000,0.000000
C5-23,21.063575,0.000000,0.000000
C5-24,24.826825,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,148.144619,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,158.550327,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,175.000000,0.000000,0.000000
C6-9,-27.276490,0.000000,0.000000
C6-10,175.000000,0.000000,0.000000
C6-11,131.923388,0.000000,0.000000
C6-12,102.855304,0.000000,0.000000
C6-13,136.978707,0.000000,0.000000
C6-14,175.000000,0.000000,0.000000
C6-15,175.000000,0.000000,0.000000
C6-16,175.000000,0.000000,0.000000
C6-17,175.000000,0.000000,62.388963
C6-18,175.000000,0.000000,6.573856
C6-19,175.000000,0.000000,68.375744
C6-20,175.000000,0.000000,6.573856
C6-21,175.000000,0.000000,62.388963
C6-22,170.597748,0.000000,0.000000
C6-23,160.454828,0.000000,0.000000
C6-24,175.000000,0.000000,0.000000
C7-1,91.375629,0.000000,0.000000
C7-2,-41.597707,0.000000,0.000000
C7-3,107.677042,0.000000,0.000000
C7-4,-14.125767,0.000000,0.000000
C7-5,109.368063,0.000000,0.000000
C7-6,87.803268,0.000000,0.000000
C7-7,48.530450,0.000000,0.000000
C7-8,98.527969,0.000000,0.000000
C7-9,-106.484284,0.000000,0.000000
C7-10,122.484402,0.000000,0.000000
C7-11,-1.627129,0.000000,0.000000
C7-12,17.717578,0.000000,0.000000
C7-13,64.871478,0.000000,0.000000
C7-14,218.723056,0.000000,0.000000
C7-15,150.461108,0.000000,0.000000
C7-16,72.361307,0.000000,0.000000
C7-17,136.778414,0.000000,0.000000
C7-18,59.734452,0.000000,0.000000
C7-19,92.298411,0.000000,0.000000
C7-20,59.018704,0.000000,0.000000
C7-21,104.300352,0.000000,0.000000
C7-22,24.451032,0.000000,0.000000
C7-23,17.247126,0.000000,0.000000
C7-24,69.489530,0.000000,0.000000
C8-1,-49.353529,0.000000,0.000000
C8-2,-40.121763,0.000000,0.000000
C8-3,-46.490492,0.000000,0.000000
C8-4,-37.894467,0.000000,0.000000
C8-5,-46.198556,0.000000,0.000000
C8-6,-48.420741,0.000000,0.000000
C8-7,-54.753953,0.000000,0.000000
C8-8,-54.484168,0.000000,0.000000
C8-9,-71.067538,0.000000,0.000000
C8-10,-65.705913,0.000000,0.000000
C8-11,-62.844329,0.000000,0.000000
C8-12,-75.166897,0.000000,0.000000
