,hour,LMP,VoltageAngle,VoltageAngleDualMax,VoltageAngleDualMin,Load,LoadPayment
301,1,12.455902,0.000000,0.000000,0.000000,43.288833,539.2014615423659
301,2,15.731579,0.000000,0.000000,0.000000,41.204682,648.214710052878
301,3,15.731579,0.000000,0.000000,0.000000,40.350522,634.777424534238
301,4,21.116646,0.000000,0.000000,0.000000,40.880101,863.250621261246
301,5,22.732463,0.000000,0.000000,0.000000,43.527997,989.4985812666109
301,6,22.732463,0.000000,0.000000,0.000000,47.269219,1074.545771956397
301,7,23.334982,0.000000,0.000000,0.000000,53.111674,1239.359956779868
301,8,23.334982,0.000000,0.000000,0.000000,58.800380,1372.10580889316
301,9,25.908321,0.000000,0.000000,0.000000,63.617842,1648.2314718632822
301,10,23.800285,0.000000,0.000000,0.000000,67.717811,1611.7032013761348
301,11,23.217425,0.000000,0.000000,0.000000,71.168618,1652.3520507686499
301,12,24.237715,0.000000,0.000000,0.000000,74.038595,1794.5263646104252
301,13,25.747512,0.000000,0.000000,0.000000,75.149003,1934.8998565305358
301,14,23.217425,0.000000,0.000000,0.000000,75.951914,1763.40786690145
301,15,23.217425,0.000000,0.000000,0.000000,78.172730,1814.96949582025
301,16,23.217425,0.000000,0.000000,0.000000,78.480228,1822.1088075728999
301,17,15.731579,0.000000,0.000000,0.000000,76.105663,1197.2622498318772
301,18,0.000000,0.000000,0.000000,0.000000,70.826953,0.0
301,19,0.000000,0.000000,0.000000,0.000000,66.641569,0.0
301,20,0.000000,0.000000,0.000000,0.000000,65.633660,0.0
301,21,0.000000,0.000000,0.000000,0.000000,63.703258,0.0
301,22,0.000000,0.000000,0.000000,0.000000,56.801645,0.0
301,23,0.000000,0.000000,0.000000,0.000000,50.702942,0.0
301,24,0.000000,0.000000,0.000000,0.000000,46.295476,0.0
302,1,13.030724,0.225290,0.000000,0.000000,38.879785,506.63174751433996
302,2,15.731579,0.113911,0.000000,0.000000,37.007909,582.1928440583109
302,3,15.731579,0.055113,0.000000,0.000000,36.240747,570.124174449513
302,4,21.116646,0.138621,0.000000,0.000000,36.716387,775.326946678002
302,5,22.732463,0.093342,0.000000,0.000000,39.094590,888.7163206751699
302,6,22.732463,0.110529,0.000000,0.000000,42.454761,965.1012836063429
302,7,23.334982,0.183328,0.000000,0.000000,47.702151,1113.128834946282
302,8,23.334982,0.272086,0.000000,0.000000,52.811452,1232.354281813864
302,9,25.908321,0.380681,0.000000,0.000000,57.138247,1480.356044653287
302,10,24.318913,0.529561,0.000000,0.000000,60.820626,1479.0915122995377
302,11,24.288876,0.445822,0.000000,0.000000,63.919962,1552.5440309427117
