,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.793744,0.000000,0.000000
C1-2,48.302195,0.000000,0.000000
C1-3,48.098289,0.000000,0.000000
C1-4,48.046328,0.000000,0.000000
C1-5,49.281090,0.000000,0.000000
C1-6,48.774163,0.000000,0.000000
C1-7,50.249923,0.000000,0.000000
C1-8,51.692896,0.000000,0.000000
C1-9,52.261829,0.000000,0.000000
C1-10,54.117780,0.000000,0.000000
C1-11,53.413276,0.000000,0.000000
C1-12,53.544704,0.000000,0.000000
C1-13,52.895266,0.000000,0.000000
C1-14,48.477487,0.000000,0.000000
C1-15,32.479955,0.000000,0.000000
C1-16,33.393470,0.000000,0.000000
C1-17,38.547996,0.000000,0.000000
C1-18,53.739595,0.000000,0.000000
C1-19,54.360711,0.000000,0.000000
C1-20,54.161615,0.000000,0.000000
C1-21,52.915414,0.000000,0.000000
C1-22,51.719077,0.000000,0.000000
C1-23,50.535461,0.000000,0.000000
C1-24,49.328561,0.000000,0.000000
C2-1,-130.070651,0.000000,0.000000
C2-2,-129.342555,0.000000,0.000000
C2-3,-128.539162,0.000000,0.000000
C2-4,-128.145910,0.000000,0.000000
C2-5,-119.001883,0.000000,0.000000
C2-6,-129.645975,0.000000,0.000000
C2-7,-133.022322,0.000000,0.000000
C2-8,-133.364651,0.000000,0.000000
C2-9,-136.821715,0.000000,0.000000
C2-10,-128.768373,0.000000,0.000000
C2-11,-139.004203,0.000000,0.000000
C2-12,-140.197755,0.000000,0.000000
C2-13,-145.510223,0.000000,0.000000
C2-14,-128.538663,0.000000,0.000000
C2-15,-92.895601,0.000000,0.000000
C2-16,-91.943944,0.000000,0.000000
C2-17,-103.626238,0.000000,0.000000
C2-18,-146.186195,0.000000,0.000000
C2-19,-149.456623,0.000000,0.000000
C2-20,-146.347420,0.000000,0.000000
C2-21,-143.751284,0.000000,0.000000
C2-22,-141.609321,0.000000,0.000000
C2-23,-137.499781,0.000000,0.000000
C2-24,-133.394852,0.000000,0.000000
C3-1,35.220596,0.000000,0.000000
C3-2,36.743619,0.000000,0.000000
C3-3,37.066624,0.000000,0.000000
C3-4,37.032831,0.000000,0.000000
C3-5,26.449043,0.000000,0.000000
C3-6,35.037582,0.000000,0.000000
C3-7,31.198213,0.000000,0.000000
C3-8,25.621771,0.000000,0.000000
C3-9,25.469092,0.000000,0.000000
C3-10,13.065652,0.000000,0.000000
C3-11,22.195167,0.000000,0.000000
C3-12,22.403130,0.000000,0.000000
C3-13,28.279620,0.000000,0.000000
C3-14,15.537924,0.000000,0.000000
