,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
319_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
308_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_5-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_7-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_8-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_9-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_10-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_11-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_12-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_13-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_5-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
309_WIND_1-1,1,145.200000,0.000000,0.000000,0.000000,145.200000
317_WIND_1-1,1,564.186623,0.000000,0.000000,0.000000,617.716667
303_WIND_1-1,1,475.333402,0.000000,0.000000,0.000000,831.258333
320_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_3-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_4-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_3-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
319_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
308_RTPV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_3-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_4-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_5-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_6-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_7-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_8-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_9-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_10-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_11-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_12-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_3-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_13-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_4-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_5-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_6-2,2,0.000000,0.000000,0.000000,0.000000,0.000000
309_WIND_1-2,2,146.050000,0.000000,0.000000,0.000000,146.050000
317_WIND_1-2,2,517.385171,0.000000,0.000000,0.000000,763.058333
303_WIND_1-2,2,482.064671,0.000000,0.000000,0.000000,832.166667
320_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_3-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_4-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_3-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
319_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
308_RTPV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_3-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_4-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_5-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_6-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_7-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_8-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_9-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_10-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_11-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_12-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_1-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_2-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_3-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_13-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_4-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_5-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_6-3,3,0.000000,0.000000,0.000000,0.000000,0.000000
309_WIND_1-3,3,146.050000,0.000000,0.000000,0.000000,146.050000
317_WIND_1-3,3,477.271083,0.000000,0.000000,0.000000,785.316667
303_WIND_1-3,3,487.466642,0.000000,0.000000,0.000000,832.825000
320_PV_1-4,4,5.341667,0.000000,0.000000,0.000000,5.341667
314_PV_1-4,4,9.083333,0.000000,0.000000,0.000000,9.083333
314_PV_2-4,4,7.408333,0.000000,0.000000,0.000000,7.408333
313_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,5.725000
314_PV_3-4,4,5.258333,0.000000,0.000000,0.000000,5.258333
314_PV_4-4,4,7.225000,0.000000,0.000000,0.000000,7.225000
313_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,4.708333
310_PV_1-4,4,3.166667,0.000000,0.000000,0.000000,3.166667
324_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,5.816667
312_PV_1-4,4,1.725000,0.000000,0.000000,0.000000,1.725000
310_PV_2-4,4,1.775000,0.000000,0.000000,0.000000,1.775000
324_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,4.483333
324_PV_3-4,4,0.000000,0.000000,0.000000,0.000000,9.416667
319_PV_1-4,4,29.225000,0.000000,0.000000,0.000000,29.225000
308_RTPV_1-4,4,1.150000,0.000000,0.000000,0.000000,1.150000
313_RTPV_1-4,4,0.000000,0.000000,0.000000,0.000000,3.841667
313_RTPV_2-4,4,0.083333,0.000000,0.000000,0.000000,0.083333
313_RTPV_3-4,4,0.000000,0.000000,0.000000,0.000000,2.691667
313_RTPV_4-4,4,4.041667,0.000000,0.000000,0.000000,4.041667
313_RTPV_5-4,4,0.000000,0.000000,0.000000,0.000000,1.183333
313_RTPV_6-4,4,0.000000,0.000000,0.000000,0.000000,1.383333
313_RTPV_7-4,4,1.633333,0.000000,0.000000,0.000000,1.633333
313_RTPV_8-4,4,1.291667,0.000000,0.000000,0.000000,1.291667
313_RTPV_9-4,4,1.008333,0.000000,0.000000,0.000000,1.008333
313_RTPV_10-4,4,1.200000,0.000000,0.000000,0.000000,1.200000
313_RTPV_11-4,4,0.000000,0.000000,0.000000,0.000000,1.791667
313_RTPV_12-4,4,0.783333,0.000000,0.000000,0.000000,0.783333
320_RTPV_1-4,4,0.000000,0.000000,0.000000,0.000000,0.933333
320_RTPV_2-4,4,0.000000,0.000000,0.000000,0.000000,0.958333
320_RTPV_3-4,4,0.000000,0.000000,0.000000,0.000000,0.858333
313_RTPV_13-4,4,0.000000,0.000000,0.000000,0.000000,0.750000
320_RTPV_4-4,4,0.000000,0.000000,0.000000,0.000000,0.916667
320_RTPV_5-4,4,0.000000,0.000000,0.000000,0.000000,0.791667
320_RTPV_6-4,4,0.000000,0.000000,0.000000,0.000000,0.383333
309_WIND_1-4,4,146.483333,0.000000,0.000000,0.000000,146.483333
317_WIND_1-4,4,375.991586,0.000000,0.000000,0.000000,784.133333
303_WIND_1-4,4,505.560385,0.000000,0.000000,0.000000,830.508333
320_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,24.300000
314_PV_1-5,5,9.691667,0.000000,0.000000,0.000000,9.691667
314_PV_2-5,5,13.800000,0.000000,0.000000,0.000000,13.800000
313_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,40.708333
314_PV_3-5,5,33.208333,0.000000,0.000000,0.000000,33.208333
314_PV_4-5,5,0.000000,0.000000,0.000000,0.000000,14.450000
313_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,35.266667
310_PV_1-5,5,8.475000,0.000000,0.000000,0.000000,8.475000
324_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,21.608333
312_PV_1-5,5,-0.000000,0.000000,0.000000,0.000000,20.350000
310_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,14.133333
324_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,28.125000
324_PV_3-5,5,0.000000,0.000000,0.000000,0.000000,30.008333
319_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,107.500000
308_RTPV_1-5,5,29.400000,0.000000,0.000000,0.000000,29.400000
313_RTPV_1-5,5,0.000000,0.000000,0.000000,0.000000,28.025000
313_RTPV_2-5,5,0.000000,0.000000,0.000000,0.000000,18.900000
313_RTPV_3-5,5,0.000000,0.000000,0.000000,0.000000,17.716667
313_RTPV_4-5,5,0.000000,0.000000,0.000000,0.000000,19.741667
313_RTPV_5-5,5,0.000000,0.000000,0.000000,0.000000,18.475000
313_RTPV_6-5,5,0.000000,0.000000,0.000000,0.000000,19.941667
313_RTPV_7-5,5,0.000000,0.000000,0.000000,0.000000,18.883333
313_RTPV_8-5,5,0.000000,0.000000,0.000000,0.000000,19.450000
313_RTPV_9-5,5,0.000000,0.000000,0.000000,0.000000,19.666667
313_RTPV_10-5,5,0.000000,0.000000,0.000000,0.000000,19.341667
313_RTPV_11-5,5,0.000000,0.000000,0.000000,0.000000,21.033333
313_RTPV_12-5,5,0.000000,0.000000,0.000000,0.000000,9.200000
320_RTPV_1-5,5,0.000000,0.000000,0.000000,0.000000,9.258333
320_RTPV_2-5,5,0.000000,0.000000,0.000000,0.000000,9.491667
320_RTPV_3-5,5,0.000000,0.000000,0.000000,0.000000,9.200000
313_RTPV_13-5,5,0.000000,0.000000,0.000000,0.000000,8.691667
320_RTPV_4-5,5,0.000000,0.000000,0.000000,0.000000,8.658333
320_RTPV_5-5,5,0.000000,0.000000,0.000000,0.000000,9.000000
320_RTPV_6-5,5,0.000000,0.000000,0.000000,0.000000,3.158333
309_WIND_1-5,5,144.825000,0.000000,0.000000,0.000000,144.825000
317_WIND_1-5,5,361.774034,0.000000,0.000000,0.000000,785.625000
303_WIND_1-5,5,517.277405,0.000000,0.000000,0.000000,832.900000
320_PV_1-6,6,25.100000,0.000000,0.000000,0.000000,25.100000
314_PV_1-6,6,24.658333,0.000000,0.000000,0.000000,24.658333
314_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,13.200000
313_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,48.583333
314_PV_3-6,6,48.633333,0.000000,0.000000,0.000000,48.633333
314_PV_4-6,6,27.350000,0.000000,0.000000,0.000000,27.350000
313_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,48.333333
310_PV_1-6,6,18.775000,0.000000,0.000000,0.000000,18.775000
324_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,30.966667
312_PV_1-6,6,45.950000,0.000000,0.000000,0.000000,45.950000
310_PV_2-6,6,24.991667,0.000000,0.000000,0.000000,24.991667
324_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,31.575000
324_PV_3-6,6,0.000000,0.000000,0.000000,0.000000,35.008333
319_PV_1-6,6,128.033333,0.000000,0.000000,0.000000,128.033333
308_RTPV_1-6,6,50.566667,0.000000,0.000000,0.000000,50.566667
313_RTPV_1-6,6,0.000000,0.000000,0.000000,0.000000,47.700000
313_RTPV_2-6,6,0.000000,0.000000,0.000000,0.000000,33.166667
313_RTPV_3-6,6,0.000000,0.000000,0.000000,0.000000,30.625000
313_RTPV_4-6,6,0.000000,0.000000,0.000000,0.000000,31.766667
313_RTPV_5-6,6,0.000000,0.000000,0.000000,0.000000,31.266667
313_RTPV_6-6,6,0.000000,0.000000,0.000000,0.000000,32.233333
313_RTPV_7-6,6,0.000000,0.000000,0.000000,0.000000,30.600000
313_RTPV_8-6,6,0.000000,0.000000,0.000000,0.000000,32.208333
313_RTPV_9-6,6,0.000000,0.000000,0.000000,0.000000,31.666667
313_RTPV_10-6,6,0.000000,0.000000,0.000000,0.000000,31.916667
313_RTPV_11-6,6,0.000000,0.000000,0.000000,0.000000,31.958333
313_RTPV_12-6,6,0.000000,0.000000,0.000000,0.000000,14.900000
320_RTPV_1-6,6,0.000000,0.000000,0.000000,0.000000,14.600000
320_RTPV_2-6,6,0.000000,0.000000,0.000000,0.000000,15.200000
320_RTPV_3-6,6,0.000000,0.000000,0.000000,0.000000,14.450000
313_RTPV_13-6,6,0.000000,0.000000,0.000000,0.000000,14.275000
320_RTPV_4-6,6,0.000000,0.000000,0.000000,0.000000,14.133333
320_RTPV_5-6,6,13.975000,0.000000,0.000000,0.000000,13.975000
320_RTPV_6-6,6,0.000000,0.000000,0.000000,0.000000,4.950000
309_WIND_1-6,6,145.641667,0.000000,0.000000,0.000000,145.641667
317_WIND_1-6,6,29.265544,0.000000,0.000000,0.000000,783.883333
303_WIND_1-6,6,584.198020,0.000000,0.000000,0.000000,830.150000
320_PV_1-7,7,0.000000,0.000000,0.000000,0.000000,21.633333
314_PV_1-7,7,10.941667,0.000000,0.000000,0.000000,10.941667
314_PV_2-7,7,0.000000,0.000000,0.000000,0.000000,29.541667
313_PV_1-7,7,0.000000,0.000000,0.000000,0.000000,60.233333
314_PV_3-7,7,0.000000,0.000000,0.000000,0.000000,58.283333
314_PV_4-7,7,0.000000,0.000000,0.000000,0.000000,33.783333
313_PV_2-7,7,0.000000,0.000000,0.000000,0.000000,62.600000
310_PV_1-7,7,33.400000,0.000000,0.000000,0.000000,33.400000
324_PV_1-7,7,-0.000000,0.000000,0.000000,0.000000,32.533333
312_PV_1-7,7,63.050000,0.000000,0.000000,0.000000,63.050000
