,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
314_PV_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
312_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
310_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
324_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
319_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
308_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_5-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_7-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_8-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_9-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_10-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_11-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_12-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
313_RTPV_13-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_5-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
320_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,0.000000
309_WIND_1-1,1,144.908333,0.000000,0.000000,0.000000,144.908333
317_WIND_1-1,1,495.692929,0.000000,0.000000,0.000000,779.341667
303_WIND_1-1,1,482.299918,0.000000,0.000000,0.000000,614.708333
320_PV_1-2,2,12.333333,0.000000,0.000000,0.000000,12.333333
314_PV_1-2,2,6.550000,0.000000,0.000000,0.000000,6.550000
314_PV_2-2,2,8.216667,0.000000,0.000000,0.000000,8.216667
313_PV_1-2,2,17.983333,0.000000,0.000000,0.000000,17.983333
314_PV_3-2,2,1.766667,0.000000,0.000000,0.000000,1.766667
314_PV_4-2,2,7.558333,0.000000,0.000000,0.000000,7.558333
313_PV_2-2,2,6.775000,0.000000,0.000000,0.000000,6.775000
310_PV_1-2,2,11.158333,0.000000,0.000000,0.000000,11.158333
324_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,8.400000
312_PV_1-2,2,7.941667,0.000000,0.000000,0.000000,7.941667
310_PV_2-2,2,6.058333,0.000000,0.000000,0.000000,6.058333
324_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,6.566667
324_PV_3-2,2,0.000000,0.000000,0.000000,0.000000,7.800000
319_PV_1-2,2,31.983333,0.000000,0.000000,0.000000,31.983333
308_RTPV_1-2,2,3.791667,0.000000,0.000000,0.000000,3.791667
313_RTPV_1-2,2,1.441667,0.000000,0.000000,0.000000,1.441667
313_RTPV_2-2,2,1.041667,0.000000,0.000000,0.000000,1.041667
313_RTPV_3-2,2,0.508333,0.000000,0.000000,0.000000,0.508333
313_RTPV_4-2,2,0.675000,0.000000,0.000000,0.000000,0.675000
313_RTPV_5-2,2,1.433333,0.000000,0.000000,0.000000,1.433333
313_RTPV_6-2,2,0.966667,0.000000,0.000000,0.000000,0.966667
313_RTPV_7-2,2,1.058333,0.000000,0.000000,0.000000,1.058333
313_RTPV_8-2,2,1.166667,0.000000,0.000000,0.000000,1.166667
313_RTPV_9-2,2,0.841667,0.000000,0.000000,0.000000,0.841667
313_RTPV_10-2,2,1.400000,0.000000,0.000000,0.000000,1.400000
313_RTPV_11-2,2,0.825000,0.000000,0.000000,0.000000,0.825000
313_RTPV_12-2,2,1.108333,0.000000,0.000000,0.000000,1.108333
320_RTPV_1-2,2,0.000000,0.000000,0.000000,0.000000,0.733333
320_RTPV_2-2,2,0.000000,0.000000,0.000000,0.000000,0.841667
320_RTPV_3-2,2,0.900000,0.000000,0.000000,0.000000,0.900000
313_RTPV_13-2,2,0.616667,0.000000,0.000000,0.000000,0.616667
320_RTPV_4-2,2,0.000000,0.000000,0.000000,0.000000,0.541667
320_RTPV_5-2,2,0.000000,0.000000,0.000000,0.000000,0.833333
320_RTPV_6-2,2,0.000000,0.000000,0.000000,0.000000,0.358333
309_WIND_1-2,2,146.233333,0.000000,0.000000,0.000000,146.233333
317_WIND_1-2,2,313.049546,0.000000,0.000000,0.000000,769.425000
303_WIND_1-2,2,522.617754,0.000000,0.000000,0.000000,728.341667
320_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,27.300000
314_PV_1-3,3,7.291667,0.000000,0.000000,0.000000,7.291667
314_PV_2-3,3,29.500000,0.000000,0.000000,0.000000,29.500000
313_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,46.166667
314_PV_3-3,3,23.691667,0.000000,0.000000,0.000000,23.691667
314_PV_4-3,3,28.866667,0.000000,0.000000,0.000000,28.866667
313_PV_2-3,3,8.221155,0.000000,0.000000,0.000000,27.741667
310_PV_1-3,3,15.991667,0.000000,0.000000,0.000000,15.991667
324_PV_1-3,3,29.225000,0.000000,0.000000,0.000000,29.225000
312_PV_1-3,3,16.025000,0.000000,0.000000,0.000000,16.025000
310_PV_2-3,3,20.833333,0.000000,0.000000,0.000000,20.833333
324_PV_2-3,3,26.800000,0.000000,0.000000,0.000000,26.800000
324_PV_3-3,3,28.708333,0.000000,0.000000,0.000000,28.708333
319_PV_1-3,3,116.950000,0.000000,0.000000,0.000000,116.950000
308_RTPV_1-3,3,18.483333,0.000000,0.000000,0.000000,18.483333
313_RTPV_1-3,3,19.316667,0.000000,0.000000,0.000000,19.316667
313_RTPV_2-3,3,0.000000,0.000000,0.000000,0.000000,19.058333
313_RTPV_3-3,3,15.016667,0.000000,0.000000,0.000000,15.016667
313_RTPV_4-3,3,0.000000,0.000000,0.000000,0.000000,17.375000
313_RTPV_5-3,3,0.000000,0.000000,0.000000,0.000000,19.016667
313_RTPV_6-3,3,19.125000,0.000000,0.000000,0.000000,19.125000
313_RTPV_7-3,3,18.991667,0.000000,0.000000,0.000000,18.991667
313_RTPV_8-3,3,0.000000,0.000000,0.000000,0.000000,18.858333
313_RTPV_9-3,3,0.000000,0.000000,0.000000,0.000000,18.883333
313_RTPV_10-3,3,0.000000,0.000000,0.000000,0.000000,20.333333
313_RTPV_11-3,3,0.000000,0.000000,0.000000,0.000000,19.516667
313_RTPV_12-3,3,8.625000,0.000000,0.000000,0.000000,8.625000
320_RTPV_1-3,3,0.000000,0.000000,0.000000,0.000000,8.941667
320_RTPV_2-3,3,0.000000,0.000000,0.000000,0.000000,9.100000
320_RTPV_3-3,3,0.000000,0.000000,0.000000,0.000000,9.016667
313_RTPV_13-3,3,8.641667,0.000000,0.000000,0.000000,8.641667
320_RTPV_4-3,3,0.000000,0.000000,0.000000,0.000000,8.166667
320_RTPV_5-3,3,0.000000,0.000000,0.000000,0.000000,9.075000
320_RTPV_6-3,3,0.000000,0.000000,0.000000,0.000000,3.041667
309_WIND_1-3,3,145.450000,0.000000,0.000000,0.000000,145.450000
317_WIND_1-3,3,0.000000,0.000000,0.000000,0.000000,740.458333
303_WIND_1-3,3,596.108782,0.000000,0.000000,0.000000,719.833333
320_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,30.625000
314_PV_1-4,4,25.350000,0.000000,0.000000,0.000000,25.350000
314_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,34.333333
313_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,57.550000
314_PV_3-4,4,0.000000,0.000000,0.000000,0.000000,46.175000
314_PV_4-4,4,0.000000,0.000000,0.000000,0.000000,33.991667
313_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,57.425000
310_PV_1-4,4,18.725000,0.000000,0.000000,0.000000,18.725000
324_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,33.650000
312_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,39.216667
310_PV_2-4,4,27.425000,0.000000,0.000000,0.000000,27.425000
324_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,28.708333
324_PV_3-4,4,0.000000,0.000000,0.000000,0.000000,33.008333
319_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,131.858333
308_RTPV_1-4,4,46.533333,0.000000,0.000000,0.000000,46.533333
313_RTPV_1-4,4,0.000000,0.000000,0.000000,0.000000,51.341667
313_RTPV_2-4,4,0.000000,0.000000,0.000000,0.000000,34.025000
313_RTPV_3-4,4,0.000000,0.000000,0.000000,0.000000,24.041667
313_RTPV_4-4,4,0.000000,0.000000,0.000000,0.000000,28.050000
313_RTPV_5-4,4,0.000000,0.000000,0.000000,0.000000,32.158333
313_RTPV_6-4,4,0.000000,0.000000,0.000000,0.000000,32.375000
313_RTPV_7-4,4,0.000000,0.000000,0.000000,0.000000,32.808333
313_RTPV_8-4,4,0.000000,0.000000,0.000000,0.000000,29.233333
313_RTPV_9-4,4,0.000000,0.000000,0.000000,0.000000,31.091667
313_RTPV_10-4,4,0.000000,0.000000,0.000000,0.000000,32.900000
313_RTPV_11-4,4,0.000000,0.000000,0.000000,0.000000,30.091667
313_RTPV_12-4,4,0.000000,0.000000,0.000000,0.000000,11.750000
320_RTPV_1-4,4,0.000000,0.000000,0.000000,0.000000,14.200000
320_RTPV_2-4,4,0.000000,0.000000,0.000000,0.000000,14.916667
320_RTPV_3-4,4,0.000000,0.000000,0.000000,0.000000,14.133333
313_RTPV_13-4,4,0.000000,0.000000,0.000000,0.000000,14.000000
320_RTPV_4-4,4,0.000000,0.000000,0.000000,0.000000,12.808333
320_RTPV_5-4,4,0.000000,0.000000,0.000000,0.000000,14.575000
320_RTPV_6-4,4,0.000000,0.000000,0.000000,0.000000,4.716667
309_WIND_1-4,4,143.258333,0.000000,0.000000,0.000000,143.258333
317_WIND_1-4,4,330.999560,0.000000,0.000000,0.000000,689.083333
303_WIND_1-4,4,529.766667,0.000000,0.000000,0.000000,529.766667
320_PV_1-5,5,-0.000000,0.000000,0.000000,0.000000,31.958333
314_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,34.091667
314_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,35.200000
313_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,63.616667
314_PV_3-5,5,0.000000,0.000000,0.000000,0.000000,66.350000
314_PV_4-5,5,0.000000,0.000000,0.000000,0.000000,33.741667
313_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,67.266667
310_PV_1-5,5,35.500000,0.000000,0.000000,0.000000,35.500000
324_PV_1-5,5,34.391667,0.000000,0.000000,0.000000,34.391667
312_PV_1-5,5,67.083333,0.000000,0.000000,0.000000,67.083333
310_PV_2-5,5,36.433333,0.000000,0.000000,0.000000,36.433333
324_PV_2-5,5,28.850000,0.000000,0.000000,0.000000,28.850000
324_PV_3-5,5,33.483333,0.000000,0.000000,0.000000,33.483333
319_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,127.716667
308_RTPV_1-5,5,66.433333,0.000000,0.000000,0.000000,66.433333
313_RTPV_1-5,5,0.000000,0.000000,0.000000,0.000000,64.650000
313_RTPV_2-5,5,0.000000,0.000000,0.000000,0.000000,43.725000
313_RTPV_3-5,5,0.000000,0.000000,0.000000,0.000000,38.925000
313_RTPV_4-5,5,0.000000,0.000000,0.000000,0.000000,33.933333
313_RTPV_5-5,5,0.000000,0.000000,0.000000,0.000000,40.641667
313_RTPV_6-5,5,0.000000,0.000000,0.000000,0.000000,38.916667
313_RTPV_7-5,5,0.000000,0.000000,0.000000,0.000000,41.258333
313_RTPV_8-5,5,0.000000,0.000000,0.000000,0.000000,36.491667
313_RTPV_9-5,5,0.000000,0.000000,0.000000,0.000000,38.833333
313_RTPV_10-5,5,0.000000,0.000000,0.000000,0.000000,40.966667
313_RTPV_11-5,5,0.000000,0.000000,0.000000,0.000000,38.308333
313_RTPV_12-5,5,0.000000,0.000000,0.000000,0.000000,15.100000
320_RTPV_1-5,5,0.000000,0.000000,0.000000,0.000000,15.733333
320_RTPV_2-5,5,0.000000,0.000000,0.000000,0.000000,17.908333
320_RTPV_3-5,5,0.000000,0.000000,0.000000,0.000000,17.075000
313_RTPV_13-5,5,0.000000,0.000000,0.000000,0.000000,17.383333
320_RTPV_4-5,5,0.000000,0.000000,0.000000,0.000000,15.900000
320_RTPV_5-5,5,0.000000,0.000000,0.000000,0.000000,17.658333
320_RTPV_6-5,5,0.000000,0.000000,0.000000,0.000000,5.750000
309_WIND_1-5,5,90.783333,0.000000,0.000000,0.000000,90.783333
317_WIND_1-5,5,566.525000,0.000000,0.000000,0.000000,566.525000
303_WIND_1-5,5,233.583333,0.000000,0.000000,0.000000,233.583333
320_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,33.758333
314_PV_1-6,6,33.350000,0.000000,0.000000,0.000000,33.350000
314_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,36.091667
313_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,66.508333
314_PV_3-6,6,0.000000,0.000000,0.000000,0.000000,69.758333
314_PV_4-6,6,0.000000,0.000000,0.000000,0.000000,34.641667
313_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,70.291667
310_PV_1-6,6,35.675000,0.000000,0.000000,0.000000,35.675000
324_PV_1-6,6,36.183333,0.000000,0.000000,0.000000,36.183333
312_PV_1-6,6,50.557439,0.000000,0.000000,0.000000,71.808333
310_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,36.150000
324_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,29.291667
324_PV_3-6,6,0.000000,0.000000,0.000000,0.000000,35.708333
319_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,123.208333
308_RTPV_1-6,6,74.625000,0.000000,0.000000,0.000000,74.625000
313_RTPV_1-6,6,0.000000,0.000000,0.000000,0.000000,71.866667
313_RTPV_2-6,6,0.000000,0.000000,0.000000,0.000000,46.933333
313_RTPV_3-6,6,0.000000,0.000000,0.000000,0.000000,46.033333
313_RTPV_4-6,6,0.000000,0.000000,0.000000,0.000000,35.275000
313_RTPV_5-6,6,0.000000,0.000000,0.000000,0.000000,42.216667
313_RTPV_6-6,6,0.000000,0.000000,0.000000,0.000000,42.741667
313_RTPV_7-6,6,0.000000,0.000000,0.000000,0.000000,42.333333
313_RTPV_8-6,6,0.000000,0.000000,0.000000,0.000000,46.383333
313_RTPV_9-6,6,0.000000,0.000000,0.000000,0.000000,44.800000
313_RTPV_10-6,6,0.000000,0.000000,0.000000,0.000000,46.141667
313_RTPV_11-6,6,0.000000,0.000000,0.000000,0.000000,43.316667
313_RTPV_12-6,6,0.000000,0.000000,0.000000,0.000000,15.525000
320_RTPV_1-6,6,0.000000,0.000000,0.000000,0.000000,16.525000
320_RTPV_2-6,6,0.000000,0.000000,0.000000,0.000000,19.150000
320_RTPV_3-6,6,0.000000,0.000000,0.000000,0.000000,18.983333
313_RTPV_13-6,6,0.000000,0.000000,0.000000,0.000000,18.316667
320_RTPV_4-6,6,0.000000,0.000000,0.000000,0.000000,20.291667
320_RTPV_5-6,6,0.000000,0.000000,0.000000,0.000000,17.850000
320_RTPV_6-6,6,0.000000,0.000000,0.000000,0.000000,6.650000
309_WIND_1-6,6,96.316667,0.000000,0.000000,0.000000,96.316667
317_WIND_1-6,6,548.708333,0.000000,0.000000,0.000000,548.708333
303_WIND_1-6,6,445.408333,0.000000,0.000000,0.000000,445.408333
320_PV_1-7,7,34.025000,0.000000,0.000000,0.000000,34.025000
314_PV_1-7,7,31.816667,0.000000,0.000000,0.000000,31.816667
314_PV_2-7,7,35.500000,0.000000,0.000000,0.000000,35.500000
313_PV_1-7,7,0.000000,0.000000,0.000000,0.000000,66.791667
314_PV_3-7,7,0.000000,0.000000,0.000000,0.000000,72.266667
314_PV_4-7,7,35.366667,0.000000,0.000000,0.000000,35.366667
313_PV_2-7,7,0.000000,0.000000,0.000000,0.000000,69.333333
310_PV_1-7,7,36.000000,0.000000,0.000000,0.000000,36.000000
324_PV_1-7,7,36.866667,0.000000,0.000000,0.000000,36.866667
312_PV_1-7,7,70.825000,0.000000,0.000000,0.000000,70.825000
