,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.793744,0.000000,0.000000
C1-2,48.302195,0.000000,0.000000
C1-3,32.490710,0.000000,0.000000
C1-4,48.046328,0.000000,0.000000
C1-5,48.110072,0.000000,0.000000
C1-6,48.774163,0.000000,0.000000
C1-7,50.249923,0.000000,0.000000
C1-8,51.692896,0.000000,0.000000
C1-9,52.261829,0.000000,0.000000
C1-10,52.853556,0.000000,0.000000
C1-11,53.071710,0.000000,0.000000
C1-12,47.814384,0.000000,0.000000
C1-13,46.682620,0.000000,0.000000
C1-14,44.733973,0.000000,0.000000
C1-15,34.116230,0.000000,0.000000
C1-16,28.825693,0.000000,0.000000
C1-17,34.179944,0.000000,0.000000
C1-18,53.739595,0.000000,0.000000
C1-19,54.361119,0.000000,0.000000
C1-20,54.165111,0.000000,0.000000
C1-21,52.915414,0.000000,0.000000
C1-22,51.719077,0.000000,0.000000
C1-23,50.535461,0.000000,0.000000
C1-24,49.328561,0.000000,0.000000
C2-1,-130.070651,0.000000,0.000000
C2-2,-129.342555,0.000000,0.000000
C2-3,-95.944143,0.000000,0.000000
C2-4,-128.145910,0.000000,0.000000
C2-5,-128.179979,0.000000,0.000000
C2-6,-129.645975,0.000000,0.000000
C2-7,-133.022322,0.000000,0.000000
C2-8,-133.364651,0.000000,0.000000
C2-9,-136.821715,0.000000,0.000000
C2-10,-138.676989,0.000000,0.000000
C2-11,-141.681298,0.000000,0.000000
C2-12,-128.230500,0.000000,0.000000
C2-13,-129.226611,0.000000,0.000000
C2-14,-120.720674,0.000000,0.000000
C2-15,-96.312812,0.000000,0.000000
C2-16,-82.404556,0.000000,0.000000
C2-17,-94.503957,0.000000,0.000000
C2-18,-146.186195,0.000000,0.000000
C2-19,-149.453428,0.000000,0.000000
C2-20,-146.320015,0.000000,0.000000
C2-21,-143.751284,0.000000,0.000000
C2-22,-141.609321,0.000000,0.000000
C2-23,-137.499781,0.000000,0.000000
C2-24,-133.394852,0.000000,0.000000
C3-1,35.220596,0.000000,0.000000
C3-2,36.743619,0.000000,0.000000
C3-3,20.079185,0.000000,0.000000
C3-4,37.032831,0.000000,0.000000
C3-5,36.798158,0.000000,0.000000
C3-6,35.037582,0.000000,0.000000
C3-7,31.198213,0.000000,0.000000
C3-8,25.621771,0.000000,0.000000
C3-9,25.469092,0.000000,0.000000
C3-10,24.238492,0.000000,0.000000
C3-11,25.213828,0.000000,0.000000
C3-12,16.166195,0.000000,0.000000
C3-13,18.208654,0.000000,0.000000
C3-14,11.463448,0.000000,0.000000
