,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,20.260919,0.000000,0.000000
C1-2,18.348882,0.000000,0.000000
C1-3,20.176489,0.000000,0.000000
C1-4,9.552408,0.000000,0.000000
C1-5,19.866762,0.000000,0.000000
C1-6,-7.687024,0.000000,0.000000
C1-7,1.601977,0.000000,0.000000
C1-8,2.511868,0.000000,0.000000
C1-9,7.242261,0.000000,0.000000
C1-10,42.655806,0.000000,0.000000
C1-11,74.977662,0.000000,0.000000
C1-12,54.120803,0.000000,0.000000
C1-13,53.998406,0.000000,0.000000
C1-14,53.846262,0.000000,0.000000
C1-15,53.369737,0.000000,0.000000
C1-16,52.878852,0.000000,0.000000
C1-17,52.993904,0.000000,0.000000
C1-18,56.286265,0.000000,0.000000
C1-19,54.870060,0.000000,0.000000
C1-20,75.613515,0.000000,0.000000
C1-21,73.585950,0.000000,0.000000
C1-22,41.720610,0.000000,0.000000
C1-23,42.575100,0.000000,0.000000
C1-24,50.386399,0.000000,0.000000
C2-1,-59.554480,0.000000,0.000000
C2-2,-53.709336,0.000000,0.000000
C2-3,-53.171687,0.000000,0.000000
C2-4,-33.000579,0.000000,0.000000
C2-5,-51.521495,0.000000,0.000000
C2-6,-52.784536,0.000000,0.000000
C2-7,-74.452304,0.000000,0.000000
C2-8,-50.910597,0.000000,0.000000
C2-9,-89.232777,0.000000,0.000000
C2-10,-107.403187,0.000000,0.000000
C2-11,-120.928111,0.000000,0.000000
C2-12,-136.571925,0.000000,0.000000
C2-13,-136.374935,0.000000,0.000000
C2-14,-136.989249,0.000000,0.000000
C2-15,-138.322572,0.000000,0.000000
C2-16,-139.279238,0.000000,0.000000
C2-17,-139.311422,0.000000,0.000000
C2-18,-141.693696,0.000000,0.000000
C2-19,-148.444191,0.000000,0.000000
C2-20,-129.419791,0.000000,0.000000
C2-21,-128.731880,0.000000,0.000000
C2-22,-114.784713,0.000000,0.000000
C2-23,-116.181518,0.000000,0.000000
C2-24,-130.974261,0.000000,0.000000
C3-1,-7.223997,0.000000,0.000000
C3-2,-9.670865,0.000000,0.000000
C3-3,-10.891546,0.000000,0.000000
C3-4,-20.045660,0.000000,0.000000
C3-5,-12.402844,0.000000,0.000000
C3-6,-36.250996,0.000000,0.000000
C3-7,-30.005098,0.000000,0.000000
C3-8,-35.232251,0.000000,0.000000
C3-9,-28.296102,0.000000,0.000000
C3-10,2.274114,0.000000,0.000000
C3-11,31.768861,0.000000,0.000000
C3-12,17.859537,0.000000,0.000000
C3-13,18.229107,0.000000,0.000000
C3-14,19.217647,0.000000,0.000000
C3-15,21.949988,0.000000,0.000000
C3-16,24.507947,0.000000,0.000000
C3-17,24.066331,0.000000,0.000000
C3-18,19.462404,0.000000,0.000000
C3-19,22.166349,0.000000,0.000000
C3-20,34.448477,0.000000,0.000000
C3-21,35.023258,0.000000,0.000000
C3-22,10.625002,0.000000,0.000000
C3-23,16.975605,0.000000,0.000000
C3-24,29.389507,0.000000,0.000000
C4-1,-18.944456,0.000000,0.000000
C4-2,-17.842883,0.000000,0.000000
C4-3,-13.965663,0.000000,0.000000
C4-4,-18.535761,0.000000,0.000000
C4-5,-13.425349,0.000000,0.000000
C4-6,-28.789908,0.000000,0.000000
C4-7,-29.225701,0.000000,0.000000
C4-8,-28.880328,0.000000,0.000000
C4-9,-31.673207,0.000000,0.000000
C4-10,-17.331593,0.000000,0.000000
C4-11,-5.051889,0.000000,0.000000
C4-12,-17.950731,0.000000,0.000000
C4-13,-17.900395,0.000000,0.000000
C4-14,-18.520809,0.000000,0.000000
C4-15,-19.994384,0.000000,0.000000
C4-16,-21.181012,0.000000,0.000000
C4-17,-21.106716,0.000000,0.000000
C4-18,-21.316359,0.000000,0.000000
C4-19,-26.737833,0.000000,0.000000
