,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,15.941241,0.000000,0.000000
C1-2,-6.542719,0.000000,0.000000
C1-3,-0.823865,0.000000,0.000000
C1-4,12.560955,0.000000,0.000000
C1-5,13.939805,0.000000,0.000000
C1-6,-8.109904,0.000000,0.000000
C1-7,-14.901975,0.000000,0.000000
C1-8,7.150927,0.000000,0.000000
C1-9,24.417998,0.000000,0.000000
C1-10,31.498399,0.000000,0.000000
C1-11,41.695996,0.000000,0.000000
C1-12,51.229951,0.000000,0.000000
C1-13,40.094901,0.000000,0.000000
C1-14,47.433749,0.000000,0.000000
C1-15,35.475475,0.000000,0.000000
C1-16,38.264734,0.000000,0.000000
C1-17,52.131445,0.000000,0.000000
C1-18,48.652689,0.000000,0.000000
C1-19,25.966562,0.000000,0.000000
C1-20,20.952077,0.000000,0.000000
C1-21,26.696510,0.000000,0.000000
C1-22,39.501205,0.000000,0.000000
C1-23,41.043078,0.000000,0.000000
C1-24,44.686603,0.000000,0.000000
C2-1,-56.543957,0.000000,0.000000
C2-2,-63.336315,0.000000,0.000000
C2-3,-43.696282,0.000000,0.000000
C2-4,-38.771783,0.000000,0.000000
C2-5,-41.854693,0.000000,0.000000
C2-6,-53.440034,0.000000,0.000000
C2-7,-40.141444,0.000000,0.000000
C2-8,-30.097159,0.000000,0.000000
C2-9,-44.616486,0.000000,0.000000
C2-10,-57.254596,0.000000,0.000000
C2-11,-55.365449,0.000000,0.000000
C2-12,-75.657370,0.000000,0.000000
C2-13,-108.705374,0.000000,0.000000
C2-14,-123.537884,0.000000,0.000000
C2-15,-99.897747,0.000000,0.000000
C2-16,-112.607431,0.000000,0.000000
C2-17,-137.750510,0.000000,0.000000
C2-18,-125.508622,0.000000,0.000000
C2-19,-76.715620,0.000000,0.000000
C2-20,-67.361925,0.000000,0.000000
C2-21,-82.912472,0.000000,0.000000
C2-22,-109.852513,0.000000,0.000000
C2-23,-108.640047,0.000000,0.000000
C2-24,-111.941608,0.000000,0.000000
C3-1,-8.955652,0.000000,0.000000
C3-2,-28.278510,0.000000,0.000000
C3-3,-29.065911,0.000000,0.000000
C3-4,-20.767976,0.000000,0.000000
C3-5,-19.303082,0.000000,0.000000
C3-6,-35.514283,0.000000,0.000000
C3-7,-43.660788,0.000000,0.000000
C3-8,-29.225866,0.000000,0.000000
C3-9,-14.013946,0.000000,0.000000
C3-10,-6.128807,0.000000,0.000000
C3-11,0.803271,0.000000,0.000000
C3-12,9.682084,0.000000,0.000000
C3-13,0.141002,0.000000,0.000000
C3-14,8.984235,0.000000,0.000000
C3-15,-3.585953,0.000000,0.000000
C3-16,6.368638,0.000000,0.000000
C3-17,19.302077,0.000000,0.000000
C3-18,12.913510,0.000000,0.000000
C3-19,-11.023798,0.000000,0.000000
C3-20,-16.797997,0.000000,0.000000
C3-21,-4.890650,0.000000,0.000000
C3-22,13.020084,0.000000,0.000000
C3-23,13.938633,0.000000,0.000000
C3-24,16.893727,0.000000,0.000000
C4-1,-25.278086,0.000000,0.000000
C4-2,-34.430213,0.000000,0.000000
C4-3,-26.842435,0.000000,0.000000
C4-4,-18.258046,0.000000,0.000000
C4-5,-18.037314,0.000000,0.000000
C4-6,-30.072423,0.000000,0.000000
C4-7,-33.265677,0.000000,0.000000
C4-8,-23.237581,0.000000,0.000000
C4-9,-19.506271,0.000000,0.000000
C4-10,-20.684123,0.000000,0.000000
C4-11,-17.721105,0.000000,0.000000
C4-12,-15.559467,0.000000,0.000000
C4-13,-24.410508,0.000000,0.000000
C4-14,-21.399240,0.000000,0.000000
C4-15,-26.288243,0.000000,0.000000
C4-16,-30.118285,0.000000,0.000000
C4-17,-22.715564,0.000000,0.000000
C4-18,-19.707663,0.000000,0.000000
C4-19,-25.169743,0.000000,0.000000
C4-20,-27.909732,0.000000,0.000000
