,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.674277,0.000000,0.000000
C1-2,48.327324,0.000000,0.000000
C1-3,11.364432,0.000000,0.000000
C1-4,-11.832958,0.000000,0.000000
C1-5,6.236853,0.000000,0.000000
C1-6,2.998171,0.000000,0.000000
C1-7,10.814380,0.000000,0.000000
C1-8,-11.073287,0.000000,0.000000
C1-9,13.307275,0.000000,0.000000
C1-10,21.870436,0.000000,0.000000
C1-11,52.326463,0.000000,0.000000
C1-12,60.641350,0.000000,0.000000
C1-13,45.364646,0.000000,0.000000
C1-14,42.695759,0.000000,0.000000
C1-15,42.340589,0.000000,0.000000
C1-16,40.007910,0.000000,0.000000
C1-17,31.808246,0.000000,0.000000
C1-18,28.046115,0.000000,0.000000
C1-19,26.884244,0.000000,0.000000
C1-20,23.359500,0.000000,0.000000
C1-21,25.912553,0.000000,0.000000
C1-22,39.715999,0.000000,0.000000
C1-23,22.096787,0.000000,0.000000
C1-24,20.558972,0.000000,0.000000
C2-1,-130.962530,0.000000,0.000000
C2-2,-129.056653,0.000000,0.000000
C2-3,-36.803514,0.000000,0.000000
C2-4,-45.586812,0.000000,0.000000
C2-5,-74.031263,0.000000,0.000000
C2-6,-62.671690,0.000000,0.000000
C2-7,-33.774468,0.000000,0.000000
C2-8,-41.311812,0.000000,0.000000
C2-9,-40.345264,0.000000,0.000000
C2-10,-60.388125,0.000000,0.000000
C2-11,-70.443827,0.000000,0.000000
C2-12,-96.060911,0.000000,0.000000
C2-13,-117.400999,0.000000,0.000000
C2-14,-111.765724,0.000000,0.000000
C2-15,-108.316633,0.000000,0.000000
C2-16,-102.402960,0.000000,0.000000
C2-17,-85.454679,0.000000,0.000000
C2-18,-79.830093,0.000000,0.000000
C2-19,-78.045264,0.000000,0.000000
C2-20,-71.399714,0.000000,0.000000
C2-21,-69.838644,0.000000,0.000000
C2-22,-47.320671,0.000000,0.000000
C2-23,-66.816937,0.000000,0.000000
C2-24,-61.211435,0.000000,0.000000
C3-1,36.249025,0.000000,0.000000
C3-2,36.466754,0.000000,0.000000
C3-3,-17.388505,0.000000,0.000000
C3-4,-34.519490,0.000000,0.000000
C3-5,-15.579130,0.000000,0.000000
C3-6,-21.479827,0.000000,0.000000
C3-7,-21.199988,0.000000,0.000000
C3-8,-39.066355,0.000000,0.000000
C3-9,-21.153722,0.000000,0.000000
C3-10,-12.919831,0.000000,0.000000
C3-11,14.646944,0.000000,0.000000
C3-12,25.331884,0.000000,0.000000
C3-13,17.745939,0.000000,0.000000
C3-14,15.684961,0.000000,0.000000
C3-15,13.513532,0.000000,0.000000
C3-16,10.769616,0.000000,0.000000
C3-17,1.371836,0.000000,0.000000
C3-18,-6.691820,0.000000,0.000000
C3-19,-9.006016,0.000000,0.000000
C3-20,-10.743082,0.000000,0.000000
C3-21,-7.419955,0.000000,0.000000
C3-22,2.938427,0.000000,0.000000
C3-23,-6.597787,0.000000,0.000000
C3-24,-7.675914,0.000000,0.000000
C4-1,-18.219967,0.000000,0.000000
C4-2,-17.006139,0.000000,0.000000
C4-3,-17.792091,0.000000,0.000000
C4-4,-29.694628,0.000000,0.000000
C4-5,-23.426606,0.000000,0.000000
C4-6,-23.723943,0.000000,0.000000
C4-7,-17.062956,0.000000,0.000000
C4-8,-28.759436,0.000000,0.000000
C4-9,-18.386938,0.000000,0.000000
C4-10,-18.138714,0.000000,0.000000
C4-11,-6.825598,0.000000,0.000000
C4-12,-6.204709,0.000000,0.000000
C4-13,-17.089665,0.000000,0.000000
C4-14,-17.615898,0.000000,0.000000
C4-15,-15.608231,0.000000,0.000000
C4-16,-15.379158,0.000000,0.000000
C4-17,-18.238108,0.000000,0.000000
C4-18,-22.728930,0.000000,0.000000
C4-19,-24.018403,0.000000,0.000000
C4-20,-25.203879,0.000000,0.000000
C4-21,-23.136143,0.000000,0.000000
C4-22,-13.291312,0.000000,0.000000
C4-23,-22.106450,0.000000,0.000000
C4-24,-20.083001,0.000000,0.000000
C5-1,25.544196,0.000000,0.000000
C5-2,25.579113,0.000000,0.000000
C5-3,-9.308994,0.000000,0.000000
C5-4,-19.805999,0.000000,0.000000
C5-5,-7.866120,0.000000,0.000000
C5-6,-11.651344,0.000000,0.000000
C5-7,-11.784954,0.000000,0.000000
C5-8,-22.727961,0.000000,0.000000
C5-9,-11.589084,0.000000,0.000000
C5-10,-6.189364,0.000000,0.000000
C5-11,11.127701,0.000000,0.000000
C5-12,18.039194,0.000000,0.000000
C5-13,13.693476,0.000000,0.000000
C5-14,12.364014,0.000000,0.000000
C5-15,10.829713,0.000000,0.000000
C5-16,9.019779,0.000000,0.000000
C5-17,3.096022,0.000000,0.000000
C5-18,-1.744886,0.000000,0.000000
C5-19,-3.136264,0.000000,0.000000
C5-20,-4.232730,0.000000,0.000000
C5-21,-2.228432,0.000000,0.000000
C5-22,3.908924,0.000000,0.000000
C5-23,-1.887874,0.000000,0.000000
C5-24,-2.764069,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,6.410154,0.000000,0.000000
C6-4,-3.318181,0.000000,0.000000
C6-5,61.502200,0.000000,0.000000
C6-6,39.839599,0.000000,0.000000
C6-7,1.592076,0.000000,0.000000
C6-8,-10.824598,0.000000,0.000000
C6-9,8.551800,0.000000,0.000000
C6-10,43.635614,0.000000,0.000000
C6-11,85.791953,0.000000,0.000000
C6-12,132.875602,0.000000,0.000000
C6-13,147.817718,0.000000,0.000000
C6-14,137.032439,0.000000,0.000000
C6-15,135.324678,0.000000,0.000000
C6-16,125.510585,0.000000,0.000000
C6-17,88.556307,0.000000,0.000000
C6-18,65.709834,0.000000,0.000000
C6-19,58.892609,0.000000,0.000000
C6-20,45.222038,0.000000,0.000000
C6-21,47.781032,0.000000,0.000000
C6-22,30.041314,0.000000,0.000000
C6-23,47.430761,0.000000,0.000000
C6-24,43.028746,0.000000,0.000000
C7-1,88.076018,0.000000,0.000000
C7-2,114.690265,0.000000,0.000000
C7-3,-164.592978,0.000000,0.000000
C7-4,-138.637986,0.000000,0.000000
C7-5,-36.384314,0.000000,0.000000
C7-6,-76.961434,0.000000,0.000000
C7-7,-58.583337,0.000000,0.000000
C7-8,-53.390802,0.000000,0.000000
C7-9,-39.358250,0.000000,0.000000
C7-10,-38.794606,0.000000,0.000000
C7-11,-78.386481,0.000000,0.000000
C7-12,-25.122620,0.000000,0.000000
C7-13,-16.877741,0.000000,0.000000
C7-14,-21.464838,0.000000,0.000000
C7-15,-35.878830,0.000000,0.000000
C7-16,-51.447604,0.000000,0.000000
C7-17,-124.568647,0.000000,0.000000
C7-18,-188.666259,0.000000,0.000000
C7-19,-172.516265,0.000000,0.000000
C7-20,-156.877246,0.000000,0.000000
C7-21,-149.073108,0.000000,0.000000
C7-22,-149.980727,0.000000,0.000000
C7-23,-172.227594,0.000000,0.000000
C7-24,-162.679143,0.000000,0.000000
C8-1,-49.765364,0.000000,0.000000
C8-2,-47.334199,0.000000,0.000000
C8-3,-47.136919,0.000000,0.000000
C8-4,-58.430787,0.000000,0.000000
C8-5,-52.057419,0.000000,0.000000
C8-6,-52.998539,0.000000,0.000000
C8-7,-47.320786,0.000000,0.000000
C8-8,-59.590818,0.000000,0.000000
C8-9,-51.407185,0.000000,0.000000
C8-10,-53.382940,0.000000,0.000000
C8-11,-43.462738,0.000000,0.000000
C8-12,-43.438812,0.000000,0.000000
