,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,44.842054,0.000000,0.000000
C1-2,45.302935,0.000000,0.000000
C1-3,39.852204,0.000000,0.000000
C1-4,38.234401,0.000000,0.000000
C1-5,36.951252,0.000000,0.000000
C1-6,42.234888,0.000000,0.000000
C1-7,36.357505,0.000000,0.000000
C1-8,21.257900,0.000000,0.000000
C1-9,12.693515,0.000000,0.000000
C1-10,11.900929,0.000000,0.000000
C1-11,6.716365,0.000000,0.000000
C1-12,3.143571,0.000000,0.000000
C1-13,8.306903,0.000000,0.000000
C1-14,1.181783,0.000000,0.000000
C1-15,10.441964,0.000000,0.000000
C1-16,16.422748,0.000000,0.000000
C1-17,25.783227,0.000000,0.000000
C1-18,28.146618,0.000000,0.000000
C1-19,32.239676,0.000000,0.000000
C1-20,29.271831,0.000000,0.000000
C1-21,29.087735,0.000000,0.000000
C1-22,26.118245,0.000000,0.000000
C1-23,22.096761,0.000000,0.000000
C1-24,20.080104,0.000000,0.000000
C2-1,-119.346834,0.000000,0.000000
C2-2,-116.272136,0.000000,0.000000
C2-3,-105.874291,0.000000,0.000000
C2-4,-104.049423,0.000000,0.000000
C2-5,-103.834605,0.000000,0.000000
C2-6,-115.584457,0.000000,0.000000
C2-7,-102.870267,0.000000,0.000000
C2-8,-63.944898,0.000000,0.000000
C2-9,-48.956980,0.000000,0.000000
C2-10,-46.176011,0.000000,0.000000
C2-11,-35.705253,0.000000,0.000000
C2-12,-25.479990,0.000000,0.000000
C2-13,-37.344960,0.000000,0.000000
C2-14,-23.894286,0.000000,0.000000
C2-15,-43.981701,0.000000,0.000000
C2-16,-56.317716,0.000000,0.000000
C2-17,-78.882561,0.000000,0.000000
C2-18,-84.810522,0.000000,0.000000
C2-19,-93.581271,0.000000,0.000000
C2-20,-85.929862,0.000000,0.000000
C2-21,-84.167586,0.000000,0.000000
C2-22,-76.148862,0.000000,0.000000
C2-23,-66.043391,0.000000,0.000000
C2-24,-61.841924,0.000000,0.000000
C3-1,29.815125,0.000000,0.000000
C3-2,27.424120,0.000000,0.000000
C3-3,23.057835,0.000000,0.000000
C3-4,23.226601,0.000000,0.000000
C3-5,23.782436,0.000000,0.000000
C3-6,27.652005,0.000000,0.000000
C3-7,15.092326,0.000000,0.000000
C3-8,-12.406326,0.000000,0.000000
C3-9,-22.348999,0.000000,0.000000
C3-10,-26.985278,0.000000,0.000000
C3-11,-34.048125,0.000000,0.000000
C3-12,-41.452255,0.000000,0.000000
C3-13,-34.887284,0.000000,0.000000
C3-14,-41.264087,0.000000,0.000000
C3-15,-29.907274,0.000000,0.000000
C3-16,-22.851631,0.000000,0.000000
C3-17,-9.186018,0.000000,0.000000
C3-18,-10.968490,0.000000,0.000000
C3-19,-7.862454,0.000000,0.000000
C3-20,-10.017705,0.000000,0.000000
C3-21,-8.965072,0.000000,0.000000
C3-22,-9.453091,0.000000,0.000000
C3-23,-9.797122,0.000000,0.000000
C3-24,-7.489050,0.000000,0.000000
C4-1,-16.551515,0.000000,0.000000
C4-2,-13.316387,0.000000,0.000000
C4-3,-15.517894,0.000000,0.000000
C4-4,-16.974900,0.000000,0.000000
C4-5,-19.207840,0.000000,0.000000
C4-6,-18.804617,0.000000,0.000000
C4-7,-21.987923,0.000000,0.000000
C4-8,-22.693742,0.000000,0.000000
C4-9,-28.357777,0.000000,0.000000
C4-10,-28.600630,0.000000,0.000000
C4-11,-30.971413,0.000000,0.000000
C4-12,-30.410450,0.000000,0.000000
C4-13,-29.583480,0.000000,0.000000
C4-14,-32.792324,0.000000,0.000000
C4-15,-30.270113,0.000000,0.000000
C4-16,-28.101416,0.000000,0.000000
C4-17,-27.118597,0.000000,0.000000
C4-18,-28.608791,0.000000,0.000000
C4-19,-27.942508,0.000000,0.000000
C4-20,-27.140529,0.000000,0.000000
C4-21,-25.494551,0.000000,0.000000
C4-22,-23.856135,0.000000,0.000000
C4-23,-22.279351,0.000000,0.000000
C4-24,-21.613823,0.000000,0.000000
C5-1,21.255637,0.000000,0.000000
C5-2,19.509389,0.000000,0.000000
C5-3,16.781835,0.000000,0.000000
C5-4,16.958589,0.000000,0.000000
C5-5,17.448083,0.000000,0.000000
C5-6,19.996322,0.000000,0.000000
C5-7,12.162258,0.000000,0.000000
C5-8,-5.530326,0.000000,0.000000
C5-9,-11.591384,0.000000,0.000000
C5-10,-14.519321,0.000000,0.000000
C5-11,-18.928799,0.000000,0.000000
C5-12,-23.737659,0.000000,0.000000
C5-13,-19.524043,0.000000,0.000000
C5-14,-23.486349,0.000000,0.000000
C5-15,-16.272737,0.000000,0.000000
C5-16,-11.831578,0.000000,0.000000
C5-17,-3.039650,0.000000,0.000000
C5-18,-3.988501,0.000000,0.000000
C5-19,-1.973305,0.000000,0.000000
C5-20,-3.472328,0.000000,0.000000
C5-21,-2.939542,0.000000,0.000000
C5-22,-3.450802,0.000000,0.000000
C5-23,-3.893739,0.000000,0.000000
C5-24,-2.540651,0.000000,0.000000
C6-1,158.000161,0.000000,0.000000
C6-2,159.567950,0.000000,0.000000
C6-3,136.564470,0.000000,0.000000
C6-4,130.535197,0.000000,0.000000
C6-5,125.361921,0.000000,0.000000
C6-6,146.045108,0.000000,0.000000
C6-7,113.203689,0.000000,0.000000
C6-8,38.838825,0.000000,0.000000
C6-9,-1.846179,0.000000,0.000000
C6-10,-8.927413,0.000000,0.000000
C6-11,-33.769159,0.000000,0.000000
C6-12,-51.681174,0.000000,0.000000
C6-13,-28.512379,0.000000,0.000000
C6-14,-59.459764,0.000000,0.000000
C6-15,-17.539972,0.000000,0.000000
C6-16,9.665992,0.000000,0.000000
C6-17,52.961190,0.000000,0.000000
C6-18,57.655527,0.000000,0.000000
C6-19,74.040799,0.000000,0.000000
C6-20,63.195637,0.000000,0.000000
C6-21,64.819780,0.000000,0.000000
C6-22,56.164145,0.000000,0.000000
C6-23,44.270927,0.000000,0.000000
C6-24,40.566336,0.000000,0.000000
C7-1,43.480591,0.000000,0.000000
C7-2,26.784780,0.000000,0.000000
C7-3,-0.166980,0.000000,0.000000
C7-4,5.782627,0.000000,0.000000
C7-5,11.353933,0.000000,0.000000
C7-6,37.607829,0.000000,0.000000
C7-7,-0.974684,0.000000,0.000000
C7-8,-143.254302,0.000000,0.000000
C7-9,-144.798242,0.000000,0.000000
C7-10,-189.349199,0.000000,0.000000
C7-11,-106.997784,0.000000,0.000000
C7-12,-80.113274,0.000000,0.000000
C7-13,-115.374814,0.000000,0.000000
C7-14,-113.691055,0.000000,0.000000
C7-15,-51.086746,0.000000,0.000000
C7-16,-86.761373,0.000000,0.000000
C7-17,-101.852672,0.000000,0.000000
C7-18,-150.509623,0.000000,0.000000
C7-19,-136.110850,0.000000,0.000000
C7-20,-141.280111,0.000000,0.000000
C7-21,-121.628903,0.000000,0.000000
C7-22,-105.352520,0.000000,0.000000
C7-23,-124.587238,0.000000,0.000000
C7-24,-126.293044,0.000000,0.000000
C8-1,-47.172204,0.000000,0.000000
C8-2,-43.152832,0.000000,0.000000
C8-3,-44.956363,0.000000,0.000000
C8-4,-46.155855,0.000000,0.000000
C8-5,-48.739950,0.000000,0.000000
C8-6,-50.115911,0.000000,0.000000
C8-7,-57.220444,0.000000,0.000000
C8-8,-60.442872,0.000000,0.000000
C8-9,-68.518169,0.000000,0.000000
C8-10,-70.575322,0.000000,0.000000
C8-11,-74.163441,0.000000,0.000000
C8-12,-74.117504,0.000000,0.000000
C8-13,-73.384176,0.000000,0.000000
C8-14,-76.628135,0.000000,0.000000
