,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.853948,0.000000,0.000000
C1-2,48.443956,0.000000,0.000000
C1-3,48.152508,0.000000,0.000000
C1-4,27.200342,0.000000,0.000000
C1-5,48.076463,0.000000,0.000000
C1-6,48.712920,0.000000,0.000000
C1-7,11.756477,0.000000,0.000000
C1-8,19.926979,0.000000,0.000000
C1-9,8.388997,0.000000,0.000000
C1-10,23.125376,0.000000,0.000000
C1-11,15.990622,0.000000,0.000000
C1-12,10.909201,0.000000,0.000000
C1-13,18.315318,0.000000,0.000000
C1-14,33.870834,0.000000,0.000000
C1-15,46.589667,0.000000,0.000000
C1-16,56.125690,0.000000,0.000000
C1-17,51.460042,0.000000,0.000000
C1-18,47.562856,0.000000,0.000000
C1-19,48.053212,0.000000,0.000000
C1-20,67.611146,0.000000,0.000000
C1-21,34.270463,0.000000,0.000000
C1-22,28.203713,0.000000,0.000000
C1-23,43.272317,0.000000,0.000000
C1-24,18.040543,0.000000,0.000000
C2-1,-131.644545,0.000000,0.000000
C2-2,-130.099334,0.000000,0.000000
C2-3,-129.003671,0.000000,0.000000
C2-4,-142.726095,0.000000,0.000000
C2-5,-128.754703,0.000000,0.000000
C2-6,-130.481763,0.000000,0.000000
C2-7,-98.270123,0.000000,0.000000
C2-8,-89.163979,0.000000,0.000000
C2-9,-96.850939,0.000000,0.000000
C2-10,-67.131364,0.000000,0.000000
C2-11,-51.946423,0.000000,0.000000
C2-12,-41.243209,0.000000,0.000000
C2-13,-57.426700,0.000000,0.000000
C2-14,-91.311173,0.000000,0.000000
C2-15,-87.305717,0.000000,0.000000
C2-16,-118.224932,0.000000,0.000000
C2-17,-134.283727,0.000000,0.000000
C2-18,-128.528050,0.000000,0.000000
C2-19,-126.789057,0.000000,0.000000
C2-20,-108.042279,0.000000,0.000000
C2-21,-94.935523,0.000000,0.000000
C2-22,-80.710075,0.000000,0.000000
C2-23,-52.538434,0.000000,0.000000
C2-24,-56.967880,0.000000,0.000000
C3-1,35.948458,0.000000,0.000000
C3-2,36.641141,0.000000,0.000000
C3-3,37.135250,0.000000,0.000000
C3-4,22.424835,0.000000,0.000000
C3-5,37.286908,0.000000,0.000000
C3-6,35.797948,0.000000,0.000000
C3-7,-14.496793,0.000000,0.000000
C3-8,-11.301922,0.000000,0.000000
C3-9,-19.723442,0.000000,0.000000
C3-10,-17.288540,0.000000,0.000000
C3-11,-27.952455,0.000000,0.000000
C3-12,-35.367985,0.000000,0.000000
C3-13,-27.359356,0.000000,0.000000
C3-14,-10.174972,0.000000,0.000000
C3-15,2.577124,0.000000,0.000000
C3-16,16.527950,0.000000,0.000000
C3-17,17.070443,0.000000,0.000000
C3-18,9.369496,0.000000,0.000000
C3-19,8.216389,0.000000,0.000000
C3-20,23.140402,0.000000,0.000000
C3-21,-3.584861,0.000000,0.000000
C3-22,-7.489842,0.000000,0.000000
C3-23,4.753621,0.000000,0.000000
C3-24,-10.682280,0.000000,0.000000
C4-1,-18.606140,0.000000,0.000000
C4-2,-17.733739,0.000000,0.000000
C4-3,-17.115784,0.000000,0.000000
C4-4,-28.570006,0.000000,0.000000
C4-5,-16.983891,0.000000,0.000000
C4-6,-17.804247,0.000000,0.000000
C4-7,-27.318428,0.000000,0.000000
C4-8,-23.856076,0.000000,0.000000
C4-9,-34.280240,0.000000,0.000000
C4-10,-23.418890,0.000000,0.000000
C4-11,-26.199949,0.000000,0.000000
C4-12,-28.237342,0.000000,0.000000
C4-13,-26.645722,0.000000,0.000000
C4-14,-23.093799,0.000000,0.000000
C4-15,-18.341099,0.000000,0.000000
C4-16,-16.437124,0.000000,0.000000
C4-17,-21.349559,0.000000,0.000000
C4-18,-25.881831,0.000000,0.000000
C4-19,-23.528562,0.000000,0.000000
C4-20,-9.951453,0.000000,0.000000
C4-21,-23.903474,0.000000,0.000000
C4-22,-23.496435,0.000000,0.000000
C4-23,-10.629809,0.000000,0.000000
C4-24,-21.931829,0.000000,0.000000
C5-1,25.388908,0.000000,0.000000
C5-2,25.748243,0.000000,0.000000
C5-3,26.004926,0.000000,0.000000
C5-4,17.059339,0.000000,0.000000
C5-5,26.088509,0.000000,0.000000
C5-6,25.228492,0.000000,0.000000
C5-7,-6.740027,0.000000,0.000000
C5-8,-4.778318,0.000000,0.000000
C5-9,-9.589858,0.000000,0.000000
C5-10,-8.507300,0.000000,0.000000
C5-11,-15.208512,0.000000,0.000000
C5-12,-19.863580,0.000000,0.000000
C5-13,-14.739529,0.000000,0.000000
C5-14,-3.763934,0.000000,0.000000
C5-15,4.248229,0.000000,0.000000
C5-16,13.153766,0.000000,0.000000
C5-17,13.753448,0.000000,0.000000
C5-18,9.141144,0.000000,0.000000
C5-19,8.244855,0.000000,0.000000
C5-20,17.125554,0.000000,0.000000
C5-21,0.467990,0.000000,0.000000
C5-22,-2.185331,0.000000,0.000000
C5-23,4.941828,0.000000,0.000000
C5-24,-4.584414,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,92.050955,0.000000,0.000000
C6-8,81.755919,0.000000,0.000000
C6-9,71.327825,0.000000,0.000000
C6-10,39.587453,0.000000,0.000000
C6-11,4.859838,0.000000,0.000000
C6-12,-19.745004,0.000000,0.000000
C6-13,12.450678,0.000000,0.000000
C6-14,80.571131,0.000000,0.000000
C6-15,84.221872,0.000000,0.000000
C6-16,144.711922,0.000000,0.000000
C6-17,163.336400,0.000000,0.000000
C6-18,140.375960,0.000000,0.000000
C6-19,142.562807,0.000000,0.000000
C6-20,139.912635,0.000000,0.000000
C6-21,87.488047,0.000000,0.000000
C6-22,64.888373,0.000000,0.000000
C6-23,44.969884,0.000000,0.000000
C6-24,30.852044,0.000000,0.000000
C7-1,82.582960,0.000000,0.000000
C7-2,94.593580,0.000000,0.000000
C7-3,103.048974,0.000000,0.000000
C7-4,89.538388,0.000000,0.000000
C7-5,105.571103,0.000000,0.000000
C7-6,101.955149,0.000000,0.000000
C7-7,-90.079652,0.000000,0.000000
C7-8,-80.359970,0.000000,0.000000
C7-9,-96.362738,0.000000,0.000000
C7-10,-88.588616,0.000000,0.000000
C7-11,-62.936690,0.000000,0.000000
C7-12,-78.909860,0.000000,0.000000
C7-13,-90.803606,0.000000,0.000000
C7-14,-97.456546,0.000000,0.000000
C7-15,-103.327304,0.000000,0.000000
C7-16,-28.797114,0.000000,0.000000
C7-17,-18.383865,0.000000,0.000000
C7-18,-71.921839,0.000000,0.000000
C7-19,-91.684291,0.000000,0.000000
C7-20,-97.597798,0.000000,0.000000
C7-21,-152.940105,0.000000,0.000000
C7-22,-191.258788,0.000000,0.000000
C7-23,-173.662478,0.000000,0.000000
C7-24,-162.785952,0.000000,0.000000
C8-1,-50.701679,0.000000,0.000000
C8-2,-48.576827,0.000000,0.000000
C8-3,-47.069280,0.000000,0.000000
C8-4,-58.102116,0.000000,0.000000
C8-5,-46.714988,0.000000,0.000000
C8-6,-49.302823,0.000000,0.000000
C8-7,-62.270026,0.000000,0.000000
C8-8,-60.902897,0.000000,0.000000
C8-9,-74.148003,0.000000,0.000000
C8-10,-65.416992,0.000000,0.000000
C8-11,-69.988940,0.000000,0.000000
C8-12,-73.255374,0.000000,0.000000
C8-13,-72.190487,0.000000,0.000000
C8-14,-69.422809,0.000000,0.000000
C8-15,-64.634994,0.000000,0.000000
C8-16,-61.759490,0.000000,0.000000
C8-17,-66.402707,0.000000,0.000000
C8-18,-74.938142,0.000000,0.000000
C8-19,-71.847448,0.000000,0.000000
C8-20,-56.058065,0.000000,0.000000
C8-21,-67.926568,0.000000,0.000000
C8-22,-64.604944,0.000000,0.000000
C8-23,-47.980963,0.000000,0.000000
C8-24,-55.923603,0.000000,0.000000
C9-1,5.154090,0.000000,0.000000
C9-2,7.048449,0.000000,0.000000
C9-3,8.396085,0.000000,0.000000
C9-4,-5.910027,0.000000,0.000000
C9-5,8.761125,0.000000,0.000000
C9-6,5.576341,0.000000,0.000000
C9-7,-48.031434,0.000000,0.000000
C9-8,-46.846844,0.000000,0.000000
C9-9,-57.974945,0.000000,0.000000
C9-10,-57.584016,0.000000,0.000000
C9-11,-69.966217,0.000000,0.000000
C9-12,-78.560962,0.000000,0.000000
C9-13,-71.057711,0.000000,0.000000
C9-14,-54.625779,0.000000,0.000000
C9-15,-41.839990,0.000000,0.000000
C9-16,-26.957023,0.000000,0.000000
C9-17,-26.156226,0.000000,0.000000
C9-18,-37.698046,0.000000,0.000000
C9-19,-38.143623,0.000000,0.000000
C9-20,-21.097023,0.000000,0.000000
C9-21,-45.823235,0.000000,0.000000
C9-22,-46.931791,0.000000,0.000000
C9-23,-31.083297,0.000000,0.000000
C9-24,-43.296010,0.000000,0.000000
C10-1,-33.597489,0.000000,0.000000
C10-2,-30.936351,0.000000,0.000000
