,hour,LMP,VoltageAngle,VoltageAngleDualMax,VoltageAngleDualMin,Load,LoadPayment
301,1,0.000000,0.000000,0.000000,0.000000,38.659285,0.0
301,2,0.000000,0.000000,0.000000,0.000000,37.258463,0.0
301,3,0.000000,0.000000,0.000000,0.000000,36.763050,0.0
301,4,0.000000,0.000000,0.000000,0.000000,37.480544,0.0
301,5,0.000000,0.000000,0.000000,0.000000,39.718444,0.0
301,6,0.000000,0.000000,0.000000,0.000000,44.399241,0.0
301,7,12.455902,0.000000,0.000000,0.000000,49.763366,619.847610086132
301,8,12.455902,0.000000,0.000000,0.000000,53.931667,671.7675588486339
301,9,12.455902,0.000000,0.000000,0.000000,58.646631,730.496688366162
301,10,12.455902,0.000000,0.000000,0.000000,62.370769,776.8841863286381
301,11,19.429035,0.000000,0.000000,0.000000,65.309079,1268.8923817087648
301,12,21.116646,0.000000,0.000000,0.000000,67.171148,1418.429353729608
301,13,21.635213,0.000000,0.000000,0.000000,68.691553,1486.156380455789
301,14,12.455902,0.000000,0.000000,0.000000,70.570705,879.0217855509101
301,15,0.000000,0.000000,0.000000,0.000000,70.656121,0.0
301,16,0.000000,0.000000,0.000000,0.000000,70.211958,0.0
301,17,0.000000,0.000000,0.000000,0.000000,68.469472,0.0
301,18,0.000000,0.000000,0.000000,0.000000,65.155331,0.0
301,19,0.000000,0.000000,0.000000,0.000000,61.994938,0.0
301,20,0.000000,0.000000,0.000000,0.000000,62.797849,0.0
301,21,0.000000,0.000000,0.000000,0.000000,60.098703,0.0
301,22,0.000000,0.000000,0.000000,0.000000,55.349573,0.0
301,23,15.731579,0.000000,0.000000,0.000000,49.900032,785.006295510528
301,24,15.731579,0.000000,0.000000,0.000000,44.177159,694.976466804061
302,1,0.000000,0.346501,0.000000,0.000000,34.721765,0.0
302,2,0.000000,0.214642,0.000000,0.000000,33.463619,0.0
302,3,0.000000,0.381363,0.000000,0.000000,33.018665,0.0
302,4,0.000000,0.383267,0.000000,0.000000,33.663081,0.0
302,5,0.000000,0.218516,0.000000,0.000000,35.673046,0.0
302,6,0.000000,0.393326,0.000000,0.000000,39.877096,0.0
302,7,13.030724,0.403925,0.000000,0.000000,44.694875,582.4065803395
302,8,13.030724,0.409098,0.000000,0.000000,48.438627,631.1903793759479
302,9,13.030724,0.417398,0.000000,0.000000,52.673363,686.372055404812
302,10,13.030724,0.420392,0.000000,0.000000,56.018190,729.95757286956
302,11,20.325657,0.448358,0.000000,0.000000,58.657229,1192.246717224453
302,12,21.116646,0.569571,0.000000,0.000000,60.329643,1273.959714537378
302,13,22.298173,0.577954,0.000000,0.000000,61.695191,1375.690042186043
302,14,13.030724,0.435835,0.000000,0.000000,63.382948,825.9257016943519
302,15,0.000000,0.438872,0.000000,0.000000,63.459665,0.0
302,16,0.000000,0.439057,0.000000,0.000000,63.060740,0.0
302,17,0.000000,0.269630,0.000000,0.000000,61.495729,0.0
302,18,0.000000,0.430797,0.000000,0.000000,58.519140,0.0
302,19,0.000000,0.424919,0.000000,0.000000,55.680639,0.0
302,20,0.000000,0.308202,0.000000,0.000000,56.401772,0.0
302,21,0.000000,0.321256,0.000000,0.000000,53.977539,0.0
302,22,0.000000,0.183637,0.000000,0.000000,49.712116,0.0
302,23,15.731579,0.353619,0.000000,0.000000,44.817621,705.0519453535591
302,24,15.731579,0.159052,0.000000,0.000000,39.677634,624.191833804086
303,1,0.000000,-14.694420,0.000000,0.000000,64.432142,0.0
303,2,0.000000,-15.834538,0.000000,0.000000,62.097438,0.0
303,3,0.000000,-13.984987,0.000000,0.000000,61.271749,0.0
303,4,0.000000,-13.985890,0.000000,0.000000,62.467574,0.0
303,5,0.000000,-16.151104,0.000000,0.000000,66.197406,0.0
303,6,0.000000,-14.975130,0.000000,0.000000,73.998735,0.0
303,7,0.000000,-15.411332,0.000000,0.000000,82.938943,0.0
303,8,0.000000,-16.112089,0.000000,0.000000,89.886112,0.0
303,9,0.000000,-16.615563,0.000000,0.000000,97.744385,0.0
303,10,0.000000,-17.434038,0.000000,0.000000,103.951281,0.0
303,11,0.000000,-17.542083,0.000000,0.000000,108.848466,0.0
303,12,21.116646,-16.515597,0.000000,0.000000,111.951914,2364.048936960444
303,13,7.269450,-16.604675,0.000000,0.000000,114.485922,832.2496856829
303,14,0.000000,-18.190520,0.000000,0.000000,117.617842,0.0
303,15,0.000000,-17.858734,0.000000,0.000000,117.760202,0.0
303,16,0.000000,-17.697045,0.000000,0.000000,117.019930,0.0
303,17,0.000000,-19.161906,0.000000,0.000000,114.115786,0.0
303,18,0.000000,-17.081265,0.000000,0.000000,108.592218,0.0
303,19,0.000000,-16.780995,0.000000,0.000000,103.324897,0.0
303,20,0.000000,-13.136705,0.000000,0.000000,104.663081,0.0
303,21,0.000000,-13.348228,0.000000,0.000000,100.164505,0.0
303,22,-0.000000,-10.758802,0.000000,0.000000,92.249288,-0.0
303,23,15.731579,-6.922205,0.000000,0.000000,83.166719,1308.343810119301
303,24,15.731579,-7.303878,0.000000,0.000000,73.628599,1158.2941218278208
304,1,0.000000,-0.495038,0.000000,0.000000,26.488769,0.0
304,2,0.000000,-1.212665,0.000000,0.000000,25.528947,0.0
304,3,0.000000,-0.131872,0.000000,0.000000,25.189497,0.0
304,4,0.000000,-0.115406,0.000000,0.000000,25.681114,0.0
304,5,0.000000,-1.329745,0.000000,0.000000,27.214489,0.0
304,6,0.000000,-0.499442,0.000000,0.000000,30.421702,0.0
304,7,16.972837,-0.614079,0.000000,0.000000,34.097121,578.724876902277
304,8,16.972837,-0.903449,0.000000,0.000000,36.953179,627.200283798823
304,9,16.972837,-1.070678,0.000000,0.000000,40.183803,682.0331383591109
304,10,16.972837,-1.435719,0.000000,0.000000,42.735527,725.3431338800989
304,11,26.474665,-1.416574,0.000000,0.000000,44.748814,1184.7098597973102
304,12,21.116646,-0.755859,0.000000,0.000000,46.024676,971.886790356696
304,13,26.844728,-0.766930,0.000000,0.000000,47.066435,1263.48564550468
304,14,16.972837,-1.660605,0.000000,0.000000,48.354002,820.7045942436739
304,15,0.000000,-1.474910,0.000000,0.000000,48.412528,0.0
304,16,0.000000,-1.395903,0.000000,0.000000,48.108194,0.0
