,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,18.277529,0.000000,0.000000
C1-2,14.297243,0.000000,0.000000
C1-3,-14.828438,0.000000,0.000000
C1-4,4.656863,0.000000,0.000000
C1-5,3.263191,0.000000,0.000000
C1-6,12.351512,0.000000,0.000000
C1-7,5.639384,0.000000,0.000000
C1-8,7.006584,0.000000,0.000000
C1-9,13.307275,0.000000,0.000000
C1-10,21.870436,0.000000,0.000000
C1-11,35.352264,0.000000,0.000000
C1-12,55.246950,0.000000,0.000000
C1-13,45.364646,0.000000,0.000000
C1-14,42.695759,0.000000,0.000000
C1-15,42.340589,0.000000,0.000000
C1-16,40.007910,0.000000,0.000000
C1-17,31.808246,0.000000,0.000000
C1-18,44.629275,0.000000,0.000000
C1-19,43.858443,0.000000,0.000000
C1-20,18.991448,0.000000,0.000000
C1-21,40.434094,0.000000,0.000000
C1-22,18.373748,0.000000,0.000000
C1-23,22.096787,0.000000,0.000000
C1-24,20.558972,0.000000,0.000000
C2-1,-125.164839,0.000000,0.000000
C2-2,-57.370352,0.000000,0.000000
C2-3,-52.358647,0.000000,0.000000
C2-4,-82.603427,0.000000,0.000000
C2-5,-30.906086,0.000000,0.000000
C2-6,-70.236307,0.000000,0.000000
C2-7,-25.825292,0.000000,0.000000
C2-8,-28.176990,0.000000,0.000000
C2-9,-40.345264,0.000000,0.000000
C2-10,-60.388125,0.000000,0.000000
C2-11,-92.677915,0.000000,0.000000
C2-12,-111.180844,0.000000,0.000000
C2-13,-117.400999,0.000000,0.000000
C2-14,-111.765724,0.000000,0.000000
C2-15,-108.316633,0.000000,0.000000
C2-16,-102.402960,0.000000,0.000000
C2-17,-85.454679,0.000000,0.000000
C2-18,-81.447911,0.000000,0.000000
C2-19,-55.811175,0.000000,0.000000
C2-20,-62.277433,0.000000,0.000000
C2-21,-49.111368,0.000000,0.000000
C2-22,-60.432478,0.000000,0.000000
C2-23,-66.816937,0.000000,0.000000
C2-24,-61.211435,0.000000,0.000000
C3-1,10.848081,0.000000,0.000000
C3-2,-1.189465,0.000000,0.000000
C3-3,-25.640501,0.000000,0.000000
C3-4,-13.992696,0.000000,0.000000
C3-5,-14.142616,0.000000,0.000000
C3-6,-11.310880,0.000000,0.000000
C3-7,-23.974167,0.000000,0.000000
C3-8,-23.826747,0.000000,0.000000
C3-9,-21.153722,0.000000,0.000000
C3-10,-12.919831,0.000000,0.000000
C3-11,3.855231,0.000000,0.000000
C3-12,22.975031,0.000000,0.000000
C3-13,17.745939,0.000000,0.000000
C3-14,15.684961,0.000000,0.000000
C3-15,13.513532,0.000000,0.000000
C3-16,10.769616,0.000000,0.000000
C3-17,1.371836,0.000000,0.000000
C3-18,6.960036,0.000000,0.000000
C3-19,1.785697,0.000000,0.000000
C3-20,-15.497312,0.000000,0.000000
C3-21,1.585215,0.000000,0.000000
C3-22,-12.607515,0.000000,0.000000
C3-23,-6.597787,0.000000,0.000000
C3-24,-7.675914,0.000000,0.000000
C4-1,-32.929723,0.000000,0.000000
C4-2,-27.170193,0.000000,0.000000
C4-3,-39.791700,0.000000,0.000000
C4-4,-26.328434,0.000000,0.000000
C4-5,-27.547099,0.000000,0.000000
C4-6,-20.806495,0.000000,0.000000
C4-7,-20.627348,0.000000,0.000000
C4-8,-20.099857,0.000000,0.000000
C4-9,-18.386938,0.000000,0.000000
C4-10,-18.138714,0.000000,0.000000
C4-11,-17.359767,0.000000,0.000000
C4-12,-10.286010,0.000000,0.000000
C4-13,-17.089665,0.000000,0.000000
C4-14,-17.615898,0.000000,0.000000
C4-15,-15.608231,0.000000,0.000000
C4-16,-15.379158,0.000000,0.000000
C4-17,-18.238108,0.000000,0.000000
C4-18,-14.563188,0.000000,0.000000
C4-19,-13.484235,0.000000,0.000000
C4-20,-26.562725,0.000000,0.000000
C4-21,-13.968723,0.000000,0.000000
C4-22,-25.184327,0.000000,0.000000
C4-23,-22.106450,0.000000,0.000000
C4-24,-20.083001,0.000000,0.000000
C5-1,9.857205,0.000000,0.000000
C5-2,1.713086,0.000000,0.000000
C5-3,-13.502255,0.000000,0.000000
C5-4,-6.682371,0.000000,0.000000
C5-5,-6.719289,0.000000,0.000000
C5-6,-5.215451,0.000000,0.000000
C5-7,-13.395559,0.000000,0.000000
C5-8,-13.307668,0.000000,0.000000
C5-9,-11.589084,0.000000,0.000000
C5-10,-6.189364,0.000000,0.000000
C5-11,4.687671,0.000000,0.000000
C5-12,16.726095,0.000000,0.000000
C5-13,13.693476,0.000000,0.000000
C5-14,12.364014,0.000000,0.000000
C5-15,10.829713,0.000000,0.000000
C5-16,9.019779,0.000000,0.000000
C5-17,3.096022,0.000000,0.000000
C5-18,6.672533,0.000000,0.000000
C5-19,3.303766,0.000000,0.000000
C5-20,-7.241936,0.000000,0.000000
C5-21,3.125689,0.000000,0.000000
C5-22,-5.540311,0.000000,0.000000
C5-23,-1.887874,0.000000,0.000000
C5-24,-2.764069,0.000000,0.000000
C6-1,132.589740,0.000000,0.000000
C6-2,24.158595,0.000000,0.000000
C6-3,-11.795533,0.000000,0.000000
C6-4,70.790675,0.000000,0.000000
C6-5,-23.311896,0.000000,0.000000
C6-6,60.016165,0.000000,0.000000
C6-7,-20.030619,0.000000,0.000000
C6-8,-15.177258,0.000000,0.000000
C6-9,8.551800,0.000000,0.000000
C6-10,43.635614,0.000000,0.000000
C6-11,102.769775,0.000000,0.000000
C6-12,151.127734,0.000000,0.000000
C6-13,147.817718,0.000000,0.000000
C6-14,137.032439,0.000000,0.000000
C6-15,135.324678,0.000000,0.000000
C6-16,125.510585,0.000000,0.000000
C6-17,88.556307,0.000000,0.000000
C6-18,86.380508,0.000000,0.000000
C6-19,41.914787,0.000000,0.000000
C6-20,25.895587,0.000000,0.000000
C6-21,30.533304,0.000000,0.000000
C6-22,27.692686,0.000000,0.000000
C6-23,47.430761,0.000000,0.000000
C6-24,43.028746,0.000000,0.000000
C7-1,-1.070884,0.000000,0.000000
C7-2,-127.801396,0.000000,0.000000
C7-3,-138.413013,0.000000,0.000000
C7-4,-95.887404,0.000000,0.000000
C7-5,-127.236709,0.000000,0.000000
C7-6,-73.535288,0.000000,0.000000
C7-7,-79.394800,0.000000,0.000000
C7-8,-35.903320,0.000000,0.000000
C7-9,-39.358250,0.000000,0.000000
C7-10,-38.794606,0.000000,0.000000
C7-11,-67.598392,0.000000,0.000000
C7-12,-8.494685,0.000000,0.000000
C7-13,-16.877741,0.000000,0.000000
C7-14,-21.464838,0.000000,0.000000
C7-15,-35.878830,0.000000,0.000000
C7-16,-51.447604,0.000000,0.000000
C7-17,-124.568647,0.000000,0.000000
C7-18,-160.954750,0.000000,0.000000
C7-19,-183.304355,0.000000,0.000000
C7-20,-178.428514,0.000000,0.000000
C7-21,-161.098105,0.000000,0.000000
C7-22,-160.743905,0.000000,0.000000
C7-23,-172.227594,0.000000,0.000000
C7-24,-162.679143,0.000000,0.000000
C8-1,-64.475120,0.000000,0.000000
C8-2,-57.498254,0.000000,0.000000
C8-3,-69.136528,0.000000,0.000000
C8-4,-55.064594,0.000000,0.000000
C8-5,-56.177912,0.000000,0.000000
C8-6,-50.081091,0.000000,0.000000
C8-7,-50.885178,0.000000,0.000000
C8-8,-50.931239,0.000000,0.000000
C8-9,-51.407185,0.000000,0.000000
C8-10,-53.382940,0.000000,0.000000
C8-11,-53.996907,0.000000,0.000000
C8-12,-47.520113,0.000000,0.000000
C8-13,-54.288653,0.000000,0.000000
