,hour,LMP,VoltageAngle,VoltageAngleDualMax,VoltageAngleDualMin,Load,LoadPayment
301,1,0.000000,0.000000,0.000000,0.000000,49.524201,0.0
301,2,0.000000,0.000000,0.000000,0.000000,46.551724,0.0
301,3,0.000000,0.000000,0.000000,0.000000,45.441316,0.0
301,4,0.000000,0.000000,0.000000,0.000000,44.911737,0.0
301,5,0.000000,0.000000,0.000000,0.000000,45.800063,0.0
301,6,0.000000,0.000000,0.000000,0.000000,48.362544,0.0
301,7,0.000000,0.000000,0.000000,0.000000,53.180006,0.0
301,8,0.000000,0.000000,0.000000,0.000000,57.160392,0.0
301,9,0.000000,0.000000,0.000000,0.000000,60.149953,0.0
301,10,0.000000,0.000000,0.000000,0.000000,62.063271,0.0
301,11,0.000000,0.000000,0.000000,0.000000,63.156596,0.0
301,12,0.000000,0.000000,0.000000,0.000000,63.515343,0.0
301,13,0.000000,0.000000,0.000000,0.000000,63.207846,0.0
301,14,0.000000,0.000000,0.000000,0.000000,63.105346,0.0
301,15,0.000000,0.000000,0.000000,0.000000,62.268270,0.0
301,16,0.000000,0.000000,0.000000,0.000000,62.302436,0.0
301,17,0.000000,0.000000,0.000000,0.000000,63.976590,0.0
301,18,21.184575,0.000000,0.000000,0.000000,69.989877,1482.705798547275
301,19,20.352293,0.000000,0.000000,0.000000,69.340715,1411.242548509495
301,20,19.429035,0.000000,0.000000,0.000000,68.127808,1323.65756610528
301,21,19.429035,0.000000,0.000000,0.000000,66.163239,1285.487886244365
301,22,21.116646,0.000000,0.000000,0.000000,62.832015,1326.80141822169
301,23,12.455902,0.000000,0.000000,0.000000,57.604556,717.5167042895121
301,24,0.000000,0.000000,0.000000,0.000000,52.189181,0.0
302,1,0.000000,0.396772,0.000000,0.000000,44.480070,0.0
302,2,0.000000,0.224472,0.000000,0.000000,41.810345,0.0
302,3,0.000000,0.300957,0.000000,0.000000,40.813034,0.0
302,4,0.000000,0.388366,0.000000,0.000000,40.337393,0.0
302,5,0.000000,0.223112,0.000000,0.000000,41.135242,0.0
302,6,0.000000,0.394622,0.000000,0.000000,43.436729,0.0
302,7,0.000000,0.403318,0.000000,0.000000,47.763524,0.0
302,8,0.000000,0.244669,0.000000,0.000000,51.338500,0.0
302,9,0.000000,0.419920,0.000000,0.000000,54.023568,0.0
302,10,0.000000,0.423562,0.000000,0.000000,55.742012,0.0
302,11,0.000000,0.425209,0.000000,0.000000,56.723980,0.0
302,12,0.000000,0.426712,0.000000,0.000000,57.046188,0.0
302,13,0.000000,0.426002,0.000000,0.000000,56.770009,0.0
302,14,0.000000,0.423970,0.000000,0.000000,56.677950,0.0
302,15,0.000000,0.422374,0.000000,0.000000,55.926131,0.0
302,16,0.000000,0.424828,0.000000,0.000000,55.956817,0.0
302,17,0.000000,0.425553,0.000000,0.000000,57.460456,0.0
302,18,22.162213,0.550936,0.000000,0.000000,62.861278,1393.1450324882142
302,19,21.291522,0.562257,0.000000,0.000000,62.278235,1325.99841062367
302,20,20.325657,0.597338,0.000000,0.000000,61.188864,1243.703861883648
302,21,20.325657,0.513889,0.000000,0.000000,59.424391,1207.839788899887
302,22,21.116646,0.420411,0.000000,0.000000,56.432458,1191.664238495868
302,23,13.030724,0.413837,0.000000,0.000000,51.737425,674.1761056457
302,24,0.000000,0.401797,0.000000,0.000000,46.873616,0.0
303,1,0.000000,-16.180993,0.000000,0.000000,82.540335,0.0
303,2,0.000000,-17.598109,0.000000,0.000000,77.586207,0.0
303,3,0.000000,-16.684607,0.000000,0.000000,75.735527,0.0
303,4,0.000000,-15.722252,0.000000,0.000000,74.852895,0.0
303,5,0.000000,-17.522271,0.000000,0.000000,76.333439,0.0
303,6,0.000000,-16.069411,0.000000,0.000000,80.604239,0.0
303,7,0.000000,-16.558330,0.000000,0.000000,88.633344,0.0
303,8,0.000000,-18.551234,0.000000,0.000000,95.267320,0.0
303,9,0.000000,-16.790819,0.000000,0.000000,100.249921,0.0
303,10,0.000000,-16.962812,0.000000,0.000000,103.438785,0.0
303,11,0.000000,-17.112362,0.000000,0.000000,105.260993,0.0
303,12,0.000000,-17.047721,0.000000,0.000000,105.858905,0.0
303,13,0.000000,-17.034832,0.000000,0.000000,105.346409,0.0
303,14,0.000000,-17.242584,0.000000,0.000000,105.175577,0.0
303,15,0.000000,-17.167641,0.000000,0.000000,103.780449,0.0
