,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,44.079420,0.000000,0.000000
C1-2,48.630127,0.000000,0.000000
C1-3,46.106149,0.000000,0.000000
C1-4,48.765392,0.000000,0.000000
C1-5,48.493211,0.000000,0.000000
C1-6,48.584955,0.000000,0.000000
C1-7,46.542538,0.000000,0.000000
C1-8,10.475923,0.000000,0.000000
C1-9,8.045476,0.000000,0.000000
C1-10,1.751763,0.000000,0.000000
C1-11,20.336561,0.000000,0.000000
C1-12,15.633483,0.000000,0.000000
C1-13,7.139345,0.000000,0.000000
C1-14,8.155065,0.000000,0.000000
C1-15,11.395907,0.000000,0.000000
C1-16,15.803726,0.000000,0.000000
C1-17,28.561057,0.000000,0.000000
C1-18,51.100060,0.000000,0.000000
C1-19,52.116945,0.000000,0.000000
C1-20,48.122968,0.000000,0.000000
C1-21,51.294448,0.000000,0.000000
C1-22,49.563859,0.000000,0.000000
C1-23,41.072802,0.000000,0.000000
C1-24,36.347074,0.000000,0.000000
C2-1,-119.650725,0.000000,0.000000
C2-2,-127.795195,0.000000,0.000000
C2-3,-121.551053,0.000000,0.000000
C2-4,-122.999295,0.000000,0.000000
C2-5,-125.265992,0.000000,0.000000
C2-6,-126.860250,0.000000,0.000000
C2-7,-123.427955,0.000000,0.000000
C2-8,-44.911078,0.000000,0.000000
C2-9,-45.967645,0.000000,0.000000
C2-10,-29.609336,0.000000,0.000000
C2-11,-63.024495,0.000000,0.000000
C2-12,-65.299710,0.000000,0.000000
C2-13,-31.384373,0.000000,0.000000
C2-14,-48.937750,0.000000,0.000000
C2-15,-53.042140,0.000000,0.000000
C2-16,-62.112648,0.000000,0.000000
C2-17,-89.175525,0.000000,0.000000
C2-18,-137.655343,0.000000,0.000000
C2-19,-139.780662,0.000000,0.000000
C2-20,-133.850346,0.000000,0.000000
C2-21,-139.467254,0.000000,0.000000
C2-22,-136.118137,0.000000,0.000000
C2-23,-117.244018,0.000000,0.000000
C2-24,-106.230977,0.000000,0.000000
C3-1,28.899999,0.000000,0.000000
C3-2,34.475413,0.000000,0.000000
C3-3,31.933990,0.000000,0.000000
C3-4,30.979237,0.000000,0.000000
C3-5,33.466865,0.000000,0.000000
C3-6,34.063969,0.000000,0.000000
C3-7,30.829105,0.000000,0.000000
C3-8,-12.816980,0.000000,0.000000
C3-9,-12.712441,0.000000,0.000000
C3-10,-25.288267,0.000000,0.000000
C3-11,-12.012477,0.000000,0.000000
C3-12,-5.170849,0.000000,0.000000
C3-13,-29.857471,0.000000,0.000000
C3-14,-12.072741,0.000000,0.000000
C3-15,-10.184201,0.000000,0.000000
C3-16,-4.479437,0.000000,0.000000
C3-17,9.723610,0.000000,0.000000
C3-18,30.641965,0.000000,0.000000
C3-19,27.872512,0.000000,0.000000
C3-20,26.807416,0.000000,0.000000
C3-21,30.978247,0.000000,0.000000
C3-22,31.665952,0.000000,0.000000
C3-23,24.409115,0.000000,0.000000
C3-24,21.350527,0.000000,0.000000
C4-1,-18.658937,0.000000,0.000000
C4-2,-15.740503,0.000000,0.000000
C4-3,-15.519303,0.000000,0.000000
C4-4,-11.810698,0.000000,0.000000
C4-5,-13.848838,0.000000,0.000000
C4-6,-15.041369,0.000000,0.000000
C4-7,-16.780180,0.000000,0.000000
C4-8,-26.161282,0.000000,0.000000
C4-9,-32.089191,0.000000,0.000000
C4-10,-32.575572,0.000000,0.000000
C4-11,-23.553032,0.000000,0.000000
C4-12,-33.327616,0.000000,0.000000
C4-13,-24.696392,0.000000,0.000000
C4-14,-34.572037,0.000000,0.000000
C4-15,-31.445814,0.000000,0.000000
C4-16,-29.680926,0.000000,0.000000
C4-17,-26.029362,0.000000,0.000000
C4-18,-21.434357,0.000000,0.000000
C4-19,-22.241039,0.000000,0.000000
C4-20,-24.879912,0.000000,0.000000
C4-21,-22.705935,0.000000,0.000000
C4-22,-22.758341,0.000000,0.000000
C4-23,-23.714942,0.000000,0.000000
C4-24,-23.468853,0.000000,0.000000
C5-1,20.820609,0.000000,0.000000
C5-2,24.232699,0.000000,0.000000
C5-3,22.546205,0.000000,0.000000
C5-4,21.726992,0.000000,0.000000
C5-5,23.446921,0.000000,0.000000
C5-6,23.918004,0.000000,0.000000
C5-7,21.957327,0.000000,0.000000
C5-8,-5.802213,0.000000,0.000000
C5-9,-5.342714,0.000000,0.000000
C5-10,-13.405503,0.000000,0.000000
C5-11,-5.239480,0.000000,0.000000
C5-12,-0.290720,0.000000,0.000000
C5-13,-16.756323,0.000000,0.000000
C5-14,-4.744900,0.000000,0.000000
C5-15,-3.709687,0.000000,0.000000
C5-16,-0.130818,0.000000,0.000000
C5-17,8.882890,0.000000,0.000000
C5-18,22.315973,0.000000,0.000000
C5-19,20.656623,0.000000,0.000000
C5-20,20.084025,0.000000,0.000000
C5-21,22.631197,0.000000,0.000000
C5-22,23.024352,0.000000,0.000000
C5-23,18.297709,0.000000,0.000000
C5-24,16.225766,0.000000,0.000000
C6-1,153.171744,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,164.766754,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,174.980500,0.000000,0.000000
C6-7,164.174233,0.000000,0.000000
C6-8,1.785649,0.000000,0.000000
C6-9,-10.159480,0.000000,0.000000
C6-10,-42.352906,0.000000,0.000000
C6-11,35.665707,0.000000,0.000000
C6-12,20.090579,0.000000,0.000000
C6-13,-23.849722,0.000000,0.000000
C6-14,-11.029773,0.000000,0.000000
