,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,47.844937,0.000000,0.000000
C1-2,48.732031,0.000000,0.000000
C1-3,48.452397,0.000000,0.000000
C1-4,40.190717,0.000000,0.000000
C1-5,38.917096,0.000000,0.000000
C1-6,46.272733,0.000000,0.000000
C1-7,50.943660,0.000000,0.000000
C1-8,51.839335,0.000000,0.000000
C1-9,46.568464,0.000000,0.000000
C1-10,53.412180,0.000000,0.000000
C1-11,53.588678,0.000000,0.000000
C1-12,53.916589,0.000000,0.000000
C1-13,48.134865,0.000000,0.000000
C1-14,40.277438,0.000000,0.000000
C1-15,25.701214,0.000000,0.000000
C1-16,24.655271,0.000000,0.000000
C1-17,28.172818,0.000000,0.000000
C1-18,23.504004,0.000000,0.000000
C1-19,43.030187,0.000000,0.000000
C1-20,53.885256,0.000000,0.000000
C1-21,52.963386,0.000000,0.000000
C1-22,50.809224,0.000000,0.000000
C1-23,45.543837,0.000000,0.000000
C1-24,41.975453,0.000000,0.000000
C2-1,-126.201155,0.000000,0.000000
C2-2,-125.262060,0.000000,0.000000
C2-3,-125.719302,0.000000,0.000000
C2-4,-108.333079,0.000000,0.000000
C2-5,-103.842151,0.000000,0.000000
C2-6,-117.279674,0.000000,0.000000
C2-7,-127.540547,0.000000,0.000000
C2-8,-130.882712,0.000000,0.000000
C2-9,-120.715356,0.000000,0.000000
C2-10,-136.077577,0.000000,0.000000
C2-11,-139.764153,0.000000,0.000000
C2-12,-139.862465,0.000000,0.000000
C2-13,-125.010481,0.000000,0.000000
C2-14,-109.860571,0.000000,0.000000
C2-15,-81.035027,0.000000,0.000000
C2-16,-77.893755,0.000000,0.000000
C2-17,-88.112916,0.000000,0.000000
C2-18,-73.348187,0.000000,0.000000
C2-19,-114.089719,0.000000,0.000000
C2-20,-136.817044,0.000000,0.000000
C2-21,-137.415916,0.000000,0.000000
C2-22,-130.094588,0.000000,0.000000
C2-23,-119.328801,0.000000,0.000000
C2-24,-110.641199,0.000000,0.000000
C3-1,32.726987,0.000000,0.000000
C3-2,32.506619,0.000000,0.000000
C3-3,33.909740,0.000000,0.000000
C3-4,25.126860,0.000000,0.000000
C3-5,21.653306,0.000000,0.000000
C3-6,25.104378,0.000000,0.000000
C3-7,25.039785,0.000000,0.000000
C3-8,23.505889,0.000000,0.000000
C3-9,15.090265,0.000000,0.000000
C3-10,20.397127,0.000000,0.000000
C3-11,21.959721,0.000000,0.000000
C3-12,20.705130,0.000000,0.000000
C3-13,11.737369,0.000000,0.000000
C3-14,4.684050,0.000000,0.000000
C3-15,-8.676943,0.000000,0.000000
C3-16,-9.081035,0.000000,0.000000
C3-17,-2.328172,0.000000,0.000000
C3-18,-17.121967,0.000000,0.000000
C3-19,4.195881,0.000000,0.000000
C3-20,18.955199,0.000000,0.000000
C3-21,23.021338,0.000000,0.000000
C3-22,21.458727,0.000000,0.000000
C3-23,20.177877,0.000000,0.000000
C3-24,19.209878,0.000000,0.000000
C4-1,-16.287881,0.000000,0.000000
C4-2,-13.638388,0.000000,0.000000
C4-3,-14.244618,0.000000,0.000000
C4-4,-16.625307,0.000000,0.000000
C4-5,-15.843564,0.000000,0.000000
C4-6,-13.000765,0.000000,0.000000
C4-7,-13.529636,0.000000,0.000000
C4-8,-15.408843,0.000000,0.000000
C4-9,-18.641303,0.000000,0.000000
C4-10,-18.172937,0.000000,0.000000
C4-11,-20.950263,0.000000,0.000000
C4-12,-20.743745,0.000000,0.000000
C4-13,-20.613559,0.000000,0.000000
C4-14,-23.850033,0.000000,0.000000
C4-15,-29.232243,0.000000,0.000000
C4-16,-28.414004,0.000000,0.000000
C4-17,-29.269509,0.000000,0.000000
C4-18,-28.652272,0.000000,0.000000
C4-19,-22.522873,0.000000,0.000000
C4-20,-18.350067,0.000000,0.000000
C4-21,-19.626426,0.000000,0.000000
C4-22,-17.323691,0.000000,0.000000
C4-23,-17.898558,0.000000,0.000000
C4-24,-16.962937,0.000000,0.000000
C5-1,23.151008,0.000000,0.000000
C5-2,22.830874,0.000000,0.000000
C5-3,23.755857,0.000000,0.000000
C5-4,18.181731,0.000000,0.000000
C5-5,15.896218,0.000000,0.000000
C5-6,18.046197,0.000000,0.000000
C5-7,18.167380,0.000000,0.000000
C5-8,17.367286,0.000000,0.000000
C5-9,12.168166,0.000000,0.000000
C5-10,15.658986,0.000000,0.000000
C5-11,16.863680,0.000000,0.000000
C5-12,16.064479,0.000000,0.000000
C5-13,10.244628,0.000000,0.000000
C5-14,5.838480,0.000000,0.000000
C5-15,-2.557686,0.000000,0.000000
C5-16,-2.902886,0.000000,0.000000
C5-17,1.516196,0.000000,0.000000
C5-18,-7.989248,0.000000,0.000000
C5-19,5.499596,0.000000,0.000000
C5-20,14.774868,0.000000,0.000000
C5-21,17.415500,0.000000,0.000000
C5-22,16.196028,0.000000,0.000000
C5-23,15.295289,0.000000,0.000000
C5-24,14.519693,0.000000,0.000000
C6-1,170.456027,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,138.783622,0.000000,0.000000
C6-5,132.034934,0.000000,0.000000
C6-6,160.669496,0.000000,0.000000
C6-7,175.000000,0.000000,33.871519
C6-8,175.000000,0.000000,0.000000
C6-9,147.969967,0.000000,0.000000
C6-10,175.000000,0.000000,0.000000
C6-11,175.000000,0.000000,0.000000
C6-12,175.000000,0.000000,0.000000
C6-13,148.299700,0.000000,0.000000
C6-14,114.373498,0.000000,0.000000
C6-15,51.631938,0.000000,0.000000
C6-16,48.540155,0.000000,0.000000
C6-17,65.443675,0.000000,0.000000
C6-18,37.099920,0.000000,0.000000
C6-19,123.595928,0.000000,0.000000
C6-20,175.000000,0.000000,28.644698
C6-21,175.000000,0.000000,0.535573
C6-22,168.393541,0.000000,0.000000
C6-23,150.095989,0.000000,0.000000
C6-24,138.574137,0.000000,0.000000
C7-1,60.698813,0.000000,0.000000
C7-2,61.845150,0.000000,0.000000
C7-3,76.614354,0.000000,0.000000
C7-4,17.590797,0.000000,0.000000
C7-5,-6.896667,0.000000,0.000000
C7-6,-2.853441,0.000000,0.000000
C7-7,-13.610707,0.000000,0.000000
C7-8,45.319127,0.000000,0.000000
C7-9,170.586965,0.000000,0.000000
C7-10,194.441974,0.000000,0.000000
C7-11,72.489580,0.000000,0.000000
C7-12,60.139724,0.000000,0.000000
C7-13,-10.115103,0.000000,0.000000
C7-14,-54.299206,0.000000,0.000000
C7-15,-84.851559,0.000000,0.000000
C7-16,-109.499775,0.000000,0.000000
C7-17,-157.337040,0.000000,0.000000
C7-18,-222.058356,0.000000,0.000000
C7-19,-118.740332,0.000000,0.000000
C7-20,-22.944694,0.000000,0.000000
C7-21,0.066662,0.000000,0.000000
C7-22,1.181511,0.000000,0.000000
C7-23,-29.669933,0.000000,0.000000
C7-24,1.258216,0.000000,0.000000
C8-1,-47.552354,0.000000,0.000000
C8-2,-43.802576,0.000000,0.000000
C8-3,-43.952305,0.000000,0.000000
C8-4,-46.098891,0.000000,0.000000
C8-5,-45.492726,0.000000,0.000000
C8-6,-44.452521,0.000000,0.000000
C8-7,-48.855798,0.000000,0.000000
C8-8,-53.462307,0.000000,0.000000
C8-9,-59.106029,0.000000,0.000000
C8-10,-60.838233,0.000000,0.000000
C8-11,-64.949947,0.000000,0.000000
C8-12,-65.445738,0.000000,0.000000
C8-13,-65.245321,0.000000,0.000000
C8-14,-68.317923,0.000000,0.000000
C8-15,-73.091464,0.000000,0.000000
C8-16,-71.114415,0.000000,0.000000
C8-17,-71.934804,0.000000,0.000000
C8-18,-74.536486,0.000000,0.000000
C8-19,-68.336856,0.000000,0.000000
C8-20,-62.185879,0.000000,0.000000
C8-21,-61.718169,0.000000,0.000000
C8-22,-56.945646,0.000000,0.000000
C8-23,-54.629339,0.000000,0.000000
C8-24,-50.849366,0.000000,0.000000
