,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,-2.767905,0.000000,0.000000
C1-2,0.509989,0.000000,0.000000
C1-3,-12.732197,0.000000,0.000000
C1-4,-12.275858,0.000000,0.000000
C1-5,8.157939,0.000000,0.000000
C1-6,18.622146,0.000000,0.000000
C1-7,29.878492,0.000000,0.000000
C1-8,41.757069,0.000000,0.000000
C1-9,46.270352,0.000000,0.000000
C1-10,46.457894,0.000000,0.000000
C1-11,47.309487,0.000000,0.000000
C1-12,46.012134,0.000000,0.000000
C1-13,34.341294,0.000000,0.000000
C1-14,28.759736,0.000000,0.000000
C1-15,48.734706,0.000000,0.000000
C1-16,29.547512,0.000000,0.000000
C1-17,34.713842,0.000000,0.000000
C1-18,46.368108,0.000000,0.000000
C1-19,26.231057,0.000000,0.000000
C1-20,26.922602,0.000000,0.000000
C1-21,27.119155,0.000000,0.000000
C1-22,26.317636,0.000000,0.000000
C1-23,22.193410,0.000000,0.000000
C1-24,16.416036,0.000000,0.000000
C2-1,-46.856433,0.000000,0.000000
C2-2,-72.887542,0.000000,0.000000
C2-3,-41.654147,0.000000,0.000000
C2-4,-41.822838,0.000000,0.000000
C2-5,-27.511725,0.000000,0.000000
C2-6,-51.270985,0.000000,0.000000
C2-7,-80.194250,0.000000,0.000000
C2-8,-107.695568,0.000000,0.000000
C2-9,-120.573676,0.000000,0.000000
C2-10,-122.358290,0.000000,0.000000
C2-11,-122.636334,0.000000,0.000000
C2-12,-119.720407,0.000000,0.000000
C2-13,-95.331020,0.000000,0.000000
C2-14,-83.814730,0.000000,0.000000
C2-15,-67.771151,0.000000,0.000000
C2-16,-67.913717,0.000000,0.000000
C2-17,-57.789178,0.000000,0.000000
C2-18,-66.628669,0.000000,0.000000
C2-19,-81.894087,0.000000,0.000000
C2-20,-81.000105,0.000000,0.000000
C2-21,-79.918078,0.000000,0.000000
C2-22,-75.488508,0.000000,0.000000
C2-23,-63.382361,0.000000,0.000000
C2-24,-52.197995,0.000000,0.000000
C3-1,-20.750078,0.000000,0.000000
C3-2,-20.415867,0.000000,0.000000
C3-3,-37.467500,0.000000,0.000000
C3-4,-37.635566,0.000000,0.000000
C3-5,-23.097970,0.000000,0.000000
C3-6,-12.348314,0.000000,0.000000
C3-7,-0.250518,0.000000,0.000000
C3-8,11.545586,0.000000,0.000000
C3-9,16.476687,0.000000,0.000000
C3-10,14.964616,0.000000,0.000000
C3-11,11.982336,0.000000,0.000000
C3-12,8.894607,0.000000,0.000000
C3-13,-3.943523,0.000000,0.000000
C3-14,-10.305335,0.000000,0.000000
C3-15,3.966530,0.000000,0.000000
C3-16,-9.744250,0.000000,0.000000
C3-17,-6.323225,0.000000,0.000000
C3-18,0.646515,0.000000,0.000000
C3-19,-13.438520,0.000000,0.000000
C3-20,-12.188236,0.000000,0.000000
C3-21,-10.391840,0.000000,0.000000
C3-22,-10.039505,0.000000,0.000000
C3-23,-12.349802,0.000000,0.000000
C3-24,-13.366412,0.000000,0.000000
C4-1,-31.455121,0.000000,0.000000
C4-2,-27.143834,0.000000,0.000000
C4-3,-28.544676,0.000000,0.000000
C4-4,-27.831796,0.000000,0.000000
C4-5,-16.906197,0.000000,0.000000
C4-6,-15.690426,0.000000,0.000000
C4-7,-17.502922,0.000000,0.000000
C4-8,-16.756847,0.000000,0.000000
C4-9,-18.707035,0.000000,0.000000
C4-10,-20.500677,0.000000,0.000000
C4-11,-19.906631,0.000000,0.000000
C4-12,-20.594040,0.000000,0.000000
C4-13,-24.248419,0.000000,0.000000
C4-14,-26.204259,0.000000,0.000000
C4-15,-14.600374,0.000000,0.000000
C4-16,-24.393416,0.000000,0.000000
C4-17,-20.881512,0.000000,0.000000
C4-18,-19.249619,0.000000,0.000000
C4-19,-30.370994,0.000000,0.000000
C4-20,-27.736589,0.000000,0.000000
C4-21,-25.765265,0.000000,0.000000
C4-22,-22.978746,0.000000,0.000000
C4-23,-20.232362,0.000000,0.000000
C4-24,-21.361996,0.000000,0.000000
C5-1,-10.744926,0.000000,0.000000
C5-2,-10.781007,0.000000,0.000000
C5-3,-21.778474,0.000000,0.000000
C5-4,-21.927611,0.000000,0.000000
C5-5,-13.063830,0.000000,0.000000
C5-6,-6.101537,0.000000,0.000000
C5-7,1.965407,0.000000,0.000000
C5-8,9.661021,0.000000,0.000000
C5-9,13.040499,0.000000,0.000000
C5-10,12.229214,0.000000,0.000000
C5-11,10.323363,0.000000,0.000000
C5-12,8.393899,0.000000,0.000000
C5-13,0.270036,0.000000,0.000000
C5-14,-3.739264,0.000000,0.000000
C5-15,4.892657,0.000000,0.000000
C5-16,-3.504184,0.000000,0.000000
C5-17,-1.481521,0.000000,0.000000
C5-18,3.094000,0.000000,0.000000
C5-19,-5.461378,0.000000,0.000000
C5-20,-4.857259,0.000000,0.000000
C5-21,-3.870246,0.000000,0.000000
C5-22,-3.883308,0.000000,0.000000
C5-23,-5.659961,0.000000,0.000000
C5-24,-6.364486,0.000000,0.000000
C6-1,-4.594375,0.000000,0.000000
C6-2,50.981160,0.000000,0.000000
C6-3,-8.113612,0.000000,0.000000
C6-4,-6.305384,0.000000,0.000000
C6-5,-8.497706,0.000000,0.000000
C6-6,35.696938,0.000000,0.000000
C6-7,81.452061,0.000000,0.000000
C6-8,130.769189,0.000000,0.000000
C6-9,148.292623,0.000000,0.000000
C6-10,146.135418,0.000000,0.000000
C6-11,146.439366,0.000000,0.000000
C6-12,138.902343,0.000000,0.000000
C6-13,87.118851,0.000000,0.000000
C6-14,61.990184,0.000000,0.000000
C6-15,58.592256,0.000000,0.000000
C6-16,38.242633,0.000000,0.000000
C6-17,27.961261,0.000000,0.000000
C6-18,44.541977,0.000000,0.000000
C6-19,47.958508,0.000000,0.000000
C6-20,53.266713,0.000000,0.000000
C6-21,57.039324,0.000000,0.000000
C6-22,56.883565,0.000000,0.000000
C6-23,43.660323,0.000000,0.000000
C6-24,23.585748,0.000000,0.000000
C7-1,3.356562,0.000000,0.000000
C7-2,-74.903323,0.000000,0.000000
C7-3,-52.913607,0.000000,0.000000
C7-4,-52.982890,0.000000,0.000000
C7-5,-49.908612,0.000000,0.000000
C7-6,-11.004844,0.000000,0.000000
C7-7,-78.956771,0.000000,0.000000
C7-8,-34.736280,0.000000,0.000000
C7-9,-26.419028,0.000000,0.000000
C7-10,-53.745008,0.000000,0.000000
C7-11,-79.449885,0.000000,0.000000
C7-12,-104.137194,0.000000,0.000000
C7-13,-154.105286,0.000000,0.000000
C7-14,-200.405462,0.000000,0.000000
C7-15,-170.113264,0.000000,0.000000
C7-16,-172.084270,0.000000,0.000000
C7-17,-177.966288,0.000000,0.000000
C7-18,-158.702389,0.000000,0.000000
C7-19,-200.426437,0.000000,0.000000
C7-20,-222.601382,0.000000,0.000000
C7-21,-213.475340,0.000000,0.000000
C7-22,-187.589367,0.000000,0.000000
C7-23,-150.782273,0.000000,0.000000
C7-24,-123.314361,0.000000,0.000000
C8-1,-61.537374,0.000000,0.000000
C8-2,-56.465251,0.000000,0.000000
C8-3,-57.222310,0.000000,0.000000
C8-4,-56.427494,0.000000,0.000000
C8-5,-45.993511,0.000000,0.000000
C8-6,-46.521809,0.000000,0.000000
C8-7,-52.150186,0.000000,0.000000
C8-8,-54.026065,0.000000,0.000000
C8-9,-58.328990,0.000000,0.000000
C8-10,-62.252971,0.000000,0.000000
C8-11,-63.309352,0.000000,0.000000
C8-12,-65.003404,0.000000,0.000000
