,hour,LMP,VoltageAngle,VoltageAngleDualMax,VoltageAngleDualMin,Load,LoadPayment
301,1,0.000000,0.000000,0.000000,0.000000,44.330908,0.0
301,2,0.000000,0.000000,0.000000,0.000000,42.520089,0.0
301,3,0.000000,0.000000,0.000000,0.000000,41.290098,0.0
301,4,0.000000,0.000000,0.000000,0.000000,41.563429,0.0
301,5,0.000000,0.000000,0.000000,0.000000,42.810503,0.0
301,6,0.000000,0.000000,0.000000,0.000000,44.228409,0.0
301,7,0.000000,0.000000,0.000000,0.000000,48.909206,0.0
301,8,12.455902,0.000000,0.000000,0.000000,54.597912,680.066241276624
301,9,12.455902,0.000000,0.000000,0.000000,59.722873,743.902253246446
301,10,19.429035,0.000000,0.000000,0.000000,65.274913,1268.2285692989549
301,11,21.184575,0.000000,0.000000,0.000000,69.921544,1481.2581929838
301,12,21.907448,0.000000,0.000000,0.000000,73.235685,1604.40696088188
301,13,23.217425,0.000000,0.000000,0.000000,75.661500,1756.6652016374999
301,14,23.217425,0.000000,0.000000,0.000000,77.660234,1803.07065837745
301,15,23.217425,0.000000,0.000000,0.000000,77.899399,1808.6234538275748
301,16,23.217425,0.000000,0.000000,0.000000,77.540652,1800.2942722610999
301,17,23.217425,0.000000,0.000000,0.000000,75.746916,1758.6483412112998
301,18,19.429035,0.000000,0.000000,0.000000,71.117368,1381.7418319798799
301,19,0.000000,0.000000,0.000000,0.000000,67.051566,0.0
301,20,0.000000,0.000000,0.000000,0.000000,65.309079,0.0
301,21,0.000000,0.000000,0.000000,0.000000,63.310345,0.0
301,22,0.000000,0.000000,0.000000,0.000000,58.390383,0.0
301,23,0.000000,0.000000,0.000000,0.000000,53.077507,0.0
301,24,0.000000,0.000000,0.000000,0.000000,48.396710,0.0
302,1,0.000000,0.213295,0.000000,0.000000,39.815723,0.0
302,2,0.000000,0.222305,0.000000,0.000000,38.189339,0.0
302,3,0.000000,0.390279,0.000000,0.000000,37.084625,0.0
302,4,0.000000,0.382242,0.000000,0.000000,37.330117,0.0
302,5,0.000000,0.296553,0.000000,0.000000,38.450174,0.0
302,6,0.000000,0.220171,0.000000,0.000000,39.723663,0.0
302,7,0.000000,0.395708,0.000000,0.000000,43.927713,0.0
302,8,13.030724,0.405994,0.000000,0.000000,49.037014,638.987795218136
302,9,13.030724,0.415232,0.000000,0.000000,53.639987,698.9678659605879
