,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,34.541667
314_PV_1-1,1,33.866667,0.000000,0.000000,0.000000,33.866667
314_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,34.000000
313_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,64.991667
314_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,63.116667
314_PV_4-1,1,0.000000,0.000000,0.000000,0.000000,35.725000
313_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,69.291667
310_PV_1-1,1,38.933333,0.000000,0.000000,0.000000,38.933333
324_PV_1-1,1,31.850000,0.000000,0.000000,0.000000,31.850000
312_PV_1-1,1,65.550000,0.000000,0.000000,0.000000,65.550000
310_PV_2-1,1,35.666667,0.000000,0.000000,0.000000,35.666667
324_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,30.883333
324_PV_3-1,1,17.170770,0.000000,0.000000,0.000000,35.833333
319_PV_1-1,1,140.025000,0.000000,0.000000,0.000000,140.025000
308_RTPV_1-1,1,49.150000,0.000000,0.000000,0.000000,49.150000
313_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,66.108333
313_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,32.841667
313_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,33.400000
313_RTPV_4-1,1,34.775000,0.000000,0.000000,0.000000,34.775000
313_RTPV_5-1,1,0.000000,0.000000,0.000000,0.000000,30.116667
313_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,38.141667
313_RTPV_7-1,1,0.000000,0.000000,0.000000,0.000000,33.766667
313_RTPV_8-1,1,0.000000,0.000000,0.000000,0.000000,40.433333
313_RTPV_9-1,1,0.000000,0.000000,0.000000,0.000000,38.791667
313_RTPV_10-1,1,0.000000,0.000000,0.000000,0.000000,41.575000
313_RTPV_11-1,1,0.000000,0.000000,0.000000,0.000000,40.841667
313_RTPV_12-1,1,0.000000,0.000000,0.000000,0.000000,16.491667
320_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,16.375000
320_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,16.841667
320_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,16.666667
313_RTPV_13-1,1,0.000000,0.000000,0.000000,0.000000,16.983333
320_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,17.141667
