,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,-0.000000,0.000000,0.000000,0.000000,21.633333
314_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,10.941667
314_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,29.541667
313_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,60.233333
314_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,58.283333
314_PV_4-1,1,0.000000,0.000000,0.000000,0.000000,33.783333
313_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,62.600000
310_PV_1-1,1,33.400000,0.000000,0.000000,0.000000,33.400000
324_PV_1-1,1,-0.000000,0.000000,0.000000,0.000000,32.533333
312_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,63.050000
310_PV_2-1,1,25.275000,0.000000,0.000000,0.000000,25.275000
324_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,32.091667
324_PV_3-1,1,0.000000,0.000000,0.000000,0.000000,32.391667
319_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,102.800000
308_RTPV_1-1,1,65.733333,0.000000,0.000000,0.000000,65.733333
313_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,65.308333
313_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,41.125000
313_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,36.666667
313_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,37.675000
313_RTPV_5-1,1,0.000000,0.000000,0.000000,0.000000,40.958333
313_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,37.700000
313_RTPV_7-1,1,0.000000,0.000000,0.000000,0.000000,36.150000
313_RTPV_8-1,1,0.000000,0.000000,0.000000,0.000000,38.766667
313_RTPV_9-1,1,0.000000,0.000000,0.000000,0.000000,35.016667
313_RTPV_10-1,1,0.000000,0.000000,0.000000,0.000000,35.383333
313_RTPV_11-1,1,0.000000,0.000000,0.000000,0.000000,37.825000
313_RTPV_12-1,1,0.000000,0.000000,0.000000,0.000000,17.533333
320_RTPV_1-1,1,0.000000,0.000000,0.000000,0.000000,17.083333
320_RTPV_2-1,1,0.000000,0.000000,0.000000,0.000000,18.025000
320_RTPV_3-1,1,0.000000,0.000000,0.000000,0.000000,17.608333
313_RTPV_13-1,1,0.000000,0.000000,0.000000,0.000000,16.891667
320_RTPV_4-1,1,0.000000,0.000000,0.000000,0.000000,11.266667
320_RTPV_5-1,1,0.000000,0.000000,0.000000,0.000000,15.850000
320_RTPV_6-1,1,0.000000,0.000000,0.000000,0.000000,5.741667
309_WIND_1-1,1,146.608333,0.000000,0.000000,0.000000,146.608333
317_WIND_1-1,1,337.169227,0.000000,0.000000,0.000000,783.716667
303_WIND_1-1,1,587.764755,0.000000,0.000000,0.000000,832.708333
320_PV_1-2,2,-0.000000,0.000000,0.000000,0.000000,34.933333
314_PV_1-2,2,31.016667,0.000000,0.000000,0.000000,31.016667
314_PV_2-2,2,31.666667,0.000000,0.000000,0.000000,31.666667
313_PV_1-2,2,0.000000,0.000000,0.000000,0.000000,67.066667
314_PV_3-2,2,0.000000,0.000000,0.000000,0.000000,61.425000
314_PV_4-2,2,33.200000,0.000000,0.000000,0.000000,33.200000
313_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,63.600000
310_PV_1-2,2,34.216667,0.000000,0.000000,0.000000,34.216667
324_PV_1-2,2,25.750000,0.000000,0.000000,0.000000,25.750000
312_PV_1-2,2,56.025000,0.000000,0.000000,0.000000,56.025000
310_PV_2-2,2,29.966667,0.000000,0.000000,0.000000,29.966667
324_PV_2-2,2,0.000000,0.000000,0.000000,0.000000,19.258333
324_PV_3-2,2,0.000000,0.000000,0.000000,0.000000,29.191667
319_PV_1-2,2,64.869205,0.000000,0.000000,0.000000,123.658333
308_RTPV_1-2,2,70.925000,0.000000,0.000000,0.000000,70.925000
313_RTPV_1-2,2,0.000000,0.000000,0.000000,0.000000,66.508333
313_RTPV_2-2,2,0.000000,0.000000,0.000000,0.000000,43.608333
313_RTPV_3-2,2,0.000000,0.000000,0.000000,0.000000,39.583333
313_RTPV_4-2,2,0.000000,0.000000,0.000000,0.000000,43.066667
313_RTPV_5-2,2,0.000000,0.000000,0.000000,0.000000,45.683333
313_RTPV_6-2,2,0.000000,0.000000,0.000000,0.000000,41.941667
313_RTPV_7-2,2,0.000000,0.000000,0.000000,0.000000,38.366667
313_RTPV_8-2,2,0.000000,0.000000,0.000000,0.000000,43.108333
313_RTPV_9-2,2,0.000000,0.000000,0.000000,0.000000,45.316667
313_RTPV_10-2,2,0.000000,0.000000,0.000000,0.000000,40.741667
313_RTPV_11-2,2,0.000000,0.000000,0.000000,0.000000,46.441667
313_RTPV_12-2,2,0.000000,0.000000,0.000000,0.000000,18.583333
320_RTPV_1-2,2,0.000000,0.000000,0.000000,0.000000,17.100000
320_RTPV_2-2,2,0.000000,0.000000,0.000000,0.000000,18.475000
320_RTPV_3-2,2,0.000000,0.000000,0.000000,0.000000,19.058333
313_RTPV_13-2,2,0.000000,0.000000,0.000000,0.000000,18.425000
320_RTPV_4-2,2,0.000000,0.000000,0.000000,0.000000,16.325000
320_RTPV_5-2,2,0.000000,0.000000,0.000000,0.000000,16.008333
320_RTPV_6-2,2,0.000000,0.000000,0.000000,0.000000,6.066667
309_WIND_1-2,2,145.450000,0.000000,0.000000,0.000000,145.450000
317_WIND_1-2,2,0.000000,0.000000,0.000000,0.000000,786.358333
303_WIND_1-2,2,546.103468,0.000000,0.000000,0.000000,833.883333
320_PV_1-3,3,-0.000000,0.000000,0.000000,0.000000,30.400000
314_PV_1-3,3,31.775000,0.000000,0.000000,0.000000,31.775000
314_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,32.091667
313_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,60.675000
314_PV_3-3,3,22.020039,0.000000,0.000000,0.000000,57.125000
314_PV_4-3,3,0.000000,0.000000,0.000000,0.000000,32.116667
313_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,49.250000
310_PV_1-3,3,32.791667,0.000000,0.000000,0.000000,32.791667
324_PV_1-3,3,0.000000,0.000000,0.000000,0.000000,29.716667
312_PV_1-3,3,50.416667,0.000000,0.000000,0.000000,50.416667
310_PV_2-3,3,32.575000,0.000000,0.000000,0.000000,32.575000
324_PV_2-3,3,0.000000,0.000000,0.000000,0.000000,31.741667
324_PV_3-3,3,0.000000,0.000000,0.000000,0.000000,31.333333
319_PV_1-3,3,128.750000,0.000000,0.000000,0.000000,128.750000
308_RTPV_1-3,3,61.683333,0.000000,0.000000,0.000000,61.683333
313_RTPV_1-3,3,0.000000,0.000000,0.000000,0.000000,51.425000
313_RTPV_2-3,3,0.000000,0.000000,0.000000,0.000000,42.658333
313_RTPV_3-3,3,0.000000,0.000000,0.000000,0.000000,43.308333
313_RTPV_4-3,3,0.000000,0.000000,0.000000,0.000000,44.683333
313_RTPV_5-3,3,0.000000,0.000000,0.000000,0.000000,46.466667
313_RTPV_6-3,3,0.000000,0.000000,0.000000,0.000000,45.866667
313_RTPV_7-3,3,0.000000,0.000000,0.000000,0.000000,39.275000
313_RTPV_8-3,3,0.000000,0.000000,0.000000,0.000000,44.866667
313_RTPV_9-3,3,0.000000,0.000000,0.000000,0.000000,44.083333
313_RTPV_10-3,3,0.000000,0.000000,0.000000,0.000000,47.583333
313_RTPV_11-3,3,0.000000,0.000000,0.000000,0.000000,46.908333
313_RTPV_12-3,3,0.000000,0.000000,0.000000,0.000000,18.800000
320_RTPV_1-3,3,0.000000,0.000000,0.000000,0.000000,17.150000
320_RTPV_2-3,3,0.000000,0.000000,0.000000,0.000000,19.108333
320_RTPV_3-3,3,0.000000,0.000000,0.000000,0.000000,19.200000
313_RTPV_13-3,3,0.000000,0.000000,0.000000,0.000000,18.491667
320_RTPV_4-3,3,0.000000,0.000000,0.000000,0.000000,19.566667
320_RTPV_5-3,3,0.000000,0.000000,0.000000,0.000000,18.033333
320_RTPV_6-3,3,0.000000,0.000000,0.000000,0.000000,5.908333
309_WIND_1-3,3,146.150000,0.000000,0.000000,0.000000,146.150000
317_WIND_1-3,3,0.000000,0.000000,0.000000,0.000000,785.125000
303_WIND_1-3,3,592.454239,0.000000,0.000000,0.000000,831.725000
320_PV_1-4,4,29.775000,0.000000,0.000000,0.000000,29.775000
314_PV_1-4,4,30.550000,0.000000,0.000000,0.000000,30.550000
314_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,31.216667
313_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,57.350000
314_PV_3-4,4,55.241667,0.000000,0.000000,0.000000,55.241667
314_PV_4-4,4,29.233333,0.000000,0.000000,0.000000,29.233333
313_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,60.250000
310_PV_1-4,4,32.333333,0.000000,0.000000,0.000000,32.333333
324_PV_1-4,4,0.000000,0.000000,0.000000,0.000000,33.875000
312_PV_1-4,4,58.383333,0.000000,0.000000,0.000000,58.383333
310_PV_2-4,4,29.975000,0.000000,0.000000,0.000000,29.975000
324_PV_2-4,4,0.000000,0.000000,0.000000,0.000000,28.741667
324_PV_3-4,4,0.000000,0.000000,0.000000,0.000000,31.908333
319_PV_1-4,4,19.235153,0.000000,0.000000,0.000000,129.458333
308_RTPV_1-4,4,60.541667,0.000000,0.000000,0.000000,60.541667
313_RTPV_1-4,4,0.000000,0.000000,0.000000,0.000000,60.800000
313_RTPV_2-4,4,0.000000,0.000000,0.000000,0.000000,37.883333
313_RTPV_3-4,4,0.000000,0.000000,0.000000,0.000000,43.300000
313_RTPV_4-4,4,0.000000,0.000000,0.000000,0.000000,39.250000
313_RTPV_5-4,4,0.000000,0.000000,0.000000,0.000000,42.008333
313_RTPV_6-4,4,0.000000,0.000000,0.000000,0.000000,41.541667
313_RTPV_7-4,4,0.000000,0.000000,0.000000,0.000000,39.900000
313_RTPV_8-4,4,0.000000,0.000000,0.000000,0.000000,39.241667
313_RTPV_9-4,4,0.000000,0.000000,0.000000,0.000000,39.200000
313_RTPV_10-4,4,0.000000,0.000000,0.000000,0.000000,43.566667
313_RTPV_11-4,4,0.000000,0.000000,0.000000,0.000000,40.266667
313_RTPV_12-4,4,0.000000,0.000000,0.000000,0.000000,16.891667
320_RTPV_1-4,4,0.000000,0.000000,0.000000,0.000000,16.450000
320_RTPV_2-4,4,0.000000,0.000000,0.000000,0.000000,17.216667
320_RTPV_3-4,4,0.000000,0.000000,0.000000,0.000000,17.158333
313_RTPV_13-4,4,0.000000,0.000000,0.000000,0.000000,16.033333
320_RTPV_4-4,4,0.000000,0.000000,0.000000,0.000000,18.416667
320_RTPV_5-4,4,0.000000,0.000000,0.000000,0.000000,17.266667
320_RTPV_6-4,4,0.000000,0.000000,0.000000,0.000000,5.408333
309_WIND_1-4,4,145.625000,0.000000,0.000000,0.000000,145.625000
317_WIND_1-4,4,0.000000,0.000000,0.000000,0.000000,783.541667
303_WIND_1-4,4,601.861971,0.000000,0.000000,0.000000,831.308333
320_PV_1-5,5,22.966667,0.000000,0.000000,0.000000,22.966667
314_PV_1-5,5,22.350000,0.000000,0.000000,0.000000,22.350000
314_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,11.208333
313_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,48.541667
314_PV_3-5,5,0.000000,0.000000,0.000000,0.000000,41.658333
314_PV_4-5,5,0.000000,0.000000,0.000000,0.000000,9.108333
313_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,38.775000
310_PV_1-5,5,22.675000,0.000000,0.000000,0.000000,22.675000
324_PV_1-5,5,0.000000,0.000000,0.000000,0.000000,23.475000
312_PV_1-5,5,35.291667,0.000000,0.000000,0.000000,35.291667
310_PV_2-5,5,14.400000,0.000000,0.000000,0.000000,14.400000
324_PV_2-5,5,0.000000,0.000000,0.000000,0.000000,15.691667
324_PV_3-5,5,0.000000,0.000000,0.000000,0.000000,21.091667
319_PV_1-5,5,112.958333,0.000000,0.000000,0.000000,112.958333
308_RTPV_1-5,5,45.608333,0.000000,0.000000,0.000000,45.608333
313_RTPV_1-5,5,0.000000,0.000000,0.000000,0.000000,45.933333
313_RTPV_2-5,5,0.000000,0.000000,0.000000,0.000000,28.650000
313_RTPV_3-5,5,0.000000,0.000000,0.000000,0.000000,27.533333
313_RTPV_4-5,5,0.000000,0.000000,0.000000,0.000000,28.716667
313_RTPV_5-5,5,0.000000,0.000000,0.000000,0.000000,29.275000
313_RTPV_6-5,5,30.366667,0.000000,0.000000,0.000000,30.366667
313_RTPV_7-5,5,0.000000,0.000000,0.000000,0.000000,29.725000
313_RTPV_8-5,5,0.000000,0.000000,0.000000,0.000000,29.083333
313_RTPV_9-5,5,0.000000,0.000000,0.000000,0.000000,30.000000
313_RTPV_10-5,5,28.825000,0.000000,0.000000,0.000000,28.825000
313_RTPV_11-5,5,0.000000,0.000000,0.000000,0.000000,31.358333
313_RTPV_12-5,5,0.000000,0.000000,0.000000,0.000000,11.841667
320_RTPV_1-5,5,0.000000,0.000000,0.000000,0.000000,13.308333
320_RTPV_2-5,5,0.000000,0.000000,0.000000,0.000000,12.425000
320_RTPV_3-5,5,0.000000,0.000000,0.000000,0.000000,13.158333
313_RTPV_13-5,5,13.766667,0.000000,0.000000,0.000000,13.766667
320_RTPV_4-5,5,0.000000,0.000000,0.000000,0.000000,12.158333
320_RTPV_5-5,5,0.000000,0.000000,0.000000,0.000000,12.658333
320_RTPV_6-5,5,0.000000,0.000000,0.000000,0.000000,4.575000
309_WIND_1-5,5,145.883333,0.000000,0.000000,0.000000,145.883333
317_WIND_1-5,5,48.895637,0.000000,0.000000,0.000000,783.758333
303_WIND_1-5,5,586.058102,0.000000,0.000000,0.000000,832.633333
320_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,10.616667
314_PV_1-6,6,13.441667,0.000000,0.000000,0.000000,13.441667
314_PV_2-6,6,13.108333,0.000000,0.000000,0.000000,13.108333
313_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,18.075000
314_PV_3-6,6,16.175000,0.000000,0.000000,0.000000,16.175000
314_PV_4-6,6,0.225000,0.000000,0.000000,0.000000,0.225000
313_PV_2-6,6,0.000000,0.000000,0.000000,0.000000,25.291667
310_PV_1-6,6,10.525000,0.000000,0.000000,0.000000,10.525000
324_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,0.075000
312_PV_1-6,6,0.000000,0.000000,0.000000,0.000000,9.091667
